GeneID	Symbol	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
10057	NA	-0.02684880866208983	0.6100440008054862	-2.342384698146598	0.0199207693305766	0.03437867636979382	0.5966714281513958	0.6235202368134857
595	NA	-0.030542046500682707	1.1919480078292493	-2.367834213960811	0.018629637696364276	0.03227933309492142	1.1767359460586386	1.2072779925593213
695	NA	-0.030833787291085366	-0.10276292031497125	-2.2841964393952328	0.023171731067337654	0.039665053456888304	-0.11812028927462379	-0.08728650198353842
1500	NA	-0.03840554587999945	0.5241424074353085	-2.4869501715702507	0.013516354728120758	0.02385541008219547	0.5050137764757724	0.5434193223557718
1676	NA	-0.04036102917980795	-0.07919015986640714	-2.3804011495933075	0.018019678411404654	0.031280775204782195	-0.0992927574115625	-0.05893172823175455
2146	NA	-0.0460309132445408	0.028906147449420043	-3.5676789909030355	4.2916453141926336e-4	8.66909555480181e-4	0.005979553594031023	0.05201046683857182
4776	NA	-0.04789240018832807	0.01764060968291252	-3.0462499758857864	0.0025571256825175567	0.004851701004082607	-0.006213134040231586	0.041679266148096486
9467	NA	-0.05226346026974693	1.7208263131893347	-3.1643703801340606	0.0017402907012351242	0.0033473361754744915	1.6947954777654082	1.747058938035155
3925	NA	-0.052932657639749664	0.052456240544249085	-2.3710485683601217	0.01847191812226753	0.032020977050816246	0.0260920983221344	0.07902475596188406
4638	NA	-0.05330736002253689	1.3168790185269985	-2.194103300591236	0.029118922763598447	0.049264722804449865	1.290328248477164	1.343635608499701
8324	NA	-0.05401843362490439	-0.032656764841710505	-4.335436241478565	2.0864258259035297e-5	4.549220748715297e-5	-0.05956169896376713	-0.00554326533886274
3725	NA	-0.05461703984349292	0.3927139207947545	-2.967976089659668	0.0032790515130368954	0.006162309707577424	0.36551083917386373	0.42012787901735665
6774	NA	-0.05895165579267325	1.641807395567753	-2.895399878538916	0.0041106900277968735	0.007657086935545479	1.6124453739567308	1.671397029749404
9270	NA	-0.06733399816171265	0.12706719917448447	-2.7922870316795554	0.005624948907845904	0.01035222257171125	0.09353018850706765	0.1608641866687803
8884	NA	-0.06824813528815943	1.3063621114110038	-2.1937074239221213	0.0291477306582163	0.04930448707336133	1.27236979692385	1.3406179322120095
8553	NA	-0.07001468752548257	0.6374008769372097	-2.6569011961076487	0.00837746989979626	0.015155426765007054	0.6025286966639001	0.6725433841893826
9813	NA	-0.07351950787324563	0.2259557271162092	-3.7529458305511993	2.1587325393353582e-4	4.451562718385392e-4	0.1893379027314651	0.26285741060471074
572	NA	-0.07547276635082928	0.42987195369267667	-2.605025309539552	0.009719370917562645	0.01744550597252965	0.3922812708384028	0.4677540371892321
9183	NA	-0.07758632133611454	1.2565525355183471	-6.777914165998617	8.231634059854476e-11	2.2949321711561895e-10	1.217909155393411	1.2954954767295255
3300	NA	-0.07838859035218551	0.11447583871953831	-3.488888134596634	5.700476122649368e-4	0.0011404633138188955	0.07543287286844985	0.15382146322063536
5696	NA	-0.07934167381857016	2.0292615335230355	-3.2083996691442764	0.0015033114557159593	0.002907465663936713	1.9897438658682258	2.069085539686796
2852	NA	-0.08054613331735272	0.7600079840156636	-2.519125204100408	0.012369002954249074	0.021913634319974295	0.7198904118228506	0.8004365451402033
5525	NA	-0.08085619897400209	-0.01895714104816772	-3.4454220272859186	6.652610934297676e-4	0.0013246790624313817	-0.05922914748695642	0.021627051487045662
5287	NA	-0.08093856001653882	0.4370660552822906	-2.4956874621057277	0.013195784065072843	0.02332505712367635	0.39675302732038503	0.47769158733692385
10153	NA	-0.08397949018718842	1.3589316263093527	-3.6553627221147575	3.1107932567520145e-4	6.338190118700126e-4	1.3171040037836865	1.401083493970875
1398	NA	-0.08992861084352521	0.6587047776958203	-5.132684698067215	5.621765817914719e-7	1.3279368050194998e-6	0.6139140796308986	0.7038426904744238
5110	NA	-0.09337180061584038	1.3317727747911037	-3.039834547435302	0.0026102753525436744	0.004944866628977945	1.2852671289245272	1.3786389295403676
4067	NA	-0.0945996608162929	2.264732161469091	-3.1803870129577163	0.0016503488326740751	0.0031799320894911956	2.217614955888775	2.312214616705068
3329	NA	-0.09533288045311794	1.1663550010248054	-6.513365008803353	3.8156316050881564e-10	1.0368746022305047e-9	1.1188726011080012	1.2142054815611192
6944	NA	-0.09720688467072293	0.1590756018929847	-6.091640202211927	4.0347055837565425e-9	1.049463786232463e-8	0.1106598176361381	0.20786670230686102
8446	NA	-0.09885742995429414	1.390773551967419	-3.5340913961696647	4.846694150871854e-4	9.75003184338359e-4	1.3415356814496426	1.4403931114039368
5986	NA	-0.10231880060439968	0.7315595099901177	-2.757659960924866	0.006237296224943264	0.011423777026768007	0.680597636330011	0.7829164369344107
5873	NA	-0.10288387771261798	1.861907238261237	-6.027214022559124	5.7289506957463085e-9	1.4779516157913388e-8	1.8106639169294712	1.9135477946420891
4817	NA	-0.10875956116127461	1.1131657316182746	-3.9957187992503664	8.41818394702449e-5	1.7733035645913346e-4	1.05899591158042	1.1677554727416946
2817	NA	-0.11016051878621907	0.08677061424802752	-3.6789052828459328	2.8503135212324125e-4	5.827265848423024e-4	0.03190301994909991	0.142063538735319
9276	NA	-0.1102975285247485	3.3863681952995868	-3.6982226082552314	2.652079224001533e-4	5.433941670251129e-4	3.3314323606289604	3.441729889153709
4043	NA	-0.11649065592905605	0.8786913938743602	-5.337736640948238	2.0609716072906034e-7	4.9627965805159e-7	0.8206709513459889	0.9371616072750449
9019	NA	-0.11704140279406183	1.2264635472170358	-2.463840424411276	0.014397852592325797	0.025315055300419612	1.1681687944740464	1.2852101972681083
