Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000154265	23461	ABCA5	3904.125336417546	0.46067124884258354	0.13378710563394872	3.4433157564751693	5.746279796124311e-4	0.008741407756897485
ENSG00000073734	8647	ABCB11	88.60161965858175	-1.8050511554448478	0.2934447759968971	-6.151246514144571	7.687631951117434e-10	3.6248349442238565e-8
ENSG00000101986	215	ABCD1	1088.065658164709	-0.9675091337334165	0.21526764242500923	-4.494447576209502	6.97507837520227e-6	1.7981669505965237e-4
ENSG00000204427	7920	ABHD16A	3774.023695198688	-0.4992672059909048	0.12560601359861737	-3.9748670599987945	7.041857928811467e-5	0.0014086302398643618
ENSG00000163686	57406	ABHD6	939.9266416134684	0.465447055501282	0.14183256450539425	3.28166565361356	0.0010319588872463744	0.014300376844640597
ENSG00000154175	25890	ABI3BP	2611.6070729352546	0.6518739853419103	0.16209734717476576	4.0214969381274965	5.7829459871681654e-5	0.0011828703791969138
ENSG00000143322	27	ABL2	13033.541398913365	-0.7055766463869174	0.19856829038758644	-3.5533198428092363	3.8040165294334636e-4	0.006142824023512126
ENSG00000163995	84448	ABLIM2	658.9294127492687	-2.0152446932700436	0.3456624294003026	-5.830094687369802	5.539593343108224e-9	2.3754823107533373e-7
ENSG00000167315	10449	ACAA2	1767.7780148744218	0.5575206714856062	0.14480787475047294	3.8500714995389806	1.1808334870462609e-4	0.002240830737663005
ENSG00000213088	2532	ACKR1	15.286844772740611	-4.183840504122459	0.9189291139878134	-4.552952388205587	5.289824829476851e-6	1.4035754456190466e-4
ENSG00000144476	57007	ACKR3	2033.243807952453	-2.632738999177928	0.3086828516904779	-8.528944788348092	1.4768864894341802e-17	1.1572840030875606e-15
ENSG00000122729	48	ACO1	7003.757215833563	0.5822768487517643	0.1696583000659958	3.432056365796799	5.990230443486365e-4	0.009055598888334973
ENSG00000097021	11332	ACOT7	2723.451622779608	-1.2460593427150224	0.3362432568007411	-3.7058270092043557	2.1070208108676185e-4	0.0037015597858016287
ENSG00000161533	51	ACOX1	7007.855587984153	0.43800432413541557	0.08883527906735895	4.930522296252379	8.201005538568676e-7	2.5412618015957332e-5
ENSG00000123983	2181	ACSL3	17532.294630147466	-0.6627033118280479	0.16410979809788578	-4.03817029518718	5.386974106704456e-5	0.0011112674615572904
ENSG00000068366	2182	ACSL4	10880.181488053722	-0.8037980076730287	0.2168765851065044	-3.7062461458358777	2.103538705042534e-4	0.0036984251130465348
ENSG00000184009	71	ACTG1	214920.66512246567	0.5376324083567947	0.13391288896257658	4.01479209747347	5.9498217415285074e-5	0.0012124501105468383
ENSG00000077522	88	ACTN2	25.44681277778361	-6.244512478637031	1.1148585888592002	-5.601169996839549	2.129098053439062e-8	8.432776726566641e-7
ENSG00000093072	51816	ADA2	2592.6165462361373	0.652534722846563	0.19276018412998844	3.3852152911750912	7.112244784919755e-4	0.01048262113631204
ENSG00000151694	6868	ADAM17	4703.087545728455	-0.34277373380563175	0.10984913594613226	-3.1204044606570314	0.0018060287284640674	0.022661094976652554
ENSG00000008277	53616	ADAM22	133.32471593264424	0.8646374949441598	0.25152683924644553	3.437555600565511	5.869901943339002e-4	0.00890459219593989
ENSG00000154734	9510	ADAMTS1	147.81310319473812	-1.6565693036158537	0.278767082473821	-5.942485349831152	2.807327516913417e-9	1.248057604662079e-7
ENSG00000151388	81792	ADAMTS12	66.61121107031033	1.5294553551282053	0.36229735710954825	4.221547094161502	2.4263124796115293e-5	5.465852229147628e-4
ENSG00000166106	170689	ADAMTS15	371.7224390409024	2.4529229799675107	0.5716622324278419	4.290860653064275	1.7798197657489254e-5	4.177973467357176e-4
ENSG00000156140	9508	ADAMTS3	264.8444063111987	-1.0896443290651692	0.32415501433902877	-3.361491511359213	7.752273943436393e-4	0.011220965819522817
ENSG00000158859	9507	ADAMTS4	2214.8341140687576	-1.4039062850286215	0.3807874983986419	-3.6868497283460937	2.2704733840289088e-4	0.0039536364666415465
ENSG00000156218	57188	ADAMTSL3	2901.8241652685338	-1.1498358859959803	0.23719810781445116	-4.847576131996139	1.2497907628615175e-6	3.760420162731395e-5
ENSG00000143384	574406	ADAMTSL4-AS1	125.45785572965657	-0.8966647056535109	0.24662157129276524	-3.6357918772201696	2.771280115909612e-4	0.004709014512088532
ENSG00000105963	11033	ADAP1	291.9360383291341	-1.6512082465397595	0.17992062893062383	-9.177425936947198	4.4151894610991636e-20	3.909775903275779e-18
ENSG00000160710	103	ADAR	47813.83749983654	-1.8724547764931416	0.11801113426199203	-15.866763659233849	1.0765046148556784e-56	2.4427683885433433e-54
ENSG00000133597	90956	ADCK2	2086.8703859203024	0.5575572515630709	0.13196630709403956	4.2249969999217605	2.3894396120330048e-5	5.39953864196338e-4
ENSG00000164742	107	ADCY1	88.54376163605268	1.1962440496790094	0.3477482962403822	3.4399709865209562	5.817765497184118e-4	0.008837810571175652
ENSG00000121281	113	ADCY7	316.694397369382	-0.9276121771890423	0.1501741367802702	-6.176910332744536	6.536817289024491e-10	3.109127245067894e-8
ENSG00000020181	25960	ADGRA2	5168.338028820772	0.6361115144937916	0.21776200769625736	2.921131749396175	0.003487623069202078	0.03894125112224402
ENSG00000152990	166647	ADGRA3	1556.2400168237173	0.6890987099216765	0.21720301510610512	3.1726019529933653	0.0015107950317271178	0.019578321815076464
ENSG00000173567	165082	ADGRF3	116.8331100781587	-0.8651484131277252	0.23103519776937534	-3.7446606468653156	1.806377659696094e-4	0.003233371482236624
ENSG00000128165	79924	ADM2	46.42432487386981	-1.959014878171021	0.470188424308579	-4.16644642209512	3.093845633464122e-5	6.800840896002264e-4
ENSG00000101126	23394	ADNP	4770.670517727345	0.2888721028017248	0.09910721263523142	2.914743489607882	0.0035598099718607626	0.039605158542908504
ENSG00000116863	54936	ADPRS	3522.524737157569	-1.1007374146094886	0.12506409793282747	-8.801386111629734	1.3513653862596599e-18	1.132236291318478e-16
ENSG00000196526	60312	AFAP1	11364.963498324036	-0.5161417292092142	0.09999038506206322	-5.161913606881794	2.4443810324109055e-7	8.179477175121223e-6
ENSG00000272620	84740	AFAP1-AS1	868.1918825603478	-0.5098247582558472	0.11499640575996459	-4.433397330000204	9.27596902586085e-6	2.317290243799917e-4
ENSG00000144218	3899	AFF3	56.008097102381974	-0.9791534279797995	0.3221205872395341	-3.0397108001410826	0.0023680541809812756	0.028281629538649183
ENSG00000157985	116987	AGAP1	878.2549425182312	0.7112283891172615	0.17592266604983775	4.0428468092666074	5.2806123189304016e-05	0.0010934682391214815
ENSG00000084693	60509	AGBL5	5459.118572106026	0.33551173000309986	0.11205346729075702	2.9942110504489072	0.0027515554166931003	0.032036281772978355
ENSG00000188157	375790	AGRN	7063.781343945167	-1.4209810158815908	0.21542133038696157	-6.596287439730695	4.2158120471335585e-11	2.2182910539796484e-9
ENSG00000135049	23287	AGTPBP1	4398.255845047963	0.6313696561611389	0.12072306950257888	5.2299006210047665	1.6960118637449738e-7	5.901904543102318e-6
ENSG00000177674	57085	AGTRAP	3343.6419538066375	-1.2483985701488571	0.1125858775209495	-11.088411776304362	1.4280054935751987e-28	1.8085855623280307e-26
ENSG00000101444	191	AHCY	6647.298020553712	0.5862428136191756	0.1568222481159189	3.738263037689909	1.8529602644269246e-4	0.0033031821931486195
ENSG00000185567	113146	AHNAK2	3740.2368864717782	0.6015570369754135	0.21188994639192518	2.8390069808349243	0.004525416687279692	0.04776975313278539
ENSG00000163568	9447	AIM2	10.273809991531111	-2.157894944645256	0.7023468678766056	-3.072406304265564	0.0021234048277886278	0.025957492013775233
ENSG00000004455	204	AK2	8737.784530256424	-0.5654957303382718	0.15650935568625512	-3.6131752498674077	3.024701202854455e-4	0.005072370362046301
ENSG00000162433	205	AK4	1716.5085820041322	0.5643019143416762	0.15455102347480934	3.6512337586276367	2.6098355985948836e-4	0.0044625320784765264
