Gene	GSM1050948	GSM1050971	GSM1050988	GSM1050991	GSM1051012	GSM1051015	GSM1051020
ENSG00000166326	-0.0452523740571419	5.763354554102115	-0.0941358568515968	-0.1796020418834502	0.1157594314743613	0.3175215615855657	0.2543451272397368
ENSG00000073584	0.2808800013478609	2.178144513024026	0.3162972777495063	0.708753132223333	0.4845151098746558	1.959201042568203	1.204916622383814
ENSG00000164219	0.6723591385329156	0.3890950039269359	2.229303394711662	0.4018703597817378	1.7712185932341966	0.3605909547677436	7.485663112277253
ENSG00000204195	3.5148147937258662	1.2622648805635002	1.2451164075781342	2.206275127051706	1.1835265665494907	0.9789962575833672	2.5296606946475015
ENSG00000167173	0.3470895062399597	0.6136143199766775	4.20406993464534	0.1926155920938621	-0.0987121756987039	2.1529891395452494	-0.1705225067021867
ENSG00000240184	0.7126268625643895	2.016475554651957	0.1638996920875761	4.418519145391988	2.7232706999459477	1.6030823337969913	0.8855963085893774
ENSG00000253953	0.6075897559259917	2.2799173076184145	0.4332601015357595	10.368249271921451	2.403660008680539	2.0586916918380123	0.8534072957145514
ENSG00000253767	0.6824285134386598	2.911618689230603	0.1576070552393692	5.146949259781051	2.760376970072093	1.5929996556446482	1.0252990143058436
ENSG00000253159	0.6949725933090303	2.5634354592323323	0.1645039690890894	9.426878951317365	3.407334824217788	2.5717977856317464	1.05909726325763
ENSG00000240764	0.8824218592027195	2.6744199982790255	0.2465022519564606	4.991277659184195	2.5093924611254215	1.6578972238424772	1.2515624641310354
ENSG00000242419	0.7515100257254086	2.979613703111874	0.1719201665747189	4.658933041310735	4.954852443055967	1.5138491130691087	0.9870204510961677
ENSG00000254122	0.757243769825928	2.3020379703793132	0.1747567756068805	5.4879913471067585	2.363390568285502	1.8722442126669747	1.0043343643628366
ENSG00000253305	1.0808029609579115	4.370126798085158	0.6133517432880902	0.7953681882421535	2.4753019935044343	1.4845762724935296	1.3408998186506644
ENSG00000276547	0.8625265927456633	2.8399628199629667	0.2355090289044916	5.6687701175370435	2.811171258830397	1.848120282202235	1.530586289942527
ENSG00000262209	0.8625265927456633	2.8399628199629667	0.2355090289044916	5.6687701175370435	2.811171258830397	1.848120282202235	1.530586289942527
ENSG00000253910	0.8625265927456633	2.8399628199629667	0.2355090289044916	5.6687701175370435	2.811171258830397	1.848120282202235	1.530586289942527
ENSG00000254221	0.8625265927456633	2.8399628199629667	0.2355090289044916	5.6687701175370435	2.811171258830397	1.848120282202235	1.530586289942527
ENSG00000253873	0.9764884400864308	2.65536359224987	0.305375130313797	5.183910611087147	2.6274753754070073	1.7686326652886022	1.547273611610788
ENSG00000253846	0.757243769825928	2.6227989381726022	0.1747567756068805	7.083490747363172	2.363390568285502	1.8722442126669747	4.013271628776668
ENSG00000261934	0.3951079386404598	2.1911235484899367	0.0469642855202105	7.921300213558798	3.1012853060407326	0.251492313249754	6.724203813275761
ENSG00000253537	0.9576314101968794	2.615550965737029	0.2837220211259761	5.130027554217592	2.6002924165015444	1.7398464957793005	1.498050410514104
ENSG00000253731	0.8625265927456633	2.8399628199629667	0.2355090289044916	5.6687701175370435	2.811171258830397	1.848120282202235	1.530586289942527
ENSG00000253485	0.5113154091244806	3.165880762564824	0.086232631263441	4.466024781040831	3.402635963476915	0.4860631025696292	7.239183126139587
ENSG00000262576	0.9513934093853972	2.59754056223532	0.280653376446484	5.105172605929676	2.5855786790356157	1.7267814890399589	1.396756117751304
ENSG00000254245	0.93818545554976	2.318138117298179	0.2592132102560389	4.572657703793504	2.7244373867776908	1.7129054994386028	1.2214420628201437
ENSG00000081853	0.9764884400864308	2.65536359224987	0.305375130313797	5.183910611087147	2.6274753754070073	1.7686326652886022	1.547273611610788
ENSG00000204956	1.193445555771231	4.594511295183798	0.2486241838274009	4.518058780201368	2.272140305664166	1.817764172643968	4.292000551664786
ENSG00000138134	-0.194217871465275	2.673848699901395	-0.0888805496262622	0.4038097032287313	4.727810759438946	1.456672462731187	0.4165213886751965
ENSG00000256762	3.5148147937258662	1.2622648805635002	1.2451164075781342	2.206275127051706	1.1835265665494907	0.9789962575833672	2.5296606946475015
ENSG00000187867	1.131539053005309	0.3087787637346618	0.297751555863	0.6881680020467692	0.3334072676584726	0.236185789612145	0.7495591838754248
ENSG00000172058	0.0736175127240414	2.5997526321113273	0.02698042490507	0.0738019366672285	2.229303394711662	2.92244099929945	8.414428711171745
ENSG00000205572	0.0736175127240414	2.5997526321113273	0.02698042490507	0.0738019366672285	2.229303394711662	2.92244099929945	8.414428711171745
ENSG00000171234	1.1059773733161544	0.2989273706251844	0.2881651757155165	6.254692146370715	0.5963745865994734	0.2750610406685122	0.952372043738968
ENSG00000120370	0.1825367321048171	-0.0265520782024401	2.8251126664601944	0.3953015642321681	-0.0239267949542065	4.954852443055967	0.1740593728810899
ENSG00000214944	1.6899484512733292	0.5518670617768471	0.545768990349047	1.0754254295710948	0.6069145463830925	2.4259671804586165	1.2093035869436148
ENSG00000198791	0.6996788377720959	1.9148470214179665	0.1633663548544011	0.2148631023514663	2.430497192894846	0.5718897509530528	0.3384271537272371
ENSG00000121931	7.73085495638695	0.2363655712088366	0.5557998278515006	0.549363580653577	8.900785601150607	5.610168168230534	0.5885527604195695
ENSG00000120438	0.0930250330476251	0.6217187344730949	3.14382135694414	0.0838114289265111	3.22687959799331	3.7425040194952777	1.3210325332647537
