Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	0	2.0371517027863777	-Inf	0	1	1	1
single strand break repair	GO:0000012		11	0	1.067079463364293	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	3	8.633642930856553	-1.057054251443268	0.34084010284705346	0.9920106813825218	1	1
mitotic spindle elongation	GO:0000022		8	0	0.7760577915376676	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	1.4551083591331269	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.7760577915376676	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	1	2.328173374613003	-0.8450840007271831	0.4173036728063209	0.9137649834698203	1	1
transition metal ion transport	GO:0000041		55	4	5.3353973168214655	-0.28806899449181794	0.6929150560802828	0.7937833753847491	1	1
autophagosome assembly	GO:0000045		52	3	5.044375644994839	-0.5196616002925551	0.5642935852619889	0.8917582324678468	1	1
urea cycle	GO:0000050		6	0	0.5820433436532507	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	0.4850361197110423	0.7235319171866619	1.4708938217586476	0.39966366994208324	1	1
mitotic sister chromatid segregation	GO:0000070		110	6	10.670794633642931	-0.5757510669435989	0.5362145111355128	0.9456689303817248	1	1
cell cycle checkpoint signaling	GO:0000075		106	3	10.282765737874097	-1.2318569758231952	0.2877623605897747	0.9980602633421795	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	1.1640866873065014	-0.15193682016723783	0.7781119523497597	0.7062115713772215	1	1
DNA damage checkpoint signaling	GO:0000077		72	1	6.984520123839009	-1.943696289395293	0.14268907007321738	0.9991371757232572	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	4	3.1042311661506705	0.2535282879409265	1.0714589844682154	0.3771404206647817	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	1	3.977296181630547	-1.3806022370835453	0.24885070817636198	0.9832010827673419	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	3	3.201238390092879	-0.06492544317760811	0.8362172642778625	0.6333932116069725	1	1
sulfur amino acid metabolic process	GO:0000096		25	2	2.4251805985552113	-0.19275881468749292	0.7518249625109044	0.7127182759685258	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	1.067079463364293	-0.06492544317760822	0.8362172642778624	0.6746282419897289	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	0.6790505675954592	0.387059680565449	1.1794926260996903	0.5105213606070984	1	1
