Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	3.313283065933443	-1.1979395606378367	0.29741149256349064	0.9728970148697752	1	1
single strand break repair	GO:0000012		11	2	1.7355292250127559	0.14183478484716117	0.9851310298618374	0.5371248474375075	1	1
regulation of DNA recombination	GO:0000018		89	6	14.042009184194114	-0.8502940234184984	0.4152520214064743	0.9961260093065064	1	1
mitotic spindle elongation	GO:0000022		8	1	1.2622030727365496	-0.23285866459424956	0.7266172585054973	0.7468987684659543	1	1
ribosomal large subunit assembly	GO:0000027		15	1	2.366630761381031	-0.8614673240166237	0.410882473242539	0.8927979358372273	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.2622030727365496	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	4	3.786609218209649	0.054823407857531446	0.9206658936334867	0.5377938690207902	1	1
transition metal ion transport	GO:0000041		55	7	8.677646125063779	-0.21484015909157117	0.7378684689616064	0.7857666144719497	1	1
autophagosome assembly	GO:0000045		52	5	8.204319972787573	-0.49522292906174065	0.5768985153235614	0.9292672014507135	1	1
urea cycle	GO:0000050		6	0	0.9466523045524122	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.7888769204603435	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	13	17.355292250127558	-0.28894813124529317	0.6923878530519065	0.8643184710178644	1	1
cell cycle checkpoint signaling	GO:0000075		106	6	16.724190713759285	-1.0250967477984259	0.3514800507708714	0.9994521798953693	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	1.8933046091048245	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	5	11.359827654628948	-0.8206453294963685	0.4270484801602799	0.9893431007300593	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	5.0488122909461985	-0.9260058451541948	0.3864422976582265	0.9713618809532663	1	1
