Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	0	3.774403842854692	-Inf	0	1	1	1
single strand break repair	GO:0000012		11	1	1.9770686795905528	-0.6816152828822786	0.48639287186827784	0.8869670143227052	1	1
alpha-glucoside transport	GO:0000017		2	0	0.3594670326528278	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	4	15.996282953050839	-1.3860620186961574	0.24752281902393722	0.9999508534481005	1	1
regulation of mitotic recombination	GO:0000019		3	0	0.5392005489792416	-Inf	0	1	1	1
mitotic spindle elongation	GO:0000022		8	0	1.4378681306113112	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	0	0.3594670326528278	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.1797335163264139	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	2.6960027448962087	-0.9917702111861183	0.36290135953731184	0.9239691441484109	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.4378681306113112	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	3	4.313604391833933	-0.3631615517637439	0.6489548374755101	0.8322377176671686	1	1
transition metal ion transport	GO:0000041		55	8	9.885343397952765	-0.21161165363654308	0.7398974861003697	0.7961356760033534	1	1
autophagosome assembly	GO:0000045		52	1	9.346142848973523	-2.2349637286653357	0.10679290427986546	0.9999670066309432	1	1
urea cycle	GO:0000050		6	0	1.0784010979584833	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	0.8986675816320696	0.10684207748199141	0.9589020503837546	0.6287038857935281	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.1797335163264139	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.7189340653056556	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.5392005489792416	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.5392005489792416	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	1	19.77068679590553	-2.9842003758763243	0.0505583904187224	0.9999999989479365	1	1
cell cycle checkpoint signaling	GO:0000075		106	4	19.051752730599873	-1.5608647430760845	0.20844175853454025	0.9999972028790904	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	2.1568021959169665	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	4	12.940813175501802	-1.1740917679800729	0.3043778738333522	0.9992275399995441	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	5.751472522445245	-1.0563087323236893	0.3410848838992888	0.9859264400146477	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	0	7.36907416938297	-Inf	0	1	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	3	5.931206038771659	-0.6816152828822788	0.4863928718682778	0.9515518201425435	1	1
sulfur amino acid metabolic process	GO:0000096		25	6	4.493337908160348	0.289163634275946	1.0997978540674629	0.2862174659596581	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	2	1.9770686795905528	0.011531897677666738	0.8895513331493293	0.6143362473476034	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.2581346142848973	-0.22963015913922133	0.7286241208146669	0.7502126409993418	1	1
sulfur amino acid transport	GO:0000101		10	2	1.7973351632641392	0.10684207748199141	0.9589020503837546	0.5600123820569436	1	1
sulfate assimilation	GO:0000103		2	0	0.3594670326528278	-Inf	0	1	1	1
negative regulation of transcription by RNA polymerase II	GO:0000122		516	26	92.74249442442958	-1.2717302375439887	0.276797993365176	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	1	4.13387087550752	-1.4192142260130578	0.23960479716534774	0.9895386883314924	1	1
rRNA modification	GO:0000154		18	0	3.2352032938754505	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	7	15.996282953050839	-0.8264462307607348	0.4247172494516527	0.9980111065140778	1	1
rDNA heterochromatin formation	GO:0000183		4	0	0.7189340653056556	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	2	4.493337908160348	-0.8094486543921637	0.431580274269067	0.9543659253920043	1	1
protein polyubiquitination	GO:0000209		193	9	34.68856865099789	-1.3491856216525744	0.2566254298030046	0.9999999849505296	1	1
meiotic spindle organization	GO:0000212		4	0	0.7189340653056556	-Inf	0	1	1	1
microtubule cytoskeleton organization	GO:0000226		304	31	54.63898896322983	-0.5667605070049836	0.540636001151403	0.9999230767231246	1	1
