Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	0	1.5383427689140505	-Inf	0	1	1	1
single strand break repair	GO:0000012		11	0	0.805798593240693	-Inf	0	1	1	1
alpha-glucoside transport	GO:0000017		2	0	0.14650883513467147	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	0	6.519643163492881	-Inf	0	1	1	1
regulation of mitotic recombination	GO:0000019		3	0	0.2197632527020072	-Inf	0	1	1	1
mitotic spindle elongation	GO:0000022		8	0	0.5860353405386859	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	0	0.14650883513467147	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.07325441756733574	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	1.098816263510036	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.5860353405386859	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	0	1.7581060216160576	-Inf	0	1	1	1
transition metal ion transport	GO:0000041		55	2	4.028992966203465	-0.7003692798556004	0.4779913254846799	0.9188601829472369	1	1
autophagosome assembly	GO:0000045		52	0	3.809229713501458	-Inf	0	1	1	1
urea cycle	GO:0000050		6	0	0.4395265054040144	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.3662720878366787	-Inf	0	1	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.07325441756733574	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.29301767026934294	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.2197632527020072	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.2197632527020072	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	0	8.05798593240693	-Inf	0	1	1	1
cell cycle checkpoint signaling	GO:0000075		106	0	7.764968262137588	-Inf	0	1	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.8790530108080288	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	0	5.274318064848173	-Inf	0	1	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	0	2.3441413621547436	-Inf	0	1	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	1	3.003431120260765	-1.0997553418873824	0.3270888709499638	0.9524788039757641	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	0	2.4173957797220793	-Inf	0	1	1	1
sulfur amino acid metabolic process	GO:0000096		25	0	1.8313604391833933	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	0.805798593240693	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.5127809229713501	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	0	0.7325441756733574	-Inf	0	1	1	1
sulfate assimilation	GO:0000103		2	0	0.14650883513467147	-Inf	0	1	1	1
negative regulation of transcription by RNA polymerase II	GO:0000122		516	0	37.79927946474524	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	0	1.684851604048722	-Inf	0	1	1	1
rRNA modification	GO:0000154		18	0	1.3185795162120433	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	0	6.519643163492881	-Inf	0	1	1	1
rDNA heterochromatin formation	GO:0000183		4	0	0.29301767026934294	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	0	1.8313604391833933	-Inf	0	1	1	1
protein polyubiquitination	GO:0000209		193	0	14.138102590495798	-Inf	0	1	1	1
meiotic spindle organization	GO:0000212		4	0	0.29301767026934294	-Inf	0	1	1	1
microtubule cytoskeleton organization	GO:0000226		304	0	22.269342940470064	-Inf	0	1	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	0.805798593240693	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	2.856922285126094	-Inf	0	1	1	1
allantoin metabolic process	GO:0000255		4	0	0.29301767026934294	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	0.6592897581060216	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	0	0.7325441756733574	-Inf	0	1	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.3662720878366787	-Inf	0	1	1	1
mitotic cell cycle	GO:0000278		365	2	26.737862412077543	-2.592933448205621	0.07473071786066508	0.9999999999642435	1	1
nuclear division	GO:0000280		153	0	11.207925887802366	-Inf	0	1	1	1
mitotic cytokinesis	GO:0000281		63	0	4.615028306742151	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	0	0.8790530108080288	-Inf	0	1	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	0.4395265054040144	-Inf	0	1	1	1
deadenylation-dependent decapping of nuclear-transcribed mRNA	GO:0000290		2	0	0.14650883513467147	-Inf	0	1	1	1
RNA fragment catabolic process	GO:0000292		1	0	0.07325441756733574	-Inf	0	1	1	1
spermine transport	GO:0000296		2	0	0.14650883513467147	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	0.5860353405386859	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	0	6.00686224052153	-Inf	0	1	1	1
response to superoxide	GO:0000303		11	0	0.805798593240693	-Inf	0	1	1	1
response to oxygen radical	GO:0000305		12	0	0.8790530108080288	-Inf	0	1	1	1
protein deneddylation	GO:0000338		10	0	0.7325441756733574	-Inf	0	1	1	1
cis assembly of pre-catalytic spliceosome	GO:0000354		2	0	0.14650883513467147	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	0	13.625321667524446	-Inf	0	1	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	0	13.259049579687767	-Inf	0	1	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	0	0.8790530108080288	-Inf	0	1	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	0	2.783667867558758	-Inf	0	1	1	1
spliceosomal snRNP assembly	GO:0000387		32	0	2.3441413621547436	-Inf	0	1	1	1
spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	GO:0000388		1	0	0.07325441756733574	-Inf	0	1	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	0.3662720878366787	-Inf	0	1	1	1
spliceosomal complex disassembly	GO:0000390		1	0	0.07325441756733574	-Inf	0	1	1	1
spliceosomal conformational changes to generate catalytic conformation	GO:0000393		1	0	0.07325441756733574	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	0.5860353405386859	-Inf	0	1	1	1
mRNA 5'-splice site recognition	GO:0000395		3	0	0.2197632527020072	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	0	13.259049579687767	-Inf	0	1	1	1
regulation of transcription by galactose	GO:0000409		1	0	0.07325441756733574	-Inf	0	1	1	1
positive regulation of transcription by galactose	GO:0000411		1	0	0.07325441756733574	-Inf	0	1	1	1
protein peptidyl-prolyl isomerization	GO:0000413		3	0	0.2197632527020072	-Inf	0	1	1	1
autophagy of mitochondrion	GO:0000422		31	0	2.270886944587408	-Inf	0	1	1	1
mitophagy	GO:0000423		25	0	1.8313604391833933	-Inf	0	1	1	1
pexophagy	GO:0000425		6	0	0.4395265054040144	-Inf	0	1	1	1
carbon catabolite regulation of transcription from RNA polymerase II promoter	GO:0000429		3	0	0.2197632527020072	-Inf	0	1	1	1
regulation of transcription from RNA polymerase II promoter by glucose	GO:0000430		2	0	0.14650883513467147	-Inf	0	1	1	1
regulation of transcription from RNA polymerase II promoter by galactose	GO:0000431		1	0	0.07325441756733574	-Inf	0	1	1	1
positive regulation of transcription from RNA polymerase II promoter by galactose	GO:0000435		1	0	0.07325441756733574	-Inf	0	1	1	1
carbon catabolite activation of transcription from RNA polymerase II promoter	GO:0000436		1	0	0.07325441756733574	-Inf	0	1	1	1
rRNA 2'-O-methylation	GO:0000451		3	0	0.2197632527020072	-Inf	0	1	1	1
enzyme-directed rRNA pseudouridine synthesis	GO:0000455		2	0	0.14650883513467147	-Inf	0	1	1	1
maturation of 5.8S rRNA	GO:0000460		10	0	0.7325441756733574	-Inf	0	1	1	1
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000462		1	0	0.07325441756733574	-Inf	0	1	1	1
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000463		3	0	0.2197632527020072	-Inf	0	1	1	1
maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000466		2	0	0.14650883513467147	-Inf	0	1	1	1
maturation of LSU-rRNA	GO:0000470		3	0	0.2197632527020072	-Inf	0	1	1	1
endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000479		1	0	0.07325441756733574	-Inf	0	1	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	0	0.4395265054040144	-Inf	0	1	1	1
box C/D snoRNP assembly	GO:0000492		5	0	0.3662720878366787	-Inf	0	1	1	1
box H/ACA snoRNP assembly	GO:0000493		1	0	0.07325441756733574	-Inf	0	1	1	1
box C/D sno(s)RNA 3'-end processing	GO:0000494		1	0	0.07325441756733574	-Inf	0	1	1	1
box H/ACA sno(s)RNA 3'-end processing	GO:0000495		1	0	0.07325441756733574	-Inf	0	1	1	1
lncRNA-mediated post-transcriptional gene silencing	GO:0000512		1	0	0.07325441756733574	-Inf	0	1	1	1
embryonic axis specification	GO:0000578		9	0	0.6592897581060216	-Inf	0	1	1	1
resolution of meiotic recombination intermediates	GO:0000712		3	0	0.2197632527020072	-Inf	0	1	1	1
pyrimidine dimer repair by nucleotide-excision repair	GO:0000720		1	0	0.07325441756733574	-Inf	0	1	1	1
telomere maintenance via recombination	GO:0000722		8	0	0.5860353405386859	-Inf	0	1	1	1
telomere maintenance	GO:0000723		65	0	4.761537141876823	-Inf	0	1	1	1
double-strand break repair via homologous recombination	GO:0000724		76	0	5.567335735117516	-Inf	0	1	1	1
recombinational repair	GO:0000725		78	0	5.713844570252188	-Inf	0	1	1	1
DNA double-strand break processing	GO:0000729		17	0	1.2453250986447075	-Inf	0	1	1	1
DNA recombinase assembly	GO:0000730		1	0	0.07325441756733574	-Inf	0	1	1	1
DNA synthesis involved in DNA repair	GO:0000731		31	1	2.270886944587408	-0.820170479668221	0.4272398122867389	0.9056238374587424	1	1
DNA strand displacement	GO:0000732		1	0	0.07325441756733574	-Inf	0	1	1	1
karyogamy	GO:0000741		1	0	0.07325441756733574	-Inf	0	1	1	1
syncytium formation by plasma membrane fusion	GO:0000768		13	0	0.9523074283753645	-Inf	0	1	1	1
sister chromatid segregation	GO:0000819		112	0	8.204494767541602	-Inf	0	1	1	1
regulation of glutamine family amino acid metabolic process	GO:0000820		2	0	0.14650883513467147	-Inf	0	1	1	1
regulation of arginine metabolic process	GO:0000821		1	0	0.07325441756733574	-Inf	0	1	1	1
cell morphogenesis	GO:0000902		114	0	8.351003602676274	-Inf	0	1	1	1
cytokinesis	GO:0000910		69	0	5.054554812146165	-Inf	0	1	1	1
assembly of actomyosin apparatus involved in cytokinesis	GO:0000912		1	0	0.07325441756733574	-Inf	0	1	1	1
actomyosin contractile ring assembly	GO:0000915		1	0	0.07325441756733574	-Inf	0	1	1	1
actomyosin contractile ring contraction	GO:0000916		1	0	0.07325441756733574	-Inf	0	1	1	1
septin ring assembly	GO:0000921		1	0	0.07325441756733574	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process	GO:0000956		62	0	4.541773889174816	-Inf	0	1	1	1
mitochondrial RNA catabolic process	GO:0000957		6	0	0.4395265054040144	-Inf	0	1	1	1
mitochondrial mRNA catabolic process	GO:0000958		3	0	0.2197632527020072	-Inf	0	1	1	1
mitochondrial RNA metabolic process	GO:0000959		35	0	2.563904614856751	-Inf	0	1	1	1
regulation of mitochondrial RNA catabolic process	GO:0000960		3	0	0.2197632527020072	-Inf	0	1	1	1
positive regulation of mitochondrial RNA catabolic process	GO:0000962		3	0	0.2197632527020072	-Inf	0	1	1	1
mitochondrial RNA processing	GO:0000963		18	0	1.3185795162120433	-Inf	0	1	1	1
mitochondrial RNA 5'-end processing	GO:0000964		4	0	0.29301767026934294	-Inf	0	1	1	1
mitochondrial RNA 3'-end processing	GO:0000965		7	0	0.5127809229713501	-Inf	0	1	1	1
RNA 5'-end processing	GO:0000966		22	0	1.611597186481386	-Inf	0	1	1	1
negative regulation of exit from mitosis	GO:0001100		1	0	0.07325441756733574	-Inf	0	1	1	1
response to acid chemical	GO:0001101		38	0	2.783667867558758	-Inf	0	1	1	1
promoter clearance during DNA-templated transcription	GO:0001109		7	0	0.5127809229713501	-Inf	0	1	1	1
RNA polymerase II promoter clearance	GO:0001111		7	0	0.5127809229713501	-Inf	0	1	1	1
DNA-templated transcription open complex formation	GO:0001112		1	0	0.07325441756733574	-Inf	0	1	1	1
protein-DNA-RNA complex organization	GO:0001115		1	0	0.07325441756733574	-Inf	0	1	1	1
protein-DNA-RNA complex disassembly	GO:0001117		1	0	0.07325441756733574	-Inf	0	1	1	1
protein-DNA complex remodeling	GO:0001120		1	0	0.07325441756733574	-Inf	0	1	1	1
RNA-templated transcription	GO:0001172		1	0	0.07325441756733574	-Inf	0	1	1	1
DNA-templated transcriptional start site selection	GO:0001173		1	0	0.07325441756733574	-Inf	0	1	1	1
transcriptional start site selection at RNA polymerase II promoter	GO:0001174		1	0	0.07325441756733574	-Inf	0	1	1	1
RNA polymerase I preinitiation complex assembly	GO:0001188		1	0	0.07325441756733574	-Inf	0	1	1	1
formation of extrachromosomal circular DNA	GO:0001325		10	0	0.7325441756733574	-Inf	0	1	1	1
guanine nucleotide transport	GO:0001408		8	0	0.5860353405386859	-Inf	0	1	1	1
skeletal system development	GO:0001501		141	0	10.328872876994339	-Inf	0	1	1	1
cartilage condensation	GO:0001502		3	0	0.2197632527020072	-Inf	0	1	1	1
ossification	GO:0001503		48	0	3.516212043232115	-Inf	0	1	1	1
neurotransmitter uptake	GO:0001504		19	0	1.391833933779379	-Inf	0	1	1	1
acetylcholine catabolic process in synaptic cleft	GO:0001507		1	0	0.07325441756733574	-Inf	0	1	1	1
action potential	GO:0001508		54	0	3.9557385486361296	-Inf	0	1	1	1
RNA methylation	GO:0001510		47	0	3.44295762566478	-Inf	0	1	1	1
selenocysteine incorporation	GO:0001514		3	0	0.2197632527020072	-Inf	0	1	1	1
prostaglandin biosynthetic process	GO:0001516		13	0	0.9523074283753645	-Inf	0	1	1	1
peptide amidation	GO:0001519		1	0	0.07325441756733574	-Inf	0	1	1	1
pseudouridine synthesis	GO:0001522		12	0	0.8790530108080288	-Inf	0	1	1	1
retinoid metabolic process	GO:0001523		55	0	4.028992966203465	-Inf	0	1	1	1
angiogenesis	GO:0001525		88	0	6.446388745925544	-Inf	0	1	1	1
cilium or flagellum-dependent cell motility	GO:0001539		40	0	2.9301767026934296	-Inf	0	1	1	1
