Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	1	2.138438880706922	-0.7600760678260452	0.4520742486205554	0.9073241832941978	1	1
regulation of DNA recombination	GO:0000018		89	7	17.301914580265098	-0.9049070157045014	0.3942839167691808	0.999074337223463	1	1
mitotic spindle elongation	GO:0000022		8	3	1.5552282768777614	0.6569899519605991	1.411414384830102	0.19085187365599066	1	1
ribosomal large subunit assembly	GO:0000027		15	0	2.9160530191458025	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.5552282768777614	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	3	4.665684830633284	-0.44162233670751055	0.6053394536394356	0.8725352120155617	1	1
transition metal ion transport	GO:0000041		55	7	10.69219440353461	-0.4236038312048325	0.6151467067794548	0.9303260164837526	1	1
autophagosome assembly	GO:0000045		52	3	10.108983799705449	-1.2148122249409923	0.29257380776065933	0.9988227073060467	1	1
urea cycle	GO:0000050		6	0	1.166421207658321	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	0.972017673048601	0.0283812925382247	0.9015838992842187	0.6607433382771644	1	1
mitotic sister chromatid segregation	GO:0000070		110	20	21.38438880706922	-0.06692888726610001	0.8348480395007303	0.579867229683475	1	1
cell cycle checkpoint signaling	GO:0000075		106	14	20.60677466863034	-0.3865625595244834	0.6356990022677389	0.9535442920803321	1	1
DNA replication checkpoint signaling	GO:0000076		12	2	2.332842415316642	-0.15394026425572965	0.7768072173413682	0.7090190519516009	1	1
DNA damage checkpoint signaling	GO:0000077		72	6	13.997054491899853	-0.847087444815675	0.41651366902171194	0.9957243686697022	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	8	6.220913107511046	0.25152484385243457	1.0698768393773268	0.2735873176040801	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	3	7.970544918998527	-0.9771405730638728	0.3680218821021292	0.9902086632922915	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	9	6.415316642120766	0.3385362208420643	1.1396621645028704	0.17702615550425982	1	1
sulfur amino acid metabolic process	GO:0000096		25	5	4.860088365243004	0.028381292538224915	0.9015838992842189	0.5516278481334457	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	2.138438880706922	-0.7600760678260452	0.4520742486205554	0.9073241832941978	1	1
sulfur amino acid catabolic process	GO:0000098		7	2	1.3608247422680413	0.3850562364769573	1.1778357180570203	0.40784059258721345	1	1
sulfur amino acid transport	GO:0000101		10	2	1.944035346097202	0.0283812925382247	0.9015838992842187	0.6071202419698054	1	1
establishment of mitotic spindle orientation	GO:0000132		23	4	4.471281296023564	-0.11138064983693378	0.8048463801949982	0.6802137946554381	1	1
rRNA modification	GO:0000154		18	1	3.499263622974963	-1.2525525529238393	0.28202105041603637	0.9796198683627078	1	1
MAPK cascade	GO:0000165		89	13	17.301914580265098	-0.28586780729827793	0.6942363716003782	0.9051824135649916	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	0	4.860088365243004	-Inf	0	1	1	1
protein polyubiquitination	GO:0000209		193	18	37.51988217967599	-0.7344992260363955	0.46302280009314956	0.9999239537580702	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	2.138438880706922	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	7.581737849779087	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	1.7496318114874816	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	1.944035346097202	-0.6647658880217207	0.4940489541690041	0.8849442647088959	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.972017673048601	-Inf	0	1	1	1
nuclear division	GO:0000280		153	27	29.743740795287188	-0.09678185041578116	0.8146193465582865	0.6617827464395218	1	1
mitotic cytokinesis	GO:0000281		63	11	12.24742268041237	-0.10742024862083675	0.8074898311287433	0.6135123802746282	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	2.332842415316642	-0.847087444815675	0.41651366902171194	0.8849442647088959	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.166421207658321	-0.15394026425572965	0.7768072173413682	0.7267147169973622	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.5552282768777614	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	6	15.941089837997055	-0.9771405730638728	0.3680218821021292	0.9994177091565186	1	1
response to superoxide	GO:0000303		11	1	2.138438880706922	-0.7600760678260452	0.4520742486205554	0.9073241832941978	1	1
response to oxygen radical	GO:0000305		12	1	2.332842415316642	-0.847087444815675	0.41651366902171194	0.9253519225071611	1	1
protein deneddylation	GO:0000338		10	0	1.944035346097202	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	1	36.15905743740795	-3.587927468740876	0.02765206404114639	1	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	1	35.187039764359355	-3.560677826293501	0.028415730443636815	1	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	1	2.332842415316642	-0.847087444815675	0.41651366902171194	0.9253519225071611	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	5	7.387334315169367	-0.39032904231996024	0.633585101866887	0.8865773099297884	1	1
spliceosomal snRNP assembly	GO:0000387		32	0	6.220913107511046	-Inf	0	1	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	0.972017673048601	-Inf	0	1	1	1
