Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	2	2.6730486008836523	-0.2900724385803096	0.6917140580112833	0.7881385230717275	1	1
regulation of DNA recombination	GO:0000018		89	8	21.62739322533137	-0.9945191743941885	0.3619465150768177	0.9999190287702389	1	1
mitotic spindle elongation	GO:0000022		8	4	1.9440353460972017	0.7215284730981703	1.4690915715332475	0.10430952469745372	1	1
ribosomal large subunit assembly	GO:0000027		15	0	3.6450662739322532	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.9440353460972017	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	3	5.832106038291605	-0.6647658880217204	0.4940489541690042	0.953530822246891	1	1
transition metal ion transport	GO:0000041		55	9	13.365243004418263	-0.39543295423813596	0.6307292845725752	0.9427640053510428	1	1
autophagosome assembly	GO:0000045		52	4	12.636229749631811	-1.1502737038034212	0.3114885867870648	0.9995493882075666	1	1
urea cycle	GO:0000050		6	0	1.4580265095729013	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	1.2150220913107512	-0.19476225877598488	0.7505510584806461	0.7514648964069105	1	1
mitotic sister chromatid segregation	GO:0000070		110	31	26.730486008836525	0.14818249235084546	0.9899318433651203	0.12860322962837475	1	1
cell cycle checkpoint signaling	GO:0000075		106	19	25.758468335787924	-0.3043244612875112	0.6832149472401702	0.9374728192466242	1	1
DNA replication checkpoint signaling	GO:0000076		12	3	2.9160530191458025	0.028381292538224915	0.9015838992842189	0.587421374386635	1	1
DNA damage checkpoint signaling	GO:0000077		72	8	17.496318114874818	-0.782548923678104	0.44264215563487536	0.9974947999255339	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	8	7.776141384388807	0.028381292538224915	0.9015838992842189	0.5310962687588292	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	4	9.96318114874816	-0.9126020519263016	0.3914074408162764	0.9939041325987628	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	12	8.019145802650957	0.40307474197963566	1.192775044490905	0.08257323448549787	1	1
sulfur amino acid metabolic process	GO:0000096		25	8	6.075110456553755	0.2752413704697508	1.0886820989875063	0.24613986157391718	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	2.6730486008836523	-0.9832196191402549	0.36588616966616255	0.9532703791804282	1	1
sulfur amino acid catabolic process	GO:0000098		7	3	1.7010309278350515	0.5673777932709119	1.332643492024718	0.22917357363334342	1	1
sulfur amino acid transport	GO:0000101		10	2	2.4300441826215025	-0.19476225877598488	0.7505510584806461	0.7399270577812189	1	1
establishment of mitotic spindle orientation	GO:0000132		23	6	5.589101620029455	0.07094090695702085	0.9324150585405421	0.5002079317368775	1	1
rRNA modification	GO:0000154		18	1	4.374079528718704	-1.4756961042380494	0.2266734238551103	0.9933553664181696	1	1
MAPK cascade	GO:0000165		89	16	21.62739322533137	-0.3013719938342432	0.6849692235720927	0.9396042881247629	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	0	6.075110456553755	-Inf	0	1	1	1
protein polyubiquitination	GO:0000209		193	20	46.89985272459499	-0.852282261692779	0.4144714533667733	0.9999993449265219	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	2.6730486008836523	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	1	9.477172312223859	-2.2488859924715308	0.10532188018173835	0.9999809988941832	1	1
mitochondrial fission	GO:0000266		9	0	2.187039764359352	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	2.4300441826215025	-0.8879094393359303	0.4007055248471747	0.9382583922614556	1	1
polysaccharide catabolic process	GO:0000272		5	0	1.2150220913107512	-Inf	0	1	1	1
nuclear division	GO:0000280		153	40	37.17967599410898	0.0731171863796164	0.9340082858020916	0.23051038124454346	1	1
mitotic cytokinesis	GO:0000281		63	15	15.309278350515463	-0.020408871631207012	0.8670162141217255	0.46992761777458075	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	2.9160530191458025	-1.0702309961298846	0.33654048593406377	0.9382583922614556	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.4580265095729013	-0.37708381556993936	0.6410429899828237	0.8118771347441733	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.9440353460972017	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	9	19.92636229749632	-0.7948190162699182	0.43756569586969757	0.9993028684125347	1	1
response to superoxide	GO:0000303		11	3	2.6730486008836523	0.11539266952785474	0.9652739923447866	0.5229754639739297	1	1
response to oxygen radical	GO:0000305		12	3	2.9160530191458025	0.028381292538224915	0.9015838992842189	0.587421374386635	1	1
protein deneddylation	GO:0000338		10	0	2.4300441826215025	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	2	45.198821796759944	-3.1179238394951403	0.044234514056729866	1	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	2	43.98379970544919	-3.0906741970477647	0.045455632328466306	1	1	1
