Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	2	3.7416449529851588	-0.6263781611723308	0.5118761816084426	0.9311863262942317	1	1
regulation of DNA recombination	GO:0000018		89	10	30.273309165061743	-1.107681345672	0.3245939418965414	0.9999996887291921	1	1
mitotic spindle elongation	GO:0000022		8	7	2.7211963294437522	0.9448385384415716	1.6737885233805212	0.0029544972379020856	0.5614030386199184	0.5614030386199184
ribosomal large subunit assembly	GO:0000027		15	2	5.102243117707036	-0.9365330894761705	0.3825828307925177	0.96542492284158965	1	1
ribosomal small subunit assembly	GO:0000028		8	0	2.7211963294437522	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	8	8.163588988331256	-0.02024235760201542	0.8671327547429037	0.6039026625661825	1	1
transition metal ion transport	GO:0000041		55	15	18.7082247649258	-0.2209130530641668	0.734062584675923	0.8864352468913543	1	1
autophagosome assembly	GO:0000045		52	7	17.68777614138439	-0.9269636384600198	0.38608969879408767	0.9997995813332543	1	1
urea cycle	GO:0000050		6	0	2.040897247082814	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	1.7007477059023453	-0.5310679813680063	0.5584876869934599	0.8749450823855526	1	1
mitotic sister chromatid segregation	GO:0000070		110	35	37.4164495298516	-0.06676237323690844	0.8349617853885322	0.5951107123185216	1	1
cell cycle checkpoint signaling	GO:0000075		106	23	36.05585136512972	-0.44957494711682333	0.6010504747377811	0.9965323319765511	1	1
DNA replication checkpoint signaling	GO:0000076		12	4	4.081794494165628	-0.02024235760201542	0.8671327547429037	0.6262830220868343	1	1
DNA damage checkpoint signaling	GO:0000077		72	10	24.49076696499377	-0.8957110949559154	0.3977464750183467	0.999932015541107	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	9	10.884785317775009	-0.1901413943974129	0.7534915576091705	0.8122011411721809	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	6	13.94613118839923	-0.8434426664101585	0.4179518849823422	0.9980999375275401	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	14	11.224934858955478	0.22091969921487262	1.0458572298931716	0.19980539903550718	1	1
sulfur amino acid metabolic process	GO:0000096		25	9	8.503738529511725	0.05671868353411295	0.9220428823086686	0.4914982112952853	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	3.7416449529851588	-1.319525341732276	0.2641785394989383	0.989691323033163	1	1
sulfur amino acid catabolic process	GO:0000098		7	4	2.381046788263283	0.5187541431306716	1.2906014235341863	0.1838853111674133	1	1
sulfur amino acid transport	GO:0000101		10	2	3.4014954118046905	-0.5310679813680063	0.5584876869934599	0.9037523993635426	1	1
establishment of mitotic spindle orientation	GO:0000132		23	7	7.823439447150787	-0.11121413580774216	0.8049574064686952	0.7140332881028028	1	1
rRNA modification	GO:0000154		18	2	6.122691741248443	-1.1188546462701252	0.32110698810205207	0.9942376833094644	1	1
MAPK cascade	GO:0000165		89	21	30.273309165061743	-0.36574400094262266	0.6474816301272954	0.9877907327572728	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	0	8.503738529511725	-Inf	0	1	1	1
protein polyubiquitination	GO:0000209		193	24	65.64886144783051	-1.0062664274908455	0.3578920746201997	0.9999999999922812	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	3.7416449529851588	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	2	13.26583210603829	-1.8920445345036068	0.1501978863452999	0.9999981177203316	1	1
mitochondrial fission	GO:0000266		9	0	3.0613458706242214	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	2	3.4014954118046905	-0.5310679813680063	0.5584876869934599	0.9037523993635426	1	1
polysaccharide catabolic process	GO:0000272		5	1	1.7007477059023453	-0.5310679813680063	0.5584876869934599	0.8749450823855526	1	1
nuclear division	GO:0000280		153	45	52.042879800611765	-0.14540550055602153	0.782375894036932	0.8317822060554256	1	1
mitotic cytokinesis	GO:0000281		63	18	21.42942109436955	-0.17439303742927376	0.7635737192677976	0.7577824559408497	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	2	4.081794494165628	-0.7133895381619607	0.47223226657554007	0.9037523993635426	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	2.040897247082814	-0.7133895381619607	0.47223226657554007	0.9174945061645063	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	1	2.7211963294437522	-1.0010716106137416	0.35967983729478337	0.9640905312858464	1	1
response to reactive oxygen species	GO:0000302		82	14	27.89226237679846	-0.6892919865829004	0.48293858027193254	0.999812084654101	1	1
response to superoxide	GO:0000303		11	3	3.7416449529851588	-0.22091305306416653	0.7340625846759232	0.7802997281754412	1	1
response to oxygen radical	GO:0000305		12	3	4.081794494165628	-0.3079244300537962	0.6810804773585032	0.8316386302049767	1	1
protein deneddylation	GO:0000338		10	0	3.4014954118046905	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	6	63.26781465956724	-2.355617273419052	0.0946933692853041	1	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	6	61.56706695366489	-2.3283676309716763	0.0973010935947149	1	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	1	4.081794494165628	-1.406536718721906	0.242603476303412	0.9932000009896248	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	6	12.925682564857823	-0.7674567594322366	0.448957225536296	0.99660557506189	1	1
spliceosomal snRNP assembly	GO:0000387		32	2	10.884785317775009	-1.694218791173687	0.18272421207090622	0.9999375667272921	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	1.7007477059023453	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	1	2.7211963294437522	-1.0010716106137416	0.35967983729478337	0.9640905312858464	1	1
mRNA splicing, via spliceosome	GO:0000398		181	6	61.56706695366489	-2.3283676309716763	0.0973010935947149	1	1	1
autophagy of mitochondrion	GO:0000422		31	6	10.54463577659454	-0.5638578041909971	0.5420699687953395	0.9769242626608279	1	1
mitophagy	GO:0000423		25	4	8.503738529511725	-0.7542115326822159	0.45456446334782985	0.9875296118323964	1	1
pexophagy	GO:0000425		6	2	2.040897247082814	-0.02024235760201542	0.8671327547429037	0.6621979634907831	1	1
maturation of 5.8S rRNA	GO:0000460		10	1	3.4014954118046905	-1.2242151619279515	0.28991018490556814	0.9763106582057428	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	0	2.040897247082814	-Inf	0	1	1	1
box C/D snoRNP assembly	GO:0000492		5	0	1.7007477059023453	-Inf	0	1	1	1
embryonic axis specification	GO:0000578		9	4	3.0613458706242214	0.26743971484976536	1.082477772192681	0.36650934585483125	1	1
telomere maintenance via recombination	GO:0000722		8	1	2.7211963294437522	-1.0010716106137416	0.35967983729478337	0.9640905312858464	1	1
telomere maintenance	GO:0000723		65	8	22.109720176730484	-1.016575797149707	0.35436835059010685	0.9999477795999744	1	1
double-strand break repair via homologous recombination	GO:0000724		76	16	25.851365129715646	-0.47977468698045556	0.5849832196257676	0.995413717326688	1	1
recombinational repair	GO:0000725		78	16	26.53166421207658	-0.5057501733837161	0.5714410707108581	0.9970028094223436	1	1
DNA double-strand break processing	GO:0000729		17	3	5.782542200067973	-0.656231124322012	0.49796614885324386	0.960946491685774	1	1
DNA synthesis involved in DNA repair	GO:0000731		31	8	10.54463577659454	-0.276175731739216	0.7000763968098358	0.8778073559691617	1	1
syncytium formation by plasma membrane fusion	GO:0000768		13	6	4.4219440353460975	0.30518004283261246	1.112654517568439	0.1915773488940845	1	1
