Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	6	6.643335048893464	-0.10185463456635738	0.8112145169197332	0.6962800231404529	1	1
single strand break repair	GO:0000012		11	3	3.4798421684680045	-0.14837465020125015	0.7804355175424821	0.7276666468624792	1	1
alpha-glucoside transport	GO:0000017		2	1	0.6326985760850917	0.4577611533690654	1.2386196640832816	0.5326340723584921	1	1
regulation of DNA recombination	GO:0000018		89	21	28.155086635786585	-0.29320559807970625	0.6898389238179119	0.9433033916042676	1	1
regulation of mitotic recombination	GO:0000019		3	1	0.9490478641276376	0.05229604526090089	0.9188315885869539	0.6805018625622565	1	1
mitotic spindle elongation	GO:0000022		8	1	2.530794304340367	-0.9285332077508253	0.3855125137021933	0.9302412830908235	1	1
maltose metabolic process	GO:0000023		2	1	0.6326985760850917	0.4577611533690654	1.2386196640832816	0.5326340723584921	1	1
maltose catabolic process	GO:0000025		1	0	0.31634928804254586	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	4	4.745239320638188	-0.17084750605330867	0.7658564935816728	0.6291245118233444	1	1
ribosomal small subunit assembly	GO:0000028		8	3	2.530794304340367	0.17007908091728452	1.0065918718143545	0.4895686513773201	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	10	7.592382913021101	0.2754395965751108	1.0888399713111367	0.19886429164795116	1	1
transition metal ion transport	GO:0000041		55	27	17.399210842340025	0.43941201470086866	1.2231544671242038	0.005119480977773577	1	1
autophagosome assembly	GO:0000045		52	10	16.450162978212386	-0.497750291658371	0.5755844684864806	0.9845477664496673	1	1
urea cycle	GO:0000050		6	2	1.8980957282552753	0.05229604526090089	0.9188315885869539	0.6144807337353888	1	1
citrulline metabolic process	GO:0000052		5	2	1.5817464402127297	0.2346176020548555	1.0565727365981639	0.5051563902135867	1	1
argininosuccinate metabolic process	GO:0000053		1	1	0.31634928804254586	1.1509083339290107	1.8681847951886634	0.31634928804254536	1	1
ribosomal subunit export from nucleus	GO:0000054		4	1	1.2653971521701834	-0.2353860271908799	0.7250490065614568	0.7815922135291747	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	1	0.9490478641276376	0.05229604526090089	0.9188315885869539	0.6805018625622565	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	1	0.9490478641276376	0.05229604526090089	0.9188315885869539	0.6805018625622565	1	1
mitotic sister chromatid segregation	GO:0000070		110	30	34.79842168468005	-0.1483746502012503	0.780435517542482	0.7619592824350746	1	1
cell cycle checkpoint signaling	GO:0000075		106	31	33.53302453250986	-0.07854355569791024	0.8269390148806708	0.6671705085493282	1	1
