Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	10	10.6392319021185	-0.06196319866313749	0.8382444445771295	0.9514538455355933	0.9999999999999999	0.9999999999999998
regulation of DNA recombination	GO:0000018		89	83	86.0810581171406	-0.03644878079435466	0.8558366509749479	0.8428215735867253	0.9999999999999999	0.9999999999999998
mitotic spindle elongation	GO:0000022		8	8	7.737623201540727	0.033346981141187254	0.9051489278780575	0.7658035179651721	0.9999999999999999	0.9999999999999998
ribosomal large subunit assembly	GO:0000027		15	13	14.508043502888864	-0.10975386249948599	0.8059315101998077	0.6481321640008972	0.9999999999999999	0.9999999999999998
ribosomal small subunit assembly	GO:0000028		8	8	7.737623201540727	0.033346981141187254	0.9051489278780575	0.7658035179651721	0.9999999999999999	0.9999999999999998
very long-chain fatty acid metabolic process	GO:0000038		24	24	23.21286960462218	0.03334698114118747	0.9051489278780577	0.44894353425302236	0.9999999999999999	0.9999999999999998
transition metal ion transport	GO:0000041		55	54	53.1961595105925	0.014997842472990698	0.8920183261297308	0.457349091325387	0.9999999999999999	0.9999999999999998
autophagosome assembly	GO:0000045		52	52	50.29455081001473	0.03334698114118747	0.9051489278780577	0.1761190653303262	0.9999999999999999	0.9999999999999998
urea cycle	GO:0000050		6	4	5.803217401155545	-0.37211812696697694	0.6438563724352897	0.999348182843587	0.9999999999999999	0.9999999999999998
citrulline metabolic process	GO:0000052		5	4	4.836014500962955	-0.18979657017302257	0.7537113115358937	0.9899464708317589	0.9999999999999999	0.9999999999999998
mitotic sister chromatid segregation	GO:0000070		110	102	106.392319021185	-0.04216057136695776	0.8518779330954853	0.5469553969321211	0.9999999999999999	0.9999999999999998
cell cycle checkpoint signaling	GO:0000075		106	94	102.52350742041465	-0.086797330700876	0.8213485937320726	0.9979590906231509	0.9999999999999999	0.9999999999999998
DNA replication checkpoint signaling	GO:0000076		12	11	11.60643480231109	-0.05366439584844241	0.8439406201939021	0.9429821965411448	0.9999999999999999	0.9999999999999998
DNA damage checkpoint signaling	GO:0000077		72	62	69.63860881386655	-0.11618475282977653	0.8016475807711113	0.9981641860653098	0.9999999999999999	0.9999999999999998
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	30	30.95049280616291	-0.031191539996383844	0.8594907022547994	0.9136413453384774	0.9999999999999999	0.9999999999999998
G1/S transition of mitotic cell cycle	GO:0000082		41	38	39.65531890789623	-0.04263892583673475	0.8515469294928498	0.8572668818174419	0.9999999999999999	0.9999999999999998
G2/M transition of mitotic cell cycle	GO:0000086		33	33	31.917695706355502	0.033346981141187254	0.9051489278780575	0.3323835152639931	0.9999999999999999	0.9999999999999998
sulfur amino acid metabolic process	GO:0000096		25	20	24.18007250481477	-0.1897965701730223	0.7537113115358939	0.9998739278137482	0.9999999999999999	0.9999999999999998
sulfur amino acid biosynthetic process	GO:0000097		11	9	10.6392319021185	-0.1673237143209638	0.7681299639266491	0.9952442191465898	0.9999999999999999	0.9999999999999998
sulfur amino acid catabolic process	GO:0000098		7	5	6.770420301348136	-0.3031252554800256	0.6839270787945986	0.9988871004690267	0.9999999999999999	0.9999999999999998
sulfur amino acid transport	GO:0000101		10	10	9.67202900192591	0.033346981141187254	0.9051489278780575	0.7163715819164471	0.9999999999999999	0.9999999999999998
establishment of mitotic spindle orientation	GO:0000132		23	22	22.24566670442959	-0.011104781429646337	0.8735431602573962	0.8266798319040791	0.9999999999999999	0.9999999999999998
rRNA modification	GO:0000154		18	18	17.40965220346664	0.033346981141187254	0.9051489278780575	0.5485155028551203	0.9999999999999999	0.9999999999999998
MAPK cascade	GO:0000165		89	79	86.0810581171406	-0.08584153612393104	0.8219946904722439	0.9998454112508439	0.9999999999999999	0.9999999999999998
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	25	24.18007250481477	0.03334698114118747	0.9051489278780577	0.4341994442738677	0.9999999999999999	0.9999999999999998
protein polyubiquitination	GO:0000209		193	185	186.67015973717002	-0.008987382685373257	0.8750328478376661	0.0526551802796676	0.9999999999999999	0.9999999999999998
spliceosomal tri-snRNP complex assembly	GO:0000244		11	9	10.6392319021185	-0.1673237143209638	0.7681299639266491	0.9594157316466836	0.9999999999999999	0.9999999999999998
spliceosomal complex assembly	GO:0000245		39	38	37.720913107511045	0.0073714947379268135	0.8865956149376862	0.63250854411540125	0.9999999999999999	0.9999999999999998
mitochondrial fission	GO:0000266		9	7	8.70482610173332	-0.21796744713971888	0.7359068438721318	0.9736311424797418	0.9999999999999999	0.9999999999999998
