Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	0	3.021599863937865	-Inf	0	1	1	1
single strand break repair	GO:0000012		11	1	1.5827427858722152	-0.45915928246122645	0.5959136005593622	0.8190237730313218	1	1
regulation of DNA recombination	GO:0000018		89	5	12.805827994784284	-0.9404624669608952	0.3811512509844596	0.9968147479480965	1	1
mitotic spindle elongation	GO:0000022		8	3	1.1510856624525199	0.957906737325418	1.6859791241341786	0.09514892906798535	1	1
ribosomal large subunit assembly	GO:0000027		15	0	2.158285617098475	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.1510856624525199	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	3.45325698735756	-0.546170659450856	0.5508757306179731	0.8792098730906045	1	1
transition metal ion transport	GO:0000041		55	6	7.913713929361075	-0.2768377256672717	0.6996763609690457	0.8222442203071119	1	1
autophagosome assembly	GO:0000045		52	3	7.48205680594138	-0.9138954395761735	0.3909258278866254	0.9854623482823006	1	1
urea cycle	GO:0000050		6	0	0.86331424683939	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	0.719428539032825	0.3292980779030439	1.1321512845036508	0.5401487742010249	1	1
mitotic sister chromatid segregation	GO:0000070		110	13	15.82742785872215	-0.19679501799373533	0.7492600683898125	0.7616339485935024	1	1
cell cycle checkpoint signaling	GO:0000075		106	10	15.251885027495891	-0.4221180107808773	0.6159609730717732	0.939449168969059	1	1
DNA replication checkpoint signaling	GO:0000076		12	2	1.72662849367878	0.1469765211090893	0.9890187561530297	0.5324062154801785	1	1
DNA damage checkpoint signaling	GO:0000077		72	5	10.35977096207268	-0.7284922162448108	0.4656274496408532	0.9776901785656631	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	6	4.6043426498100795	0.2647595567654727	1.080350469776507	0.30900586805762753	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	1	5.8993140200691645	-1.7748360763671636	0.16870976379493374	0.9980137359721337	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	6	4.748228357616645	0.23398789809871906	1.0560788890324582	0.3359714509824028	1	1
sulfur amino acid metabolic process	GO:0000096		25	4	3.5971426951641248	0.10615452658883408	0.9583907377147313	0.4940886246705677	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	1.5827427858722152	-0.45915928246122645	0.5959136005593622	0.8190237730313218	1	1
sulfur amino acid catabolic process	GO:0000098		7	2	1.007199954645955	0.6859730218417762	1.4372233314679652	0.2663600593001384	1	1
sulfur amino acid transport	GO:0000101		10	0	1.43885707806565	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	2	3.309371279550995	-0.5036110450320602	0.5725466191281153	0.8635984543499385	1	1
rRNA modification	GO:0000154		18	1	2.58994274051817	-0.9516357675590205	0.37710710058568875	0.9390550289186366	1	1
MAPK cascade	GO:0000165		89	11	12.805827994784284	-0.15200510659662506	0.7780674563061004	0.7515344783451504	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	0	3.5971426951641248	-Inf	0	1	1	1
protein polyubiquitination	GO:0000209		193	15	27.769941606667047	-0.6159039974655313	0.5168338978769871	0.9972950798814597	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	1.5827427858722152	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	5.611542604456035	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	1.294971370259085	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	1.43885707806565	-0.36384910265690146	0.6485623602863375	0.7885872437061276	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.719428539032825	-Inf	0	1	1	1
nuclear division	GO:0000280		153	19	22.014513294404445	-0.1472629518888508	0.7811616397392938	0.7285517971275206	1	1
mitotic cytokinesis	GO:0000281		63	8	9.064799591813594	-0.12495719437455248	0.7958285719301524	0.6285092682543518	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	0	1.72662849367878	-Inf	0	1	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	0.86331424683939	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.1510856624525199	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	3	11.798628040138329	-1.3693709682589992	0.25160382757334104	0.9996882806827968	1	1
response to superoxide	GO:0000303		11	0	1.5827427858722152	-Inf	0	1	1	1
response to oxygen radical	GO:0000305		12	0	1.72662849367878	-Inf	0	1	1	1
protein deneddylation	GO:0000338		10	0	1.43885707806565	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	1	26.76274165202109	-3.287010683376057	0.03735669027523779	0.9999999999990156	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	1	26.043313112988262	-3.2597610409286815	0.038388143229920395	0.999999999998155	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	1	1.72662849367878	-0.546170659450856	0.5508757306179731	0.8450799146268803	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	5	5.467656896649469	-0.0894122569551411	0.8195826738334825	0.655707090309021	1	1
spliceosomal snRNP assembly	GO:0000387		32	0	4.6043426498100795	-Inf	0	1	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	0.719428539032825	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	1.1510856624525199	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	1	26.043313112988262	-3.2597610409286815	0.038388143229920395	0.999999999998155	1	1
autophagy of mitochondrion	GO:0000422		31	1	4.460456942003515	-1.495251214148002	0.222355461163182	0.9919358691905922	1	1
mitophagy	GO:0000423		25	0	3.5971426951641248	-Inf	0	1	1	1
pexophagy	GO:0000425		6	1	0.86331424683939	0.1469765211090893	0.9890187561530297	0.6063335542326567	1	1
maturation of 5.8S rRNA	GO:0000460		10	0	1.43885707806565	-Inf	0	1	1	1
