Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	6	6.660474716202271	-0.10443129149308598	0.8094887133940869	0.6990783751406957	1	1
single strand break repair	GO:0000012		11	3	3.4888200894392845	-0.15095130712797872	0.7787543160713094	0.7295921008969641	1	1
regulation of DNA recombination	GO:0000018		89	21	28.227726178190572	-0.2957822550064346	0.6882996713414098	0.94509857789859	1	1
mitotic spindle elongation	GO:0000022		8	1	2.5373237014103887	-0.9311098646775539	0.3845666851040888	0.9308224130716436	1	1
ribosomal large subunit assembly	GO:0000027		15	4	4.757481940144479	-0.17342416298003746	0.7641970541452111	0.6315324609587145	1	1
ribosomal small subunit assembly	GO:0000028		8	3	2.5373237014103887	0.16750242399055593	1.0046234630553377	0.49161751534957976	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	10	7.6119711042311655	0.2728629396483823	1.0867887491864832	0.2013471748427593	1	1
transition metal ion transport	GO:0000041		55	27	17.444100447196423	0.4368353577741402	1.2209893946646437	0.005322939184730171	1	1
autophagosome assembly	GO:0000045		52	10	16.492604059167526	-0.5003269485850995	0.5742472861954386	0.9850129857392647	1	1
urea cycle	GO:0000050		6	2	1.9029927760577914	0.04971938833417239	0.9169637670068417	0.6161711601599139	1	1
citrulline metabolic process	GO:0000052		5	2	1.585827313381493	0.23204094512812698	1.0545527419767717	0.5068057698595967	1	1
mitotic sister chromatid segregation	GO:0000070		110	30	34.888200894392845	-0.15095130712797872	0.7787543160713094	0.7674392406853856	1	1
cell cycle checkpoint signaling	GO:0000075		106	31	33.61953904368765	-0.08112021262463882	0.8251911209207184	0.6736142647282699	1	1
DNA replication checkpoint signaling	GO:0000076		12	4	3.8059855521155828	0.04971938833417239	0.9169637670068417	0.5596597560845077	1	1
DNA damage checkpoint signaling	GO:0000077		72	18	22.835913312693496	-0.2379626841176084	0.7234526767482073	0.8732802950789417	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	7	10.149294805641555	-0.37149407674213114	0.6442106080797957	0.9216111882670506	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	13	13.003783969728243	-2.910322404890622e-4	0.8811678111224199	0.5169474793856574	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	9	10.466460268317853	-0.15095130712797872	0.7787543160713094	0.7656664950969739	1	1
sulfur amino acid metabolic process	GO:0000096		25	5	7.929136566907465	-0.46110623543181833	0.5948743875224805	0.9354957428048006	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	2	3.4888200894392845	-0.5564164152361432	0.5457604824650819	0.9081388581257728	1	1
sulfur amino acid catabolic process	GO:0000098		7	2	2.2201582387340904	-0.10443129149308598	0.8094887133940869	0.7057860491424035	1	1
sulfur amino acid transport	GO:0000101		10	2	3.171654626762986	-0.46110623543181833	0.5948743875224805	0.8756758113568983	1	1
establishment of mitotic spindle orientation	GO:0000132		23	5	7.294805641554867	-0.3777246264927672	0.640680620347053	0.8987379824300046	1	1
rRNA modification	GO:0000154		18	4	5.708978328173374	-0.35574571977399183	0.6531996073121866	0.8708296183354923	1	1
MAPK cascade	GO:0000165		89	28	28.227726178190572	-0.008100182554653695	0.8756575074273772	0.5606120065049474	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	10	7.929136566907465	0.23204094512812698	1.0545527419767717	0.24541709651270383	1	1
protein polyubiquitination	GO:0000209		193	49	61.21293429652563	-0.22253821379197694	0.7330464771846323	0.9580507808172506	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	2	3.4888200894392845	-0.5564164152361432	0.5457604824650819	0.8756758113568983	1	1
spliceosomal complex assembly	GO:0000245		39	17	12.369453044375646	0.3179833749288516	1.1229843131798232	0.07981723437294132	1	1
mitochondrial fission	GO:0000266		9	1	2.854489164086687	-1.0488929003339371	0.34352865176717123	0.952771963452353	1	1
polysaccharide biosynthetic process	GO:0000271		10	0	3.171654626762986	-Inf	0	1	1	1
polysaccharide catabolic process	GO:0000272		5	2	1.585827313381493	0.23204094512812698	1.0545527419767717	0.5068057698595967	1	1
nuclear division	GO:0000280		153	45	48.526315789473685	-0.07544375461983366	0.8290450074733468	0.6012706378783974	1	1
mitotic cytokinesis	GO:0000281		63	15	19.98142414860681	-0.2867528482870404	0.6937048808385144	0.8655444564465858	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	2	3.8059855521155828	-0.643427792225773	0.5038920760323334	0.8756758113568983	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	1.9029927760577914	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	3	2.5373237014103887	0.16750242399055593	1.0046234630553377	0.49161751534957976	1	1
response to reactive oxygen species	GO:0000302		82	20	26.007567939456486	-0.26265529670798005	0.7082834142839393	0.9420451820486844	1	1
response to superoxide	GO:0000303		11	0	3.4888200894392845	-Inf	0	1	1	1
response to oxygen radical	GO:0000305		12	0	3.8059855521155828	-Inf	0	1	1	1
protein deneddylation	GO:0000338		10	0	3.171654626762986	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	55	58.992776057791545	-0.07008181147844836	0.8326961814867353	0.6013281777928063	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	55	57.406948744410045	-0.04283216903107268	0.8514132357527158	0.5202780342430511	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	5	3.8059855521155828	0.2728629396483823	1.0867887491864832	0.32283671765363736	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	13	12.052287581699348	0.075694874737433	0.935897459562095	0.4298471396488853	1	1
spliceosomal snRNP assembly	GO:0000387		32	8	10.149294805641555	-0.23796268411760854	0.7234526767482072	0.7826378159154457	1	1
mRNA 3'-splice site recognition	GO:0000389		5	1	1.585827313381493	-0.46110623543181833	0.5948743875224805	0.8515904942614458	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	2	2.5373237014103887	-0.23796268411760854	0.7234526767482072	0.7771755604066781	1	1
mRNA splicing, via spliceosome	GO:0000398		181	55	57.406948744410045	-0.04283216903107268	0.8514132357527158	0.5202780342430511	1	1
autophagy of mitochondrion	GO:0000422		31	6	9.832129342965256	-0.49389605825480914	0.5775893629847751	0.9584479496515834	1	1
