Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	3.92284143092012	-1.3668162460485533	0.2522341326136413	0.9870301816398888	1	1
single strand break repair	GO:0000012		11	0	2.0548217019105395	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	8	16.62537558818527	-0.7314886363774343	0.46432660877635673	0.9954186772883442	1	1
mitotic spindle elongation	GO:0000022		8	1	1.4944157832076648	-0.4017353500049664	0.6272166861454356	0.8088333553033549	1	1
ribosomal large subunit assembly	GO:0000027		15	0	2.8020295935143715	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.4944157832076648	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	0	4.483247349622994	-Inf	0	1	1	1
transition metal ion transport	GO:0000041		55	2	10.274108509552695	-1.6364798129976559	0.19345515833396476	0.999845642753489	1	1
autophagosome assembly	GO:0000045		52	4	9.713702590849822	-0.8872431657866672	0.4009591491392224	0.9925601854095791	1	1
urea cycle	GO:0000050		6	1	1.1208118374057485	-0.11405327755318538	0.8030657622761791	0.7108700767013908	1	1
citrulline metabolic process	GO:0000052		5	0	0.9340098645047905	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	7	20.54821701910539	-1.0768640250622334	0.3343952036828594	0.999887153857578	1	1
cell cycle checkpoint signaling	GO:0000075		106	5	19.801009127501562	-1.3762949900030972	0.24990310863456858	0.9999920513769327	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	2.241623674811497	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	4	13.449742048868984	-1.212665566221295	0.2931851392861863	0.9995154943010185	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	5	5.977663132830659	-0.1785917986907565	0.7608764972933746	0.7397293172432317	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	2	7.658880888939282	-1.3427186944694929	0.2582544399680968	0.9974141044758451	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	1	6.164465105731617	-1.8188013697916108	0.16151689219033005	0.9989198400499741	1	1
sulfur amino acid metabolic process	GO:0000096		25	1	4.670049322523953	-1.5411696331933311	0.21252699037025843	0.9943348761496331	1	1
