Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	7	3.6577227382180943	0.649069397963103	1.4043884837475722	0.05876027729299015	1	1
single strand break repair	GO:0000012		11	3	1.9159500057332874	0.448398702500952	1.2307184433079825	0.2974173263576924	1	1
regulation of DNA recombination	GO:0000018		89	11	15.50177731911478	-0.3430594103025565	0.6605102378699487	0.9033853093116748	1	1
mitotic spindle elongation	GO:0000022		8	1	1.3934181859878454	-0.33175985504862315	0.6670738940012012	0.7381229140447663	1	1
ribosomal large subunit assembly	GO:0000027		15	2	2.6126590987272102	-0.2672213339110521	0.7055039551943336	0.6892051947188206	1	1
ribosomal small subunit assembly	GO:0000028		8	1	1.3934181859878454	-0.33175985504862315	0.6670738940012012	0.7837542640379981	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	3	4.180254557963536	-0.33175985504862315	0.6670738940012012	0.8145488732629238	1	1
transition metal ion transport	GO:0000041		55	9	9.579750028666437	-0.06242692126503875	0.8379268902296105	0.6369074742097405	1	1
autophagosome assembly	GO:0000045		52	11	9.057218208920995	0.19433324084815592	1.0252234081632363	0.28894147283960686	1	1
urea cycle	GO:0000050		6	0	1.045063639490884	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.8708863662424035	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	8	19.159500057332874	-0.8733571374813675	0.4062779928181785	0.9987213298046298	1	1
cell cycle checkpoint signaling	GO:0000075		106	13	18.462790964338954	-0.3508080500193177	0.6560376327402175	0.9268037759942	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	2.090127278981768	-0.7372249631567875	0.46184510270430085	0.8994701136463839	1	1
DNA damage checkpoint signaling	GO:0000077		72	10	12.540763673890607	-0.2263993393907967	0.7306364005909255	0.7847753911398643	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	4	5.573672743951382	-0.33175985504862315	0.6670738940012012	0.8330644116857389	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	1	7.141268203187709	-1.9658903800730951	0.139577503130796	0.9995307869153996	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	2	5.7478500171998625	-1.0556786942753222	0.34129187528162247	0.9856697201430024	1	1
sulfur amino acid metabolic process	GO:0000096		25	4	4.3544318312120165	-0.08489977711709727	0.8226316274126847	0.655777856099585	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	1.9159500057332874	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.2192409127393649	-0.1982284624241007	0.7483506401581903	0.7381229140447663	1	1
sulfur amino acid transport	GO:0000101		10	0	1.741772732484807	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	3	4.006077284715055	-0.28920024062982724	0.6922367221991625	0.7905146525079437	1	1
rRNA modification	GO:0000154		18	3	3.135190918472652	-0.044077782596842106	0.8505517913802488	0.6298467467748252	1	1
MAPK cascade	GO:0000165		89	13	15.50177731911478	-0.17600532563939025	0.7625372225642326	0.79740729979882	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	2	4.3544318312120165	-0.7780469576770426	0.4445177055483146	0.9476801161497836	1	1
protein polyubiquitination	GO:0000209		193	31	33.61621373695677	-0.08102129778852658	0.8252581756372371	0.6494621974377652	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	2	1.9159500057332874	0.04293359439278752	0.912055680801617	0.541377018559911	1	1
spliceosomal complex assembly	GO:0000245		39	1	6.792913656690747	-1.9158799594984337	0.14668563733073192	0.9994315547990742	1	1
mitochondrial fission	GO:0000266		9	0	1.567595459236326	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	1.741772732484807	-0.554903406362833	0.5465133848150934	0.8525543759278597	1	1
polysaccharide catabolic process	GO:0000272		5	1	0.8708863662424035	0.13824377419711237	0.9824209102856918	0.6159554321184955	1	1
nuclear division	GO:0000280		153	17	26.64912280701754	-0.4495428907050066	0.6010677147647417	0.9774330046410262	1	1
mitotic cytokinesis	GO:0000281		63	8	10.973168214654283	-0.31601149808048407	0.6763037182589097	0.8149073844900558	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	2.090127278981768	-0.7372249631567875	0.46184510270430085	0.8525543759278597	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.045063639490884	-0.044077782596842224	0.8505517913802487	0.6828664487626438	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	2	1.3934181859878454	0.3613873255113222	1.1583409142319137	0.4187034640921429	1	1
