Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	4	6.17406260749914	-0.43406270541710734	0.6094389271555989	0.9051182215751387	1	1
single strand break repair	GO:0000012		11	4	3.2340327944043117	0.21256445950794495	1.039349231794458	0.4128357729657852	1	1
regulation of DNA recombination	GO:0000018		89	10	26.166265336543972	-0.9618859055516691	0.37343151015302756	0.9999774250923579	1	1
mitotic spindle elongation	GO:0000022		8	3	2.3520238504758626	0.24333611817469886	1.063422535122513	0.3393496017289601	1	1
ribosomal large subunit assembly	GO:0000027		15	6	4.410044719642243	0.30787463931226994	1.1148246920596887	0.15320628355379823	1	1
ribosomal small subunit assembly	GO:0000028		8	3	2.3520238504758626	0.24333611817469886	1.063422535122513	0.4329718949873156	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	6	7.056071551427588	-0.1621289899334656	0.7714900056870324	0.7516793482538173	1	1
transition metal ion transport	GO:0000041		55	15	16.17016397202156	-0.07511761294383605	0.829266791151408	0.684003823935438	1	1
autophagosome assembly	GO:0000045		52	9	15.288155028093108	-0.529853770058783	0.5591033931254955	0.9847372234609579	1	1
urea cycle	GO:0000050		6	1	1.764017887856897	-0.56759409804163	0.5402247793017125	0.8762168221309087	1	1
citrulline metabolic process	GO:0000052		5	1	1.4700149065474144	-0.3852725412476755	0.6364242659537466	0.824648040254826	1	1
mitotic sister chromatid segregation	GO:0000070		110	27	32.34032794404312	-0.18047812860166235	0.7596669130220904	0.8096531894480312	1	1
cell cycle checkpoint signaling	GO:0000075		106	30	31.164316018805184	-0.0380763412634869	0.8547074273844764	0.5616484256644978	1	1
DNA replication checkpoint signaling	GO:0000076		12	4	3.528035775713794	0.12555308251831537	0.9728769775900903	0.48894925001154266	1	1
DNA damage checkpoint signaling	GO:0000077		72	17	21.168214654282764	-0.21928740377341419	0.7350800037441952	0.8420575096892201	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	10	9.40809540190345	0.0610145613807442	0.925168555279786	0.47506369776962687	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	9	12.054122233688798	-0.29218211818166356	0.690451041658586	0.8731731058523687	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	12	9.702098383212935	0.21256445950794495	1.039349231794458	0.24169187587426708	1	1
sulfur amino acid metabolic process	GO:0000096		25	5	7.350074532737071	-0.38527254124767535	0.6364242659537467	0.8989166856079793	1	1
