Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	3.9569394407273975	-1.375470857946371	0.25010495706903935	0.9875639572313369	1	1
single strand break repair	GO:0000012		11	0	2.0726825641905413	-Inf	0	1	1	1
alpha-glucoside transport	GO:0000017		2	0	0.3768513753073712	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	8	16.769886201178018	-0.740143248275252	0.4605871041097786	0.995295422099207	1	1
regulation of mitotic recombination	GO:0000019		3	1	0.5652770629610567	0.5704392911089423	1.3353076609276981	0.46547554761411003	1	1
mitotic spindle elongation	GO:0000022		8	1	1.5074055012294847	-0.41038996190278404	0.6224179563691128	0.7681661081296183	1	1
maltose metabolic process	GO:0000023		2	0	0.3768513753073712	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.1884256876536856	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	2.8263853148052838	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.5074055012294847	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	0	4.522216503688454	-Inf	0	1	1	1
transition metal ion transport	GO:0000041		55	2	10.363412820952709	-1.6451344248954738	0.19180833470105949	0.9998603863494647	1	1
autophagosome assembly	GO:0000045		52	4	9.79813575799165	-0.8958977776844848	0.39767591102507033	0.9930986190246966	1	1
urea cycle	GO:0000050		6	1	1.1305541259221135	-0.122707889451003	0.7973178738207567	0.7143177594962538	1	1
citrulline metabolic process	GO:0000052		5	0	0.9421284382684281	-Inf	0	1	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.1884256876536856	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.7537027506147423	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.5652770629610567	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.5652770629610567	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	7	20.726825641905418	-1.0855186369600511	0.33161519785226384	0.9998867208293779	1	1
cell cycle checkpoint signaling	GO:0000075		106	5	19.97312289129067	-1.3849496019009149	0.24779282003924957	0.999993269063238	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	2.261108251844227	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	4	13.566649511065364	-1.221320178119113	0.29072781000056014	0.9995653392165864	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	5	6.029622004917939	-0.18724641058857425	0.7553379061192996	0.7471487353076663	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	2	7.725453193801109	-1.3513733063673108	0.25607658508488307	0.9975901439566648	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	1	6.218047692571625	-1.8274559816894285	0.16013688399519238	0.9989889213431739	1	1
sulfur amino acid metabolic process	GO:0000096		25	1	4.71064219134214	-1.549824245091149	0.21072233243254077	0.9946114032950133	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	2.0726825641905413	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	1.318979813575799	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	0	1.8842568765368561	-Inf	0	1	1	1
sulfate assimilation	GO:0000103		2	0	0.3768513753073712	-Inf	0	1	1	1
negative regulation of transcription by RNA polymerase II	GO:0000122		516	51	97.22765482930177	-0.645229552980185	0.5030545379151917	0.9999999875291784	1	1
establishment of mitotic spindle orientation	GO:0000132		23	0	4.333790816034769	-Inf	0	1	1	1
rRNA modification	GO:0000154		18	1	3.391662377766341	-1.221320178119113	0.29072781000056014	0.9767176723854418	1	1
MAPK cascade	GO:0000165		89	7	16.769886201178018	-0.8736746408997746	0.40615567281029935	0.9989357857177705	1	1
rDNA heterochromatin formation	GO:0000183		4	0	0.7537027506147423	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	2	4.71064219134214	-0.8566770645312037	0.41275073872013884	0.9632812470574863	1	1
protein polyubiquitination	GO:0000209		193	14	36.36615771716132	-0.9545812795125751	0.3760475082095468	0.999997023209694	1	1
meiotic spindle organization	GO:0000212		4	0	0.7537027506147423	-Inf	0	1	1	1
microtubule cytoskeleton organization	GO:0000226		304	24	57.28140904672042	-0.8699222912812242	0.40760340260530364	0.999999969112833	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	2.0726825641905413	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	2	7.348601818493739	-1.3013628857926494	0.2689080204496537	0.9970963537146262	1	1
allantoin metabolic process	GO:0000255		4	0	0.7537027506147423	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	1.6958311888831705	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	0	1.8842568765368561	-Inf	0	1	1	1
