Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	0	1.0185758513931888	-Inf	0	1	1	1
single strand break repair	GO:0000012		11	0	0.5335397316821465	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	2	4.316821465428276	-0.7693721789914868	0.448151389729697	0.9256506547223742	1	1
mitotic spindle elongation	GO:0000022		8	0	0.3880288957688338	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	0.7275541795665634	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.3880288957688338	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	1	1.1640866873065014	-0.15193682016723783	0.7781119523497597	0.6970152193952798	1	1
transition metal ion transport	GO:0000041		55	2	2.6676986584107327	-0.28806899449181794	0.6929150560802828	0.7535365065285449	1	1
autophagosome assembly	GO:0000045		52	1	2.5221878224974197	-0.9251267084007196	0.38676619719702465	0.9249267828516934	1	1
urea cycle	GO:0000050		6	0	0.29102167182662536	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	0.24251805985552116	1.4166790977466073	2.1242159342455436	0.22012854402582838	1	1
mitotic sister chromatid segregation	GO:0000070		110	5	5.3353973168214655	-0.06492544317760822	0.8362172642778624	0.5723158670266932	1	1
cell cycle checkpoint signaling	GO:0000075		106	0	5.141382868937049	-Inf	0	1	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.5820433436532507	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	0	3.4922600619195046	-Inf	0	1	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	1	1.5521155830753353	-0.4396188926190188	0.6064237605210571	0.7965778358152025	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	1	1.9886480908152735	-0.6874550565236001	0.48376322063977406	0.8634492179201911	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	1	1.6006191950464395	-0.4703905512857725	0.5899386460389916	0.8064626807836308	1	1
sulfur amino acid metabolic process	GO:0000096		25	0	1.2125902992776056	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	0.5335397316821465	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.3395252837977296	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	0	0.4850361197110423	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	1	1.1155830753353972	-0.10937720574844202	0.8061828944820965	0.6815487906019657	1	1
rRNA modification	GO:0000154		18	0	0.8730650154798761	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	4	4.316821465428276	-0.07622499843154153	0.8285139022518191	0.632322857496898	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	0	1.2125902992776056	-Inf	0	1	1	1
protein polyubiquitination	GO:0000209		193	3	9.361197110423117	-1.1379608900560683	0.3152253346761905	0.9950536321757284	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	0.5335397316821465	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	1.891640866873065	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	0.43653250773993807	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	0.4850361197110423	0.7235319171866619	1.4708938217586476	0.3918449722832207	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.24251805985552116	-Inf	0	1	1	1
nuclear division	GO:0000280		153	8	7.421052631578947	0.07512063046810812	0.9354764039554824	0.40628927789131297	1	1
mitotic cytokinesis	GO:0000281		63	2	3.0557275541795663	-0.4238705356508796	0.615000635762523	0.779223707641237	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	0	0.5820433436532507	-Inf	0	1	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	0.29102167182662536	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	0.3880288957688338	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	1	3.977296181630547	-1.3806022370835453	0.24885070817636198	0.983205888231387	1	1
response to superoxide	GO:0000303		11	0	0.5335397316821465	-Inf	0	1	1	1
response to oxygen radical	GO:0000305		12	0	0.5820433436532507	-Inf	0	1	1	1
protein deneddylation	GO:0000338		10	0	0.4850361197110423	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	0	9.021671826625388	-Inf	0	1	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	0	8.779153766769866	-Inf	0	1	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	0	0.5820433436532507	-Inf	0	1	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	2	1.843137254901961	0.0816780310142671	0.9402911571644827	0.5562533019439586	1	1
spliceosomal snRNP assembly	GO:0000387		32	0	1.5521155830753353	-Inf	0	1	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	0.24251805985552116	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	0.3880288957688338	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	0	8.779153766769866	-Inf	0	1	1	1
autophagy of mitochondrion	GO:0000422		31	0	1.503611971104231	-Inf	0	1	1	1
mitophagy	GO:0000423		25	0	1.2125902992776056	-Inf	0	1	1	1
pexophagy	GO:0000425		6	0	0.29102167182662536	-Inf	0	1	1	1
maturation of 5.8S rRNA	GO:0000460		10	0	0.4850361197110423	-Inf	0	1	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	0	0.29102167182662536	-Inf	0	1	1	1
box C/D snoRNP assembly	GO:0000492		5	0	0.24251805985552116	-Inf	0	1	1	1
embryonic axis specification	GO:0000578		9	1	0.43653250773993807	0.8288924328444882	1.5665961358170668	0.3608267560024947	1	1
telomere maintenance via recombination	GO:0000722		8	0	0.3880288957688338	-Inf	0	1	1	1
telomere maintenance	GO:0000723		65	0	3.1527347781217747	-Inf	0	1	1	1
double-strand break repair via homologous recombination	GO:0000724		76	0	3.686274509803922	-Inf	0	1	1	1
recombinational repair	GO:0000725		78	0	3.78328173374613	-Inf	0	1	1	1
DNA double-strand break processing	GO:0000729		17	0	0.8245614035087718	-Inf	0	1	1	1
DNA synthesis involved in DNA repair	GO:0000731		31	0	1.503611971104231	-Inf	0	1	1	1
syncytium formation by plasma membrane fusion	GO:0000768		13	0	0.6305469556243549	-Inf	0	1	1	1
sister chromatid segregation	GO:0000819		112	5	5.432404540763674	-0.08294394868028655	0.823955446286064	0.5893815715769481	1	1
cell morphogenesis	GO:0000902		114	4	5.529411764705882	-0.32378707709389715	0.6717346671355585	0.8095172900185359	1	1
cytokinesis	GO:0000910		69	2	3.346749226006192	-0.5148423138566064	0.5667613796380505	0.8236325577477959	1	1
nuclear-transcribed mRNA catabolic process	GO:0000956		62	0	3.007223942208462	-Inf	0	1	1	1
mitochondrial RNA catabolic process	GO:0000957		6	0	0.29102167182662536	-Inf	0	1	1	1
mitochondrial RNA metabolic process	GO:0000959		35	0	1.697626418988648	-Inf	0	1	1	1
mitochondrial RNA processing	GO:0000963		18	0	0.8730650154798761	-Inf	0	1	1	1
mitochondrial RNA 3'-end processing	GO:0000965		7	0	0.3395252837977296	-Inf	0	1	1	1
RNA 5'-end processing	GO:0000966		22	0	1.067079463364293	-Inf	0	1	1	1
response to acid chemical	GO:0001101		38	0	1.843137254901961	-Inf	0	1	1	1
