Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	2.64076170869789	-0.9710674015645248	0.3701669164903028	0.9406266108985877	1	1
single strand break repair	GO:0000012		11	2	1.383256133127466	0.36870694392047315	1.164353814603714	0.41121050180891017	1	1
alpha-glucoside transport	GO:0000017		2	0	0.25150111511408474	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	8	11.191799622576772	-0.33573979189340564	0.6647564326778052	0.8623738094767291	1	1
regulation of mitotic recombination	GO:0000019		3	0	0.3772516726711271	-Inf	0	1	1	1
mitotic spindle elongation	GO:0000022		8	0	1.006004460456339	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	0	0.25150111511408474	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.12575055755704237	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	3	1.8862583633556356	0.4640171237247979	1.2439110596022522	0.21851336850178427	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.006004460456339	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	3.0180133813690166	-0.4114516136291019	0.6218312817404822	0.8232596451440771	1	1
transition metal ion transport	GO:0000041		55	1	6.916280665637331	-1.9338781490735726	0.14408729481860258	0.9993909844748909	1	1
autophagosome assembly	GO:0000045		52	2	6.539028992966203	-1.1846415018625835	0.30127735305227854	0.9922384693096207	1	1
urea cycle	GO:0000050		6	0	0.7545033453422542	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	0.6287527877852119	0.4640171237247978	1.243911059602252	0.48932912346547497	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.12575055755704237	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.5030022302281695	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.3772516726711271	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.3772516726711271	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	3	13.832561331274661	-1.5284130409654082	0.21521436632913724	0.999895487309451	1	1
cell cycle checkpoint signaling	GO:0000075		106	6	13.329559101046492	-0.7982245887251138	0.43616585984320655	0.9924061885000532	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	1.5090066906845083	-0.4114516136291019	0.6218312817404822	0.8007545154810217	1	1
DNA damage checkpoint signaling	GO:0000077		72	3	9.054040144107052	-1.1045987941890476	0.32556214371777686	0.9944795082866547	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	4.024017841825356	-0.6991336860808829	0.47854098420938196	0.9241965521783501	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	2	5.155772859838737	-0.9469698499854642	0.37879114457147495	0.9688756783966763	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	1	4.149768399382398	-1.4230525253075819	0.2387039613930421	0.9881946641177097	1	1
sulfur amino acid metabolic process	GO:0000096		25	4	3.1437639389260594	0.24087357241058807	1.0614854938446794	0.38685403982803857	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	2	1.383256133127466	0.36870694392047315	1.164353814603714	0.41121050180891017	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	0.8802539028992966	0.12754488710358497	0.9743714136023542	0.6097234020524231	1	1
sulfur amino acid transport	GO:0000101		10	0	1.2575055755704239	-Inf	0	1	1	1
sulfate assimilation	GO:0000103		2	0	0.25150111511408474	-Inf	0	1	1	1
negative regulation of transcription by RNA polymerase II	GO:0000122		516	24	64.88728769943387	-0.9945978989747188	0.36191920430651736	0.999999999603274	1	1
establishment of mitotic spindle orientation	GO:0000132		23	1	2.8922628238119747	-1.0620391797702515	0.3392075484918682	0.9546362699371873	1	1
rRNA modification	GO:0000154		18	2	2.263510036026763	-0.1237695411773212	0.7966147022777936	0.6806826530785071	1	1
MAPK cascade	GO:0000165		89	5	11.191799622576772	-0.8057434211391412	0.43308930569010917	0.9906858423037628	1	1
rDNA heterochromatin formation	GO:0000183		4	0	0.5030022302281695	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	2	3.1437639389260594	-0.45227360814935724	0.5996005356640273	0.8405144614416059	1	1
protein polyubiquitination	GO:0000209		193	6	24.26985760850918	-1.3974756835179323	0.24476881809354417	0.9999984874679209	1	1
meiotic spindle organization	GO:0000212		4	0	0.5030022302281695	-Inf	0	1	1	1
microtubule cytoskeleton organization	GO:0000226		304	16	38.22816949734088	-0.8709839430075421	0.4071933275232236	0.9999925441916944	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	1.383256133127466	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	1	4.904271744724653	-1.5901066099707482	0.2025167269704116	0.9947382770559274	1	1
allantoin metabolic process	GO:0000255		4	0	0.5030022302281695	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	1.1317550180133815	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	0	1.2575055755704239	-Inf	0	1	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.6287527877852119	-Inf	0	1	1	1
