Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	7	4.3464052287581705	0.4765610297918946	1.2545491007729181	0.12504562189222132	1	1
single strand break repair	GO:0000012		11	3	2.2766884531590414	0.2758903343297435	1.0891989929407002	0.4057526451304587	1	1
regulation of DNA recombination	GO:0000018		89	19	18.42047930283224	0.030975927894305144	0.903445601905735	0.4161673741849507	1	1
mitotic spindle elongation	GO:0000022		8	2	1.6557734204793029	0.1888789573401136	1.0210174264818155	0.44240335201588765	1	1
ribosomal large subunit assembly	GO:0000027		15	1	3.104575163398693	-1.1328768826422058	0.31678046985272884	0.9509943761891388	1	1
ribosomal small subunit assembly	GO:0000028		8	1	1.6557734204793029	-0.5042682232198317	0.5722067905856156	0.8436393132914466	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	4	4.967320261437909	-0.21658615076805074	0.73677281809903306	0.7626999863232979	1	1
transition metal ion transport	GO:0000041		55	8	11.383442265795207	-0.35271832509263057	0.6549385506192004	0.9070738345732892	1	1
autophagosome assembly	GO:0000045		52	10	10.762527233115467	-0.07348530712737718	0.8303773800060801	0.6570312144717695	1	1
urea cycle	GO:0000050		6	2	1.2418300653594772	0.4765610297918946	1.2545491007729181	0.3617717664851877	1	1
citrulline metabolic process	GO:0000052		5	0	1.0348583877995643	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	18	22.766884531590414	-0.2349352894362472	0.725328514925122	0.8356416038392609	1	1
cell cycle checkpoint signaling	GO:0000075		106	17	21.938997821350764	-0.25505243159584684	0.7129291833426593	0.8822570016007001	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	2.4836601307189543	-0.909733331327996	0.3924775694598279	0.9381933413152455	1	1
DNA damage checkpoint signaling	GO:0000077		72	12	14.901960784313724	-0.2165861507680506	0.7367728180990332	0.7935574049395776	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	7	6.6230936819172115	0.05534756471559097	0.9210465899231772	0.5040764730306566	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	3	8.485838779956428	-1.0397864595761939	0.3465516946737988	0.9939939457329621	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	3	6.830065359477124	-0.8227219543383661	0.4262126356395932	0.9784474091413292	1	1
sulfur amino acid metabolic process	GO:0000096		25	2	5.174291938997821	-0.9505553258482511	0.37749645060518194	0.9772275086662028	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	2.2766884531590414	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.44880174291939	-0.37073683059530904	0.6446406522260335	0.8028102298181824	1	1
