GeneID	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE236156_MTB_control_BALF_alveolar_macrophage
5901	-0.00309708446682805	-0.00309708446682805	-0.00309708446682805	-0.00309708446682805	-0.00309708446682805	-0.00309708446682805	0	0
3308	-0.0031127234909466	-0.0031127234909466	-0.0031127234909466	-0.0031127234909466	-0.0031127234909466	-0.0031127234909466	0	0
55651	-0.00317499770158476	-0.00317499770158476	-0.00317499770158476	-0.00317499770158476	-0.00317499770158476	-0.00317499770158476	-0.04207079856973007	0
60685	-0.00333181209441933	-0.00333181209441933	-0.00333181209441933	-0.00333181209441933	-0.00333181209441933	-0.00333181209441933	0	0
5685	-0.003341548326127	-0.003341548326127	-0.003341548326127	-0.003341548326127	-0.003341548326127	-0.003341548326127	0	0
106479485	-0.00347726814864746	-0.00347726814864746	-0.00347726814864746	-0.00347726814864746	-0.00347726814864746	-0.00347726814864746	0	-0.4609742914275533
5236	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.04926772574586137	0
6727	-0.00372583139833611	-0.00372583139833611	-0.00372583139833611	-0.00372583139833611	-0.00372583139833611	-0.00372583139833611	0	0
84331	-0.00376620807401801	-0.00376620807401801	-0.00376620807401801	-0.00376620807401801	-0.00376620807401801	-0.00376620807401801	-0.1472940989724412	-0.10773936543994156
219402	-0.00407451160458551	-0.00407451160458551	-0.00407451160458551	-0.00407451160458551	-0.00407451160458551	-0.00407451160458551	-0.05514225937728598	0
6135	-0.00413802278474978	-0.00413802278474978	-0.00413802278474978	-0.00413802278474978	-0.00413802278474978	-0.00413802278474978	-0.04473774409128318	0
22823	-0.00419310122032354	-0.00419310122032354	-0.00419310122032354	-0.00419310122032354	-0.00419310122032354	-0.00419310122032354	0	-0.28379733499104426
79668	-0.00419629741618605	-0.00419629741618605	-0.00419629741618605	-0.00419629741618605	-0.00419629741618605	-0.00419629741618605	0	-0.14217370777020177
205251	-0.00434501655996706	-0.00434501655996706	-0.00434501655996706	-0.00434501655996706	-0.00434501655996706	-0.00434501655996706	-0.13183631706892385	-0.24548874069179635
10776	-0.0044443686421335	-0.0044443686421335	-0.0044443686421335	-0.0044443686421335	-0.0044443686421335	-0.0044443686421335	-0.00787058593502266	0
284361	-0.00460655856283942	-0.00460655856283942	-0.00460655856283942	-0.00460655856283942	-0.00460655856283942	-0.00460655856283942	0	-0.2785074992887667
55119	-0.00492844780570488	-0.00492844780570488	-0.00492844780570488	-0.00492844780570488	-0.00492844780570488	-0.00492844780570488	-0.05343640972576581	0
57536	-0.00532386250374973	-0.00532386250374973	-0.00532386250374973	-0.00532386250374973	-0.00532386250374973	-0.00532386250374973	-0.1637809334814097	-0.01258485680705179
6856	-0.00535102356701935	-0.00535102356701935	-0.00535102356701935	-0.00535102356701935	-0.00535102356701935	-0.00535102356701935	0	-0.11343092621018988
8815	-0.00546169209085029	-0.00546169209085029	-0.00546169209085029	-0.00546169209085029	-0.00546169209085029	-0.00546169209085029	-0.00311647907140623	-0.7913187268249572
80184	-0.00560316247457303	-0.00560316247457303	-0.00560316247457303	-0.00560316247457303	-0.00560316247457303	-0.00560316247457303	-0.0934770012196257	0
7465	-0.00566527293645675	-0.00566527293645675	-0.00566527293645675	-0.00566527293645675	-0.00566527293645675	-0.00566527293645675	0	-0.6059100151587257
136319	-0.00577652575682276	-0.00577652575682276	-0.00577652575682276	-0.00577652575682276	-0.00577652575682276	-0.00577652575682276	0	0
60528	-0.00617150828399027	-0.00617150828399027	-0.00617150828399027	-0.00617150828399027	-0.00617150828399027	-0.00617150828399027	0	-0.01002756352980456
84268	-0.00619151965887928	-0.00619151965887928	-0.00619151965887928	-0.00619151965887928	-0.00619151965887928	-0.00619151965887928	-0.14659223596840307	-0.00573761900145198
51776	-0.00624917738672384	-0.00624917738672384	-0.00624917738672384	-0.00624917738672384	-0.00624917738672384	-0.00624917738672384	-0.06116246250177257	0
54813	-0.0063615889192904	-0.0063615889192904	-0.0063615889192904	-0.0063615889192904	-0.0063615889192904	-0.0063615889192904	0	0
5604	-0.00636504341916843	-0.00636504341916843	-0.00636504341916843	-0.00636504341916843	-0.00636504341916843	-0.00636504341916843	-0.038022039233024	0
10144	-0.00638223060306436	-0.00638223060306436	-0.00638223060306436	-0.00638223060306436	-0.00638223060306436	-0.00638223060306436	-0.22536463765391876	-0.9017442526914204
140459	-0.00649182502632567	-0.00649182502632567	-0.00649182502632567	-0.00649182502632567	-0.00649182502632567	-0.00649182502632567	0	0
10694	-0.00686845896852055	-0.00686845896852055	-0.00686845896852055	-0.00686845896852055	-0.00686845896852055	-0.00686845896852055	0	0
84317	-0.00720480012411723	-0.00720480012411723	-0.00720480012411723	-0.00720480012411723	-0.00720480012411723	-0.00720480012411723	-0.05774170005941761	0
953	-0.007619482959584	-0.007619482959584	-0.007619482959584	-0.007619482959584	-0.007619482959584	-0.007619482959584	0	-1.0568870575250102
6904	-0.00814371435175823	-0.00814371435175823	-0.00814371435175823	-0.00814371435175823	-0.00814371435175823	-0.00814371435175823	-0.03741911995433939	-0.705866585386744
93487	-0.00822964208137652	-0.00822964208137652	-0.00822964208137652	-0.00822964208137652	-0.00822964208137652	-0.00822964208137652	0	0
10098	-0.00852257946409828	-0.00852257946409828	-0.00852257946409828	-0.00852257946409828	-0.00852257946409828	-0.00852257946409828	0	-0.1942137696413105
22852	-0.00882972034981608	-0.00882972034981608	-0.00882972034981608	-0.00882972034981608	-0.00882972034981608	-0.00882972034981608	-0.13591491822633298	0
23768	-0.00902302276732609	-0.00902302276732609	-0.00902302276732609	-0.00902302276732609	-0.00902302276732609	-0.00902302276732609	-0.06187866480566913	-0.06074407092523698
80135	-0.00904051711627978	-0.00904051711627978	-0.00904051711627978	-0.00904051711627978	-0.00904051711627978	-0.00904051711627978	0	0
1635	-0.00910800755698004	-0.00910800755698004	-0.00910800755698004	-0.00910800755698004	-0.00910800755698004	-0.00910800755698004	0	0
7905	-0.00940363977431453	-0.00940363977431453	-0.00940363977431453	-0.00940363977431453	-0.00940363977431453	-0.00940363977431453	0	0
257415	-0.00943243616668541	-0.00943243616668541	-0.00943243616668541	-0.00943243616668541	-0.00943243616668541	-0.00943243616668541	-0.00317120734495505	0
56889	-0.0094456215148567	-0.0094456215148567	-0.0094456215148567	-0.0094456215148567	-0.0094456215148567	-0.0094456215148567	-0.00551522643991432	0
7852	-0.00970969850185813	-0.00970969850185813	-0.00970969850185813	-0.00970969850185813	-0.00970969850185813	-0.00970969850185813	-0.8132813261954389	-0.7518623660427354
115004	-0.00974952335354785	-0.00974952335354785	-0.00974952335354785	-0.00974952335354785	-0.00974952335354785	-0.00974952335354785	0	0
8189	-0.01002526011699037	-0.01002526011699037	-0.01002526011699037	-0.01002526011699037	-0.01002526011699037	-0.01002526011699037	0	0
23435	-0.01064612632285831	-0.01064612632285831	-0.01064612632285831	-0.01064612632285831	-0.01064612632285831	-0.01064612632285831	0	-0.1773148821351937
1163	-0.01077684532636799	-0.01077684532636799	-0.01077684532636799	-0.01077684532636799	-0.01077684532636799	-0.01077684532636799	0	0
10011	-0.01081101824999332	-0.01081101824999332	-0.01081101824999332	-0.01081101824999332	-0.01081101824999332	-0.01081101824999332	-0.02163486887154751	0
56655	-0.01081789485442099	-0.01081789485442099	-0.01081789485442099	-0.01081789485442099	-0.01081789485442099	-0.01081789485442099	0	-0.05455056739737904
3939	-0.01084808840633806	-0.01084808840633806	-0.01084808840633806	-0.01084808840633806	-0.01084808840633806	-0.01084808840633806	0	0
339448	-0.01097250989025371	-0.01097250989025371	-0.01097250989025371	-0.01097250989025371	-0.01097250989025371	-0.01097250989025371	0	-0.12798121266956347
23787	-0.01099793208754442	-0.01099793208754442	-0.01099793208754442	-0.01099793208754442	-0.01099793208754442	-0.01099793208754442	0	-0.1980388925018363
11119	-0.01101225377665272	-0.01101225377665272	-0.01101225377665272	-0.01101225377665272	-0.01101225377665272	-0.01101225377665272	0	-0.3508173221160803
9159	-0.01103389868267512	-0.01103389868267512	-0.01103389868267512	-0.01103389868267512	-0.01103389868267512	-0.01103389868267512	0	-0.14071340920615244
10627	-0.01112450456895345	-0.01112450456895345	-0.01112450456895345	-0.01112450456895345	-0.01112450456895345	-0.01112450456895345	0	0
16	-0.01117908816717205	-0.01117908816717205	-0.01117908816717205	-0.01117908816717205	-0.01117908816717205	-0.01117908816717205	-0.10228992446987976	-0.32122308758919704
6224	-0.01127650044229173	-0.01127650044229173	-0.01127650044229173	-0.01127650044229173	-0.01127650044229173	-0.01127650044229173	-0.03736334522442978	0
101928464	-0.0115823606774883	-0.0115823606774883	-0.0115823606774883	-0.0115823606774883	-0.0115823606774883	-0.0115823606774883	0	0
11163	-0.01163836494107741	-0.01163836494107741	-0.01163836494107741	-0.01163836494107741	-0.01163836494107741	-0.01163836494107741	-4.93435889695975e-4	-0.011409659083849
4026	-0.01169014801734362	-0.01169014801734362	-0.01169014801734362	-0.01169014801734362	-0.01169014801734362	-0.01169014801734362	-0.08971616629520626	0
80194	-0.01195162706134212	-0.01195162706134212	-0.01195162706134212	-0.01195162706134212	-0.01195162706134212	-0.01195162706134212	-0.14861173680713718	-0.17020450672351456
57519	-0.01203182438382959	-0.01203182438382959	-0.01203182438382959	-0.01203182438382959	-0.01203182438382959	-0.01203182438382959	-0.03373978155684484	-0.6430788924865457
2534	-0.01229965589374149	-0.01229965589374149	-0.01229965589374149	-0.01229965589374149	-0.01229965589374149	-0.01229965589374149	-0.26149812658031674	0
81846	-0.01230053344380036	-0.01230053344380036	-0.01230053344380036	-0.01230053344380036	-0.01230053344380036	-0.01230053344380036	0	-0.04588847002019302
4651	-0.01264912622381563	-0.01264912622381563	-0.01264912622381563	-0.01264912622381563	-0.01264912622381563	-0.01264912622381563	0	0
7301	-0.01283949286616313	-0.01283949286616313	-0.01283949286616313	-0.01283949286616313	-0.01283949286616313	-0.01283949286616313	-0.04355464077308668	-0.10391666545306004
4799	-0.01304860955211853	-0.01304860955211853	-0.01304860955211853	-0.01304860955211853	-0.01304860955211853	-0.01304860955211853	0	-0.09555291868076007
6632	-0.01305166328135104	-0.01305166328135104	-0.01305166328135104	-0.01305166328135104	-0.01305166328135104	-0.01305166328135104	0	0
10124	-0.01331856330080567	-0.01331856330080567	-0.01331856330080567	-0.01331856330080567	-0.01331856330080567	-0.01331856330080567	-0.03190520575674488	0
4708	-0.01357373398339702	-0.01357373398339702	-0.01357373398339702	-0.01357373398339702	-0.01357373398339702	-0.01357373398339702	-0.0313251200803718	-0.037125496598756
149628	-0.01379993072972642	-0.01379993072972642	-0.01379993072972642	-0.01379993072972642	-0.01379993072972642	-0.01379993072972642	0	-0.4134157945627714
6137	-0.01450445720076494	-0.01450445720076494	-0.01450445720076494	-0.01450445720076494	-0.01450445720076494	-0.01450445720076494	-0.1269884515035491	0
80273	-0.01508273921751485	-0.01508273921751485	-0.01508273921751485	-0.01508273921751485	-0.01508273921751485	-0.01508273921751485	0	0
374354	-0.01511536184141203	-0.01511536184141203	-0.01511536184141203	-0.01511536184141203	-0.01511536184141203	-0.01511536184141203	-0.04065963257656747	0
84868	-0.01525580412023082	-0.01525580412023082	-0.01525580412023082	-0.01525580412023082	-0.01525580412023082	-0.01525580412023082	0	-0.12218934509504932
9839	-0.01532296585588268	-0.01532296585588268	-0.01532296585588268	-0.01532296585588268	-0.01532296585588268	-0.01532296585588268	0	0
10150	-0.01534139273393753	-0.01534139273393753	-0.01534139273393753	-0.01534139273393753	-0.01534139273393753	-0.01534139273393753	-0.2919530621791891	-0.5766970091755048
1265	-0.01534244574476835	-0.01534244574476835	-0.01534244574476835	-0.01534244574476835	-0.01534244574476835	-0.01534244574476835	-0.00748595053795957	-0.2521135415043736
826	-0.01541319789744286	-0.01541319789744286	-0.01541319789744286	-0.01541319789744286	-0.01541319789744286	-0.01541319789744286	0	0
55764	-0.01553193701517041	-0.01553193701517041	-0.01553193701517041	-0.01553193701517041	-0.01553193701517041	-0.01553193701517041	-0.05893152230671005	-0.3057543585881837
201931	-0.01556862180906049	-0.01556862180906049	-0.01556862180906049	-0.01556862180906049	-0.01556862180906049	-0.01556862180906049	-0.10372307689431384	-0.21384586866579083
6275	-0.01569045671476771	-0.01569045671476771	-0.01569045671476771	-0.01569045671476771	-0.01569045671476771	-0.01569045671476771	-0.1669826583405131	-0.607328294010309
7378	-0.01582650615426666	-0.01582650615426666	-0.01582650615426666	-0.01582650615426666	-0.01582650615426666	-0.01582650615426666	0	0
221960	-0.01591440722282998	-0.01591440722282998	-0.01591440722282998	-0.01591440722282998	-0.01591440722282998	-0.01591440722282998	0	0
11145	-0.01629815156170155	-0.01629815156170155	-0.01629815156170155	-0.01629815156170155	-0.01629815156170155	-0.01629815156170155	0	0
4145	-0.01661322781446002	-0.01661322781446002	-0.01661322781446002	-0.01661322781446002	-0.01661322781446002	-0.01661322781446002	0	0
29097	-0.01662225839915212	-0.01662225839915212	-0.01662225839915212	-0.01662225839915212	-0.01662225839915212	-0.01662225839915212	0	0
81929	-0.01706784515551206	-0.01706784515551206	-0.01706784515551206	-0.01706784515551206	-0.01706784515551206	-0.01706784515551206	0	0
57035	-0.01717803722192265	-0.01717803722192265	-0.01717803722192265	-0.01717803722192265	-0.01717803722192265	-0.01717803722192265	-0.01084131964427826	0
27013	-0.01723415160879739	-0.01723415160879739	-0.01723415160879739	-0.01723415160879739	-0.01723415160879739	-0.01723415160879739	0	-0.3066960620898492
3841	-0.0172419362897311	-0.0172419362897311	-0.0172419362897311	-0.0172419362897311	-0.0172419362897311	-0.0172419362897311	0	0
10000	-0.01767159049314406	-0.01767159049314406	-0.01767159049314406	-0.01767159049314406	-0.01767159049314406	-0.01767159049314406	-0.04199458171929918	0
64983	-0.01793137887626729	-0.01793137887626729	-0.01793137887626729	-0.01793137887626729	-0.01793137887626729	-0.01793137887626729	0	0
83452	-0.01800195667936803	-0.01800195667936803	-0.01800195667936803	-0.01800195667936803	-0.01800195667936803	-0.01800195667936803	0	-0.04206785662843484
55967	-0.01834149551428625	-0.01834149551428625	-0.01834149551428625	-0.01834149551428625	-0.01834149551428625	-0.01834149551428625	-0.03363982649531526	-0.23202188624578948
57185	-0.01834591417439653	-0.01834591417439653	-0.01834591417439653	-0.01834591417439653	-0.01834591417439653	-0.01834591417439653	-0.13238036274308837	-0.18487682333571567
5261	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	-0.2090197088732268	-0.39941752148838777
83986	-0.01861924854620629	-0.01861924854620629	-0.01861924854620629	-0.01861924854620629	-0.01861924854620629	-0.01861924854620629	-0.1006557078899052	-0.3717671529638414
79002	-0.01880154528268204	-0.01880154528268204	-0.01880154528268204	-0.01880154528268204	-0.01880154528268204	-0.01880154528268204	0	0
10133	-0.01897181850661369	-0.01897181850661369	-0.01897181850661369	-0.01897181850661369	-0.01897181850661369	-0.01897181850661369	0	0
3431	-0.01917117323935635	-0.01917117323935635	-0.01917117323935635	-0.01917117323935635	-0.01917117323935635	-0.01917117323935635	0	0
7337	-0.01922659586969741	-0.01922659586969741	-0.01922659586969741	-0.01922659586969741	-0.01922659586969741	-0.01922659586969741	0	0
9909	-0.01941024436294154	-0.01941024436294154	-0.01941024436294154	-0.01941024436294154	-0.01941024436294154	-0.01941024436294154	0	-0.17006956653791674
7415	-0.01960006631153051	-0.01960006631153051	-0.01960006631153051	-0.01960006631153051	-0.01960006631153051	-0.01960006631153051	0	0
168537	-0.01964959883162488	-0.01964959883162488	-0.01964959883162488	-0.01964959883162488	-0.01964959883162488	-0.01964959883162488	0	-1.5026166831413812
221037	-0.01967943734487667	-0.01967943734487667	-0.01967943734487667	-0.01967943734487667	-0.01967943734487667	-0.01967943734487667	0	0
6810	-0.01984294804963571	-0.01984294804963571	-0.01984294804963571	-0.01984294804963571	-0.01984294804963571	-0.01984294804963571	0	0
84301	-0.01987384453845129	-0.01987384453845129	-0.01987384453845129	-0.01987384453845129	-0.01987384453845129	-0.01987384453845129	-0.16363493486651376	-0.17244992738903742
9616	-0.01990678048750723	-0.01990678048750723	-0.01990678048750723	-0.01990678048750723	-0.01990678048750723	-0.01990678048750723	-0.08660986923575062	0
573	-0.01993102488987397	-0.01993102488987397	-0.01993102488987397	-0.01993102488987397	-0.01993102488987397	-0.01993102488987397	0	0
131118	-0.0203720170537148	-0.0203720170537148	-0.0203720170537148	-0.0203720170537148	-0.0203720170537148	-0.0203720170537148	-0.04927186875116848	-0.2006797064780486
6352	-0.02056524070075527	-0.02056524070075527	-0.02056524070075527	-0.02056524070075527	-0.02056524070075527	-0.02056524070075527	0	0
339799	-0.02057444458879403	-0.02057444458879403	-0.02057444458879403	-0.02057444458879403	-0.02057444458879403	-0.02057444458879403	0	0
10152	-0.02083755056174165	-0.02083755056174165	-0.02083755056174165	-0.02083755056174165	-0.02083755056174165	-0.02083755056174165	-0.2494277650646944	-0.05290668197599693
3376	-0.02096864325931484	-0.02096864325931484	-0.02096864325931484	-0.02096864325931484	-0.02096864325931484	-0.02096864325931484	-0.08047991121593917	0
4711	-0.02132995766843872	-0.02132995766843872	-0.02132995766843872	-0.02132995766843872	-0.02132995766843872	-0.02132995766843872	-0.03458709656406725	-0.10971493646379858
9126	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	0	0
79068	-0.02202326858414584	-0.02202326858414584	-0.02202326858414584	-0.02202326858414584	-0.02202326858414584	-0.02202326858414584	-0.12572110038087642	0
1352	-0.02231186445592785	-0.02231186445592785	-0.02231186445592785	-0.02231186445592785	-0.02231186445592785	-0.02231186445592785	0	0
51014	-0.02248057455779187	-0.02248057455779187	-0.02248057455779187	-0.02248057455779187	-0.02248057455779187	-0.02248057455779187	0	0
1938	-0.02253425181584279	-0.02253425181584279	-0.02253425181584279	-0.02253425181584279	-0.02253425181584279	-0.02253425181584279	0	0
51379	-0.02315581590660335	-0.02315581590660335	-0.02315581590660335	-0.02315581590660335	-0.02315581590660335	-0.02315581590660335	0	-0.0206447113725582
10330	-0.02341001582785634	-0.02341001582785634	-0.02341001582785634	-0.02341001582785634	-0.02341001582785634	-0.02341001582785634	-0.06254675334175593	-0.2774288582487151
347689	-0.02373053262123583	-0.02373053262123583	-0.02373053262123583	-0.02373053262123583	-0.02373053262123583	-0.02373053262123583	-0.1259101964818546	0
4904	-0.02376436427950576	-0.02376436427950576	-0.02376436427950576	-0.02376436427950576	-0.02376436427950576	-0.02376436427950576	0	0
1195	-0.02430975472275461	-0.02430975472275461	-0.02430975472275461	-0.02430975472275461	-0.02430975472275461	-0.02430975472275461	0	0
10134	-0.02456455702727806	-0.02456455702727806	-0.02456455702727806	-0.02456455702727806	-0.02456455702727806	-0.02456455702727806	0	0
57326	-0.02503121224675476	-0.02503121224675476	-0.02503121224675476	-0.02503121224675476	-0.02503121224675476	-0.02503121224675476	-0.32682909570128715	-0.5368594927728115
55111	-0.02529092822302555	-0.02529092822302555	-0.02529092822302555	-0.02529092822302555	-0.02529092822302555	-0.02529092822302555	-0.03455113425662064	-0.2690031222344702
4240	-0.02536776313056726	-0.02536776313056726	-0.02536776313056726	-0.02536776313056726	-0.02536776313056726	-0.02536776313056726	-0.15782226750564793	0
10921	-0.0253906733100486	-0.0253906733100486	-0.0253906733100486	-0.0253906733100486	-0.0253906733100486	-0.0253906733100486	0	0
989	-0.02566420324102503	-0.02566420324102503	-0.02566420324102503	-0.02566420324102503	-0.02566420324102503	-0.02566420324102503	0	0
92399	-0.02573148205534677	-0.02573148205534677	-0.02573148205534677	-0.02573148205534677	-0.02573148205534677	-0.02573148205534677	0	0
50485	-0.02578358424227143	-0.02578358424227143	-0.02578358424227143	-0.02578358424227143	-0.02578358424227143	-0.02578358424227143	0	-0.04973880173175442
1977	-0.02581686386217179	-0.02581686386217179	-0.02581686386217179	-0.02581686386217179	-0.02581686386217179	-0.02581686386217179	0	0
8087	-0.02664944390179945	-0.02664944390179945	-0.02664944390179945	-0.02664944390179945	-0.02664944390179945	-0.02664944390179945	0	0
145853	-0.02666985797170216	-0.02666985797170216	-0.02666985797170216	-0.02666985797170216	-0.02666985797170216	-0.02666985797170216	-0.12396029410431016	-0.5544945414171571
55120	-0.02697383402043834	-0.02697383402043834	-0.02697383402043834	-0.02697383402043834	-0.02697383402043834	-0.02697383402043834	-0.08088122508384987	0
51441	-0.02714138896240946	-0.02714138896240946	-0.02714138896240946	-0.02714138896240946	-0.02714138896240946	-0.02714138896240946	0	0
5723	-0.0274406177648908	-0.0274406177648908	-0.0274406177648908	-0.0274406177648908	-0.0274406177648908	-0.0274406177648908	-0.1907908754907593	0
9874	-0.02774194475566459	-0.02774194475566459	-0.02774194475566459	-0.02774194475566459	-0.02774194475566459	-0.02774194475566459	-0.01796695758381927	0
1975	-0.02851178629772474	-0.02851178629772474	-0.02851178629772474	-0.02851178629772474	-0.02851178629772474	-0.02851178629772474	-0.05677443449053673	-0.20599089811319704
8314	-0.02859475823624748	-0.02859475823624748	-0.02859475823624748	-0.02859475823624748	-0.02859475823624748	-0.02859475823624748	0	-0.16464049893465002
9045	-0.02861082142135036	-0.02861082142135036	-0.02861082142135036	-0.02861082142135036	-0.02861082142135036	-0.02861082142135036	0	0
222068	-0.02864400002193893	-0.02864400002193893	-0.02864400002193893	-0.02864400002193893	-0.02864400002193893	-0.02864400002193893	-0.00830597954221239	0
404636	-0.02871543440807238	-0.02871543440807238	-0.02871543440807238	-0.02871543440807238	-0.02871543440807238	-0.02871543440807238	0	-0.34220536315527333
23568	-0.02962300792483145	-0.02962300792483145	-0.02962300792483145	-0.02962300792483145	-0.02962300792483145	-0.02962300792483145	-0.01744446072821188	0
4809	-0.02992016517790801	-0.02992016517790801	-0.02992016517790801	-0.02992016517790801	-0.02992016517790801	-0.02992016517790801	-0.07881780606922605	-0.18183352032411232
6209	-0.03002685077022546	-0.03002685077022546	-0.03002685077022546	-0.03002685077022546	-0.03002685077022546	-0.03002685077022546	-0.04996944593636314	0
6195	-0.03008218897984907	-0.03008218897984907	-0.03008218897984907	-0.03008218897984907	-0.03008218897984907	-0.03008218897984907	-0.08432647073176784	0
143384	-0.03034058790204133	-0.03034058790204133	-0.03034058790204133	-0.03034058790204133	-0.03034058790204133	-0.03034058790204133	-0.03047001605418661	0
7439	-0.03040261338719633	-0.03040261338719633	-0.03040261338719633	-0.03040261338719633	-0.03040261338719633	-0.03040261338719633	-0.02431388010608004	0
84958	-0.03055053285164751	-0.03055053285164751	-0.03055053285164751	-0.03055053285164751	-0.03055053285164751	-0.03055053285164751	-0.2806222749842289	-0.04994393123786553
23200	-0.03174174495982319	-0.03174174495982319	-0.03174174495982319	-0.03174174495982319	-0.03174174495982319	-0.03174174495982319	-0.03357905358843306	0
23071	-0.03177456448244138	-0.03177456448244138	-0.03177456448244138	-0.03177456448244138	-0.03177456448244138	-0.03177456448244138	0	0
53615	-0.0317978409593203	-0.0317978409593203	-0.0317978409593203	-0.0317978409593203	-0.0317978409593203	-0.0317978409593203	-0.06163802107323364	-0.4739984843959318
2581	-0.03186372962104373	-0.03186372962104373	-0.03186372962104373	-0.03186372962104373	-0.03186372962104373	-0.03186372962104373	-0.21516165917913052	-0.21106422031142383
51538	-0.03188317834844531	-0.03188317834844531	-0.03188317834844531	-0.03188317834844531	-0.03188317834844531	-0.03188317834844531	-0.05482764878067026	0
51319	-0.03230417013717494	-0.03230417013717494	-0.03230417013717494	-0.03230417013717494	-0.03230417013717494	-0.03230417013717494	0	0
6281	-0.03246047451763828	-0.03246047451763828	-0.03246047451763828	-0.03246047451763828	-0.03246047451763828	-0.03246047451763828	0	0
10479	-0.0324744361799997	-0.0324744361799997	-0.0324744361799997	-0.0324744361799997	-0.0324744361799997	-0.0324744361799997	-0.0707198563351884	-0.2386076938258208
55505	-0.03258789129068445	-0.03258789129068445	-0.03258789129068445	-0.03258789129068445	-0.03258789129068445	-0.03258789129068445	-0.07610742584761097	-0.128501566970962
123803	-0.03259347079889621	-0.03259347079889621	-0.03259347079889621	-0.03259347079889621	-0.03259347079889621	-0.03259347079889621	-0.01319807552081628	-0.05667812304283561
102288414	-0.03274469607705863	-0.03274469607705863	-0.03274469607705863	-0.03274469607705863	-0.03274469607705863	-0.03274469607705863	-0.01362643017125992	-0.00545952203843932
10480	-0.03281528343329404	-0.03281528343329404	-0.03281528343329404	-0.03281528343329404	-0.03281528343329404	-0.03281528343329404	0	0
6197	-0.03313471619402591	-0.03313471619402591	-0.03313471619402591	-0.03313471619402591	-0.03313471619402591	-0.03313471619402591	0	0
1848	-0.03320803626876957	-0.03320803626876957	-0.03320803626876957	-0.03320803626876957	-0.03320803626876957	-0.03320803626876957	0	0
4677	-0.0333120799450706	-0.0333120799450706	-0.0333120799450706	-0.0333120799450706	-0.0333120799450706	-0.0333120799450706	-0.09952617347354609	-0.1857831337827363
