Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	7	7.335048893463716	-0.04675392829297333	0.8487029104969762	0.6408426455902946	1	1
single strand break repair	GO:0000012		11	3	3.8421684680048034	-0.24742462375512433	0.7176124249103121	0.7985751683954931	1	1
alpha-glucoside transport	GO:0000017		2	0	0.6985760850917825	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	19	31.08663578658432	-0.492339030190563	0.5784008963580741	0.9966051153490132	1	1
regulation of mitotic recombination	GO:0000019		3	1	1.0478641276376737	-0.046753928292973215	0.8487029104969763	0.7244969797748817	1	1
mitotic spindle elongation	GO:0000022		8	1	2.79430434036713	-1.0275831813046994	0.35064133763088534	0.9506324616873965	1	1
maltose metabolic process	GO:0000023		2	0	0.6985760850917825	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.34928804254589124	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	5.239320638188368	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	1	2.79430434036713	-1.0275831813046994	0.35064133763088534	0.9678828577980019	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	6	8.38291302110139	-0.33443600074475416	0.6655149405380599	0.8944463484687225	1	1
transition metal ion transport	GO:0000041		55	11	19.21084234002402	-0.5575795520589639	0.5451822657846138	0.9949604876243058	1	1
autophagosome assembly	GO:0000045		52	5	18.162978212386342	-1.2899474457721904	0.2719217901794997	0.9999949253399958	1	1
urea cycle	GO:0000050		6	0	2.0957282552753473	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	1.7464402127294563	-0.5575795520589639	0.5451822657846138	0.8833699135519641	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.34928804254589124	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	1.397152170183565	-Inf	0	1	1	1
