Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	2	0.9794947320720516	0.713865600352601	1.462204616919483	0.2560527062686513	0.6647522181974601	0.6647522181974601
regulation of DNA recombination	GO:0000018		89	9	7.925002832219327	0.1272019001951059	0.974113980392144	0.3702659160886594	0.7661498309335886	0.7661498309335885
mitotic spindle elongation	GO:0000022		8	0	0.7123598051433103	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	1.3356746346437067	-0.28943650851118374	0.6920951099365545	0.7026468760603888	0.9544468014597386	0.9544468014597386
ribosomal small subunit assembly	GO:0000028		8	1	0.7123598051433103	0.3391721509111903	1.1401800580138912	0.5258583204781129	0.8374661512758039	0.8374661512758039
very long-chain fatty acid metabolic process	GO:0000038		24	4	2.137079415429931	0.6268542233629714	1.3847466302627445	0.16023261518540932	0.5329278072970184	0.5329278072970184
transition metal ion transport	GO:0000041		55	3	4.897473660360259	-0.49010720397333496	0.5795657443443186	0.8786403939145662	1	1
autophagosome assembly	GO:0000045		52	6	4.6303387334315165	0.259129443237654	1.0758886051665815	0.31617164896542754	0.758958307134591	0.7589583071345909
urea cycle	GO:0000050		6	1	0.5342698538574827	0.6268542233629714	1.3847466302627445	0.4285930275960207	0.7816218532362483	0.7816218532362483
citrulline metabolic process	GO:0000052		5	1	0.44522487821456896	0.8091757801569259	1.548554965120647	0.37272117584388686	0.7661498309335886	0.7661498309335885
mitotic sister chromatid segregation	GO:0000070		110	5	9.794947320720517	-0.6724287607672896	0.4905543810626853	0.962694126984139	1	1
cell cycle checkpoint signaling	GO:0000075		106	7	9.438767418148862	-0.29891525246572753	0.6864315068506202	0.8217905272823942	1	1
DNA replication checkpoint signaling	GO:0000076		12	3	1.0685397077149654	1.0323193314711359	1.7557719112591506	0.08438720031247571	0.4017166452488106	0.4017166452488107
