Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	6	4.896227483856349	0.20329446189145772	1.0321538352939967	0.3543172556189047	0.4706055375463	0.28910880413843604
regulation of DNA recombination	GO:0000018		89	45	39.61493146029229	0.12745638549995295	0.9743049839013679	0.10611466131271499	0.18086555254498038	0.11111178988405394
mitotic spindle elongation	GO:0000022		8	4	3.560892715531891	0.11628308490182773	0.9659389253401519	0.5116223488484409	0.6123418201152628	0.37618216789482584
ribosomal large subunit assembly	GO:0000027		15	3	6.6766738416222955	-0.8000076469723273	0.43543452584117315	0.9709115111954745	1	0.6143336214142877
ribosomal small subunit assembly	GO:0000028		8	4	3.560892715531891	0.11628308490182773	0.9659389253401519	0.5116223488484409	0.6123418201152628	0.37618216789482584
very long-chain fatty acid metabolic process	GO:0000038		24	12	10.682678146595672	0.11628308490182794	0.965938925340152	0.3663220675990217	0.4815525216732238	0.29583390454069386
transition metal ion transport	GO:0000041		55	27	24.48113741928175	0.09793394623363119	0.952289511553784	0.2906432285065508	0.3946960531563038	0.24247505569343836
autophagosome assembly	GO:0000045		52	15	23.14580265095729	-0.4337632520174442	0.6096017667304751	0.993104073432235	1	0.6143336214142877
urea cycle	GO:0000050		6	4	2.670669536648918	0.40396515735360883	1.193515470973852	0.24720340299852503	0.3432594249583059	0.210875805619222
citrulline metabolic process	GO:0000052		5	3	2.225557947207432	0.29860464169578244	1.1073674659914492	0.39789668056493854	0.49678112951728753	0.3051893503466355
mitotic sister chromatid segregation	GO:0000070		110	47	48.9622748385635	-0.04090249862058466	0.8527488667450066	0.5171557151893185	0.6186832175577736	0.38007790155051074
cell cycle checkpoint signaling	GO:0000075		106	53	47.181828480797556	0.11628308490182773	0.9659389253401519	0.0932274278467427	0.16307056731332237	0.1001797321636757
DNA replication checkpoint signaling	GO:0000076		12	8	5.341339073297836	0.40396515735360883	1.193515470973852	0.10517682810276373	0.17932512952106575	0.11016545622926249
DNA damage checkpoint signaling	GO:0000077		72	33	32.04803443978702	0.029271707912197974	0.902222525929723	0.331067825533552	0.445684505608323	0.2737989763385975
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	25	14.243570862127564	0.5625701875302472	1.328463835661084	1.1047103527112262e-4	6.786814477274919e-4	4.1693683156912174e-4
G1/S transition of mitotic cell cycle	GO:0000082		41	33	18.24957516710094	0.5923657602239456	1.3544457469960633	8.789776421106896e-7	1.0446540148335847e-5	6.417660840576912e-6
G2/M transition of mitotic cell cycle	GO:0000086		33	22	14.68868245156905	0.40396515735360866	1.193515470973852	0.008509756741908068	0.024088101745239773	0.014798130778148974
sulfur amino acid metabolic process	GO:0000096		25	20	11.127789736037158	0.5862867141475634	1.3491297794840365	3.1552727339603434e-4	0.0016399319787069307	0.0010074653513521272
sulfur amino acid biosynthetic process	GO:0000097		11	7	4.896227483856349	0.3574451417187159	1.1551084447309263	0.16527263228364075	0.24925820938796006	0.1531276984405463
sulfur amino acid catabolic process	GO:0000098		7	7	3.1157811260904045	0.8094302654617731	1.5487874542369806	0.0034565117852330715	0.01201223402590899	0.007379519230412599
sulfur amino acid transport	GO:0000101		10	7	4.451115894414864	0.45275532152304065	1.2343924610792474	0.09636766429360723	0.1660804427187699	0.10202879982151009
establishment of mitotic spindle orientation	GO:0000132		23	11	10.237566557154185	0.07183132233099408	0.9330667261367414	0.4532431824247987	0.5569020666199685	0.3421236633597462
rRNA modification	GO:0000154		18	2	8.012008609946754	-1.3877943118744462	0.24710292673333348	0.9996180529564516	1	0.6143336214142877
MAPK cascade	GO:0000165		89	78	39.61493146029229	0.6775027224192248	1.429664697715507	2.0285480465050806e-17	2.5429298725831547e-15	1.5622073176265825e-15
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	12	11.127789736037158	0.0754610903815728	0.9357260273567731	0.4377461249876896	0.5409648431861834	0.33233289117238035
protein polyubiquitination	GO:0000209		193	82	85.90653676220685	-0.046540676178859215	0.8488501461025519	0.600328454051777	0.6988471912668535	0.42932532582616945
spliceosomal tri-snRNP complex assembly	GO:0000244		11	7	4.896227483856349	0.3574451417187159	1.1551084447309263	0.09636766429360723	0.1660804427187699	0.10202879982151009
spliceosomal complex assembly	GO:0000245		39	30	17.359351988217966	0.547066000994282	1.3150184196322627	3.806051835437364e-5	2.733814858605419e-4	1.679474382363256e-4
mitochondrial fission	GO:0000266		9	2	4.006004304973377	-0.694647131314501	0.48054142907484343	0.933379528919521	0.9830452530028563	0.6039177502913693
polysaccharide biosynthetic process	GO:0000271		10	9	4.451115894414864	0.7040697498039467	1.453415534563664	0.004102196527934157	0.013661015002892686	0.00839242081892198
polysaccharide catabolic process	GO:0000272		5	5	2.225557947207432	0.8094302654617731	1.5487874542369806	0.017459739181434675	0.04199430186854891	0.02579851154567044
