Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	1	1.6312450436161776	-0.48934355368803756	0.5799647476215765	0.8290199421871427	1	1
regulation of DNA recombination	GO:0000018		89	5	13.19825535289453	-0.9706467381877066	0.37031591665915214	0.9976868250089186	1	1
mitotic spindle elongation	GO:0000022		8	0	1.1863600317208565	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	2.224425059476606	-0.7994984819918772	0.4356432528397148	0.875998978356803	1	1
ribosomal small subunit assembly	GO:0000028		8	1	1.1863600317208565	-0.17088982256950302	0.7658292203482878	0.7231824701303893	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	0	3.559080095162569	-Inf	0	1	1	1
transition metal ion transport	GO:0000041		55	2	8.15622521808089	-1.4056342855621928	0.2428183047076939	0.9984679194770231	1	1
autophagosome assembly	GO:0000045		52	3	7.711340206185567	-0.9440797108029847	0.3798376978253069	0.9881700780519572	1	1
urea cycle	GO:0000050		6	1	0.8897700237906423	0.11679224988227804	0.9663192707188857	0.6183450453864159	1	1
citrulline metabolic process	GO:0000052		5	1	0.7414750198255353	0.29911380667623255	1.1077764285415526	0.551870913846374	1	1
mitotic sister chromatid segregation	GO:0000070		110	9	16.31245043616178	-0.5947040693458641	0.5269920827396412	0.9805431646564111	1	1
cell cycle checkpoint signaling	GO:0000075		106	4	15.71927042030135	-1.3685930138818436	0.25179560557476194	0.9999290419466608	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	1.7795400475812846	-0.5763549306776673	0.5359186150554758	0.854391239095495	1	1
DNA damage checkpoint signaling	GO:0000077		72	4	10.67724028548771	-0.9818200387858318	0.3663768671815474	0.9944804248357195	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	7	4.745440126883426	0.3887259653659197	1.1808714916845169	0.18676454942092674	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	4	6.080095162569389	-0.41872598647408416	0.6178230587227678	0.8639519398912329	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	2	4.893735130848533	-0.894808661796202	0.3980877439514449	0.9663410040167315	1	1
sulfur amino acid metabolic process	GO:0000096		25	6	3.707375099127676	0.48143536347018734	1.258692915167371	0.1551535553296239	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	3	1.6312450436161776	0.6092687349800721	1.3692665803811954	0.21598693276343364	1	1
sulfur amino acid catabolic process	GO:0000098		7	3	1.0380650277557495	1.0612538587231293	1.7830727619416025	0.07163976013504186	1	1
sulfur amino acid transport	GO:0000101		10	1	1.4829500396510706	-0.3940333738837128	0.6315114024246224	0.7992298589078893	1	1
establishment of mitotic spindle orientation	GO:0000132		23	1	3.410785091197462	-1.2269424968188167	0.28914189913226923	0.9751362401033228	1	1
rRNA modification	GO:0000154		18	0	2.6693100713719273	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	14	13.19825535289453	0.058972678993451697	0.9236820974064641	0.4503417008344882	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	2	3.707375099127676	-0.6171769251979223	0.5162292335485069	0.903373587953272	1	1
protein polyubiquitination	GO:0000209		193	15	28.62093576526566	-0.6460882686923425	0.502655785026036	0.998360156229671	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	2	1.6312450436161776	0.20380362687190778	1.0325483615572004	0.4494486455059153	1	1
spliceosomal complex assembly	GO:0000245		39	5	5.783505154639175	-0.14557201458521316	0.7822669876786073	0.7057976662211876	1	1
mitochondrial fission	GO:0000266		9	0	1.3346550356859637	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	1.4829500396510706	-0.3940333738837128	0.6315114024246224	0.7992298589078893	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.7414750198255353	-Inf	0	1	1	1
nuclear division	GO:0000280		153	12	22.68913560666138	-0.6369795524941023	0.5068992041615625	0.9949041346801948	1	1
mitotic cytokinesis	GO:0000281		63	4	9.342585249801745	-0.8482886461613093	0.41604064857852846	0.982038798342606	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	1.7795400475812846	-0.5763549306776673	0.5359186150554758	0.7992298589078893	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	0.8897700237906423	0.11679224988227804	0.9663192707188857	0.6183450453864159	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.1863600317208565	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	14	12.160190325138778	0.14088980146133848	0.984417449103021	0.32748414902101775	1	1
response to superoxide	GO:0000303		11	4	1.6312450436161776	0.8969508074318531	1.6292986739646838	0.0669741067968456	1	1
response to oxygen radical	GO:0000305		12	5	1.7795400475812846	1.033082981756433	1.7564913228037653	0.022801512577877523	1	1
protein deneddylation	GO:0000338		10	2	1.4829500396510706	0.29911380667623255	1.1077764285415526	0.39462833063196845	1	1
