Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	0.30983015954709214	1.171731004068619	1.888056318408456	0.2682515364746545	1	1
single strand break repair	GO:0000012		11	0	0.1622919883341911	-Inf	0	1	1	1
alpha-glucoside transport	GO:0000017		2	0	0.0295076342425802	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	0	1.3130897237948191	-Inf	0	1	1	1
regulation of mitotic recombination	GO:0000019		3	0	0.0442614513638703	-Inf	0	1	1	1
mitotic spindle elongation	GO:0000022		8	0	0.1180305369703208	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	0	0.0295076342425802	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.0147538171212901	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	0.2213072568193515	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.1180305369703208	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	1	0.3540916109109624	1.0381996114440963	1.7613131325089526	0.30020388783473606	1	1
transition metal ion transport	GO:0000041		55	0	0.8114599416709556	-Inf	0	1	1	1
autophagosome assembly	GO:0000045		52	0	0.7671984903070852	-Inf	0	1	1	1
urea cycle	GO:0000050		6	0	0.0885229027277406	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.07376908560645051	-Inf	0	1	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.0147538171212901	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.0590152684851604	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.0442614513638703	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.0442614513638703	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	1	1.6229198833419112	-0.4842269240003742	0.5826438760964984	0.7878440196980079	1	1
cell cycle checkpoint signaling	GO:0000075		106	0	1.5639046148567508	-Inf	0	1	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.1770458054554812	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	0	1.0622748327328875	-Inf	0	1	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	0	0.4721221478812832	-Inf	0	1	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	0	0.6049065019728941	-Inf	0	1	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	0	0.48687596500257335	-Inf	0	1	1	1
sulfur amino acid metabolic process	GO:0000096		25	0	0.3688454280322525	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	0.1622919883341911	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.10327671984903071	-Inf	0	1	1	1
