ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EntrezID	Symbol
ENSG00000198053	11557.001112907812	-0.3823280518722348	0.12412866545053988	-3.080094758809573	0.0020693474573131813	0.038108808109516695	140885	SIRPA
ENSG00000182621	4163.205667577038	-0.40408497678106176	0.13041631517258348	-3.0984235081808977	0.0019455318594862028	0.03623911308152615	23236	PLCB1
ENSG00000162511	11376.588598861828	-0.4082882347637035	0.12557171631187392	-3.251434692105871	0.0011482415207788124	0.024155520791097344	7805	LAPTM5
ENSG00000144036	3927.162874932927	-0.41553547038287447	0.13317645150112759	-3.120187283105048	0.0018073608871936586	0.03398385663933475	23233	EXOC6B
ENSG00000184619	2601.288107999118	-0.4197701721750122	0.13860068398566597	-3.0286298747156595	0.0024566545738059606	0.04372038421342555	124751	KRBA2
ENSG00000111639	6087.306600516674	-0.4247198838478032	0.14223748722059365	-2.985991190839251	0.002826607855643357	0.04889000608674323	51258	MRPL51
ENSG00000112992	14785.890988953155	-0.4284261765190828	0.14318055671524374	-2.9922091822225076	0.002769664120805114	0.0483088848412	23530	NNT
ENSG00000144283	6355.478364178761	-0.4291700187050821	0.1329680611977037	-3.2276173303525133	0.0012482583770782594	0.02568974428486016	8502	PKP4
ENSG00000118965	1504.8952074151705	-0.43363358046688205	0.13782736626365102	-3.1462081313908374	0.0016540225576189929	0.03190581479366399	57539	WDR35
ENSG00000100364	7006.372172000498	-0.4361875952285372	0.13924414183037698	-3.1325382130609687	0.0017330186663714155	0.032927354661056896	23313	KIAA0930
ENSG00000164023	6759.59229250593	-0.4367262929199202	0.13986428336381856	-3.1225004870178084	0.0017932180881935222	0.03387322001946967	166929	SGMS2
ENSG00000184304	1376.2612754953716	-0.44108812007422016	0.1370427186145577	-3.2186177020817253	0.001288100934425168	0.026275729690809574	5587	PRKD1
ENSG00000117020	5682.826154004031	-0.4431031549828791	0.14495333844284725	-3.0568675391880507	0.0022366309041062424	0.04059823974423149	10000	AKT3
ENSG00000070778	1789.4233443279463	-0.444413774192225	0.14784380818665022	-3.005968120295984	0.002647367517339525	0.04638905267873924	11099	PTPN21
ENSG00000165417	7093.351493768458	-0.4457902714066434	0.1428692375345232	-3.1202677294258097	0.001806867327297109	0.03398385663933475	2957	GTF2A1
ENSG00000182831	17619.493868703477	-0.447726129179584	0.14897737990195217	-3.0053295975150727	0.0026529319977108765	0.04645079856299613	29035	HAPSTR1
ENSG00000175662	3489.0121272359684	-0.44790097015242447	0.14047028436397205	-3.188581643302365	0.001429726296121888	0.028546868379233693	146691	TOM1L2
ENSG00000168528	3204.593179362004	-0.45051371796068274	0.1337539811222975	-3.3682266066440074	7.565338704139243e-4	0.017265429033055908	347735	SERINC2
ENSG00000145685	7834.40358463301	-0.45057718792016926	0.14113026629791575	-3.192633300705559	0.0014098185637441087	0.028256641330329988	10184	LHFPL2
ENSG00000119865	4361.506898338995	-0.4545170716903431	0.14102510624501952	-3.222951457314679	0.0012687705335268484	0.02598676193289859	25927	CNRIP1
ENSG00000151746	2319.293039163029	-0.4577323317123585	0.1454624497549064	-3.146738780239189	0.0016510239092374715	0.03187498407299688	636	BICD1
ENSG00000102781	2647.93478855199	-0.45774393214831666	0.14557384892737235	-3.1444104522968805	0.0016642183619318468	0.032021080603797714	84056	KATNAL1
ENSG00000188352	9717.942215624043	-0.45848903861670454	0.14206572163572145	-3.2273023593428225	0.0012496333592473359	0.02569132717305733	54914	FOCAD
ENSG00000186625	1354.6748728389998	-0.45907469038299525	0.148353068920778	-3.0944738367909714	0.0019716232319006155	0.036635173881242294	11104	KATNA1
ENSG00000122778	1573.3263518431274	-0.4654245979021749	0.13864642156439633	-3.356917493077899	7.881662847979119e-4	0.01782226595604928	57670	KIAA1549
ENSG00000100242	11274.493343344326	-0.4674262415658755	0.1267101509063335	-3.6889407693264107	2.2518963209774962e-4	0.0063437703042190305	25777	SUN2
ENSG00000177565	16448.060980368966	-0.46764617781059503	0.14908278066929304	-3.136822211868747	0.0017078965765226696	0.03261526873699419	79718	TBL1XR1
ENSG00000081377	864.9386868595644	-0.4689834026539597	0.14400971433738846	-3.2566094920181374	0.0011275143505433865	0.023757269796205367	8555	CDC14B
ENSG00000175482	3333.8549232609193	-0.4698382201397936	0.14829057700958873	-3.1683619392040874	0.00153300540275128	0.02992323821222228	57804	POLD4
ENSG00000151779	12859.72556685707	-0.4703961595834886	0.15391845916525843	-3.056138699247476	0.0022420751394879135	0.04066463292830589	51594	NBAS
ENSG00000166228	4013.789721757502	-0.4713723121993397	0.13619103061163884	-3.4611112793727283	5.379503949413928e-4	0.01293012343152691	5092	PCBD1
ENSG00000122696	1681.9395989182333	-0.4724461211250109	0.14508144099343925	-3.2564201037014473	0.001128266788933222	0.023757269796205367	92014	SLC25A51
ENSG00000158006	1909.533554145281	-0.4727754677043628	0.15085227762107806	-3.1340293640903143	0.0017242360055372144	0.03281526752344321	5051	PAFAH2
ENSG00000161533	7133.102394004303	-0.47617981757950023	0.14125820393337576	-3.3709887590252086	7.489891391496611e-4	0.017116958619803804	51	ACOX1
ENSG00000174705	5019.227771926025	-0.4766989428880582	0.1369251891251428	-3.4814554278422736	4.986967723049232e-4	0.01215346459443754	285590	SH3PXD2B
ENSG00000162458	15655.122704522402	-0.4784177466598232	0.14833164254681033	-3.2253249437917106	0.0012582976172246694	0.025826303303217245	54751	FBLIM1
ENSG00000119927	1141.8064869936602	-0.48004596986800047	0.15303985931301883	-3.1367381806470584	0.0017083861122005421	0.03261526873699419	57678	GPAM
ENSG00000172380	41044.81074779504	-0.481052810765064	0.14880675844896044	-3.2327349629759015	0.0012261125916138878	0.025348569310004825	55970	GNG12
ENSG00000185414	3172.840081673965	-0.48272512238338083	0.15768307629420739	-3.061362916859291	0.0022033185720787027	0.04012154987012434	51263	MRPL30
ENSG00000170537	885.6830690886097	-0.4865491854732465	0.1535698613755069	-3.1682595863230163	0.0015335452541134769	0.02992323821222228	79905	TMC7
ENSG00000120942	2159.6454574256827	-0.48856403440255486	0.13932782233314814	-3.5065791327330484	4.5390644915536363e-4	0.011218044077822353	29914	UBIAD1
ENSG00000110090	25208.369738636095	-0.48916995598062674	0.13076776139998264	-3.7407534605137904	1.834694218785066e-4	0.005423546728309827	1374	CPT1A
ENSG00000206527	3944.19644282406	-0.4929032448767828	0.15067953716162677	-3.2712022757812758	0.0010709128266429046	0.022802430795497004	201562	HACD2
ENSG00000070371	566.0795197425867	-0.4959249380458359	0.16236352478757127	-3.0544110119232784	0.0022550290336276076	0.040867015018655736	8218	CLTCL1
ENSG00000111670	7118.422010410187	-0.49654013309850475	0.16463577436444862	-3.0159917248564136	0.0025614025021324224	0.045230910592349266	79158	GNPTAB
ENSG00000139641	20949.99523127277	-0.4972013947946412	0.15139909521413258	-3.2840446905671414	0.0010232869435160225	0.021973639064445005	23344	ESYT1
ENSG00000072135	6109.4179057150795	-0.49816791023278656	0.15847891602164793	-3.143433352135862	0.0016697843565873377	0.03207395065370547	26469	PTPN18
ENSG00000115355	12964.061414682941	-0.5004596591226015	0.16517297825442223	-3.0299124252135505	0.0024462465887165265	0.04356922132422971	55704	CCDC88A
ENSG00000165410	6448.118758768645	-0.5012913163663837	0.13225951655505241	-3.7902098043562975	1.505200935116076e-4	0.0046050246888591564	1073	CFL2
ENSG00000131711	34433.60538517377	-0.5050111667452284	0.13537005979090108	-3.7305972053590892	1.9102642195639854e-4	0.0055960661731937495	4131	MAP1B
ENSG00000241697	1006.7084233537502	-0.5058075000156238	0.15802479611273834	-3.200810964215829	0.0013704140688446372	0.027678229844757436	8577	TMEFF1
ENSG00000159363	3807.9999354388938	-0.50708792362589	0.1466914141252136	-3.456834380184291	5.46560650699689e-4	0.013095593190764549	23400	ATP13A2
ENSG00000138756	14438.180473605153	-0.5079266749815691	0.14321360365970126	-3.5466370652084502	3.9018171386911266e-4	0.009992135252399179	55589	BMP2K
ENSG00000102893	8864.491906324012	-0.5094418984253797	0.13681881210336333	-3.723478450028557	1.9649664044065388e-4	0.005696974095033851	5257	PHKB
ENSG00000145439	2421.8698167643356	-0.5132916111635524	0.1322367571115306	-3.881610698685192	1.0376689791952542e-4	0.003312681809879716	84869	CBR4
ENSG00000162599	15226.39412043973	-0.5134120839616991	0.133008731825296	-3.859987813702746	1.1339267983938295e-4	0.0035748534328310733	4774	NFIA
ENSG00000213977	9530.81338923109	-0.5139845253487825	0.13607152259532296	-3.777311486969788	1.58530414160034e-4	0.004792123887265198	30851	TAX1BP3
ENSG00000188690	3292.0136994655586	-0.5142999723775542	0.13813433131996108	-3.7231871864372312	1.9672355850525468e-4	0.005696974095033851	7390	UROS
ENSG00000172456	1039.2841365015388	-0.5146919934865873	0.14987563952543592	-3.4341270877395464	5.944654097421665e-4	0.014095022558907494	55277	FGGY
ENSG00000137502	2191.220409619829	-0.5170002822237644	0.1494649023395851	-3.4590079284910438	5.42168944862756e-4	0.013004056399331982	27314	RAB30
ENSG00000101417	954.0159283479934	-0.5177738230407019	0.1508176762329392	-3.433110998481343	5.966977617054876e-4	0.014133230439063798	11264	PXMP4
ENSG00000115993	7873.596930638125	-0.5191260703396424	0.15057171190999033	-3.447699861777282	5.653819320432753e-4	0.013461530896620328	66008	TRAK2
ENSG00000101190	1339.5138161603409	-0.5194744969942183	0.13643261690667835	-3.8075535657983126	1.4034834518994867e-4	0.004317039234072448	10732	TCFL5
ENSG00000197535	11635.825092792236	-0.51965393911677	0.135977837542393	-3.8216076127461625	1.3258453433822416e-4	0.004110720538046901	4644	MYO5A
ENSG00000203668	3285.564781378519	-0.5222448365697269	0.15938647835250455	-3.2765943633857852	0.0010506719690097424	0.02243689667233329	1122	CHML
ENSG00000074621	3219.619406227317	-0.5226938037570176	0.17544222042641222	-2.9792931398531697	0.0028891423384805838	0.04968358416253127	9187	SLC24A1
ENSG00000147364	3080.528552422385	-0.5267073989142635	0.1499302343082632	-3.513016579640167	4.4304982958046595e-4	0.010997492062061687	26260	FBXO25
ENSG00000174748	85523.54875545189	-0.527837736775227	0.1681818953373602	-3.138493211272381	0.0016981886871665485	0.03250981572521865	6138	RPL15
ENSG00000143947	66257.60006646812	-0.527851625161035	0.1561421737312652	-3.3805833014052653	7.233214601316938e-4	0.01668109734094996	6233	RPS27A
ENSG00000117906	6217.9025774284555	-0.5302604973615213	0.15225079479103437	-3.48280938755892	4.961815148994302e-4	0.01211811549585926	5955	RCN2
ENSG00000183741	4407.866325143512	-0.5303135018878875	0.17179578005592733	-3.0868831685810116	0.002022670768074613	0.03733984754494269	23466	CBX6
ENSG00000198162	10327.277998517737	-0.530769758220935	0.15053608514529954	-3.52586396616219	4.221037243234347e-4	0.01062602654622391	10905	MAN1A2
ENSG00000035115	912.2512606227722	-0.5334806655941159	0.159852238921169	-3.337336212458065	8.458555944259783e-4	0.01883890904141303	26751	SH3YL1
ENSG00000163913	4358.606069048737	-0.5338621415775707	0.15102378907467562	-3.534953962210522	4.078462092676659e-4	0.010349381733947172	55764	IFT122
ENSG00000178695	144004.8133734361	-0.5341119134078623	0.1677686692638176	-3.183621326625456	0.0014544514612665415	0.02888964167477313	115207	KCTD12
ENSG00000170899	1451.6357968801606	-0.5344815644465872	0.14605303481350254	-3.6595033107601997	2.527045784796606e-4	0.007006165183135242	2941	GSTA4
ENSG00000176658	12483.178694612225	-0.5349359602559051	0.1355858178832023	-3.945368096807256	7.967748346561681e-5	0.0026318021657611365	4642	MYO1D
ENSG00000182287	7660.684585710175	-0.5359999118078252	0.1501712125034485	-3.5692587338969286	3.5799273519788235e-4	0.009270342023406368	8905	AP1S2
ENSG00000166033	1193.2822427909978	-0.5379857514623981	0.15226357349704653	-3.5332531550813333	4.104792102401871e-4	0.010393023118450653	5654	HTRA1
