ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EntrezID	Symbol
ENSG00000164180	888.4062606806989	-0.2298597961483301	0.08354781335401548	-2.7512365305642383	0.005937075732932745	0.049288367166076055	153396	TMEM161B
ENSG00000169609	674.2408200707356	-0.23476568121961533	0.07335443053717197	-3.2004294696371347	0.0013722294954003678	0.01752313177685344	123207	C15orf40
ENSG00000118600	434.86956599091104	-0.2710354768867344	0.08575119152163765	-3.1607196597185925	0.001573798894291272	0.01947519977304451	10329	RXYLT1
ENSG00000197363	263.1681613709549	-0.2711276317720786	0.09357233075456631	-2.8975192729058707	0.003761266275010643	0.036437094567307794	340385	ZNF517
ENSG00000145979	290.29600349591783	-0.2758607618426968	0.07796530744745708	-3.5382501637488804	4.0278825140969114e-4	0.007187048745423732	51256	TBC1D7
ENSG00000198791	2196.9641657753323	-0.2765744199312291	0.09237380489477608	-2.994078464628341	0.0027527514223397347	0.02931236272626924	29883	CNOT7
ENSG00000214013	874.6494188337183	-0.299182023411392	0.09309665255411081	-3.2136711170951893	0.0013104968467672672	0.01699783925806974	2595	GANC
ENSG00000135541	571.2544657898856	-0.29974233465329164	0.08386326519798921	-3.574179158725131	3.5132831775172037e-4	0.006537571184069884	54806	AHI1
ENSG00000164983	1242.8535185715373	-0.30135431299643894	0.08348478482135388	-3.6096914382817937	3.065614563977907e-4	0.005957082369796069	157378	TMEM65
ENSG00000163743	548.6473697533929	-0.3018642232239288	0.1060557321362793	-2.8462791887197563	0.00442333946393386	0.04063010384819665	25898	RCHY1
ENSG00000171862	2457.159407528843	-0.3046498250684975	0.09283344655506778	-3.281681725430528	0.0010319000755905608	0.01430671856703967	5728	PTEN
ENSG00000166526	802.0137905851391	-0.30772158614489187	0.10939684995871783	-2.812892567391238	0.004909805186221476	0.0435440079607773	7551	ZNF3
ENSG00000101004	665.3742879046188	-0.30996752935534266	0.1109970423214027	-2.792574674717923	0.005229039663791469	0.0452600719244199	22981	NINL
ENSG00000155906	625.7888168469458	-0.31742890009073005	0.10888495456231297	-2.9152687014170633	0.003553824231151026	0.0350315006704876	55005	RMND1
ENSG00000159086	1638.7495538480948	-0.31830647851303606	0.10854690464436792	-2.9324325696426183	0.003363179470253526	0.033731425541380596	94104	PAXBP1
ENSG00000198551	605.9207279426454	-0.3185166059375013	0.09696838864245574	-3.284746816944063	0.0010207405080452062	0.014209654895338854	199692	ZNF627
ENSG00000070269	645.0113514804428	-0.32058703510317316	0.0833357416030573	-3.846933247803628	1.1960553888577505e-4	0.002892438709611307	54916	TMEM260
ENSG00000196967	352.65862000566835	-0.3208729806325818	0.11588651175950582	-2.7688552857512474	0.005625361520351041	0.04759838097706834	199704	ZNF585A
ENSG00000108262	1197.773370976808	-0.323320115874414	0.09868911163688897	-3.2761477989995433	0.0010523347451670863	0.014534548091198961	28964	GIT1
ENSG00000181666	799.1333183146246	-0.3286269268896058	0.09944542918436988	-3.304595591621792	9.51135341613532e-4	0.013525892353974235	284459	ZNF875
ENSG00000198690	1037.3201797728623	-0.3313516356500924	0.11183529161971047	-2.962853951119784	0.00304801151841836	0.0314965241272199	22909	FAN1
ENSG00000131127	1363.174030015393	-0.3314710798964119	0.10737573660999154	-3.0870203116778225	0.00202173781650332	0.02357176700142149	7700	ZNF141
ENSG00000127527	613.4093513961124	-0.3341435917813249	0.1203036817138538	-2.7775009627394134	0.005477867780207702	0.04680023692647201	58513	EPS15L1
ENSG00000271122	434.65396239226885	-0.3368264642894129	0.07901586612885753	-4.262770007989571	2.019083025662614e-5	7.138869475919515e-4	101930085	HERPUD2-AS1
ENSG00000092148	9392.94573085084	-0.3374585659115072	0.10540712440559884	-3.201477773105654	0.0013672462297968796	0.017476398081546947	25831	HECTD1
ENSG00000165516	1122.1663556773917	-0.337914729997692	0.1153117130857845	-2.9304458407126877	0.00338475989842621	0.03387068563760491	23588	KLHDC2
ENSG00000088367	1357.3703951532361	-0.3404615836728319	0.11362119944412062	-2.996461798841266	0.0027313245753258428	0.02910767529669284	2036	EPB41L1
ENSG00000245498	273.1654222336498	-0.3417307778970798	0.1080716526150633	-3.162075989661034	0.0015664868053844947	0.019403275589396685	100507283	MSANTD2-AS1
ENSG00000113119	659.6923596339444	-0.3426406011033941	0.10683684194062097	-3.2071389876334133	0.0013406220809866192	0.01723619664785523	55374	TMCO6
ENSG00000164818	616.4683867737207	-0.34687168441403593	0.1167379011269149	-2.9713716031002186	0.0029647281297085614	0.030875430996049332	54919	DNAAF5
ENSG00000015532	337.2387480035164	-0.35277590424264427	0.12476456097221919	-2.827532926767525	0.00469081911792063	0.04216173598771568	64132	XYLT2
ENSG00000006704	340.6614654230288	-0.3536729433949524	0.12662536010427963	-2.793065647384478	0.0052211094900327	0.04523591188083449	9569	GTF2IRD1
ENSG00000173531	510.45089589241627	-0.35400962775603434	0.10991179999303874	-3.220851881039666	0.0012781018491693791	0.01674211985757191	4485	MST1
ENSG00000248508	204.68026782698715	-0.3555053323513607	0.12897958387679065	-2.7562915127014334	0.005846086870258056	0.04883509320298416	100131089	SRP14-DT
ENSG00000137809	418.1390517162232	-0.3620243460135748	0.1278669602422345	-2.831257936590863	0.004636531389191795	0.041846042695070716	22801	ITGA11
ENSG00000151687	256.6238760337159	-0.3653395248129014	0.11387201780339497	-3.208334513257472	0.0013350611647195022	0.017206586255691856	150709	ANKAR
ENSG00000197077	1311.469249909721	-0.3662531685308496	0.1257713713340729	-2.9120551413724423	0.0035905924415371234	0.03525985532279834	85379	KIAA1671
ENSG00000065970	809.9981658018385	-0.3708094912665655	0.1142493664168536	-3.2456152965752043	0.0011719709610361628	0.0156547340106439	55810	FOXJ2
ENSG00000175575	395.21242157656684	-0.3716059478652752	0.10534653030002565	-3.5274626208091138	4.195629965084315e-4	0.007378206340918933	80227	PAAF1
ENSG00000165275	177.2934138877845	-0.3727610905699423	0.10443596103560675	-3.569279076608984	3.5796494046924594e-4	0.006601964887120402	158234	TRMT10B
ENSG00000188026	419.8230093298351	-0.3732847723285473	0.12977378640567153	-2.8764266086963275	0.004022057143693435	0.03815816097909173	353116	RILPL1
ENSG00000183647	158.55622543876183	-0.37596179706434596	0.10514037076739507	-3.5758081726390003	3.4914760833358713e-4	0.006519004684136881	348327	ZNF530
ENSG00000107960	492.04592620124066	-0.37632135493039387	0.11010302188462322	-3.4179021473610454	6.310579062969136e-4	0.010002987508696815	79991	STN1
ENSG00000115661	559.751631452231	-0.381892973596035	0.13664857848140424	-2.794708718085968	0.0051946496326950005	0.04512510115138473	8576	STK16
