ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EntrezID	Symbol
ENSG00000140612	2163.154209868851	-0.25203120598720824	0.07627802627559299	-3.3041128394777535	9.527747471778676e-4	0.024222767542749348	23478	SEC11A
ENSG00000182199	1816.295805515343	-0.2537676528045706	0.08569424088889885	-2.9613151382433753	0.003063283250270203	0.04535468277265012	6472	SHMT2
ENSG00000124783	3571.8364174712788	-0.2609474465561684	0.0893555817754487	-2.9203261997882963	0.0034966517364651254	0.048145953557604836	6745	SSR1
ENSG00000103187	12707.397192140015	-0.2967563810369899	0.08668407388411224	-3.4234244854911053	6.183743026689409e-4	0.019644147086261016	23406	COTL1
ENSG00000131653	2096.196293187964	-0.3226042555281475	0.10820783289910373	-2.9813392144074586	0.002869907057394548	0.04384990664327986	84231	TRAF7
ENSG00000117408	920.9170291090942	-0.3258001739543714	0.10392934606168971	-3.1348236691587092	0.0017195743917714382	0.03363304437746113	9670	IPO13
ENSG00000204070	1014.8196600362595	-0.33969223737106174	0.11291401787441963	-3.0084151088207634	0.002626141592069752	0.041920913229085296	90196	SYS1
ENSG00000143486	523.5400613834673	-0.3817436586248142	0.10979229027417196	-3.476962341085413	5.071290419972571e-4	0.017705917140501515	1939	EIF2D
ENSG00000140688	1096.7506436542528	-0.4045794079338665	0.13217294684499198	-3.060985001782125	0.0022061014488413124	0.03833846571905308	64755	RUSF1
ENSG00000126602	1070.0615842351895	-0.4146617577028912	0.1356243597579783	-3.057428314816418	0.0022324503119151417	0.0386882097251364	10131	TRAP1
ENSG00000124570	1574.7205985764247	-0.4289697977545386	0.1292274254170969	-3.319495040390904	9.018040662132585e-4	0.023772261118806034	5269	SERPINB6
ENSG00000073578	2692.146688771019	-0.4362683029054957	0.14366645163581948	-3.0366748669438395	0.002392033172558353	0.03993308164769106	6389	SDHA
ENSG00000141627	521.7103031556591	-0.43880442444065043	0.14981309615184513	-2.9290124542643063	0.0034004079737522917	0.04744583711658713	54808	DYM
ENSG00000110917	3787.4053346725736	-0.44728465051636956	0.127066617387679	-3.5200799369019835	4.3141675615214416e-4	0.01623810580717046	9761	MLEC
ENSG00000250479	827.3093696479262	-0.45299068708582135	0.14750935614021363	-3.0709285088007254	0.002133942385417246	0.03775988510651689	400916	CHCHD10
ENSG00000180891	752.2781445551212	-0.4570776128954482	0.15126838792165387	-3.0216333972712226	0.002514148346709435	0.041230964172603614	404093	CUEDC1
ENSG00000114841	474.58292147113303	-0.4599882346498401	0.11607792348255863	-3.9627538195835834	7.409017020747424e-5	0.005317951193682524	25981	DNAH1
ENSG00000155465	3966.246410985122	-0.4650470631592263	0.15211265919887157	-3.0572541799510935	0.002233747723243684	0.0386882097251364	9056	SLC7A7
ENSG00000173621	978.5054271240601	-0.4678283800472261	0.11250386401216851	-4.1583316640273384	3.205803433958608e-5	0.003254734117950608	78999	LRFN4
ENSG00000090863	4098.654050631992	-0.47215662574120276	0.12571260992878724	-3.7558414069095103	1.7276007340442923e-4	0.008712527623454744	2734	GLG1
