ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EntrezID	Symbol
ENSG00000136813	8555.542358494014	-0.5437156186329998	0.21176297645113817	-2.567566945577268	0.010241501162667357	0.04852840403160859	23392	ECPAS
ENSG00000112144	403.58648344544554	-0.6008753749049245	0.22990182647428045	-2.6136172301012386	0.008958934298116126	0.04374091671283917	22858	CILK1
ENSG00000145495	2786.6039079673824	-0.6071257569920276	0.23459789609817572	-2.5879420365217367	0.009655122607802772	0.04636684323268406	10299	MARCHF6
ENSG00000088812	1666.0769414709746	-0.6082512851979146	0.2190102833650214	-2.7772727191268487	0.005481716279832639	0.030339164329862993	8455	ATRN
ENSG00000153113	6321.933015049327	-0.6124312407179384	0.22616635946210006	-2.707879466135046	0.006771461033970441	0.03561262565147367	831	CAST
ENSG00000175727	899.7534879114072	-0.6192388724370199	0.2368028070301471	-2.614998023896673	0.008922797172278582	0.043623458738477505	22877	MLXIP
ENSG00000163125	629.3739283112164	-0.6200632959447387	0.2338687779892335	-2.651329952103672	0.008017547438037153	0.040332640230374465	23248	RPRD2
ENSG00000162511	5527.427482518256	-0.6206742209605657	0.2411503489919222	-2.57380602414702	0.010058664897334828	0.047881597043144535	7805	LAPTM5
ENSG00000111224	303.0254297473416	-0.6214788631777501	0.2416855616538372	-2.5714356245570245	0.010127784255113436	0.04813529924101732	57097	PARP11
ENSG00000133872	7931.651681503827	-0.623406298142804	0.22126217896209152	-2.8175004922536315	0.00483990404889954	0.027496340044980395	51669	SARAF
ENSG00000133059	805.2503515170638	-0.6255063512771538	0.24201821016444422	-2.5845425055087414	0.009750828475322134	0.046733234108223845	25778	DSTYK
ENSG00000214013	1192.3637128978246	-0.6390844909354082	0.21733794047026897	-2.940510476691632	0.003276719203988258	0.020216387161736214	2595	GANC
ENSG00000196187	567.864087307817	-0.6398539936215103	0.23340556094919773	-2.7413828146141674	0.006118118017900585	0.032993375114950194	9725	TMEM63A
ENSG00000163913	324.3209378201224	-0.6445008265235447	0.23382628594178934	-2.756323241964302	0.00584551974050359	0.031792349833642514	55764	IFT122
ENSG00000164048	1526.401770716372	-0.6460064557837305	0.22140398973013048	-2.9177724239348546	0.0035254154463267105	0.02146969433160401	51385	ZNF589
ENSG00000125633	2870.007385820421	-0.6525048571306661	0.2383705949640566	-2.7373546524438384	0.0061935482408353925	0.03327592444394279	54520	CCDC93
ENSG00000116205	573.6424328736101	-0.6547971122090039	0.250411139292852	-2.6148881158326933	0.008925668829394086	0.043627654454164465	127428	TCEANC2
ENSG00000048707	2916.202542370775	-0.6568081826849946	0.2429969526568284	-2.7029482283778665	0.0068727450195311054	0.03597068576888889	55187	VPS13D
ENSG00000106144	507.2687819961343	-0.6638238205666569	0.2335422130740354	-2.842414704515186	0.004477320984821853	0.025836109480458034	835	CASP2
ENSG00000114779	243.80525694104145	-0.6703423716297844	0.25041249756928907	-2.676952540854319	0.007429515795565365	0.03810242562326872	84836	ABHD14B
ENSG00000065413	4746.78205940158	-0.6706577671656027	0.2209003106537543	-3.0360200272276283	0.0023972344090392897	0.015948196246565346	91526	ANKRD44
ENSG00000196214	553.321374615502	-0.6713690342104549	0.23825761160402287	-2.817828272895854	0.004834966164388008	0.027475490912656532	90321	ZNF766
ENSG00000103066	410.09655638237524	-0.6757692786817424	0.255196838334347	-2.648031547304599	0.008096196961878459	0.04058963344978771	23659	PLA2G15
ENSG00000166326	1450.0327920468917	-0.6790315552733981	0.26529073329742303	-2.5595751002434053	0.010480020944156388	0.049376189131981	54765	TRIM44
ENSG00000131127	565.2219192956428	-0.6806649842084714	0.2601226884441091	-2.6167074786124305	0.008878238969169484	0.0434350151239477	7700	ZNF141
ENSG00000130449	1057.7334062827697	-0.6906330509145311	0.2575125226581616	-2.6819396734011303	0.007319665804849252	0.037699671656637415	57688	ZSWIM6
ENSG00000174652	1196.2981745538043	-0.691464233896056	0.2360779320785851	-2.9289659893576285	0.003400916324841241	0.02084612586327016	10781	ZNF266
ENSG00000079950	2329.256578094764	-0.6922493238773922	0.24086942180060392	-2.8739609980483483	0.004053590173688192	0.023919714565216705	8417	STX7
ENSG00000099219	907.3628439177651	-0.69559449491039	0.2698593770138131	-2.5776183974321754	0.00994837938754765	0.04752070271138122	79956	ERMP1
ENSG00000143499	301.7407156283846	-0.6980925564711838	0.2691019985961086	-2.594155971018785	0.009482345923507957	0.04572744591869671	56950	SMYD2
ENSG00000130024	600.3876509744586	-0.7014897877676823	0.25923147500175575	-2.7060363243426795	0.006809159745240997	0.035757965485241114	55274	PHF10
ENSG00000091592	666.9079358765317	-0.7041133098512906	0.273413326864739	-2.5752706275346418	0.010016168253067021	0.047751448560496415	22861	NLRP1
ENSG00000135766	954.1703331404821	-0.7044267625573989	0.26123724903050677	-2.6965019926202687	0.007007197836616938	0.036463007378437995	54583	EGLN1
ENSG00000196981	226.48865606953572	-0.7077748333014005	0.2507354043614452	-2.822795747987446	0.004760689053612173	0.027172481512254286	54554	WDR5B
ENSG00000134698	1724.6075256393704	-0.7084345683973586	0.22280985615493407	-3.17954771221942	0.001475050839089796	0.010845402640447133	192670	AGO4
ENSG00000148814	214.2580442871829	-0.7104857669181529	0.2576593173255613	-2.757461962923817	0.0058251990106625495	0.031737594207451876	80313	LRRC27
ENSG00000133574	232.38521639796144	-0.711712409524557	0.27424611843942126	-2.5951594632387422	0.009454704210611233	0.04561668466611539	55303	GIMAP4
ENSG00000269713	2128.8928570887597	-0.7119039725917965	0.266768934664862	-2.6686164694781693	0.007616436644003788	0.03884042108784986	400818	NBPF9
ENSG00000113240	528.8455072229432	-0.7123216659545591	0.2569710371776911	-2.7719920259418216	0.005571440135414216	0.030711986100777876	57396	CLK4
ENSG00000143149	2278.3191502333066	-0.7132858104218207	0.24088230199100966	-2.961138300847201	0.003065042711178215	0.019177980209589825	223	ALDH9A1
ENSG00000149187	4700.167383490662	-0.7147828109893448	0.21900556864917203	-3.263765462212356	0.0010994213549428858	0.008625004315315876	10658	CELF1
ENSG00000169925	327.08051612871753	-0.716808066609719	0.27303141842559936	-2.6253684310146457	0.008655525292399052	0.04264533182053977	8019	BRD3
ENSG00000112425	188.3874323524427	-0.7172805263458053	0.2501520993457573	-2.867377600355009	0.004138888673601384	0.024310501431172346	7957	EPM2A
ENSG00000108406	677.5786297495268	-0.7240533921005778	0.2514287513417161	-2.879755748842418	0.003979833644059664	0.023574367249722467	79665	DHX40
ENSG00000174891	1173.4915499063106	-0.72465502487073	0.2821732823816389	-2.5681206199055913	0.010225156939179782	0.04849172697705133	51319	RSRC1
ENSG00000136100	1305.2503784075702	-0.7291277084781366	0.2785076560695292	-2.617980843930949	0.00884517704327493	0.043322173637812204	51028	VPS36
ENSG00000105879	501.0656449916323	-0.7307362966715187	0.2718599025267803	-2.68791495133982	0.0071899706880975455	0.037173057711691146	79872	CBLL1
ENSG00000138613	702.098389792799	-0.732162671483459	0.2682032568542564	-2.729879868242322	0.006335740855702397	0.033855199225982624	83464	APH1B
ENSG00000140396	942.8344064040035	-0.7329566466164589	0.2748922837546177	-2.666341290506109	0.007668180317639646	0.03903997441790786	10499	NCOA2
ENSG00000186812	547.574863182243	-0.7336643299621689	0.2586075063854124	-2.836980025122556	0.004554246112968553	0.02617543893257364	84307	ZNF397
ENSG00000144649	1372.839717959254	-0.7340961676740867	0.22825198611076478	-3.2161655203203745	0.0012991587782283803	0.009866867299913266	729085	GASK1A
ENSG00000164066	379.7624013757513	-0.7364743661720851	0.253893238980991	-2.9007246082170193	0.0037230091510852543	0.022333931972789395	27152	INTU
ENSG00000119596	991.2321754539386	-0.7380276946791947	0.28451452281793516	-2.593989534767858	0.009486937458040913	0.04573147070986218	56252	YLPM1
ENSG00000106479	268.9946589979534	-0.7411630468396414	0.24647504023119862	-3.0070511243021416	0.0026379539410645923	0.01707263619921971	643641	ZNF862
ENSG00000173480	579.1206543567963	-0.7424154311644089	0.26836981228105483	-2.766389501315825	0.005668079023375903	0.031106622839008783	147687	ZNF417
ENSG00000101417	182.89461518755664	-0.7425557396313823	0.27151012975975336	-2.7349098919014008	0.006239735446069665	0.03345261897120497	11264	PXMP4
ENSG00000137161	739.8670696794552	-0.7463146685879993	0.2701451984561237	-2.7626427301065424	0.005733548733378881	0.03139614201537872	10695	CNPY3
ENSG00000184988	936.1516340737467	-0.7476424107768517	0.24614628589316248	-3.037390582855916	0.0023863602282904297	0.01589048968242072	113277	TMEM106A
ENSG00000084676	1248.042647593931	-0.748359271387197	0.29273089784616485	-2.5564751684684572	0.010573861765332093	0.04973180740855564	8648	NCOA1
ENSG00000055917	2664.491767598573	-0.7493082858680699	0.2639852471721531	-2.838447579532436	0.00453335649900571	0.02607612652520725	23369	PUM2
