ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EntrezID	Symbol
ENSG00000160007	1357.8430119536995	-0.23567579202179972	0.06991085695866979	-3.371090017693927	7.487138866185826e-4	0.04303004495569636	2909	ARHGAP35
ENSG00000198105	179.32917368097466	-0.3841910482432138	0.11079235593838947	-3.467667466669439	5.24996506667748e-4	0.03312423611272523	57209	ZNF248
ENSG00000176055	85.58525929847247	-0.42342656539929585	0.12276534680942895	-3.4490723677634305	5.625159254244862e-4	0.03473635576362412	153364	MBLAC2
ENSG00000153944	150.52632738469026	-0.47131907234132375	0.14067303847396223	-3.350457752631555	8.067811514791542e-4	0.045320280554380615	124540	MSI2
ENSG00000198740	298.29574519314406	-0.5321869733503247	0.15003335439716387	-3.5471244076936057	3.8946063415440607e-4	0.02659634307123462	22834	ZNF652
ENSG00000272902	22.319974653178292	-0.5342037885889247	0.1569408839388735	-3.4038535732791613	6.64423604935979e-4	0.039088758974172765	100506286	TBC1D8-AS1
ENSG00000108960	658.7849550780288	-0.538663439435653	0.13149227002099326	-4.0965407270682395	4.193697366622477e-5	0.004221332135396752	23531	MMD
ENSG00000106333	36.17203793721137	-0.6407010875724075	0.1800725668941321	-3.5580160744256353	3.736664515445212e-4	0.025725935674117302	5118	PCOLCE
ENSG00000117632	729.5143349296228	-0.8082851809976372	0.2200332591164783	-3.673468203139953	2.3928046473356318e-4	0.01876950456247869	3925	STMN1
ENSG00000185432	133.74720980410746	-0.8655597428026315	0.24313528630742717	-3.559992282272813	3.7086569315578506e-4	0.025725935674117302	25840	TMT1A
ENSG00000119457	77.90520223359715	-0.9239853937393042	0.27726004839964946	-3.332558726266429	8.605130738709933e-4	0.047271213464951035	57864	SLC46A2
ENSG00000165480	5.8945317870974	-1.0087015578992224	0.2971996348466547	-3.394020179128684	6.887461732846448e-4	0.0402477377905329	221150	SKA3
ENSG00000140090	71.31712981260739	-1.0529145504073725	0.28768188520759547	-3.6599960044323745	2.522191810976245e-4	0.01901361393780967	123041	SLC24A4
ENSG00000169902	9.62869374978452	-1.3874255299584197	0.3808949195333706	-3.642541443341215	2.6995949744841656e-4	0.020004573142837132	8460	TPST1
ENSG00000171227	14.35605668986572	-1.4202826933681205	0.4254765587560839	-3.338098572387713	8.435381871903951e-4	0.04674937865882961	140738	TMEM37
ENSG00000144476	140.75708428252844	-1.469576674208443	0.4259946694748259	-3.449753669500523	5.61098291744513e-4	0.03473635576362412	57007	ACKR3
ENSG00000019549	11.753360414004222	-2.373701361010501	0.5117694346817051	-4.63822416922344	3.5141552199678275e-6	4.935120887138689e-4	6591	SNAI2
