Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000121410	1	A1BG	137.5990038642266	-1.6213473811853487	0.48293942199035417	-3.3572479432373448	7.872248381972248e-4	0.014167261851174043
ENSG00000175899	2	A2M	272.1990236511638	-2.9266139131188047	0.6536623619310922	-4.47725627718997	7.560846666577179e-6	0.0010288152071306804
ENSG00000166535	144568	A2ML1	13.69256317793074	-3.399039456145167	0.8819684537276755	-3.8539240737908353	1.1623965580384822e-4	0.00451202989965878
ENSG00000115977	22848	AAK1	5814.237962036973	-1.1913290337025622	0.42806374144167125	-2.78306457279072	0.005384808784058406	0.04498000978943434
ENSG00000087884	28971	AAMDC	106.2952101464178	-1.4869873932620956	0.42849753317396344	-3.4702355979687787	5.200020276536581e-4	0.011016125076854441
ENSG00000141338	10351	ABCA8	18.616448659934832	-3.858616694203533	1.154632568902159	-3.3418567933454018	8.321998445297818e-4	0.014658199964281683
ENSG00000143921	64241	ABCG8	10.019715704995969	-2.357907930653538	0.7585977137532485	-3.1082455007510115	0.0018820166049420956	0.024236449509945798
ENSG00000167769	125981	ACER1	16.742588649963345	-1.9443615050418295	0.6335320518026645	-3.069081508203579	0.0021471800053674914	0.02631118893266993
ENSG00000153086	130013	ACMSD	33.51179924945181	-2.2502842349450445	0.697131895368274	-3.2279174857668593	0.0012469493713659632	0.018772462724545944
ENSG00000172497	134526	ACOT12	46.04117653920828	-3.3394020799735675	0.7480982798375019	-4.463854776806779	8.04981346354409e-6	0.0010660621947843284
ENSG00000166743	116285	ACSM1	125.46187558683077	-2.796892713213786	0.7110076768071271	-3.9337025526554066	8.364728666157719e-5	0.003835083586963991
ENSG00000234996	148709	ACTG1P25	32.70432096059749	-3.1925366724634108	0.753221188020791	-4.238511506629694	2.2500665236510146e-5	0.0018698958878596433
ENSG00000134007	8748	ADAM20	58.42663918243366	-3.4015329045921288	0.7803367563898224	-4.359057646251474	1.3062370423468384e-5	0.001444150015791047
ENSG00000049192	11174	ADAMTS6	84.5944753170384	-2.188494581584147	0.6298972727754358	-3.4743674503324375	5.120592847072102e-4	0.010941456588243366
ENSG00000063761	57143	ADCK1	157.53306555619318	-1.4373343484207592	0.4691852959953635	-3.06346844346751	0.0021878727866098038	0.026566341198513806
ENSG00000164199	84059	ADGRV1	20.602746626417957	-2.9691877367918456	1.0023461943271457	-2.962237751383892	0.00305411855086688	0.03224872773055913
ENSG00000120907	148	ADRA1A	3.573848206042328	-4.759236496198004	1.4753307026803852	-3.2258777557814047	0.001255869843452057	0.018860895496112914
ENSG00000160224	326	AIRE	11.32034961867565	-1.9457149855284686	0.608593570711482	-3.197067927046637	0.0013883222899515948	0.019973305373112354
ENSG00000268257	100271873	AIRN	64.65408906833812	-4.758882821189878	1.143682696884398	-4.16101671744615	3.168338891690926e-5	0.002233649603904278
ENSG00000106992	203	AK1	714.0170855468598	-1.6893997828690828	0.615391697665583	-2.745243052965493	0.006046609685326702	0.048133811911641206
ENSG00000165568	83592	AKR1E2	38.388024202661306	-2.3710547521241283	0.47369977377714056	-5.005395576227629	5.57474278771232e-7	2.817520513014196e-4
ENSG00000161618	126133	ALDH16A1	1096.3737347363674	-1.0565647406552388	0.3746958392174221	-2.8197930963470172	0.0048054623191981565	0.042261105942806236
ENSG00000118514	64577	ALDH8A1	28.50426546635356	-1.6726334379922616	0.597269532244125	-2.800466703378731	0.005102877150451729	0.04377937905596375
ENSG00000230427	101928098	ALG14-AS1	3.018274211868764	-4.06955235101202	1.3321415109219668	-3.054894932442657	0.002251393786786381	0.02688549610260513
ENSG00000230002	100874291	ALMS1-IT1	127.15910541152955	-2.961371481618595	0.7945140651896754	-3.727273828578004	1.9356212564856223e-4	0.006233505905964426
ENSG00000145020	275	AMT	253.2033857458525	-1.3228660592823684	0.31387724038458287	-4.2145969477159495	2.502246503238981e-5	0.0019672423699274083
ENSG00000091879	285	ANGPT2	53.24655097028234	-2.07483176429797	0.599310099513271	-3.4620337050602723	5.361100117715091e-4	0.011232457226329462
ENSG00000170209	255239	ANKK1	29.323253615100228	-2.823335642267493	0.6617595628423404	-4.266407016682784	1.9864623095095663e-5	0.0017665771572099617
ENSG00000167522	29123	ANKRD11	11452.595792275391	-1.6869894566770078	0.5221934921718663	-3.2305830730685927	0.0012353799856931595	0.0186663729992014
ENSG00000187984	138649	ANKRD19P	230.49013539130559	-2.415274420739701	0.5602035432748125	-4.311422963554638	1.6220728789774223e-5	0.0016266056834719064
ENSG00000089847	170961	ANKRD24	36.60573331747512	-1.499144081328862	0.4146514784842515	-3.6154316555410513	2.998475761290757e-4	0.00805393191197024
ENSG00000107890	22852	ANKRD26	723.4315932647974	-1.5424681493707517	0.44759435169912304	-3.446129611589944	5.686775358643752e-4	0.011636276781492129
ENSG00000148513	91074	ANKRD30A	3.573174919964517	-3.696848697407665	1.3090079104862227	-2.824160700476206	0.004740461019947546	0.04200268950232593
ENSG00000135976	375248	ANKRD36	1474.773673895552	-1.999934472306377	0.5509623710024638	-3.6298930336522632	2.8353869437660077e-4	0.007767517440527122
ENSG00000196912	57730	ANKRD36B	1448.8026955755026	-2.148409928494637	0.589690437748275	-3.643284325074545	2.69181211558013e-4	0.0075440585309536744
ENSG00000174501	400986	ANKRD36C	1459.442955164904	-2.444513714000265	0.6290992362430226	-3.8857362609417367	1.0202021872895608e-4	0.004282255452241691
ENSG00000236977	101927547	ANKRD44-IT1	532.0932757971136	-4.8443931389492905	0.902328272820569	-5.368770196911046	7.927535469710982e-8	7.550977534899711e-5
ENSG00000168096	124401	ANKS3	209.95750269158754	-1.290288571119337	0.4393488930755174	-2.9368198974785082	0.0033159662088831842	0.0340746486153494
ENSG00000136938	10541	ANP32B	8656.266179109165	-1.4039635454888015	0.5010160743772906	-2.8022325376162396	0.0050750278401198974	0.043701503166653874
