Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000182551	55256	ADI1	4803.19361345986	-0.9187308712615218	0.2294792000851515	-4.003547471494644	6.23996728375036e-5	0.006920890029450838
ENSG00000164904	501	ALDH7A1	614.4305147131079	-1.7308561416032937	0.5833515835847741	-2.967089128252553	0.003006337962098115	0.0379898152664822
ENSG00000162066	51005	AMDHD2	1542.2209223756097	-1.7426191497571888	0.502698124716682	-3.466532028022424	5.27218918992587e-4	0.01928200730248189
ENSG00000178999	9212	AURKB	509.3841294305979	-2.561974533499852	0.8629340661554519	-2.9689111068635565	0.002988570377323853	0.03791386339553458
ENSG00000002330	572	BAD	1193.5797983240275	-0.906131423704137	0.30468172907039726	-2.974026130378083	0.0029392004449457945	0.03768368880884718
ENSG00000087088	581	BAX	4594.363093678278	-1.1181737091443542	0.2906917459861451	-3.8465960061956777	1.1977021235767085e-4	0.009196606670346498
ENSG00000137274	670	BPHL	196.2804975749275	-1.3757989548195777	0.47284359274259513	-2.9096279952523965	0.0036185918273230248	0.04109393378436593
ENSG00000175602	11007	CCDC85B	2157.727557190916	-2.313980851046675	0.7273143297746244	-3.1815416750605157	0.0014649344458776005	0.028971790094384324
ENSG00000134057	891	CCNB1	885.4136982363905	-1.7273505917267153	0.5875288175758386	-2.94002700812841	0.0032818363910015694	0.039411211477962865
ENSG00000157456	9133	CCNB2	547.8999086365436	-1.7731278996901354	0.5844803376091618	-3.033682718811688	0.0024158836302071514	0.03516473440560924
ENSG00000117399	991	CDC20	868.2126558211341	-2.2870702576726996	0.7682026196728826	-2.977170604607654	0.002909220728352946	0.03759917906198183
ENSG00000254505	29082	CHMP4A	2758.232397477116	-0.969427650996457	0.2831967967624769	-3.423158955464939	6.189786981679148e-4	0.02056149737702565
ENSG00000175416	1212	CLTB	4175.872609975114	-0.9562998882770575	0.3384122198085052	-2.8258432535863856	0.004715633343594371	0.04528252280790579
ENSG00000102879	11151	CORO1A	17514.796908649416	-0.9964625920475407	0.3177185251965247	-3.1363062365695518	0.0017109045003235969	0.030986080967905155
ENSG00000103653	1445	CSK	8104.597598887588	-0.5169865909065169	0.17910380504907789	-2.886519305186468	0.0038952884947818568	0.04211975005247018
ENSG00000147155	10682	EBP	2032.2012663684495	-1.6318261649462216	0.5120528572743744	-3.186831479922465	0.00143840556832548	0.028835694815624955
ENSG00000104823	1891	ECH1	3024.9164584570362	-0.8551025901797455	0.2895414532271294	-2.9532993657697935	0.0031439690609118666	0.03853407399325606
ENSG00000187840	1978	EIF4EBP1	2615.54979038982	-1.6053021924718127	0.5151392949396074	-3.1162487665787775	0.0018316768216759239	0.031610175250141564
ENSG00000065361	2065	ERBB3	4.8916094135717065	-1.886911685773456	0.6705771887341927	-2.8138620243484023	0.004895023350802076	0.046257604818790314
ENSG00000105379	2109	ETFB	3509.144340851778	-1.090397587362486	0.36756073115355625	-2.966578023556465	0.003011339435016103	0.0379898152664822
ENSG00000103876	2184	FAH	2735.568254699329	-1.0456316515536324	0.33540660980863524	-3.117504607766117	0.0018238909561765703	0.03156679614815726
ENSG00000214253	51024	FIS1	3651.1895262393264	-1.2600806831878089	0.40274804498065214	-3.128707138102539	0.0017557720888296876	0.031365541182819215
ENSG00000104522	7264	GFUS	1532.8913907619828	-0.8258731908759046	0.2896704726218365	-2.8510782731869204	0.004357124223021528	0.04379645613393088
ENSG00000204257	3108	HLA-DMA	4241.953534883962	-1.216182214091034	0.3610245564778974	-3.3686966503218767	7.552449983158358e-4	0.022159936043727204
ENSG00000100292	3162	HMOX1	21215.577146044972	-0.9332973472061067	0.3245352684028546	-2.8757963712208277	0.004030096080287055	0.042767398933178095
ENSG00000072506	3028	HSD17B10	2497.3823845071392	-1.2348656412931207	0.3343077818905762	-3.6937986735149058	2.2092874132708068e-4	0.012216135591864175
ENSG00000100600	5641	LGMN	34806.35764656538	-2.3206975502669476	0.628494705002617	-3.6924695336252427	2.22086952979724e-4	0.012244480087829782
ENSG00000106355	23658	LSM5	964.3783321346726	-1.2037886862216065	0.36229085929990873	-3.322713381584645	8.9146460527228e-4	0.023442039629108503
ENSG00000104774	4125	MAN2B1	32080.835732517262	-0.5847493401100461	0.17302568002371105	-3.3795523302085178	7.260398410045872e-4	0.021827516130222404
ENSG00000184117	8508	NIPSNAP1	662.8025040097773	-1.1041350241037686	0.3624740791972511	-3.046107535603727	0.0023182490663566867	0.03453881523371635
ENSG00000107281	56654	NPDC1	428.09180669788327	-2.020540988375946	0.5952365301918275	-3.394517785601606	6.874957434709038e-4	0.0213369233599247
ENSG00000147383	50814	NSDHL	1365.9791258197456	-0.7001929716518978	0.25444659754510307	-2.7518268210593066	0.005926385182207487	0.04958820283575534
ENSG00000168268	64943	NT5DC2	7453.963057245684	-1.0010557103564566	0.2797475101263773	-3.5784258094173023	3.4566996024739977e-4	0.015277344251542398
ENSG00000079462	5050	PAFAH1B3	217.82353695606392	-1.5353378030761076	0.5074640852278565	-3.025510273080164	0.0024821397238943316	0.03549868246635402
ENSG00000166228	5092	PCBD1	2646.580266323575	-0.7111383957574423	0.24108321142455838	-2.9497632438000654	0.003180175249526019	0.038642161492595105
ENSG00000107438	9124	PDLIM1	94.274013790396765	-1.7440998097343612	0.42683597299533954	-4.086112511780736	4.3866112355112766e-5	0.0057069774026201284
ENSG00000156873	5261	PHKG2	1921.9793070375495	-0.7035204066897925	0.2096427612746853	-3.3558058595116576	7.913409850483869e-4	0.02246792383596962
ENSG00000127445	5300	PIN1	2552.6690010953403	-0.8275560177869205	0.278364019619858	-2.972927388090799	0.0029497422464834265	0.03768368880884718
ENSG00000104886	55111	PLEKHJ1	2265.278357005874	-0.8638723570093482	0.297545507602723	-2.9033285159283055	0.0036921911114125125	0.04140936550022745
ENSG00000105258	5438	POLR2I	804.181719305666	-1.2709771437744621	0.40631431347138636	-3.1280639190771886	0.0017596190983085334	0.031365541182819215
ENSG00000143224	5498	PPOX	360.9278602561931	-0.5518416101390562	0.17927244780389698	-3.0782287903086267	0.002082349763771221	0.03324397779434762
ENSG00000134222	84722	PSRC1	228.89003756645857	-1.4632331862342045	0.3895095656347765	-3.7566039844223096	1.7223472381075136e-4	0.011186999218475034
ENSG00000100504	5836	PYGL	4625.60832099855	-0.7206946617231159	0.25915667927921254	-2.7809225821521175	0.005420466183518347	0.048039514783462134
ENSG00000108384	5889	RAD51C	494.10639212354823	-1.2169145382491087	0.34389609289936834	-3.5386111193918244	4.022379460275859e-4	0.016592831877969734
ENSG00000101146	8480	RAE1	1402.1512774569946	-0.382645578975983	0.13308983150212422	-2.8750925195203636	0.004039091235290176	0.04279607508709276
ENSG00000129625	7905	REEP5	6425.121718619811	-0.4965011881456243	0.15883278221281366	-3.1259364800421507	0.0017723983051315254	0.03144556244632789
ENSG00000106399	6119	RPA3	732.4588477772476	-1.2406023152785068	0.44725649991830013	-2.7738049989326625	0.005540487758446251	0.04840966839397084
ENSG00000163923	116832	RPL39L	344.62142122657593	-1.3141219725347795	0.44026430385858584	-2.9848478766447513	0.0028371938378643075	0.03741971122780576
ENSG00000196154	6275	S100A4	33198.912471854994	-1.6424110915297927	0.49297268015676077	-3.3316472852157264	8.633360189543823e-4	0.023216495246984846
ENSG00000143653	51097	SCCPDH	1682.9858760251122	-0.8725706806101563	0.2164248322569788	-4.031749367716188	5.536321115275955e-5	0.0064370213900660535
ENSG00000108604	6603	SMARCD2	3607.2308263890855	-0.4876297258620836	0.17062779178311163	-2.857856394706903	0.004265133684380631	0.043430145981934905
ENSG00000145335	6622	SNCA	974.0096552003877	-0.9653973016975902	0.2663870586454328	-3.624039796101942	2.900369483788788e-4	0.01389101202766115
ENSG00000103266	10273	STUB1	2992.999529292582	-0.9640179589110269	0.33118355367067803	-2.9108267854074246	0.003604737945270533	0.04107758079266656
ENSG00000133142	79921	TCEAL4	1318.5045424020775	-0.6224787513628225	0.18743185855362424	-3.3210936292601048	8.966545177071136e-4	0.02348888063927226
ENSG00000204852	79600	TCTN1	473.8645054314769	-0.8924705042635588	0.25526256715279283	-3.4962842935343184	4.717857622205163e-4	0.0180727475197947
ENSG00000007255	79090	TRAPPC6A	467.3373853619104	-1.498368590764783	0.4474613029902667	-3.3485992660182635	8.122117930904963e-4	0.022670663895249153
ENSG00000175063	11065	UBE2C	637.844483361024	-2.232220321775084	0.7912944069179434	-2.8209732082771604	0.00478782013158918	0.045684549627184524
ENSG00000160948	51160	VPS28	4159.653222467964	-0.9087722477572964	0.26818195854660176	-3.3886405061784934	7.024003221983698e-4	0.02145205235235794
