Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000115657	10058	ABCB6	347.947758202613	-1.0178251070923336	0.18284022248093565	-5.566746163845103	2.5954004051878753e-8	1.083991412118621e-6
ENSG00000100439	63874	ABHD4	326.1576443346505	-1.2625702609013107	0.2767820327328409	-4.561604842753593	5.076411729386408e-6	1.0899153057232662e-4
ENSG00000163686	57406	ABHD6	152.1366745652506	-0.8940483963187396	0.2821421434135236	-3.168787142190138	0.001530764580052638	0.011333476935401359
ENSG00000123146	976	ADGRE5	634.2791174477805	-0.4602209779013046	0.15679795522808243	-2.935121043076455	0.003334175968340022	0.020588617504919443
ENSG00000130203	348	APOE	247.76380637352898	-1.239805097729681	0.19405200766812145	-6.389035149020796	1.669356884939372e-10	1.1420435434708886e-8
ENSG00000196914	23365	ARHGEF12	1540.095337014296	-0.9659319135360068	0.12871580713324013	-7.504376774300321	6.172154038451124e-14	8.59911708992092e-12
ENSG00000150347	84159	ARID5B	633.9924045730091	-0.4045341495854271	0.14990440972226032	-2.698614072360775	0.0069628870319611265	0.035860934910696717
ENSG00000017260	27032	ATP2C1	4015.9451760020115	-0.5252073274959018	0.10281631015358138	-5.108210231541823	3.2522468191709817e-7	1.0328724631866311e-5
ENSG00000103126	8312	AXIN1	723.7267292512311	-0.5536526577069611	0.14367684360651795	-3.8534578280632865	1.1646133025883481e-4	0.0014585941014766274
ENSG00000095739	25805	BAMBI	75.85460917665954	-1.2758709115352482	0.3809678301744694	-3.3490253257104303	8.1096382551672e-4	0.006855122470167244
ENSG00000172375	9854	C2CD2L	221.44943152257912	-0.7507202186636146	0.230933656800097	-3.2508047075765147	0.0011507887709593988	0.009035419692020586
ENSG00000079691	55604	CARMIL1	441.21461351446965	-0.9651734317428078	0.16246360852554784	-5.940859251510664	2.8353197442467152e-9	1.4786269933999196e-7
ENSG00000106144	835	CASP2	1137.8246758835555	-0.4387623249456269	0.15525959010735826	-2.8259917770118634	0.004713447402494229	0.02661013469624333
ENSG00000119242	80212	CCDC92	152.69337282131235	-0.7176074519047566	0.22924846348554717	-3.130260683077589	0.0017465124093229967	0.012434047876444624
ENSG00000110092	595	CCND1	71.85368250830147	-0.9608044041998882	0.3691109939328981	-2.603022993063588	0.009240575616602924	0.04441573074643667
ENSG00000112576	896	CCND3	2010.3872850144899	-0.428791652974162	0.139233878023469	-3.0796502910152777	0.0020724377905567133	0.01417292013914582
ENSG00000101224	994	CDC25B	557.9327056166735	-0.4679271029108478	0.16549975595637262	-2.827358265314893	0.004693378674163466	0.02651939572343342
