GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
3904	LAIR2	0.0473563655649954	1.1472667321756354e-4	0.06157614861496065	1.2988178616302515	0.3154394122573316	0.3301134780507715	8.689213705486068
2157	F8	0.018028251946438374	7.429119702984689e-5	0.02300012613041857	3.991039071988456	0.021564697213348645	0.024487619656914473	7.922852529810349
2329	FMO4	0.012272922099951636	1.0246075515879943e-4	0.01548271725400689	1.3672366653373986	0.2924740775739644	0.30715625654164136	6.904263545698956
5717	PSMD11	0.1346488932067354	0.0020625682259990535	0.21469622452919723	9.066547489205151	6.567562738564094e-4	8.194979973552301e-4	6.0286167190597295
2582	GALE	0.019485869732822708	3.234725866448858e-4	0.03473461760109199	7.4772959983419	0.001669860714838504	0.002028831441464973	5.912641062791808
8413	NA	0.45146555763312174	0.010013042752522983	0.3581968567873617	11.240116594131502	2.1558158783975564e-4	2.779431649703592e-4	5.494663578001246
2587	GALR1	0.019161421453317156	4.996291681524876e-4	0.035828165972373656	7.917552952531045	0.0012744516697705654	0.0015610368011085326	5.261203075016382
5241	PGR	0.15217759259480063	0.0045544542524339985	0.10869279721585262	2.766986252506274	0.06691277616237593	0.07396712005900775	5.062333944219202
2156	F7R	0.01787814110255917	6.113191816329251e-4	0.023348913937997595	4.063593662893435	0.02025612724931813	0.02304850808580676	4.870127092552388
6809	STX3	0.1554841614114714	0.005655670465878634	0.2102676948700195	6.55312804006633	0.003044027312664768	0.0036363848854000045	4.78092575336476
5294	PIK3CG	0.29524809187007484	0.01077816575841826	0.09218957450026104	5.870801359902853	0.0048974255965052475	0.005773564468023248	4.7757441513349494
2439	NA	0.023374995849091425	9.068997342244719e-4	0.028715802335668783	4.435883209470086	0.014799418213419985	0.01698496986597569	4.68787924169123
2167	FABP4	0.018673711063053402	7.447640301707987e-4	0.023534266379768427	4.114989474941388	0.019383072845725227	0.022086226802778955	4.648081458620885
4406	MRX42	0.08194432863065162	0.003751410123665025	0.0053963941651171115	0.28847078553161176	0.8808298569235073	0.8827736679267867	4.44913920415523
4407	NA	0.0819731720599729	0.0037789498514877173	0.005427052729317323	0.28850182841312805	0.8808097802124637	0.8827736679267867	4.439094547394749
4909	NTF4	0.09984265942181385	0.004796381366634489	0.14785180757875133	13.136751339130218	9.188349529446294e-5	1.2182764515078144e-4	4.379638083502389
4908	NTF3	0.09984221775868982	0.0047970438613205635	0.14784041344799567	13.13487244821372	9.19568886520891e-5	1.2191754140170845e-4	4.379432444754585
2970	GTF2IP1	0.09011038156257026	0.004727665655209949	0.033124320487293774	1.629186344144199	0.2192884317761009	0.23336596974649598	4.25249341209954
8906	AP1G2	0.5130577063727542	0.029490649872382542	0.33958547674303774	7.432003444048435	0.0017178829195711469	0.0020853173941269313	4.120791582772146
2279	FIM3	0.027304272010099117	0.001612598578806153	0.025426985225534944	3.9200923258248372	0.022936609002035906	0.025985922750136725	4.081667431131966
2416	FRA7I	0.02040864085828366	0.0012173268673285522	0.021062699044188123	2.4656974170621013	0.09050319471954746	0.09927934489187878	4.0673916006403825
2417	FRA7J	0.020424198469117964	0.0012532217655231964	0.021090891863973997	2.46948565048341	0.09015494838322094	0.09890230586310872	4.026565825719275
2168	FABP1	0.01835897488926679	0.0011497948388214225	0.023861688403265215	4.205214383901024	0.017950678028408072	0.020507668903163752	3.997037140138935
3322	HSP90AA3P	0.05112667830045459	0.0033568045114546505	0.018438906079547436	1.3278767291323725	0.30547076885795654	0.3202191531779079	3.9289158701088347
2165	F13B	0.018421807061367434	0.001211851360717765	0.023925858758434726	4.221888422839785	0.017699188336999735	0.020227776374030473	3.926129926093722
2778	GNAS	0.07287398050355427	0.004932684454132462	0.04148644817803756	2.8620432883079574	0.060950494918325965	0.0674891978830999	3.8849588897618537
2269	NA	0.0206284896253318	0.001529140130011833	0.020816042778376665	2.746533257902229	0.06827838917088577	0.0754384493429366	3.753845667916197
2274	FHL2	0.0256226501122039	0.0019391546510542689	0.021126892074524388	3.430152407702708	0.03557240221902458	0.03984394183395935	3.723919928519784
11862	NA	0.6806608251850031	0.052427080113356395	0.41419781858002325	6.99922068000946	0.0022647409595920945	0.002725315383833733	3.6985519757259615
3899	AFF3	0.04623916024029274	0.003784950611356797	0.06356007859802873	1.5637656207870396	0.2355692375785801	0.2499232885567464	3.610768816802307
3800	KIF5C	0.04661660493380152	0.0038274493919054635	0.07009073151910392	2.5482576283883853	0.08323746600042563	0.09151167648493436	3.606388730404637
3801	KIFC3	0.04661428934409865	0.003830922776459709	0.07009800340112961	2.5485224494979493	0.08321521903048656	0.09149183233195021	3.6050084232042936
3692	EIF6	0.05814837979343815	0.00492902605426666	0.05157601435211233	1.2065664571356403	0.34929394698824334	0.36360530778839195	3.5603644819311215
2177	FANCD2	0.016773756108694384	0.0015412852697137833	0.024490905135026646	4.056904598020676	0.020372964304067147	0.023179031777889336	3.4439999707056694
