GeneID	Symbol	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
9495	AKAP5	142.82143158112845	124.24552052591433	4.893497107060532	5.9259305133510916e-5	0.0074238040133215374	148.04909245610247	5.22766087497401
9549	NA	126.70544607879972	125.45207372761922	4.855313781759001	6.518773718374834e-5	0.007954930498195031	146.56964807408582	19.864201995286095
3560	IL2RB	121.84978360353705	122.32596632694263	4.093282397516043	4.3910029695269723e-4	0.02060097648173292	142.6342635941988	20.78447999066177
3561	IL2RG	121.84978360353705	122.32596632694263	4.093282397516043	4.3910029695269723e-4	0.02060097648173292	142.6342635941988	20.78447999066177
3562	IL3	121.84978360353705	122.32596632694263	4.093282397516043	4.3910029695269723e-4	0.02060097648173292	142.6342635941988	20.78447999066177
21542	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
21543	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
21544	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
21545	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
21546	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
21547	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
21548	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
21549	NA	74.63457016147824	65.8659566561153	3.395889890028153	0.0024595167912967505	0.04744188326668392	78.30505168302834	3.670481521550103
9340	GLP2R	58.76707909997819	59.55890080329323	4.071912117436425	4.6317189204857424e-4	0.02092405614058434	69.35341398662291	10.586334886644721
9341	VAMP3	58.76707909997819	59.55890080329323	4.071912117436425	4.6317189204857424e-4	0.02092405614058434	69.35341398662291	10.586334886644721
9342	SNAP29	58.76707909997819	59.55890080329323	4.071912117436425	4.6317189204857424e-4	0.02092405614058434	69.35341398662291	10.586334886644721
9343	EFTUD2	58.76707909997819	59.55890080329323	4.071912117436425	4.6317189204857424e-4	0.02092405614058434	69.35341398662291	10.586334886644721
9344	TAOK2	58.76707909997819	59.55890080329323	4.071912117436425	4.6317189204857424e-4	0.02092405614058434	69.35341398662291	10.586334886644721
9345	NA	58.76707909997819	59.55890080329323	4.071912117436425	4.6317189204857424e-4	0.02092405614058434	69.35341398662291	10.586334886644721
13494	NA	55.963218868190324	56.92583775524448	4.045290021576057	4.94998275301255e-4	0.0213520135162915	66.25304089994286	10.289822031752532
3552	IL1A	50.770683598432754	68.4869217178009	3.035044529111904	0.005844109633364846	0.07480460330707003	76.94870231753967	26.178018719106912
3550	IK	48.48018120794238	41.596839303475015	3.3555069056264664	0.0027128172089542902	0.04956731645096311	49.67686950479875	1.1966882968563723
19132	NA	48.46150900858826	44.31941283740065	3.8113728364204733	8.85923546718978e-4	0.02821321778877564	52.39633100549869	3.934821996910428
15246	NA	46.58185313102372	61.420744789340965	4.064876098734039	4.713804071168434e-4	0.02102642300836344	69.18438697784492	22.602533846821203
9545	RAB3D	42.49370706242015	36.058167143152254	2.6807115474376935	0.013285600397272912	0.12304461681343754	43.14045165355561	0.6467445911354615
9494	NA	41.734546598413075	35.70090243932855	3.5172393494979204	0.0018293097269165553	0.04040752467363654	42.65666020573073	0.9221136073176517
17798	NA	40.74036684307789	35.438946788421546	4.117760721952811	4.1305080618547855e-4	0.020099530139009072	42.22900792893453	1.4886410858566395
22499	NA	37.23377516579383	124.30293900473447	2.6924975377787277	0.012934786012054276	0.12059881671055071	130.50856819903348	93.27479303323965
22138	NA	35.381981779336286	56.48868332147983	4.6757698227279105	1.0213361496124701e-4	0.010149581854714302	62.385680284702524	27.003698505366238
10826	FAXDC2	33.752154123716195	43.59427285504001	4.100427072033041	4.313328561857059e-4	0.020481353687269648	49.21963187565937	15.467477751943168
15244	NA	31.21593189370763	40.84425598341386	3.7132733221089103	0.0011294309640926062	0.03166709293608221	46.04691129903178	14.830979405324147
1786	DNMT1	28.252453269567127	55.01640571672322	4.208735671034625	3.2900598014917417e-4	0.01820709588588909	59.725147928317696	31.47269465875057
20429	NA	27.1893136404137	118.68370612827061	1.8870596531059562	0.07171507898050715	0.32482173147484955	123.21525840167293	96.02594476125923
3549	IHH	26.584691316605976	49.388234120195484	3.205223456610912	0.003897558452213653	0.060272683300417566	53.81901600629648	27.234324689690503
13982	NA	25.352766253685367	32.957313218794496	2.8671239570115863	0.008660220689510043	0.09553420031819229	37.18277426107539	11.830008007390019
15292	NA	24.453643473321858	29.793455927544468	3.6784141772088286	0.0012309435362945415	0.032899169247946426	33.869063173098084	9.415419699776226
20212	NA	24.429142690755018	27.931319900297797	3.9270900252076872	6.645716317408596e-4	0.02453946389577281	32.002843682090294	7.573700991335276
20213	NA	24.429142690755018	27.931319900297797	3.9270900252076872	6.645716317408596e-4	0.02453946389577281	32.002843682090294	7.573700991335276
9518	GDF15	24.35558658390724	21.122279399319876	2.3663541762949407	0.026675433391910492	0.18499994324095287	25.181543829971073	0.8259572460638344
14750	NA	21.415543427697603	30.81582025139798	2.3893540045035326	0.025378752657162655	0.1794417239812353	34.38507748934758	12.969534061649977
4903	NA	21.319754948364267	18.358346566222014	3.1236462396327886	0.004736428011841509	0.06581259736571753	21.91163905761606	0.5918841092517941
