ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0005976	polysaccharide metabolic process	25/1730	97/16218	2.0873079095264133e-5	0.002203741974717324	0.0017694901317130245	EGF/AKT1/AKT2/G6PC1/GSK3A/GSK3B/GYS2/HAS3/NDST1/IGF1/IGF2/IL6ST/IRS1/NFKB1/ENPP1/PHKA1/PPP1CB/PPP1R2/PPP1R3C/PYGL/NDST2/CHST1/IRS2/STBD1/EPM2AIP1	25
GO:0038066	p38MAPK cascade	17/1730	53/16218	2.0930810374839984e-5	0.002203741974717324	0.0017694901317130245	MAPK14/DUSP1/PHLPP1/SASH1/HGF/MAP3K3/MAPK11/MAP2K3/ZFP36L1/VEGFA/EZR/XDH/CAV3/SPHK1/MAPKAPK2/HAND2/PJA2	17
GO:0002269	leukocyte activation involved in inflammatory response	16/1730	48/16218	2.1195820973235933e-5	0.002203741974717324	0.0017694901317130245	CTSC/AIF1/GRN/IL4/IL6/ITGAM/ITGB2/JAK2/ATM/PTPRC/CX3CL1/TLR2/TLR3/TNF/CST7/SPHK1	16
GO:0051783	regulation of nuclear division	32/1730	140/16218	2.3019101968606184e-5	0.0023586239263484886	0.001893852279430864	TOM1L1/DUSP1/EGF/SIRT2/OBSL1/IGF1/IGF2/IK/IL1A/MAD2L1/MSX1/ATM/NEK2/PDGFRB/RB1/BMP7/AURKA/BTC/BUB1B/TNF/WNT5A/MAD1L1/CUL3/SPHK1/CCNB1/BUB3/AURKB/CD28/KIF20B/MAD2L1BP/CDC20/CDC42	32
GO:0050868	negative regulation of T cell activation	30/1730	128/16218	2.463407268928703e-5	0.00248804134161799	0.0019977677295236833	LILRB4/VSIG4/CR1/DUSP3/FCGR2B/GLI3/HMGB1/IHH/IL2RA/IL4/IL4R/IL10/IDO1/MDK/PLA2G2A/PTPN2/RAG2/BCL6/XCL1/SDC4/SHH/SPN/TNFSF4/LAPTM5/MAD1L1/RUNX3/SOCS1/TNFSF18/SOCS6/CD74	30
GO:0001763	morphogenesis of a branching structure	41/1730	199/16218	2.566765611180549e-5	0.0025559201226826034	0.002052270858576234	GNA13/CTSZ/DAG1/AGTR2/EGF/EPHA2/EPHA7/PLXND1/GDF2/GLI3/HGF/HOXB7/IHH/IL10/AREG/LAMA5/MDK/CITED1/PAK1/PAX2/PKD1/PRDM1/SHH/SHOX2/BMP7/ST14/TBX2/TIE1/TNF/VEGFA/WNT1/WNT2/WNT5A/WNT6/CAV3/TP63/DCHS1/SOCS3/NOG/MAGED1/SEMA3E	41
GO:0071542	dopaminergic neuron differentiation	14/1730	39/16218	2.6772320716887432e-5	0.0025780173671058164	0.0020700137959951863	CSNK1E/EN2/GSK3B/HIF1A/FOXA2/HPRT1/PITX3/RYK/SHH/VEGFA/WNT1/WNT2/WNT3/WNT5A	14
GO:0042552	myelination	32/1730	141/16218	2.6779652317711273e-5	0.0025780173671058164	0.0020700137959951863	CTSC/AFG3L2/CNTN1/DAG1/EGR2/AKT1/AKT2/SIRT2/CYFIP1/GPC1/ANK2/MAG/MBP/MPZ/ASPA/NAB1/NAB2/NF1/RARB/RARG/SCN8A/SOD1/TLR2/TNF/ZNF24/CST7/BCAS1/DEGS1/ZPR1/CD9/B4GALT5/EIF2AK3	32
GO:0035265	organ growth	34/1730	154/16218	2.806478142083277e-5	0.0025780173671058164	0.0020700137959951863	BCL2L11/ZMPSTE24/CGA/MAPK14/AKT1/FES/GATA6/GSK3A/IGF1/IGF2/RBPJ/IL7/SMAD2/MYH6/MAPK11/PSAP/RAG2/RARB/RARG/RBP4/SHH/SOD1/STK3/TBX2/TBX5/TGFBR1/TP73/WNT2/YBX3/CAV3/CTDP1/NOG/CER1/AKAP6	34
GO:1905953	negative regulation of lipid localization	15/1730	44/16218	2.8231017378770092e-5	0.0025780173671058164	0.0020700137959951863	NR1H3/EGF/AKT1/AKT2/APOA2/APOC1/IL6/ITGB3/NFKB1/PPARG/PTPN2/SHH/TNF/CYP4F2/IRS2	15
GO:0045581	negative regulation of T cell differentiation	16/1730	49/16218	2.8379401641800673e-5	0.0025780173671058164	0.0020700137959951863	LILRB4/GLI3/HMGB1/IHH/IL4/IL4R/MDK/PTPN2/RAG2/BCL6/SHH/TNFSF4/RUNX3/SOCS1/TNFSF18/CD74	16
GO:0055021	regulation of cardiac muscle tissue growth	16/1730	49/16218	2.8379401641800673e-5	0.0025780173671058164	0.0020700137959951863	MAPK14/GATA6/GSK3A/IGF1/RBPJ/MAPK11/RBP4/TBX2/TBX5/TGFBR1/TP73/WNT2/CAV3/CTDP1/NOG/AKAP6	16
GO:0032872	regulation of stress-activated MAPK cascade	38/1730	180/16218	2.8442058646994867e-5	0.0025780173671058164	0.0020700137959951863	NOD1/COPS5/CRK/DUSP1/DUSP3/FCGR2B/PHLPP1/SASH1/HGF/HMGB1/XIAP/IGBP1/IL1A/MAP3K3/MAP3K11/MAP2K2/QARS1/SERPINB3/SLAMF1/STK3/TLR3/TLR4/TNF/VEGFA/EZR/WNT5A/WNT7A/WNT7B/XDH/CAV3/TNFSF11/SPHK1/TAOK2/HAND2/MAPK8IP1/TRAF4/RASSF2/PJA2	38
GO:0048659	smooth muscle cell proliferation	31/1730	136/16218	3.249058604666973e-5	0.002738569483569988	0.0021989287910210596	CALCRL/GNA13/DBH/DDIT3/DNMT1/AIF1/AKT1/ERN1/HTR1B/IGF1/IGFBP5/IL6/IL6R/IL10/ITGB3/JAK2/JUN/MMP2/MMP9/NF1/NOTCH3/OGN/P2RY6/PDGFRB/PPARG/CX3CL1/TACR1/TLR4/TNF/TNFAIP3/APLN	31
GO:0032613	interleukin-10 production	18/1730	60/16218	3.3485445689555576e-5	0.002738569483569988	0.0021989287910210596	LILRB4/TUSC2/FCGR2B/HGF/HMGB1/HSPD1/IL4/IL6/IDO1/IRF4/CD46/XCL1/TLR2/TLR4/TNFSF4/CD28/CD40LG/CD47	18
GO:0032653	regulation of interleukin-10 production	18/1730	60/16218	3.3485445689555576e-5	0.002738569483569988	0.0021989287910210596	LILRB4/TUSC2/FCGR2B/HGF/HMGB1/HSPD1/IL4/IL6/IDO1/IRF4/CD46/XCL1/TLR2/TLR4/TNFSF4/CD28/CD40LG/CD47	18
GO:0034113	heterotypic cell-cell adhesion	18/1730	60/16218	3.3485445689555576e-5	0.002738569483569988	0.0021989287910210596	DSP/FGA/FGB/IL10/ITGB1/ITGB2/ITGB3/MBP/CD200/PKP2/PTPRC/BMP7/TNF/VCAM1/SKAP1/KLF4/CD47/CD58	18
GO:0002068	glandular epithelial cell development	13/1730	35/16218	3.4102854254348655e-5	0.002738569483569988	0.0021989287910210596	CDK6/AKT1/GSK3A/GSK3B/HIF1A/INSM1/PAX6/BAD/RARB/RARG/RFX3/RHEB/WNT5A	13
GO:0035883	enteroendocrine cell differentiation	13/1730	35/16218	3.4102854254348655e-5	0.002738569483569988	0.0021989287910210596	CDK6/AKT1/GATA6/GSK3A/GSK3B/ONECUT1/INSM1/NEUROD1/PAX6/BAD/RFX3/RHEB/WNT5A	13
GO:0048048	embryonic eye morphogenesis	13/1730	35/16218	3.4102854254348655e-5	0.002738569483569988	0.0021989287910210596	ALDH1A3/EFEMP1/FOXF2/IHH/PAX2/PAX6/RARB/RARG/SIX3/BMP7/SOX11/TBX2/WNT5A	13
GO:0051961	negative regulation of nervous system development	33/1730	149/16218	3.4196950931979606e-5	0.002738569483569988	0.0021989287910210596	SEMA4D/SEMA4B/VAX1/CTNNA1/BRINP1/DCC/DLX1/EPHA7/EPHB2/SIRT2/FSTL4/IFRD1/IL6/ARHGAP4/MAG/NF1/PAX6/PITX3/PTPRS/RB1/RYK/BMP7/SLIT1/SOX11/ABCC8/TLR2/NR2E1/TNF/WNT3/WNT5A/WNT7A/NOG/SEMA3E	33
GO:0033089	positive regulation of T cell differentiation in thymus	7/1730	11/16218	3.475313435101465e-5	0.002738569483569988	0.0021989287910210596	ADA/IHH/IL2RG/IL7R/SHH/VNN1/TESPA1	7
GO:0008016	regulation of heart contraction	40/1730	195/16218	3.55777749513689e-5	0.002738569483569988	0.0021989287910210596	ADA/ZMPSTE24/CHRM2/CYP2J2/DMD/DSP/AGTR2/EPAS1/GCH1/ANK2/GSK3A/HRC/KCND2/MC3R/MEF2A/MYH6/MYL2/ATP1A1/ATP1B2/ATP2B3/PDE4D/PKP2/RYR2/SHOX2/SLC8A2/SLC8A1/SLC9A1/SNTA1/TACR3/TBX2/TBX5/TNF/SUMO1/CSRP3/CALM3/CAV3/APLN/TBX18/GSTO1/KCNE2	40
GO:0002065	columnar/cuboidal epithelial cell differentiation	28/1730	118/16218	3.57435419897848e-5	0.002738569483569988	0.0021989287910210596	CDK6/VAX1/AKT1/NR5A2/GATA6/GSK3A/GSK3B/HIF1A/ONECUT1/IL6ST/INSM1/SMAD2/NEUROD1/PAX6/BAD/RARB/RARG/RFX3/RHEB/PRDM1/BMP7/SOX11/KLF5/TYMS/WNT5A/WNT11/TP63/KLF4	28
GO:0060420	regulation of heart growth	17/1730	55/16218	3.5929519295188e-5	0.002738569483569988	0.0021989287910210596	MAPK14/GATA6/GSK3A/IGF1/RBPJ/MYH6/MAPK11/RBP4/TBX2/TBX5/TGFBR1/TP73/WNT2/CAV3/CTDP1/NOG/AKAP6	17
GO:0007272	ensheathment of neurons	32/1730	143/16218	3.602361555473959e-5	0.002738569483569988	0.0021989287910210596	CTSC/AFG3L2/CNTN1/DAG1/EGR2/AKT1/AKT2/SIRT2/CYFIP1/GPC1/ANK2/MAG/MBP/MPZ/ASPA/NAB1/NAB2/NF1/RARB/RARG/SCN8A/SOD1/TLR2/TNF/ZNF24/CST7/BCAS1/DEGS1/ZPR1/CD9/B4GALT5/EIF2AK3	32
GO:0008366	axon ensheathment	32/1730	143/16218	3.602361555473959e-5	0.002738569483569988	0.0021989287910210596	CTSC/AFG3L2/CNTN1/DAG1/EGR2/AKT1/AKT2/SIRT2/CYFIP1/GPC1/ANK2/MAG/MBP/MPZ/ASPA/NAB1/NAB2/NF1/RARB/RARG/SCN8A/SOD1/TLR2/TNF/ZNF24/CST7/BCAS1/DEGS1/ZPR1/CD9/B4GALT5/EIF2AK3	32
GO:0050768	negative regulation of neurogenesis	32/1730	143/16218	3.602361555473959e-5	0.002738569483569988	0.0021989287910210596	SEMA4D/SEMA4B/VAX1/CTNNA1/BRINP1/DCC/DLX1/EPHA7/EPHB2/SIRT2/FSTL4/IFRD1/IL6/ARHGAP4/MAG/NF1/PAX6/PITX3/PTPRS/RB1/RYK/BMP7/SLIT1/SOX11/ABCC8/NR2E1/TNF/WNT3/WNT5A/WNT7A/NOG/SEMA3E	32
GO:0048640	negative regulation of developmental growth	26/1730	106/16218	3.65950485550272e-5	0.0027524148221706626	0.0022100458774609367	SEMA4D/SEMA4B/CGA/DCC/EPHA7/FSTL4/GSK3A/IFRD1/ARHGAP4/MAG/MAPK11/PTPRS/RBP4/RYK/SLIT1/STK3/TBX5/TP73/WNT3/WNT5A/CAV3/STC2/CTDP1/NOG/GDF15/SEMA3E	26
GO:0050850	positive regulation of calcium-mediated signaling	14/1730	40/16218	3.716938987963545e-5	0.0027661851205160277	0.002221102710480598	ADA/CAMTA1/HINT1/IGF1/P2RX5/PDGFRB/PPP3CC/PTBP1/CCL4/SLC9A1/TNF/CD4/AKAP6/AKAP5	14
GO:2000116	regulation of cysteine-type endopeptidase activity	39/1730	189/16218	3.856322757414465e-5	0.002840021030720861	0.0022803891042473914	NOD1/ANP32B/MALT1/DPEP1/EPHA7/AKT1/IFI6/GPX1/HGF/HIP1/HMGB1/BIRC2/BIRC3/XIAP/HSPD1/HSPE1/IGBP1/AQP1/JAK2/MAGEA3/MMP9/ASPH/NGFR/PAX2/PLAUR/PPARG/BAD/RFPL1/TNF/VEGFA/XDH/LAPTM5/CAST/CST7/AIFM1/KLF4/EIF2AK3/ST18/CASP8AP2	39
GO:0061138	morphogenesis of a branching epithelium	38/1730	183/16218	4.172305720176749e-5	0.0030410516950154245	0.0024418062668381127	GNA13/CTSZ/DAG1/AGTR2/EGF/EPHA2/PLXND1/GDF2/GLI3/HGF/HOXB7/IHH/IL10/AREG/LAMA5/MDK/CITED1/PAK1/PAX2/PKD1/SHH/BMP7/ST14/TBX2/TIE1/TNF/VEGFA/WNT1/WNT2/WNT5A/WNT6/CAV3/TP63/DCHS1/SOCS3/NOG/MAGED1/SEMA3E	38
GO:0010951	negative regulation of endopeptidase activity	27/1730	113/16218	4.296770392768859e-5	0.003083995474164535	0.0024762878868710395	CR1/DPEP1/AKT1/IFI6/GAPDH/GPX1/HGF/HRG/XIAP/IGBP1/AQP1/MAGEA3/MMP9/PAX2/SERPINA1/PLAUR/SERPINB3/SERPINB4/SPINK2/SERPINA7/TNF/VEGFA/CAST/RECK/CST7/SERPINA6/KLF4	27
GO:0032526	response to retinoic acid	25/1730	101/16218	4.358985689489625e-5	0.003083995474164535	0.0024762878868710395	BRINP1/SNW1/GATA6/GSK3B/IGFBP2/AQP1/MMP2/ATM/PAX2/PTK7/RARG/RBP4/TBX2/TIE1/TNF/WNT2/WNT3/WNT5A/WNT6/WNT7B/WNT11/NCOA1/LRAT/KLF4/HAND2	25
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	39/1730	190/16218	4.362086950727772e-5	0.003083995474164535	0.0024762878868710395	ADA/MALT1/LILRB4/CLC/CR1/EPHB2/FCGR1A/FCGR2B/FUT7/HMGB1/HSPD1/IL1R1/IL4/IL4R/IL6/IL7R/IL10/IL12RB1/JAK2/CD46/PMS2/PKN1/PTPRC/BCL6/XCL1/SLAMF1/SPN/SUPT6H/TAP2/TNF/TNFAIP3/C3/TNFSF4/TYK2/TNFSF18/CD1A/CD4/SLC22A13/CD28	39
GO:0032635	interleukin-6 production	33/1730	151/16218	4.537521708140667e-5	0.003117609797538054	0.002503278439384014	NOD1/LILRB4/CYBA/AIF1/ELF4/HGF/HMGB1/HSPD1/IL1A/IL6/IL6R/IL10/MBP/CD200/NMB/NMBR/CX3CL1/SLAMF1/TLR2/TLR3/TLR4/TNF/TNFAIP3/TNFSF4/WNT5A/XBP1/IL1RL2/ARHGEF2/MAPKAPK2/CD36/CD47/CD74/NR1H4	33
GO:0032675	regulation of interleukin-6 production	33/1730	151/16218	4.537521708140667e-5	0.003117609797538054	0.002503278439384014	NOD1/LILRB4/CYBA/AIF1/ELF4/HGF/HMGB1/HSPD1/IL1A/IL6/IL6R/IL10/MBP/CD200/NMB/NMBR/CX3CL1/SLAMF1/TLR2/TLR3/TLR4/TNF/TNFAIP3/TNFSF4/WNT5A/XBP1/IL1RL2/ARHGEF2/MAPKAPK2/CD36/CD47/CD74/NR1H4	33
GO:0030168	platelet activation	30/1730	132/16218	4.586017241074366e-5	0.003117609797538054	0.002503278439384014	SH2B3/GNA13/MAPK14/ADRA2B/FGA/FGB/GP1BA/GP1BB/HRG/IL6/IL6ST/ITGB3/JAK2/MYH9/P2RX1/PIK3CB/PLSCR1/AXL/SAA1/TEC/TLR4/VAV2/VWF/DGKZ/DGKE/DGKD/FIBP/CD9/ENTPD2/CD40LG	30
GO:0048660	regulation of smooth muscle cell proliferation	30/1730	132/16218	4.586017241074366e-5	0.003117609797538054	0.002503278439384014	CALCRL/GNA13/DBH/DNMT1/AIF1/AKT1/ERN1/HTR1B/IGF1/IGFBP5/IL6/IL6R/IL10/ITGB3/JAK2/JUN/MMP2/MMP9/NF1/NOTCH3/OGN/P2RY6/PDGFRB/PPARG/CX3CL1/TACR1/TLR4/TNF/TNFAIP3/APLN	30
GO:0046627	negative regulation of insulin receptor signaling pathway	13/1730	36/16218	4.8194401130451595e-5	0.003245089676117074	0.0026056381483360942	GRB14/GSK3A/IRS1/NCK1/ENPP1/PIP4K2A/PRKAA1/PRKCB/PTPN1/PTPN2/PTPRE/SOCS1/SOCS3	13
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	34/1730	158/16218	4.8889767588393636e-5	0.003260855253301349	0.0026182970864370094	NOD1/ANP32B/MALT1/DPEP1/EPHA7/AKT1/IFI6/GPX1/HGF/HIP1/HMGB1/XIAP/HSPD1/HSPE1/IGBP1/AQP1/JAK2/MAGEA3/MMP9/NGFR/PAX2/PLAUR/PPARG/BAD/RFPL1/TNF/VEGFA/XDH/LAPTM5/AIFM1/KLF4/EIF2AK3/ST18/CASP8AP2	34
GO:0032369	negative regulation of lipid transport	11/1730	27/16218	5.068122937921473e-5	0.003281556689584115	0.0026349192625514974	NR1H3/EGF/AKT1/AKT2/APOA2/APOC1/ITGB3/NFKB1/SHH/CYP4F2/IRS2	11
GO:0033081	regulation of T cell differentiation in thymus	11/1730	27/16218	5.068122937921473e-5	0.003281556689584115	0.0026349192625514974	ADA/IHH/IL2RG/IL7R/PTPN2/RAG2/SHH/SOD1/CAMK4/VNN1/TESPA1	11
GO:0032733	positive regulation of interleukin-10 production	14/1730	41/16218	5.093865259412732e-5	0.003281556689584115	0.0026349192625514974	TUSC2/HGF/HMGB1/HSPD1/IL4/IL6/IRF4/CD46/XCL1/TLR2/TLR4/TNFSF4/CD28/CD40LG	14
GO:0031032	actomyosin structure organization	40/1730	198/16218	5.105675188886177e-5	0.003281556689584115	0.0026349192625514974	PDCD6IP/CORO2B/IQGAP2/CNN2/CNN3/EPB41/EPB41L2/ARHGEF15/OBSL1/ITGB1/ITGB5/STMN1/ARHGAP6/MEF2A/MYH6/MYH9/MYL2/PAK1/PDGFRB/PFN1/PTGER4/RAC1/RTKN/SDC4/SLC9A1/TACR1/TGFBR1/WNT11/CSRP3/CAPN3/CUL3/TCAP/CAV3/ITGB1BP1/ROCK2/BAG4/CDC42BPB/CD47/WDR1/CDC42	40
GO:0048754	branching morphogenesis of an epithelial tube	33/1730	152/16218	5.212469467644539e-5	0.0033200143365988187	0.0026657987519210047	GNA13/CTSZ/DAG1/AGTR2/EGF/EPHA2/PLXND1/GDF2/GLI3/HOXB7/IHH/AREG/LAMA5/MDK/CITED1/PAK1/PAX2/PKD1/SHH/BMP7/TBX2/TIE1/TNF/VEGFA/WNT1/WNT2/WNT5A/WNT6/CAV3/DCHS1/NOG/MAGED1/SEMA3E	33
GO:0002702	positive regulation of production of molecular mediator of immune response	30/1730	133/16218	5.327138229425715e-5	0.0033627560073249824	0.002700118089407225	NOD1/MALT1/EPHB2/IL1R1/IL4/IL4R/IL5/IL6/IL10/IRF5/PGC/PMS2/KLK7/PTPRC/RBP4/XCL1/SLAMF1/STX4/TLR3/TLR4/TNFSF4/WNT5A/XBP1/LAPTM5/SLC7A5/DDX21/MAPKAPK2/CD28/CD36/CD74	30
GO:0000271	polysaccharide biosynthetic process	18/1730	62/16218	5.437327609002791e-5	0.003401938601384932	0.0027315796735306987	EGF/AKT1/AKT2/GSK3A/GSK3B/GYS2/HAS3/NDST1/IGF1/IGF2/IRS1/NFKB1/ENPP1/PPP1CB/PPP1R3C/NDST2/IRS2/EPM2AIP1	18
GO:0050848	regulation of calcium-mediated signaling	21/1730	79/16218	5.722166087305436e-5	0.003548746862916617	0.002849459068221442	ADA/CAMTA1/GSK3B/HINT1/IGF1/GPR143/P2RX5/PDGFRB/PPP3CC/PTBP1/RIT2/CCL4/SLC8A2/SLC9A1/BST1/TNF/CALM3/CD4/HOMER3/AKAP6/AKAP5	21
GO:0034341	response to type II interferon	31/1730	140/16218	5.860599338291583e-5	0.0036029945497149125	0.002893017137886179	NR1H3/CCL26/CDC42EP2/AIF1/GAPDH/GCH1/HLA-DPA1/IL12RB1/JAK2/CIITA/MRC1/CITED1/PPARG/PTPN2/CCL4/CCL17/XCL1/CX3CL1/STX4/TLR2/TLR3/TLR4/TNF/TYK2/WNT5A/KYNU/VAMP3/CD47/CD58/CD74/CDC42	31
GO:0046634	regulation of alpha-beta T cell activation	27/1730	115/16218	5.958195849899472e-5	0.00361082517055344	0.0028993047189450906	ADA/HSPH1/MALT1/LILRB4/GLI3/HMGB1/IHH/IL2RA/IL2RG/IL4/IL4R/IL12RB1/IRF4/JAK2/PTPRC/BCL6/XCL1/PRDM1/SHH/TNFSF4/TYK2/AP3B1/RUNX3/SOCS1/TNFSF18/CD28/MAPK8IP1	27
GO:0051785	positive regulation of nuclear division	17/1730	57/16218	5.975481541085608e-5	0.00361082517055344	0.0028993047189450906	EGF/SIRT2/IGF1/IGF2/IL1A/MSX1/PDGFRB/RB1/AURKA/BTC/TNF/WNT5A/CUL3/SPHK1/CD28/MAD2L1BP/CDC20	17
GO:0061900	glial cell activation	16/1730	52/16218	6.442505171914865e-5	0.0038459097902596878	0.0030880654356987263	CTSC/AIF1/GRN/IL4/IL6/ITGAM/ITGB2/JAK2/ATM/PTPRC/CX3CL1/TLR2/TLR3/TNF/CST7/SPHK1	16
GO:0050864	regulation of B cell activation	29/1730	128/16218	6.47331350835789e-5	0.0038459097902596878	0.0030880654356987263	ADA/CR1/GPR183/EPHB2/FCGR2B/IL2RG/IL4/IL5/IL6/IL7/IL10/INHA/ATM/PMS2/PKN1/BAD/PTPRC/BCL6/ZFP36L1/BST1/SUPT6H/TLR4/TNFAIP3/TNFSF4/XBP1/LAPTM5/IRS2/CD28/CD74	29
GO:0001990	regulation of systemic arterial blood pressure by hormone	13/1730	37/16218	6.708893446033956e-5	0.0038807780488509616	0.0031160628329417453	ATP6AP2/CMA1/CPA3/CTSZ/CYP11B2/ACE/DRD5/AGTR2/ECE1/AVPR1B/REN/TACR1/NDST2	13
GO:1900077	negative regulation of cellular response to insulin stimulus	13/1730	37/16218	6.708893446033956e-5	0.0038807780488509616	0.0031160628329417453	GRB14/GSK3A/IRS1/NCK1/ENPP1/PIP4K2A/PRKAA1/PRKCB/PTPN1/PTPN2/PTPRE/SOCS1/SOCS3	13
GO:0046632	alpha-beta T cell differentiation	28/1730	122/16218	6.747876578010746e-5	0.0038807780488509616	0.0031160628329417453	ADA/MALT1/LILRB4/GPR183/FUT7/GLI3/HMGB1/IHH/IL2RG/IL4/IL4R/IL6/IL6R/IL12RB1/IRF4/KMT2A/PTGER4/RELB/BCL6/PRDM1/SHH/SPN/TNFSF4/AP3B1/RUNX3/SOCS1/TNFSF18/SOCS3	28
GO:0002673	regulation of acute inflammatory response	15/1730	47/16218	6.776081709268221e-5	0.0038807780488509616	0.0031160628329417453	CNR1/FCGR1A/FCGR2B/ALOX5AP/FUT7/APCS/IL4/IL6/IL6ST/PTGER3/SPN/TNF/C3/TNFSF11/OSMR	15
GO:0032615	interleukin-12 production	18/1730	63/16218	6.861347328237202e-5	0.0038807780488509616	0.0031160628329417453	MAPK14/HMGB1/HSPD1/IL10/IDO1/IRF5/MDK/NFKB1/MAPK11/SLAMF1/TLR2/TLR3/TLR4/TNFSF4/LAPTM5/CD36/CD40LG/CD47	18
GO:0032655	regulation of interleukin-12 production	18/1730	63/16218	6.861347328237202e-5	0.0038807780488509616	0.0031160628329417453	MAPK14/HMGB1/HSPD1/IL10/IDO1/IRF5/MDK/NFKB1/MAPK11/SLAMF1/TLR2/TLR3/TLR4/TNFSF4/LAPTM5/CD36/CD40LG/CD47	18
GO:0072236	metanephric loop of Henle development	5/1730	6/16218	7.513276074726195e-5	0.004200844140520939	0.003373059249583775	AQP1/PKD1/POU3F3/UMOD/WNT7B	5
GO:0046639	negative regulation of alpha-beta T cell differentiation	11/1730	28/16218	7.546070804047514e-5	0.004200844140520939	0.003373059249583775	GLI3/HMGB1/IHH/IL4/IL4R/BCL6/SHH/TNFSF4/RUNX3/SOCS1/TNFSF18	11
GO:1903305	regulation of regulated secretory pathway	28/1730	123/16218	7.861593167783528e-5	0.0043423018512679335	0.003486642430415836	CSPG5/FCGR2B/FER/FES/FGR/HTR1B/IL4/IL4R/IL13RA2/ITGAM/ITGB2/P2RX1/P2RY4/PRKCB/RAP1A/RAP1B/STX4/VAMP7/WNT7A/DOC2B/DOC2A/CASK/SYT7/SLC4A8/RPH3AL/RAB3D/PREPL/GAB2	28
GO:0045058	T cell selection	16/1730	53/16218	8.323337230047092e-5	0.004561704978018058	0.0036628117243283527	GLI3/IL6/IL6R/IL12RB1/IRF4/JAG2/PTPN2/PTPRC/SHH/SPN/TNFSF18/SOCS3/CD3G/CD4/CD28/CD74	16
GO:1904019	epithelial cell apoptotic process	29/1730	130/16218	8.701058609714398e-5	0.004728490225203516	0.003796731598976038	CDH5/CARM1/FGA/FGB/FGF4/IL4/IL6/IL10/ITGB3/JAG2/JAK2/MDK/NEUROD1/PRKAA1/PRKCI/RB1/RYR2/SIX3/ZFP36L1/STK3/BTC/TNF/TNFAIP3/TMEM258/WNT11/CAST/AKR1C3/HAND2/CD40LG	29
GO:0032869	cellular response to insulin stimulus	39/1730	196/16218	8.889351256335389e-5	0.004728490225203516	0.003796731598976038	HDAC5/SH2B2/AKT1/AKT2/FBP1/FER/CYFIP1/FUT7/GRB14/GSK3A/GSK3B/IGF2/IRS1/NCK1/PAX6/PDK4/ENPP1/PIP4K2A/PPARG/PRKAA1/PRKCB/PRKCI/PTPN1/PTPN2/PTPRE/RB1/RPE65/SLC2A4/SLC9A1/ZFP36L1/XBP1/CSRP3/PIK3R3/USO1/NCOA1/SOCS1/IRS2/SOCS3/NR1H4	39
GO:0003206	cardiac chamber morphogenesis	28/1730	124/16218	9.137646751855886e-5	0.004728490225203516	0.003796731598976038	COL11A1/CPE/DSP/FKBP1A/GATA6/GSK3A/NRG1/HIF1A/RBPJ/LRP2/MYH6/MYL2/NPY2R/PKP2/RBP4/RYR2/SHOX2/BMP7/SOX11/TBX2/TBX5/TGFBR1/WNT2/WNT5A/WNT11/CAV3/NOG/HAND2	28
GO:0010762	regulation of fibroblast migration	13/1730	38/16218	9.208553445561653e-5	0.004728490225203516	0.003796731598976038	GNA13/AKT1/FER/AQP1/ITGB1/ITGB3/ARHGAP4/RAC1/ACTA2/SDC4/ARHGEF7/ITGB1BP1/BAG4	13
GO:0002003	angiotensin maturation	6/1730	9/16218	9.224641257966945e-5	0.004728490225203516	0.003796731598976038	ATP6AP2/CMA1/CPA3/CTSZ/ACE/REN	6
GO:2000074	regulation of type B pancreatic cell development	6/1730	9/16218	9.224641257966945e-5	0.004728490225203516	0.003796731598976038	AKT1/GSK3A/GSK3B/BAD/RFX3/RHEB	6
GO:0032735	positive regulation of interleukin-12 production	14/1730	43/16218	9.229584880878149e-5	0.004728490225203516	0.003796731598976038	MAPK14/HMGB1/HSPD1/IDO1/IRF5/MDK/MAPK11/TLR2/TLR3/TLR4/TNFSF4/LAPTM5/CD36/CD40LG	14
GO:0032881	regulation of polysaccharide metabolic process	14/1730	43/16218	9.229584880878149e-5	0.004728490225203516	0.003796731598976038	EGF/AKT1/AKT2/GSK3A/GSK3B/IGF1/IGF2/IRS1/NFKB1/ENPP1/PPP1CB/PPP1R3C/IRS2/EPM2AIP1	14
GO:0045840	positive regulation of mitotic nuclear division	14/1730	43/16218	9.229584880878149e-5	0.004728490225203516	0.003796731598976038	EGF/IGF1/IGF2/IL1A/PDGFRB/RB1/AURKA/BTC/TNF/CUL3/SPHK1/CD28/MAD2L1BP/CDC20	14
GO:0006413	translational initiation	27/1730	118/16218	9.541428752187394e-5	0.004818421519854634	0.0038689417489132794	EIF1B/EIF3M/KHDRBS1/COPS5/EIF4A1/EIF4B/FECH/NCBP1/NCK1/DNAJC3/TNF/CSDE1/DENR/EIF4EBP3/EIF3A/EIF3B/EIF3C/EIF3D/EIF3F/EIF3G/EIF3H/EIF3I/EIF3J/ALKBH1/EIF2B3/EIF2AK3/BZW1	27
