ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045471	response to ethanol	73/4117	128/16283	0.5703125	2.255622646951664	8.296235020667588	1.9298320401672568e-14	1.1455168823383754e-10	8.195352807377986e-11	PRKCB/DNMT3A/SOD2/ADH7/CTSK/HSPA8/CDK1/DRD4/TYMS/SLC6A3/CRH/CYP7A1/PRKAA1/TACR1/ELK1/ALAD/CNR1/PPARA/KCNC2/MYD88/RARA/MAOB/SLC23A2/CCL7/CYTB/FECH/DBH/LEP/GRIN2B/PTH/ITPR2/PTK2B/AVP/CLDN7/SREBF1/ARC/GNRH1/TBXAS1/ADCY7/RPS6KB1/KCNMB1/CD27/CHRNB2/FOS/TUFM/BGLAP/GRIA1/PAX6/S100A8/HDAC2/IL2/NQO1/CLDN1/FYN/SPINK1/G6PD/RGS2/GRIN2A/TNC/GABBR1/SLC2A4/CPT1A/CBL/NR0B2/VCAM1/CDO1/CAT/OPRD1/OPRK1/OPRM1/FGFR2/CRHBP/CRHR1	73
GO:0007584	response to nutrient	86/4117	162/16283	0.5308641975308642	2.09960207150718	8.182150626795716	2.8894359499013127e-14	1.1455168823383754e-10	8.195352807377986e-11	IL1A/TRIM24/LRAT/PRKCB/VDR/DNMT3A/SOD2/MAT2A/TSHB/ACACB/CD40/RELA/TYMS/CDKN2D/USF2/F5/LTA/PPARG/NNT/ALAD/CNR1/AQP3/PPARA/PDK2/SLC6A4/RARA/SRF/GNPAT/PHEX/BCHE/AGL/CYTB/KL/PDX1/SNAI2/COL1A1/F7/CYP27B1/RXRB/LEP/ALDH1A2/PTH/FES/RXRA/ERCC1/ASCL1/SREBF1/XBP1/CASR/FOLR1/CDKN2B/TRIM25/TFRC/RPS6KB1/PKLR/MTOR/BGLAP/TNFRSF11B/OTC/CSNK1A1/EPO/LIPG/FGF23/ABCA1/NQO1/PRMT1/FABP1/CYP1B1/NFE2L2/CYP24A1/SLC34A1/TNC/GPX1/ADSL/POSTN/CPT1A/SHANK2/VCAM1/SPP1/APAF1/CAT/IGFBP2/ALPL/HSF1/CYP26A1/CXCL10	86
GO:0032526	response to retinoic acid	61/4117	102/16283	0.5980392156862745	2.3652835921835336	8.046197353304096	1.439328808975207e-13	3.8041460421214725e-10	2.7215940180938214e-10	WNT11/LRAT/HAND2/SOX9/KLF4/RBP4/HSD17B2/MMP2/BMP6/CD38/CDKN2D/ABL2/PAX2/AQP3/RORB/TIE1/PHB2/GJB3/SLC6A4/RARA/RARG/WNT10B/COL1A1/TBX1/LEP/ALDH1A2/WNT5A/RXRA/PTK2B/ASCL1/SLC10A3/ZNF35/WNT7B/SREBF1/PTCH1/PTK6/ATM/TFRC/TRIM16/CREB1/WNT8B/BRINP1/RET/HDAC2/ABCA1/FZD7/LYN/WNT9B/AQP1/TNC/MICB/IGF2R/WNT6/GSK3B/PHC1/IGFBP2/FGFR2/LTK/CYP26A1/OXT/PTK7	61
GO:0006941	striated muscle contraction	90/4117	182/16283	0.4945054945054945	1.9558010607318357	7.543053357120109	1.607081442062881e-12	3.1856371885291458e-9	2.2790952345465434e-9	CALM3/MYL2/NOS1/GSTO1/SYNM/ATP1A2/HRC/SLC8A3/CALM2/SRI/SCN3A/SCN1B/GJC1/UCN/GSTM2/ADORA1/SCN4A/KCNH2/KCNJ2/KCNJ3/KCNJ5/KCNJ8/MYBPH/ACTN3/LARGE1/PDE5A/CHGA/KCNE3/PRKD1/DSP/TTN/KCNE1/HOMER1/DSG2/KLHL41/FGF13/SUMO1/PGAM2/CACNA1D/ANK2/SCN10A/SCN8A/TCAP/KCNN2/DTNA/NR4A1/CAMK2D/SMAD5/ALDOA/CACNA2D1/TAFAZZIN/SCN11A/HSP90AA1/RPS6KB1/ADRA1B/MTOR/ATP1A1/RYR1/SMAD7/CAV3/P2RX4/CHUK/AKAP9/KCND3/CHRNA1/ABCC9/SLC9A1/MYH6/TNNC1/CACNA1S/RGS2/STAC/SCN7A/TNNT2/TPM1/CSRP3/DLG1/NKX2-5/CACNA1G/PDE4D/SCN9A/JUP/GAA/GSN/TNNI2/PIK3CA/BIN1/CAV1/TNNI3/ARHGEF11	90
GO:0051384	response to glucocorticoid	70/4117	132/16283	0.5303030303030303	2.0973826190003018	7.3640331858457175	7.556783763588366e-12	1.198354769229843e-8	8.573370042521624e-9	IL6/IL10/ACE/CASP3/EIF4E/SLIT3/TYMS/UCN/BMP6/TFAP4/CRH/AREG/GHSR/AXIN2/ALAD/PTPRU/MAOB/HSD11B2/CPN1/UCP2/BCHE/HDAC6/AGL/PDX1/ANXA1/FECH/FLT3/NR3C1/PFKFB1/WNT7B/SSTR4/CASP9/MYOD1/SSTR3/PCSK1/RPS6KB1/FOSL1/GHR/FOS/GPR83/BGLAP/ISL1/ANXA3/PDCD7/EPO/ACSBG1/CFLAR/CYP1B1/CLDN1/GLB1/SRD5A1/ZFP36/TAT/AQP1/GOT1/SDC1/CALCR/GAD2/CDO1/BCL2L11/GSK3A/HNRNPU/PIK3CA/IGFBP2/EDN1/IL1RN/ALPL/OXT/APOA2/CPS1	70
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	69/4117	133/16283	0.518796992481203	2.051875498802873	7.085561942991826	3.985286912630058e-11	4.291030876829539e-8	3.0699252438064645e-8	PTGER3/PRKCB/AVPR1B/DGKE/GALR2/CXCR2/DRD4/ABL2/TACR1/LTB4R/P2RY2/ACTN2/CISH/GPR27/GPR32/GPR32P1/GPR33/MC3R/GRPR/CHGA/PRKD1/P2RY4/GPR55/HOMER1/NMUR1/P2RY11/INPP5A/S1PR1/WNT5A/AZU1/SELE/DGKB/GAP43/CASR/FPR2/ADGRG1/ADRA1B/CALCA/DRD3/P2RY6/DGKD/C3AR1/GPR83/DRD5/GPR4/PLEK/CCKBR/DRD1/PLCB2/MC1R/CHRM1/DGKQ/PTH1R/NMBR/PLPP1/GRM1/GRM5/HTR2C/DGKZ/DGKG/EDNRB/EDN1/OPRD1/OPRK1/OPRL1/OPRM1/MAS1/HRH1/FPR3	69
GO:0032355	response to estradiol	64/4117	120/16283	0.5333333333333333	2.1093676625374465	7.095378072076861	4.2754343679077576e-11	4.291030876829539e-8	3.0699252438064645e-8	IHH/IL10/DNMT3A/HSPA8/MBD1/CASP3/MMP2/SOCS2/H2AZ1/UCN/CD38/TACR1/TACR3/WNT7A/AREG/GHSR/GPER1/OXTR/ITGAM/SLC6A4/RARA/STXBP1/COL1A1/BCL2L2/CCNA2/F7/LEP/ALDH1A2/NCOR2/TXNIP/PTCH1/CASP9/MBD4/MYOD1/SSTR3/GHR/WNT8B/AIFM1/GRIA1/POU4F2/CFLAR/NQO1/KCNJ11/CYP1B1/SRD5A1/FOXA1/MBD2/STAT3/SLC34A1/NRIP1/GPX1/POSTN/GPX4/EZH2/CDKN1B/GH1/HTR5A/CAT/IGFBP2/OPRL1/HSF1/KAT5/OXT/CRHBP	64
GO:0009152	purine ribonucleotide biosynthetic process	76/4117	152/16283	0.5	1.977532183628856	7.043566443349838	4.3294547880736926e-11	4.291030876829539e-8	3.0699252438064645e-8	IL4/NDUFA7/NDUFA2/NDUFA8/ATP5F1B/ATP6V0C/NME4/NDUFA9/GUCY2C/GUCY1A1/NDUFV2/AMPD3/ATP5F1D/ATP5PB/ATP5MC1/ATP5MC2/NDUFS3/NDUFS8/GART/ATP5PO/NDUFV1/NDUFA5/ATP5MJ/NUDT2/MTHFD1/PPARA/NME2/NDUFS6/ATP5F1C/AK1/ATP6V1A/IMPDH2/AK4/NDUFS2/ATIC/PFAS/SDHC/NDUFB4/NME6/ALDOA/VCP/NDUFS4/ND1/TAFAZZIN/ATP8/ADCY7/NDUFC1/NDUFC2/NDUFB9/GMPS/NME5/NDUFB3/ADCY2/NDUFB2/ATP5PD/GUCY1B1/PAICS/SDHB/APRT/ATP5F1E/VPS9D1/AMPD1/AMPD2/ADSL/NDUFA1/ATP5MC3/TMSB4X/AK2/GUK1/GUCY2D/ADA/NDUFB6/ATP5MF/COX11/ND5/NDUFS1	76
GO:0060048	cardiac muscle contraction	71/4117	139/16283	0.5107913669064749	2.0202127343546588	7.026886980136965	5.331064932856935e-11	4.391819059407954e-8	3.14203196940604e-8	CALM3/MYL2/NOS1/GSTO1/ATP1A2/HRC/CALM2/SRI/SCN3A/SCN1B/GJC1/UCN/GSTM2/ADORA1/SCN4A/KCNH2/KCNJ2/KCNJ3/KCNJ5/KCNJ8/PDE5A/CHGA/KCNE3/DSP/TTN/KCNE1/DSG2/FGF13/SUMO1/CACNA1D/ANK2/SCN10A/SCN8A/TCAP/KCNN2/CAMK2D/SMAD5/CACNA2D1/TAFAZZIN/SCN11A/HSP90AA1/ADRA1B/MTOR/ATP1A1/SMAD7/CAV3/P2RX4/AKAP9/KCND3/ABCC9/SLC9A1/MYH6/TNNC1/RGS2/SCN7A/TNNT2/TPM1/CSRP3/DLG1/NKX2-5/CACNA1G/PDE4D/SCN9A/JUP/GAA/GSN/TNNI2/PIK3CA/BIN1/CAV1/TNNI3	71
GO:0033273	response to vitamin	52/4117	90/16283	0.5777777777777777	2.2851483010822333	7.111828019830042	5.538931844378804e-11	4.391819059407954e-8	3.14203196940604e-8	IL1A/TRIM24/LRAT/PRKCB/VDR/DNMT3A/SOD2/TSHB/CD40/RELA/TYMS/CDKN2D/F5/NNT/ALAD/AQP3/RARA/PHEX/BCHE/CYTB/KL/PDX1/SNAI2/COL1A1/F7/CYP27B1/RXRB/LEP/ALDH1A2/PTH/FES/RXRA/ASCL1/CASR/FOLR1/TRIM25/BGLAP/OTC/EPO/FGF23/ABCA1/FABP1/CYP24A1/SLC34A1/TNC/GPX1/POSTN/SPP1/CAT/ALPL/CYP26A1/CXCL10	52
