ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0002065	columnar/cuboidal epithelial cell differentiation	0.0379746835443038	113/16034	8.834911169642882e-4	0.04684343526404403	0.04084208935440175	RHEB/IL6ST/HIF1A/FASN/NEUROD1/NR5A2	6	14	0.21915731664637486	1.0444827100798062
GO:0002067	glandular epithelial cell differentiation	0.03164556962025317	72/16034	7.169814090474102e-4	0.04147085650058316	0.03615781842755839	RHEB/HIF1A/FASN/NEUROD1/NR5A2	5	NA	NA	NA
GO:0002360	T cell lineage commitment	0.02531645569620253	30/16034	2.0371409733515097e-4	0.019940476066075356	0.0173858023150809	IL6R/RAG2/IL6/IL7	4	8	0.373307996473633	1.1681407796964796
GO:0002369	T cell cytokine production	0.03164556962025317	38/16034	3.366083831243772e-5	0.0065897564234733835	0.005745509891710017	IL4/IL6/CLC/IL1B/IL1R1	5	NA	NA	NA
GO:0002456	T cell mediated immunity	0.04430379746835443	123/16034	2.1566637440501303e-4	0.0203285526985466	0.017724160516404186	IL4/IL6/IL7R/CLC/IL1B/IL1R1/CTSC	7	11	0.6144700532905212	1.3738387738372462
GO:0002709	regulation of T cell mediated immunity	0.0379746835443038	95/16034	3.513395413367434e-4	0.02768192513402007	0.024135455767765202	IL4/IL6/IL7R/CLC/IL1B/IL1R1	6	59	-1.219322797644086	0.2912931975626157
GO:0002724	regulation of T cell cytokine production	0.03164556962025317	38/16034	3.366083831243772e-5	0.0065897564234733835	0.005745509891710017	IL4/IL6/CLC/IL1B/IL1R1	5	26	-0.5822034485538033	0.5330598353444838
GO:0002726	positive regulation of T cell cytokine production	0.02531645569620253	26/16034	1.14590188868524e-4	0.012427621470438686	0.010835456957785029	IL4/IL6/IL1B/IL1R1	4	17	-0.38046380590274714	0.6391334331931685
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.05063291139240506	187/16034	5.354690839788506e-4	0.03406922046815437	0.029704442869142554	IL4/IL4R/IL6/IL7R/CD4/CLC/IL1B/IL1R1	8	89	-1.3427396510187257	0.2582491450937123
GO:0002830	positive regulation of type 2 immune response	0.0189873417721519	18/16034	6.871667682927116e-4	0.04067068430941746	0.0354601602830119	IL4/IL4R/IL6	3	5	0.5556295532675878	1.3224384468588692
GO:0006754	ATP biosynthetic process	0.04430379746835443	103/16034	7.08848152781448e-5	0.010193109942245572	0.008887219835902667	IL4/ATP5F1B/NDUFA9/NDUFV2/ATP5PB/ATP5MC1/ATP5MC2	7	19	0.06792634692245117	0.9302107966246709
GO:0007259	receptor signaling pathway via JAK-STAT	0.06329113924050633	160/16034	4.1628925774826166e-6	0.0065897564234733835	0.005745509891710017	IL3/IL4/IL6R/IL6ST/IL5/IL6/IL7R/NEUROD1/SOCS6/IL9	10	39	-0.2945213761020224	0.6890525809659085
GO:0007260	tyrosine phosphorylation of STAT protein	0.03164556962025317	78/16034	0.0010318580372036788	0.049809091111181085	0.043427800253280836	IL3/IL4/IL6R/IL6ST/IL6	5	6	0.8841336202396237	1.6174413689741256
GO:0009142	nucleoside triphosphate biosynthetic process	0.05063291139240506	130/16034	4.3746364979903475e-5	0.00795246420527531	0.006933634389295979	IL4/ATP5F1B/NME4/NDUFA9/NDUFV2/ATP5PB/ATP5MC1/ATP5MC2	8	25	-0.07297910615478645	0.8307219869695479
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.05063291139240506	114/16034	1.6927933899995893e-5	0.0065897564234733835	0.005745509891710017	IL4/ATP5F1B/NME4/NDUFA9/NDUFV2/ATP5PB/ATP5MC1/ATP5MC2	8	20	0.15016444515942326	0.9914334761652001
