ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0001821	histamine secretion	0.002839564600094652	11/16034	0.0013273270277310203	0.024046382535037818	0.018812408349912314	BTK/CSF2/SLC18A2/VAMP7/EDN1/SNX4	6	1	2.837574522651567	3.531578141670367
GO:0001885	endothelial cell development	0.008991954566966399	61/16034	2.0870444926212814e-4	0.007852768419206336	0.006143522251804378	CDH5/RAP1A/PTPRS/STC1/CLDN5/TNF/HPSE/IKBKB/ADD1/EDNRA/S1PR3/VEZF1/TNFRSF1A/FASN/RAPGEF1/PDE2A/VEGFA/HOXA13/TJP1	19	28	0.6580495224147486	1.4123551707470998
GO:0001889	liver development	0.01609086606720303	138/16034	1.8659713876066552e-4	0.007316572019826095	0.005724035220597257	CYP1A1/HGF/RGN/PRKCSH/TNF/ACO2/RPGRIP1L/VTN/FGF1/IL6/CEBPA/ATF2/PKD1/PKD2/HPN/CPS1/GLI1/OTC/ITGA2/XBP1/EZH2/ATP7A/ONECUT2/AURKA/SP3/PCK2/PCNA/TGFBR3/IHH/PROX1/ARG1/ACADM/MAN2A1/CITED2	34	10	2.2695904850456277	2.965397568983136
GO:0001890	placenta development	0.015144344533838144	147/16034	0.0026284077972438475	0.037373100408483954	0.029238411439318362	IGF2/SOCS3/DEDD/RBPJ/PPARG/SPP1/PRDX3/STC1/CSF2/CYP27B1/CCNF/DNAJB6/VASH1/CEBPA/HSD17B2/ST14/PKD1/PKD2/LHX3/EOMES/STK3/PDGFB/HSP90AB1/SP3/RPS6/EPOR/FGFR2/EGFR/NDP/PTGS2/TRIM28/CITED2	32	14	1.87249362660798	2.571498092876337
GO:0001935	endothelial cell proliferation	0.017510648367250355	151/16034	1.1224247564223381e-4	0.005527978859351231	0.00432475011575101	DBH/AKT3/IGF2/ITGB1BP1/CCR3/NRP2/PPARG/PDCD6/XDH/TNF/ATP5F1A/CYBA/VASH1/SP1/PDPK1/LOXL2/SPARC/ITGB3/PDGFB/APLNR/WNT5A/TIE1/VEGFC/BMP2/DLG1/PRKD1/HMGB1/CNMD/PROX1/ARG1/PLCG1/EGR3/VEGFA/CAV2/SULF1/KDR/PIK3CD	37	17	1.8235196220115204	2.5231210508747455
GO:0001936	regulation of endothelial cell proliferation	0.01609086606720303	135/16034	1.1818277698240452e-4	0.005572542332398188	0.0043596138317893	DBH/AKT3/IGF2/CCR3/NRP2/PPARG/PDCD6/XDH/TNF/ATP5F1A/CYBA/VASH1/SP1/PDPK1/SPARC/ITGB3/PDGFB/APLNR/WNT5A/TIE1/VEGFC/BMP2/PRKD1/HMGB1/CNMD/PROX1/ARG1/PLCG1/EGR3/VEGFA/CAV2/SULF1/KDR/PIK3CD	34	103	-0.06255341018996229	0.8378402849775956
GO:0001938	positive regulation of endothelial cell proliferation	0.011358258400378608	96/16034	0.001252087514521507	0.023032227118975873	0.01801899562808469	AKT3/IGF2/CCR3/NRP2/PDCD6/CYBA/SP1/PDPK1/ITGB3/PDGFB/APLNR/WNT5A/VEGFC/BMP2/PRKD1/HMGB1/PROX1/ARG1/PLCG1/EGR3/VEGFA/CAV2/KDR/PIK3CD	24	65	0.04948161387582041	0.9167915191565571
GO:0001952	regulation of cell-matrix adhesion	0.012778040700425935	121/16034	0.003801984760107773	0.04613157404365295	0.0360905016573234	SLC9A1/DAG1/RAC1/ITGB1BP1/HOXA7/CASK/CX3CL1/SERPINE1/RHOA/CEACAM6/CDK6/CD36/ITGB3/BCL6/EFNA5/ONECUT2/MYOC/ARHGAP6/TLN1/GPM6B/SFRP1/MYF5/MAP4K4/VEGFA/KDR/MMP12/GFUS	27	85	-0.10099933706247531	0.8117879233779179
GO:0001959	regulation of cytokine-mediated signaling pathway	0.015617605300520587	144/16034	9.184155570503446e-4	0.019438056534162123	0.015207137976638033	PTPN2/PTPN1/PPARG/PTPRC/HPX/PTPN11/GFI1/PRKN/SH2B3/SLIT2/IKBKB/IL6/IRAK3/CXCR4/WNT5A/IL1R2/NAIP/IRF3/ADIPOQ/TNFRSF1A/EDN1/GSTP1/AXL/ARG1/CASP1/IL1RN/IRF7/H2BC11/HSPA1B/TRAF2/HSPA1A/TREX1/MMP12	33	125	-0.28599112241230884	0.6941622995466046
GO:0001990	regulation of systemic arterial blood pressure by hormone	0.006152389966871746	38/16034	7.624902059101561e-4	0.017304171606104625	0.013537717864076483	AVPR1B/AGTR2/CYBA/RHOA/ENPEP/ACE/AVPR1A/EDN1/F2R/TACR1/CTSZ/NDST2/ATP6AP2	13	17	0.7775510668288326	1.5197410923069379
GO:0001991	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	0.003312825366777094	17/16034	0.003972651576580427	0.046389113237498725	0.036291984457227894	AGTR2/ENPEP/ACE/F2R/CTSZ/NDST2/ATP6AP2	7	7	1.045815053423512	1.7684948575316297
GO:0002042	cell migration involved in sprouting angiogenesis	0.00709891150023663	54/16034	0.0033488789843248933	0.04264811697986402	0.033365259444366954	AKT3/PIK3R3/ITGB1BP1/KLF4/MAP2K5/SLIT2/RHOA/MAP3K3/TBXA2R/SRF/EGR3/EFNB2/VEGFA/PTGS2/KDR	15	15	1.045815053423512	1.7684948575316295
GO:0002065	columnar/cuboidal epithelial cell differentiation	0.012778040700425935	113/16034	0.0013431619761000392	0.024046382535037818	0.018812408349912314	INSM1/KLF4/NKX2-2/SERPINE1/GSK3A/PDPK1/CDK6/RARB/CDH2/BMAL1/LHX3/POU3F2/ASCL1/WNT5A/NPY/BMP2/FGF8/NEUROD1/VAX1/FASN/FGFR2/PROX1/NKX6-1/RHEB/BAD/TP63/ROS1	27	14	1.7025945898125825	2.4039404321640716
GO:0002066	columnar/cuboidal epithelial cell development	0.006625650733554188	47/16034	0.0022262919908908833	0.03372169340074603	0.02638177553654974	INSM1/NKX2-2/GSK3A/PDPK1/CDK6/RARB/CDH2/BMAL1/WNT5A/FASN/NKX6-1/RHEB/BAD/ROS1	14	2	2.9917252024788255	3.685501817429599
GO:0002067	glandular epithelial cell differentiation	0.010411736867013724	72/16034	9.3684639084369e-5	0.005057612762163399	0.003956764657590779	INSM1/KLF4/NKX2-2/GSK3A/PDPK1/CDK6/RARB/CDH2/BMAL1/LHX3/ASCL1/WNT5A/BMP2/FGF8/NEUROD1/FASN/FGFR2/PROX1/NKX6-1/RHEB/BAD/TP63	22	NA	NA	NA
GO:0002068	glandular epithelial cell development	0.006152389966871746	35/16034	3.045127232282256e-4	0.009736565613949703	0.0076172891281440485	INSM1/NKX2-2/GSK3A/PDPK1/CDK6/RARB/CDH2/BMAL1/WNT5A/FASN/NKX6-1/RHEB/BAD	13	NA	NA	NA
GO:0002181	cytoplasmic translation	0.019403691433980123	157/16034	9.77171375765161e-6	0.0013573227645303893	0.0010618857149000023	YBX3/EIF3A/EIF3B/EIF3C/EIF3D/EIF3M/NCK1/RPL26/RPL27/EIF3F/EIF3G/EIF3H/EIF3I/EIF3J/RPL37/RPS10/RPS29/RPL14/RPL21/DPH1/RPL10A/RPLP1/RPS28/RPS11/SARS1/RPS16/SLBP/NEMF/FAU/RPL18/RPL22/EIF4A1/RPS6/RPL3/EIF4G1/RPL5/RPL32/RPS18/PAIP1/SH3BGRL/RPL6	41	100	0.1542169341397284	0.9945077985477148
GO:0002183	cytoplasmic translational initiation	0.00709891150023663	37/16034	3.21076552540584e-5	0.0026498040877755004	0.0020730434806093883	EIF3A/EIF3B/EIF3C/EIF3D/EIF3M/NCK1/EIF3F/EIF3G/EIF3H/EIF3I/EIF3J/SLBP/EIF4A1/EIF4G1/SH3BGRL	15	18	0.8634934966295572	1.5983936961498404
GO:0002224	toll-like receptor signaling pathway	0.008991954566966399	65/16034	5.146570173362114e-4	0.014321846552248677	0.011204530464118817	BTK/GFI1/RPS6KA3/TRAF6/MFHAS1/AP3B1/PDPK1/IRAK3/CD36/HSPD1/IRF3/CD300A/TLR1/TLR2/TLR3/TLR4/TLR5/MAP3K7/IRF7	19	29	0.6229582026034785	1.3813117911120685
GO:0002269	leukocyte activation involved in inflammatory response	0.008045433033601515	46/16034	4.032514817344526e-5	0.003101017013111458	0.0024260446770184587	CST7/PTPRC/TNF/CX3CL1/AZU1/JAK2/IL6/GRN/IL4/IFNGR2/CTSC/TLR2/TLR3/C5AR1/IFNG/ITGAM/TYROBP	17	6	2.087268928251673	2.784239688529075
GO:0002275	myeloid cell activation involved in immune response	0.01372456223379082	96/16034	9.902117398458818e-6	0.0013573227645303893	0.0010618857149000023	IL13RA2/PTGDR/BTK/RAC2/TNF/SLC18A2/IL4R/PDPK1/VAMP7/GRN/BCR/PIK3CG/PTGDS/IL4/ADORA2B/LAT2/CD300A/IFI35/ENPP3/FGR/IFNG/KARS1/LBP/ITGAM/SPI1/SNX4/TREX1/PIK3CD/TYROBP	29	22	1.32206843005167	2.0325266601140553
GO:0002279	mast cell activation involved in immune response	0.008518693800283956	54/16034	1.1575365128305934e-4	0.005527978859351231	0.00432475011575101	IL13RA2/PTGDR/BTK/RAC2/SLC18A2/IL4R/PDPK1/VAMP7/PIK3CG/PTGDS/IL4/ADORA2B/LAT2/CD300A/ENPP3/FGR/SNX4/PIK3CD	18	8	1.8567452696398408	2.555935472834867
GO:0002286	T cell activation involved in immune response	0.012304779933743492	116/16034	0.004183055208634109	0.048018122194644235	0.03756642071236244	CD86/TP53/PSEN1/IL4R/IL6/CD81/EOMES/IFNA2/KMT2A/BCL6/IL4/ATP7A/IFNA8/IFNA14/IFNA16/RPS6/HMGB1/NCKAP1L/RAB27A/TNFSF4/IFNG/STAT6/IFNB1/BCL3/IL2/HLA-DRA	26	24	1.1258577610970484	1.8443284564761755
GO:0002367	cytokine production involved in immune response	0.015144344533838144	121/16034	6.833449012488549e-5	0.004172884847790138	0.003264608039874814	LILRB4/DDX21/NOD1/BTK/TNF/TRAF6/ARID5A/KIR2DL4/IL6/IRAK3/CD81/MIF/CD36/IFNA2/HLA-F/TNFRSF1B/HLA-A/WNT5A/BCL6/IL4/CLC/AXL/TLR3/TLR4/ARG1/TNFSF4/MAP3K7/IFNB1/ATG5/CD160/TRIL/TRAF2	32	NA	NA	NA
GO:0002369	T cell cytokine production	0.007572172266919072	38/16034	9.858162282110624e-6	0.0013573227645303893	0.0010618857149000023	LILRB4/TRAF6/ARID5A/IL6/CD81/IFNA2/HLA-F/TNFRSF1B/HLA-A/IL4/CLC/ARG1/TNFSF4/MAP3K7/IFNB1/TRAF2	16	NA	NA	NA
GO:0002377	immunoglobulin production	0.015617605300520587	124/16034	4.6277182403756464e-5	0.0033150481625767855	0.0025934894632550563	IL13RA2/POLQ/PTPRC/BTK/HPX/CD86/TNF/CD22/IL4R/TRAF6/IL6/TCF3/HSPD1/BCL6/IL4/HLA-DRB5/XBP1/MCM3AP/DNAJB9/XRCC4/PMS2/IL27RA/THOC1/NBN/SWAP70/TNFSF4/STAT6/IL2/TMBIM6/HLA-DRA/TRAF2/HLA-DQA2/TREX1	33	7	2.596412465834679	3.290945833136399
GO:0002437	inflammatory response to antigenic stimulus	0.00946521533364884	71/16034	6.289484536343192e-4	0.015657259631698353	0.012249275391128758	RBPJ/C3/BTK/TNF/PSMB4/IL5RA/CD81/NPY/PNMA1/LTA/FYN/HMGB1/ZP3/PLCG1/IL1RN/FGR/NPY5R/OPRM1/KARS1/TREX1	20	6	2.249787857749448	2.945701957524528
GO:0002444	myeloid leukocyte mediated immunity	0.01372456223379082	108/16034	1.096508633177265e-4	0.0055195873764666385	0.004318185136488277	IL13RA2/DDX21/PTGDR/C3/BTK/RAC2/SLC18A2/IL4R/AZU1/IL6/PDPK1/VAMP7/WDR1/BCR/PIK3CG/PTGDS/IL4/ACE/ADORA2B/LAT2/CD300A/ARG1/FGR/ITGAM/SPI1/NDST2/SNX4/PIK3CD/TYROBP	29	24	1.2350570530620404	1.9487073048175783
GO:0002448	mast cell mediated immunity	0.008518693800283956	55/16034	1.5108376197365452e-4	0.00653302048481375	0.005111032769256622	IL13RA2/PTGDR/BTK/RAC2/SLC18A2/IL4R/PDPK1/VAMP7/PIK3CG/PTGDS/IL4/ADORA2B/LAT2/CD300A/FGR/NDST2/SNX4/PIK3CD	18	8	1.8567452696398408	2.555935472834867
GO:0002456	T cell mediated immunity	0.017037387600567912	123/16034	2.026792482224197e-6	5.26236088512966e-4	4.116946975763042e-4	LILRB4/PTPRC/CD1B/TRAF6/ARID5A/IL6/CD81/AIRE/RIPK3/IFNA2/HLA-F/CD1D/TNFRSF1B/HLA-A/C4BPA/HSPD1/IL4/SLC22A13/CLC/BTN3A2/HMGB1/NCKAP1L/CTSC/TAP2/ZP3/ARG1/RAB27A/TNFSF4/MAP3K7/IFNB1/AHR/HLA-H/CD1A/HLA-DRA/TRAF2/TREX1	36	11	2.2314387190812517	2.927455802786157
GO:0002475	antigen processing and presentation via MHC class Ib	0.004259346900141978	23/16034	0.001688486282290897	0.027829757172285495	0.021772287596318583	CD1B/AP3B1/HLA-F/CD1D/HLA-A/AP3D1/TAP2/HLA-H/CD1A	9	5	1.633601718325631	2.3361437476050884
GO:0002520	immune system development	0.021769995267392334	197/16034	6.354674750545797e-5	0.0040524461242277205	0.0031703842020273953	LILRB4/POLQ/FOXN1/MAD1L1/PTPRC/LTB/TP53/CDH17/PSEN1/BCL2L11/LMO4/IRAK3/TCF3/AIRE/PITX2/RIPK3/FOXL1/HSPD1/KMT2A/BCL6/IL4/LTA/MAP2K2/MCM3AP/EPHB3/CLC/IDO1/XRCC4/CCR4/PMS2/IL27RA/NKX2-5/HMGB1/THOC1/SRF/NBN/SWAP70/TNFSF4/STAT6/BCL3/IL2/MAPK3/DCAF1/CXCR5/PRDX2/CITED2	46	30	1.4732590682504516	2.179285492565459
GO:0002526	acute inflammatory response	0.012304779933743492	111/16034	0.00220477166076594	0.03366877934210183	0.026340378836766914	VCAM1/ORM1/C3/BTK/TNF/SAA4/IL6/PTGES/FN1/OSM/NPY/VNN1/PIK3CG/IL4/HP/KL/GSTP1/TACR1/ORM2/ZP3/TNFSF4/NPY5R/OPRM1/PTGS2/ITIH4/LBP	26	22	1.212869138086678	1.9274207278516633
GO:0002544	chronic inflammatory response	0.003786086133459536	20/16034	0.002591823450186175	0.03723642492254312	0.02913148495883028	VCAM1/TNF/VNN1/IL4/LTA/IDO1/ADORA2B/CYP19A1	8	2	2.4321094145434023	3.127180498381277
GO:0002637	regulation of immunoglobulin production	0.010411736867013724	76/16034	2.2491942777320135e-4	0.008276241757835999	0.006474821704434889	IL13RA2/PTPRC/BTK/HPX/CD86/TNF/CD22/IL4R/TRAF6/IL6/BCL6/IL4/XBP1/DNAJB9/IL27RA/THOC1/TNFSF4/STAT6/IL2/TMBIM6/TRAF2/TREX1	22	23	1.0013632908526782	1.7266621219710563
GO:0002676	regulation of chronic inflammatory response	0.002839564600094652	10/16034	6.790190518371318e-4	0.016161955067688923	0.012644118009154864	TNF/IL4/LTA/IDO1/ADORA2B/CYP19A1	6	1	2.837574522651567	3.531578141670367
GO:0002679	respiratory burst involved in defense response	0.003312825366777094	15/16034	0.001670130392638772	0.027741202191907996	0.021703007634983337	MPO/GRN/PIK3CG/DUSP10/LBP/PRDX2/PIK3CD	7	4	1.6054308413589347	2.308509388358671
GO:0002687	positive regulation of leukocyte migration	0.015617605300520587	145/16034	0.0010415815530563672	0.0210292210576421	0.0164519670782288	RAC1/RAC2/TNF/CX3CL1/SERPINE1/RHOA/IL6/ITGB3/WNT5A/ITGA2/IL4/TNFSF14/DNM1L/VEGFC/FUT4/EDN1/HMGB1/CXCL10/TACR1/NCKAP1L/TNFRSF18/ZP3/C5AR1/SWAP70/ABL2/CD47/SELP/VEGFA/MAPK3/LBP/SPI1/CREB3/LYVE1	33	90	0.04251294455972712	0.9117519527910269
GO:0002695	negative regulation of leukocyte activation	0.021769995267392334	192/16034	3.236673449497591e-5	0.0026498040877755004	0.0020730434806093883	PTPN2/CST7/IL13RA2/LILRB4/MAD1L1/PTPRC/BTK/CD86/INPP5D/CX3CL1/IL4R/CTLA4/ERBB2/RUNX1/IFNA2/GRN/HLA-F/FN1/BCR/BCL6/IL4/PLA2G2A/CD33/IDO1/DLG1/BTN2A2/SOCS6/HMGB1/NCKAP1L/AXL/CD300A/THOC1/IHH/ARG1/PLA2G5/TNFSF4/ENPP3/FGR/SFRP1/IFNB1/IL2/PRDX2/SPI1/CD200/TSPAN32/TYROBP	46	81	0.4800072952401683	1.2574782925421566
GO:0002698	negative regulation of immune effector process	0.014671083767155703	121/16034	1.6589313136676444e-4	0.00694327993641795	0.0054319944907023935	IL13RA2/LILRB4/SERPINB4/PTPRC/TNF/CD22/IL4R/KIR2DL4/IRAK3/IFNA2/GRN/HLA-F/HLA-A/C4BPA/BCR/BCL6/IL4/NCKAP1L/AXL/CD300A/THOC1/DUSP10/ARG1/TNFSF4/ENPP3/IFNB1/AHR/CD47/IL2/TMBIM6/SPI1	31	70	0.2313070158592993	1.0539777384432278
GO:0002700	regulation of production of molecular mediator of immune response	0.021769995267392334	186/16034	1.3654917975828192e-5	0.0016407925632245166	0.0012836550226173293	IL13RA2/LILRB4/DDX21/NOD1/PTPRC/BTK/HPX/CD86/TNF/CD22/IL4R/TRAF6/ARID5A/KIR2DL4/IL6/IRAK3/CD81/MIF/CD36/IFNA2/HLA-F/TNFRSF1B/HLA-A/WNT5A/BCL6/IL4/XBP1/DNAJB9/CLC/IL27RA/AXL/TLR3/TLR4/THOC1/ARG1/TNFSF4/MAP3K7/STAT6/IFNB1/ATG5/CD160/IL2/TRIL/TMBIM6/TRAF2/TREX1	46	78	0.5177476232230153	1.2897366510360857
GO:0002704	negative regulation of leukocyte mediated immunity	0.008518693800283956	67/16034	0.0020766154140103915	0.03243351118318116	0.025373981126283876	IL13RA2/LILRB4/SERPINB4/PTPRC/KIR2DL4/IFNA2/HLA-F/HLA-A/C4BPA/BCR/BCL6/NCKAP1L/CD300A/THOC1/ARG1/IFNB1/AHR/SPI1	18	46	0.10754541483058165	0.959425265547866
GO:0002705	positive regulation of leukocyte mediated immunity	0.01656412683388547	145/16034	2.3189184590497952e-4	0.008276241757835999	0.006474821704434889	DDX21/PTPRC/C3/BTK/HPX/TNF/CD1B/LAMP1/TRAF6/ARID5A/KIR2DL4/IL6/CD81/HLA-F/CD1D/HLA-A/HSPD1/IL4/SLC22A13/LTA/TAP2/ZP3/ARG1/TNFSF4/MAP3K7/STAT6/HLA-H/CD1A/CD160/IL2/ITGAM/SPI1/HLA-DRA/TRAF2/TYROBP	35	70	0.35266787286356666	1.1511968395529846
GO:0002706	regulation of lymphocyte mediated immunity	0.021769995267392334	181/16034	6.342549173203039e-6	0.0011810994315622038	9.240194351903812e-4	LILRB4/SERPINB4/PTPRC/C3/BTK/HPX/TNF/CD1B/LAMP1/TRAF6/ARID5A/KIR2DL4/IL6/CD81/RIPK3/IFNA2/HLA-F/CD1D/TNFRSF1B/HLA-A/C4BPA/HSPD1/BCL6/NCR1/IL4/SLC22A13/LTA/CLC/IL27RA/HMGB1/NCKAP1L/TAP2/THOC1/ZP3/ARG1/TNFSF4/MAP3K7/STAT6/IFNB1/AHR/HLA-H/CD1A/CD160/IL2/HLA-DRA/TRAF2	46	101	0.2593359330713475	1.0760520831626055
GO:0002708	positive regulation of lymphocyte mediated immunity	0.01419782300047326	123/16034	5.204073383219143e-4	0.014321846552248677	0.011204530464118817	PTPRC/C3/BTK/HPX/TNF/CD1B/LAMP1/TRAF6/ARID5A/KIR2DL4/IL6/CD81/HLA-F/CD1D/HLA-A/HSPD1/IL4/SLC22A13/LTA/TAP2/ZP3/TNFSF4/MAP3K7/STAT6/HLA-H/CD1A/CD160/IL2/HLA-DRA/TRAF2	30	61	0.336138570912356	1.137710546642804
GO:0002709	regulation of T cell mediated immunity	0.01419782300047326	95/16034	2.555862110723068e-6	5.950366476527143e-4	4.655200166800536e-4	LILRB4/PTPRC/CD1B/TRAF6/ARID5A/IL6/CD81/RIPK3/IFNA2/HLA-F/CD1D/TNFRSF1B/HLA-A/HSPD1/IL4/SLC22A13/CLC/HMGB1/NCKAP1L/TAP2/ZP3/ARG1/TNFSF4/MAP3K7/IFNB1/AHR/HLA-H/CD1A/HLA-DRA/TRAF2	30	59	0.36947499117994775	1.1649855763841674
GO:0002711	positive regulation of T cell mediated immunity	0.00946521533364884	67/16034	2.7239782381930115e-4	0.009144986469606587	0.007154474049058521	PTPRC/CD1B/TRAF6/ARID5A/IL6/CD81/HLA-F/CD1D/HLA-A/HSPD1/IL4/SLC22A13/TAP2/ZP3/TNFSF4/MAP3K7/HLA-H/CD1A/HLA-DRA/TRAF2	20	35	0.4861992654880892	1.2627482448854488
GO:0002718	regulation of cytokine production involved in immune response	0.015144344533838144	119/16034	4.8092624542122547e-05	0.003380094838102009	0.002644377975071823	LILRB4/DDX21/NOD1/BTK/TNF/TRAF6/ARID5A/KIR2DL4/IL6/IRAK3/CD81/MIF/CD36/IFNA2/HLA-F/TNFRSF1B/HLA-A/WNT5A/BCL6/IL4/CLC/AXL/TLR3/TLR4/ARG1/TNFSF4/MAP3K7/IFNB1/ATG5/CD160/TRIL/TRAF2	32	54	0.5225669096589641	1.2938793042645491
GO:0002724	regulation of T cell cytokine production	0.007572172266919072	38/16034	9.858162282110624e-6	0.0013573227645303893	0.0010618857149000023	LILRB4/TRAF6/ARID5A/IL6/CD81/IFNA2/HLA-F/TNFRSF1B/HLA-A/IL4/CLC/ARG1/TNFSF4/MAP3K7/IFNB1/TRAF2	16	26	0.5603072376418111	1.326498164442365
GO:0002726	positive regulation of T cell cytokine production	0.004259346900141978	26/16034	0.004467447025772967	0.04945390838337089	0.03868969137671841	TRAF6/ARID5A/IL6/CD81/HLA-A/IL4/TNFSF4/MAP3K7/TRAF2	9	17	0.40982628670351534	1.1983943681005995
