GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
external encapsulating structure organization	0.5145718683410605	0.01680154698519202	109	0.2258313195027188	1.0480769230769231	1.0961538461538463
extracellular exosome biogenesis	0.27474838683412045	0.16028635481609166	86.5	0.5024025072107057	0.8317307692307693	0.6634615384615385
extracellular matrix assembly	1.1307881451774093	0.019768702662836517	106	0.23894927339305447	1.0192307692307692	1.0384615384615383
extracellular matrix disassembly	0.3126851582358557	0.31910041931978067	84	0.6645963296357219	0.8076923076923077	0.6153846153846154
extracellular matrix organization	0.5499060818972027	0.01680154698519202	109	0.2258313195027188	1.0480769230769231	1.0961538461538463
extracellular negative regulation of signal transduction	0.5816255092276924	0.2146072220690004	85.5	0.553069933664608	0.8221153846153846	0.6442307692307692
extracellular regulation of signal transduction	0.5816255092276924	0.2146072220690004	85.5	0.553069933664608	0.8221153846153846	0.6442307692307692
extracellular structure organization	0.47784512156375314	0.019809371331866638	108	0.23894927339305447	1.0384615384615385	1.076923076923077
extracellular transport	-0.3842433462510546	0.12076721448716782	40	0.45937782838722396	0.38461538461538464	-0.23076923076923073
extracellular vesicle biogenesis	0.23221580585354268	0.32721758961667124	81.5	0.6657041377575346	0.7836538461538461	0.5673076923076923
extrinsic apoptotic signaling pathway	0.328303421749354	0.019809371331866638	108	0.23894927339305447	1.0384615384615385	1.076923076923077
extrinsic apoptotic signaling pathway via death domain receptors	0.3759211675958303	0.007532907139954027	114	0.1793529618868863	1.0961538461538463	1.1923076923076925
eye development	0.3014962881471065	0.029198319245192332	105	0.2685944873275583	1.0096153846153846	1.0192307692307692
eye morphogenesis	-0.1173294258191884	0.4974161339814821	54	0.7766063250488177	0.5192307692307693	0.03846153846153855
face development	0	0.40213018654340604	52	0.7204540425634204	0.5	0
face morphogenesis	0	0.5047268096606239	55	0.7792912899919947	0.5288461538461539	0.05769230769230771
facultative heterochromatin formation	0	0.7749642469357253	61	0.9174687100035971	0.5865384615384616	0.17307692307692313
fat cell differentiation	-0.6070035123583495	0.0710930285482756	34	0.37583564150351617	0.3269230769230769	-0.34615384615384615
fat-soluble vitamin catabolic process	0	0.6398083494057512	59.5	0.8549128353264863	0.5721153846153846	0.14423076923076916
fat-soluble vitamin metabolic process	-0.21516327423250856	0.30237128927820994	47.5	0.6394389686116088	0.4567307692307692	-0.08653846153846156
fatty acid alpha-oxidation	0	0.9730763512322482	65	0.9969972839950593	0.625	0.25
fatty acid beta-oxidation	0.07798101963342496	0.2742676175580535	86	0.6135099326575992	0.8269230769230769	0.6538461538461537
fatty acid beta-oxidation using acyl-CoA dehydrogenase	-0.07302753478463997	0.9315087092369282	64	0.9840710681143827	0.6153846153846154	0.23076923076923084
fatty acid beta-oxidation using acyl-CoA oxidase	0.005324159794835359	0.9319451055699495	64	0.9840710681143827	0.6153846153846154	0.23076923076923084
fatty acid biosynthetic process	0.09421619986118851	1	66.5	1	0.6394230769230769	0.27884615384615374
fatty acid catabolic process	0.06449010515118991	0.5194268834387863	78	0.785807158217831	0.75	0.5
fatty acid derivative biosynthetic process	0.19085163205803685	0.12876194245502343	93.5	0.4714677006021136	0.8990384615384616	0.7980769230769231
fatty acid derivative catabolic process	-0.5108398869242162	0.2088942700641168	44.5	0.5483602400165729	0.42788461538461536	-0.14423076923076927
fatty acid derivative metabolic process	0.050979690409772016	0.4491149869654191	80	0.7515121831374869	0.7692307692307693	0.5384615384615385
fatty acid elongation	-0.31596176139619925	0.5355504122663612	55	0.7974035231154891	0.5288461538461539	0.05769230769230771
fatty acid elongation, saturated fatty acid	0	0.4905550290316735	60	0.771081541164104	0.5769230769230769	0.15384615384615374
fatty acid elongation, unsaturated fatty acid	0	0.663421515816855	63	0.8682357516183264	0.6057692307692307	0.21153846153846145
fatty acid homeostasis	-0.5540241849805553	0.6284418458535772	57	0.8499734826609566	0.5480769230769231	0.09615384615384626
fatty acid metabolic process	-0.03633124940304022	0.9330601121315748	64	0.9840710681143827	0.6153846153846154	0.23076923076923084
fatty acid omega-oxidation	-0.5951790220850954	0.41919316347015656	52	0.7328492306152823	0.5	0
fatty acid oxidation	-0.005050658532360419	0.5190832087275205	78	0.785807158217831	0.75	0.5
fatty acid transmembrane transport	-0.6672021966802991	0.14828108866571316	41	0.49058080105750745	0.3942307692307692	-0.21153846153846156
fatty acid transport	0.5261176810212616	8.702193756577894e-4	125.5	0.10828544281133864	1.2067307692307692	1.4134615384615383
fatty-acyl-CoA biosynthetic process	0.25855927595817996	0.21270176830163492	88.5	0.553069933664608	0.8509615384615384	0.7019230769230769
fatty-acyl-CoA metabolic process	0.028146155856666022	0.5185087896710744	78	0.785807158217831	0.75	0.5
feeding behavior	-0.08501345407530966	0.7264075815281579	72.5	0.8970533111347235	0.6971153846153846	0.39423076923076916
female gamete generation	1.0798025494783814	0.0050668696562721745	114	0.16201594235398073	1.0961538461538463	1.1923076923076925
female gonad development	0.30214491005177585	0.11350955768500166	88	0.44569859306070764	0.8461538461538461	0.6923076923076923
female pregnancy	0.41792845583337146	0.0027259185744620386	120	0.1339384643164269	1.1538461538461537	1.3076923076923075
female sex differentiation	0.25175832405040555	0.16028635481609166	86.5	0.5024025072107057	0.8317307692307693	0.6634615384615385
fertilization	0.7628623545038962	6.64821307617657e-4	127	0.10828544281133864	1.2211538461538463	1.4423076923076925
fibrinolysis	1.1613122758317025	0.0021213166475966268	117	0.12653396076886367	1.125	1.25
fibroblast growth factor receptor signaling pathway	0.5661416947621973	0.011713388381630597	111	0.20462183026281724	1.0673076923076923	1.1346153846153846
filopodium assembly	-0.18672610236420123	0.09380759984117167	38.5	0.4144350969954931	0.3701923076923077	-0.2596153846153846
flagellated sperm motility	-0.26653580197900606	0.20746992474759474	43.5	0.5457447953675588	0.4182692307692308	-0.16346153846153844
flavin-containing compound metabolic process	0	0.2241667363304945	51	0.5630942421266708	0.49038461538461536	-0.019230769230769273
flavone metabolic process	0	0.04206867238905285	86	0.2976441820877182	0.8269230769230769	0.6538461538461537
flavonoid metabolic process	0.541518637512314	0.20328446425996985	87	0.5455774566133768	0.8365384615384616	0.6730769230769231
fluid transport	0.4236294595990799	0.07814971389876268	97	0.3841584927947427	0.9326923076923077	0.8653846153846154
focal adhesion assembly	0.10397117383383138	0.8108306210435514	70.5	0.9319512688933919	0.6778846153846154	0.35576923076923084
folic acid metabolic process	-0.635725733587396	0.370679733920577	50	0.6982632290186352	0.4807692307692308	-0.038461538461538436
