GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
G protein-coupled purinergic nucleotide receptor signaling pathway	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
G2/M transition of mitotic cell cycle	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
G2/MI transition of meiotic cell cycle	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
GMP biosynthetic process	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
L-fucose catabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
L-fucose metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
N-acetylneuraminate catabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
NADH dehydrogenase complex assembly	0	0.8745084012530848	11.5	1	0.0625	-0.875
NADP metabolic process	0	0.5617201099216274	14	1	0.07608695652173914	-0.8478260869565217
NADPH regeneration	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
RNA modification	0	1	11	1	0.059782608695652176	-0.8804347826086957
RNA phosphodiester bond hydrolysis, exonucleolytic	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
Rho protein signal transduction	-0.4568079144058955	1.2749674921097047e-5	0	0.0017801733608581753	0	-1
T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	0	1	11	1	0.059782608695652176	-0.8804347826086957
T cell costimulation	0	1	11	1	0.059782608695652176	-0.8804347826086957
T cell mediated cytotoxicity	0	1	3	1	0.016304347826086956	-0.967391304347826
T cell migration	0	1	3	1	0.016304347826086956	-0.967391304347826
T cell receptor signaling pathway	0	0.7645033815358455	28	1	0.15217391304347827	-0.6956521739130435
T cell selection	0	1	11	1	0.059782608695652176	-0.8804347826086957
T cell tolerance induction	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
TRAIL-activated apoptotic signaling pathway	-0.4775122569447684	0.07363827012030268	0	0.5633937310289158	0	-1
actin filament polymerization	0	1	11	1	0.059782608695652176	-0.8804347826086957
actin filament-based movement	0	1	3	1	0.016304347826086956	-0.967391304347826
actin nucleation	0	1	11	1	0.059782608695652176	-0.8804347826086957
actin polymerization or depolymerization	0	1	11	1	0.059782608695652176	-0.8804347826086957
actin polymerization-dependent cell motility	0	0.8743670611628919	11.5	1	0.0625	-0.875
actin-mediated cell contraction	0	1	3	1	0.016304347826086956	-0.967391304347826
action potential	0	0.7645033815358455	28	1	0.15217391304347827	-0.6956521739130435
actomyosin structure organization	-0.4805323287703317	0.07363827012030268	0	0.5633937310289158	0	-1
acyl-CoA metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
acylglycerol biosynthetic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
adaptive thermogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.5270562991202031	1	3	1	0.016304347826086956	-0.967391304347826
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	-0.2548264428230468	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
adherens junction organization	-0.4845527605299778	0.07363827012030268	0	0.5633937310289158	0	-1
aerobic electron transport chain	0	0.8745084012530848	11.5	1	0.0625	-0.875
aerobic respiration	0	0.7251671241994855	12.5	1	0.06793478260869565	-0.8641304347826086
aging	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
alpha-beta T cell activation	0	1	11	1	0.059782608695652176	-0.8804347826086957
amine transport	-1.8015092997304925	0.07363827012030268	0	0.5633937310289158	0	-1
amino-acid betaine metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
amyloid precursor protein catabolic process	0	0.8743670611628919	11.5	1	0.0625	-0.875
amyloid precursor protein metabolic process	0	0.8743670611628919	11.5	1	0.0625	-0.875
amyloid-beta clearance	-0.2065863432124279	0.028030170489770148	14.5	0.5633937310289158	0.07880434782608696	-0.842391304347826
amyloid-beta formation	0	0.8743670611628919	11.5	1	0.0625	-0.875
amyloid-beta metabolic process	0	0.8743670611628919	11.5	1	0.0625	-0.875
androgen receptor signaling pathway	0.9395916922703472	1	3	1	0.016304347826086956	-0.967391304347826
angiotensin-activated signaling pathway	0	1	3	1	0.016304347826086956	-0.967391304347826
animal organ formation	0	1	3	1	0.016304347826086956	-0.967391304347826
animal organ regeneration	0	1	3	1	0.016304347826086956	-0.967391304347826
antibacterial humoral response	0	1	3	1	0.016304347826086956	-0.967391304347826
antigen processing and presentation	0	0.4420677940706149	33	1	0.1793478260869565	-0.6413043478260869
antigen processing and presentation of exogenous antigen	0	0.3979414903759742	34	1	0.18478260869565216	-0.6304347826086957
antigen processing and presentation of exogenous peptide antigen	0	0.4420677940706149	33	1	0.1793478260869565	-0.6413043478260869
antigen processing and presentation of exogenous peptide antigen via MHC class I	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
antigen processing and presentation of exogenous peptide antigen via MHC class II	0	0.4420677940706149	33	1	0.1793478260869565	-0.6413043478260869
antigen processing and presentation of peptide antigen	0	0.4420677940706149	33	1	0.1793478260869565	-0.6413043478260869
antigen processing and presentation of peptide antigen via MHC class I	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
antigen processing and presentation of peptide antigen via MHC class II	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
antigen receptor-mediated signaling pathway	0	0.6779698974417385	29	1	0.15760869565217392	-0.6847826086956521
antimicrobial humoral immune response mediated by antimicrobial peptide	0	1	3	1	0.016304347826086956	-0.967391304347826
antimicrobial humoral response	0	1	3	1	0.016304347826086956	-0.967391304347826
appendage development	0	1	3	1	0.016304347826086956	-0.967391304347826
appendage morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
artery development	-1.3412123281674249	0.07363827012030268	0	0.5633937310289158	0	-1
artery morphogenesis	-1.3008792443898851	0.07363827012030268	0	0.5633937310289158	0	-1
attachment of mitotic spindle microtubules to kinetochore	-0.3659121306507328	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
attachment of spindle microtubules to kinetochore	-0.34760385476766936	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
autocrine signaling	-0.8415861859879892	0.07363827012030268	0	0.5633937310289158	0	-1
axon extension	-1.0390990829380229	0.07363827012030268	0	0.5633937310289158	0	-1
base-excision repair	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
base-excision repair, gap-filling	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
basic amino acid transmembrane transport	0	1	3	1	0.016304347826086956	-0.967391304347826
biological process involved in interaction with symbiont	0	1	3	1	0.016304347826086956	-0.967391304347826
blood vessel diameter maintenance	-0.4249984902077996	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
blood vessel endothelial cell migration	-0.7134157544178336	0.07363827012030268	0	0.5633937310289158	0	-1
body fluid secretion	-0.5887659237618428	0.07363827012030268	0	0.5633937310289158	0	-1
bone mineralization	0	1	3	1	0.016304347826086956	-0.967391304347826
bone remodeling	-1.4362179050625845	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
bone resorption	-1.5569685067501011	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
branched-chain amino acid metabolic process	-0.2653156937996134	0.07363827012030268	0	0.5633937310289158	0	-1
branching involved in labyrinthine layer morphogenesis	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
branching involved in ureteric bud morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
branching morphogenesis of an epithelial tube	-1.0831866457207056	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
calcineurin-NFAT signaling cascade	0	1	3	1	0.016304347826086956	-0.967391304347826
calcineurin-mediated signaling	0	1	3	1	0.016304347826086956	-0.967391304347826
calcium ion transmembrane import into cytosol	-0.4619456002819914	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
calcium ion transport into cytosol	-0.771281628743401	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	0	1	11	1	0.059782608695652176	-0.8804347826086957
calcium-mediated signaling	-0.2548264428230468	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
camera-type eye morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
carbohydrate derivative catabolic process	-0.07286508580608397	0.028030170489770148	14.5	0.5633937310289158	0.07880434782608696	-0.842391304347826
carbohydrate derivative transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
carbohydrate transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
carboxylic acid transmembrane transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
cardiac chamber development	-0.5250707305530549	0.07363827012030268	0	0.5633937310289158	0	-1
cardiac chamber morphogenesis	-0.5032184012505897	0.07363827012030268	0	0.5633937310289158	0	-1
cardiac conduction	0	1	3	1	0.016304347826086956	-0.967391304347826
cardiac muscle cell action potential	0	1	3	1	0.016304347826086956	-0.967391304347826
cardiac muscle cell action potential involved in contraction	0	1	3	1	0.016304347826086956	-0.967391304347826
cardiac muscle cell contraction	0	1	3	1	0.016304347826086956	-0.967391304347826
cardiac muscle contraction	-0.3150728485186622	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
cardiac muscle hypertrophy	2.8521453052378676	0.5270892568655381	4	1	0.021739130434782608	-0.9565217391304348
cardiac muscle tissue regeneration	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
cardiac ventricle development	-0.5983597486601483	0.07363827012030268	0	0.5633937310289158	0	-1
cardiac ventricle morphogenesis	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
carnitine metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
cartilage development	0	1	3	1	0.016304347826086956	-0.967391304347826
catechol-containing compound catabolic process	-0.3944786022750787	0.07363827012030268	0	0.5633937310289158	0	-1
catechol-containing compound metabolic process	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
catecholamine catabolic process	-0.3944786022750787	0.07363827012030268	0	0.5633937310289158	0	-1
catecholamine metabolic process	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
cell adhesion mediated by integrin	-0.5941018771289467	0.07363827012030268	0	0.5633937310289158	0	-1
cell adhesion molecule production	0	1	3	1	0.016304347826086956	-0.967391304347826
cell communication by electrical coupling	0	1	3	1	0.016304347826086956	-0.967391304347826
cell communication by electrical coupling involved in cardiac conduction	0	1	3	1	0.016304347826086956	-0.967391304347826
cell communication involved in cardiac conduction	0	1	3	1	0.016304347826086956	-0.967391304347826
cell cycle DNA replication	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
cell cycle DNA replication initiation	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
cell cycle G2/M phase transition	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
cell cycle checkpoint signaling	-0.21065285086449836	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
cell death in response to oxidative stress	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
cell differentiation involved in embryonic placenta development	0	1	3	1	0.016304347826086956	-0.967391304347826
cell differentiation involved in kidney development	0	1	3	1	0.016304347826086956	-0.967391304347826
cell fate specification	0	1	3	1	0.016304347826086956	-0.967391304347826
cell junction disassembly	0	1	11	1	0.059782608695652176	-0.8804347826086957
cell killing	-0.17061136499885504	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
cellular carbohydrate biosynthetic process	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
cellular detoxification	0	1	11	1	0.059782608695652176	-0.8804347826086957
cellular glucan metabolic process	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
cellular lipid biosynthetic process	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
cellular polysaccharide biosynthetic process	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
cellular polysaccharide metabolic process	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
cellular response to alcohol	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to angiotensin	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to cadmium ion	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to carbohydrate stimulus	-0.8755167877223791	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
cellular response to chemokine	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to epidermal growth factor stimulus	-0.29058019646113353	0.07363827012030268	0	0.5633937310289158	0	-1
cellular response to glucose stimulus	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to gonadotropin stimulus	-0.813859859601278	0.07363827012030268	0	0.5633937310289158	0	-1
cellular response to hexose stimulus	-0.9434803547970548	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
cellular response to histamine	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to hydrogen peroxide	-0.1998244699939976	0.24088538213866176	17.5	1	0.09510869565217392	-0.8097826086956521
cellular response to interleukin-1	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to interleukin-6	-0.294011748972941	1	2	1	0.010869565217391304	-0.9782608695652174
cellular response to ionizing radiation	0	0.8743670611628919	11.5	1	0.0625	-0.875
cellular response to light stimulus	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to lipopolysaccharide	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to lipoprotein particle stimulus	-0.2856083987585198	0.004471614157309252	1	0.4994793013714435	0.005434782608695652	-0.9891304347826086
cellular response to low-density lipoprotein particle stimulus	0	1	11	1	0.059782608695652176	-0.8804347826086957
cellular response to luteinizing hormone stimulus	-1.5569685067501011	0.07363827012030268	0	0.5633937310289158	0	-1
cellular response to metal ion	-0.29997904622113086	1	2	1	0.010869565217391304	-0.9782608695652174
cellular response to monosaccharide stimulus	-0.9726357297095708	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
cellular response to nutrient	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to potassium ion	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to reactive oxygen species	-0.12144746519644856	0.11441820333100312	16	0.6358464334364701	0.08695652173913043	-0.8260869565217391
cellular response to retinoic acid	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to salt	-2.358831142874797	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
cellular response to thyroid hormone stimulus	-1.3008792443898851	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
cellular response to toxic substance	0	1	11	1	0.059782608695652176	-0.8804347826086957
cellular response to type II interferon	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular response to xenobiotic stimulus	0	1	3	1	0.016304347826086956	-0.967391304347826
cellular senescence	0	1	3	1	0.016304347826086956	-0.967391304347826
centriole assembly	0	1	11	1	0.059782608695652176	-0.8804347826086957
centriole replication	0	1	11	1	0.059782608695652176	-0.8804347826086957
centriole-centriole cohesion	0	1	11	1	0.059782608695652176	-0.8804347826086957
centromere complex assembly	-0.6767134445054644	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
centrosome cycle	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
centrosome duplication	0	1	11	1	0.059782608695652176	-0.8804347826086957
centrosome localization	0	1	11	1	0.059782608695652176	-0.8804347826086957
centrosome separation	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
ceramide transport	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
chemical synaptic transmission, postsynaptic	1.202965023524408	1	3	1	0.016304347826086956	-0.967391304347826
chemokine-mediated signaling pathway	0	1	3	1	0.016304347826086956	-0.967391304347826
chloride ion homeostasis	0	1	11	1	0.059782608695652176	-0.8804347826086957
cholesterol metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
cholesterol transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
chondrocyte differentiation	0	1	3	1	0.016304347826086956	-0.967391304347826
chromatin remodeling at centromere	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
chromosome condensation	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
chromosome localization	-0.1614220949958716	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
chromosome organization involved in meiotic cell cycle	-1.4732389663647347	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
chromosome separation	-1.696062407330528	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
circadian behavior	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
circadian regulation of gene expression	0	1	3	1	0.016304347826086956	-0.967391304347826
circadian rhythm	1.0885038792145387	1	3	1	0.016304347826086956	-0.967391304347826
cold-induced thermogenesis	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
collagen-activated signaling pathway	0	1	3	1	0.016304347826086956	-0.967391304347826
collagen-activated tyrosine kinase receptor signaling pathway	0	1	3	1	0.016304347826086956	-0.967391304347826
complement activation	0	1	3	1	0.016304347826086956	-0.967391304347826
contractile actin filament bundle assembly	-0.7568216629236468	0.07363827012030268	0	0.5633937310289158	0	-1
copulation	-0.9726357297095708	0.07363827012030268	0	0.5633937310289158	0	-1
cranial nerve development	0	1	3	1	0.016304347826086956	-0.967391304347826
cranial nerve morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
cyclic nucleotide biosynthetic process	0	1	3	1	0.016304347826086956	-0.967391304347826
cyclic nucleotide catabolic process	-0.9726357297095708	0.07363827012030268	0	0.5633937310289158	0	-1
cyclic nucleotide metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
cyclic purine nucleotide metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
cytochrome complex assembly	0	0.8745084012530848	11.5	1	0.0625	-0.875
cytokine production involved in immune response	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
cytokine production involved in inflammatory response	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
cytokinesis	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
cytoplasmic translation	0	0.49408812293709536	32	1	0.17391304347826086	-0.6521739130434783
cytoskeleton-dependent cytokinesis	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
dAMP metabolic process	0	0.8743670611628919	11.5	1	0.0625	-0.875
defense response to Gram-positive bacterium	0	1	3	1	0.016304347826086956	-0.967391304347826
deoxyribonucleoside monophosphate biosynthetic process	-1.026131653314343	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
deoxyribonucleotide biosynthetic process	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
deoxyribonucleotide metabolic process	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
deoxyribose phosphate biosynthetic process	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
deoxyribose phosphate metabolic process	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
detection of abiotic stimulus	0	1	11	1	0.059782608695652176	-0.8804347826086957
detection of chemical stimulus involved in sensory perception	0	1	11	1	0.059782608695652176	-0.8804347826086957
detection of chemical stimulus involved in sensory perception of smell	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
detection of external stimulus	0	1	11	1	0.059782608695652176	-0.8804347826086957
detoxification	0	1	11	1	0.059782608695652176	-0.8804347826086957
development of primary female sexual characteristics	0	0.729034489538804	3.5	1	0.019021739130434784	-0.9619565217391304
development of primary male sexual characteristics	-0.9489952510654492	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
diencephalon development	-1.510240038470894	1	2	1	0.010869565217391304	-0.9782608695652174
digestion	-0.4317310794774402	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
digestive system development	-0.5589402098089403	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
digestive system process	-0.5575979790295745	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
digestive tract development	-0.5589402098089403	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
disaccharide metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
dopamine catabolic process	-0.3944786022750787	0.07363827012030268	0	0.5633937310289158	0	-1
dopaminergic neuron differentiation	0	1	3	1	0.016304347826086956	-0.967391304347826
double-strand break repair via break-induced replication	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
double-strand break repair via homologous recombination	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
ectodermal placode development	0	1	3	1	0.016304347826086956	-0.967391304347826
ectodermal placode formation	0	1	3	1	0.016304347826086956	-0.967391304347826
ectodermal placode morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
electron transport chain	0	0.8745084012530848	11.5	1	0.0625	-0.875
embryo implantation	0	1	3	1	0.016304347826086956	-0.967391304347826
embryonic placenta morphogenesis	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
embryonic skeletal system development	0	1	3	1	0.016304347826086956	-0.967391304347826
embryonic skeletal system morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
endocrine hormone secretion	0	1	3	1	0.016304347826086956	-0.967391304347826
endocrine process	-0.5887659237618428	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
endocrine system development	0	1	3	1	0.016304347826086956	-0.967391304347826
endoderm development	0	1	3	1	0.016304347826086956	-0.967391304347826
endoderm formation	0	1	3	1	0.016304347826086956	-0.967391304347826
endodermal cell differentiation	0	1	3	1	0.016304347826086956	-0.967391304347826
endothelial cell proliferation	-0.9726357297095708	0.07363827012030268	0	0.5633937310289158	0	-1
endothelium development	-0.32890888991254835	0.07363827012030268	0	0.5633937310289158	0	-1
entry into host	0	0.729034489538804	3.5	1	0.019021739130434784	-0.9619565217391304
entry of bacterium into host cell	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
eosinophil chemotaxis	0	1	3	1	0.016304347826086956	-0.967391304347826
eosinophil migration	0	1	3	1	0.016304347826086956	-0.967391304347826
ephrin receptor signaling pathway	-0.28908031016745894	0.07363827012030268	0	0.5633937310289158	0	-1
epidermal cell differentiation	1.4339932900027792	0.5270892568655381	4	1	0.021739130434782608	-0.9565217391304348
epithelial cell apoptotic process	-1.7644456657422205	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
epithelial cell differentiation involved in kidney development	0	1	3	1	0.016304347826086956	-0.967391304347826
epithelial cell differentiation involved in prostate gland development	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
epithelial cell-cell adhesion	-0.4136756885970473	1.2749674921097047e-5	0	0.0017801733608581753	0	-1
error-prone translesion synthesis	0	1	11	1	0.059782608695652176	-0.8804347826086957
erythrocyte differentiation	0	1	3	1	0.016304347826086956	-0.967391304347826
erythrocyte homeostasis	0	1	3	1	0.016304347826086956	-0.967391304347826
establishment of chromosome localization	-0.15758448266621172	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
establishment of mitotic spindle localization	0	1	11	1	0.059782608695652176	-0.8804347826086957
establishment of mitotic spindle orientation	0	1	11	1	0.059782608695652176	-0.8804347826086957
establishment of spindle localization	0	1	11	1	0.059782608695652176	-0.8804347826086957
establishment of spindle orientation	-0.1398458903228116	0.028030170489770148	14.5	0.5633937310289158	0.07880434782608696	-0.842391304347826
establishment or maintenance of transmembrane electrochemical gradient	0	1	3	1	0.016304347826086956	-0.967391304347826
ethanol metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
ethanol oxidation	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
ether biosynthetic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
ether lipid biosynthetic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
ether lipid metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
excitatory postsynaptic potential	1.202965023524408	1	3	1	0.016304347826086956	-0.967391304347826
extrinsic apoptotic signaling pathway in absence of ligand	-1.883237672050986	0.07363827012030268	0	0.5633937310289158	0	-1
eye morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
fatty acid beta-oxidation	0	1	11	1	0.059782608695652176	-0.8804347826086957
fatty acid catabolic process	0	0.8745084012530848	11.5	1	0.0625	-0.875
fatty acid derivative metabolic process	-0.18352881838684537	1.2749674921097047e-5	0	0.0017801733608581753	0	-1
fatty acid oxidation	0	0.7645033815358455	28	1	0.15217391304347827	-0.6956521739130435
feeding behavior	-0.6466264768508919	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
female gamete generation	0	1	11	1	0.059782608695652176	-0.8804347826086957
female gonad development	0	0.729034489538804	3.5	1	0.019021739130434784	-0.9619565217391304
female meiosis I	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
female meiotic nuclear division	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
