GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
Golgi to plasma membrane transport	0.09719484539170165	0.7178822982912241	54	1	0.5192307692307693	0.03846153846153855
Golgi to vacuole transport	-0.2837171115718714	0.2976855827312633	32	1	0.3076923076923077	-0.3846153846153846
Golgi vesicle budding	-0.4118858741613066	0.6947534643458892	42	1	0.40384615384615385	-0.1923076923076923
Golgi vesicle transport	0.03578024769487609	0.7757753357753359	53	1	0.5096153846153846	0.019230769230769162
HRI-mediated signaling	0.4066306121348912	0.8108389619132701	52	1	0.5	0
IMP biosynthetic process	-0.29154187382129326	0.6069143677482065	41	1	0.3942307692307692	-0.21153846153846156
IMP metabolic process	-0.01251209476278714	1	48	1	0.46153846153846156	-0.07692307692307687
IRES-dependent viral translational initiation	-0.008351682630827972	0.9470425588556117	49.5	1	0.47596153846153844	-0.04807692307692313
ISG15-protein conjugation	-0.24445485145597545	0.6671563139464517	41	1	0.3942307692307692	-0.21153846153846156
JNK cascade	0.1098514000280777	0.791872619768254	52.5	1	0.5048076923076923	0.009615384615384581
L-alanine transmembrane transport	-0.6723901151373705	0.5564560148803466	39	1	0.375	-0.25
L-alanine transport	-0.1869692339529373	0.6623143721222968	41	1	0.3942307692307692	-0.21153846153846156
L-alpha-amino acid transmembrane transport	0.23588419485046908	0.30859132722022403	64	1	0.6153846153846154	0.23076923076923084
L-amino acid biosynthetic process	-0.01784058749861578	1	48	1	0.46153846153846156	-0.07692307692307687
L-amino acid catabolic process	-0.18824458218676665	0.4501797897856086	36	1	0.34615384615384615	-0.3076923076923077
L-amino acid metabolic process	-0.14865326437140253	0.27861923247624326	31	1	0.2980769230769231	-0.40384615384615385
L-amino acid transport	0.24812074727153993	0.2244611748029733	67	1	0.6442307692307693	0.28846153846153855
L-arginine transmembrane transport	0.438164698956767	0.32140859860299076	63	1	0.6057692307692307	0.21153846153846145
L-ascorbic acid metabolic process	0.7358587567830985	0.1509843780574766	69.5	1	0.6682692307692307	0.33653846153846145
L-cystine transport	-0.4765791334641186	0.8028061838987826	52	1	0.5	0
L-glutamate import	0.5318273916262195	0.1548850621169631	70	1	0.6730769230769231	0.34615384615384626
L-glutamate transmembrane transport	0.5609906264574204	0.1548850621169631	70	1	0.6730769230769231	0.34615384615384626
L-histidine catabolic process	-0.39733342785167186	0.06898461375766264	29	1	0.27884615384615385	-0.4423076923076923
L-histidine metabolic process	-0.39733342785167186	0.06898461375766264	29	1	0.27884615384615385	-0.4423076923076923
L-leucine transport	0.6292374721980278	0.10603743001509039	73	1	0.7019230769230769	0.40384615384615374
L-lysine transmembrane transport	0	0.4268624330844091	41	1	0.3942307692307692	-0.21153846153846156
L-lysine transport	0	0.4437399358787824	58.5	1	0.5625	0.125
L-methionine biosynthetic process	-0.29154187382129326	0.3208922701055117	36	1	0.34615384615384615	-0.3076923076923077
L-methionine salvage	-0.29154187382129326	0.3208922701055117	36	1	0.34615384615384615	-0.3076923076923077
L-serine metabolic process	0	0.6069143677482065	55	1	0.5288461538461539	0.05769230769230771
MAPK cascade	0.24793865056828845	0.41177300255243626	61	1	0.5865384615384616	0.17307692307692313
MHC class I protein complex assembly	1.0095305989567063	0.3050050175116179	63.5	1	0.6105769230769231	0.22115384615384626
MHC protein complex assembly	0.2351047898018902	0.5259461395471445	58	1	0.5576923076923077	0.11538461538461542
MyD88-dependent toll-like receptor signaling pathway	-0.2583532318359254	0.340449761326325	33	1	0.3173076923076923	-0.3653846153846154
MyD88-independent toll-like receptor signaling pathway	0.7744536602203771	0.06965110701984736	76	1	0.7307692307692307	0.46153846153846145
N-acetylglucosamine metabolic process	0.4435388214083502	0.2100497805741806	67.5	1	0.6490384615384616	0.29807692307692313
N-acetylneuraminate metabolic process	-0.5340907434561706	0.5109857956344965	38	1	0.36538461538461536	-0.2692307692307693
N-acylphosphatidylethanolamine metabolic process	-1.0570632202363748	0.16051523444967752	27.5	1	0.2644230769230769	-0.47115384615384615
N-glycan processing	-0.035968260807821784	0.8126314582948811	44	1	0.4230769230769231	-0.15384615384615385
N-terminal protein amino acid acetylation	-0.1221337207788461	0.8126314582948811	52	1	0.5	0
N-terminal protein amino acid modification	0.015440764141410213	1	47.5	1	0.4567307692307692	-0.08653846153846156
NAD metabolic process	-0.4591650331456182	0.052449542883217994	18	1	0.17307692307692307	-0.6538461538461539
NADH dehydrogenase complex assembly	-0.4614491861211487	0.053591595028375405	19	1	0.18269230769230768	-0.6346153846153846
NADH metabolic process	-0.11553880497110525	0.791872619768254	43.5	1	0.4182692307692308	-0.16346153846153844
NADP metabolic process	-0.14597356631637926	0.5499800321198043	38.5	1	0.3701923076923077	-0.2596153846153846
NADPH regeneration	0.15530566709943705	0.7117309523193154	42	1	0.40384615384615385	-0.1923076923076923
NK T cell activation	0	1	48	1	0.46153846153846156	-0.07692307692307687
NLS-bearing protein import into nucleus	0.5496203634681999	0.47273782414349996	59	1	0.5673076923076923	0.13461538461538458
Notch receptor processing	0.2508895345060006	0.8674515518303909	51	1	0.49038461538461536	-0.019230769230769273
Notch signaling pathway	0.2878394826263483	0.17810000414257943	69	1	0.6634615384615384	0.32692307692307687
O-glycan processing	0.4527766682077682	0.03276931163769697	81	1	0.7788461538461539	0.5576923076923077
P-body assembly	0.7177345964131354	0.16503532937819218	69	1	0.6634615384615384	0.32692307692307687
PERK-mediated unfolded protein response	0.30332563251161815	0.7117309523193154	54	1	0.5192307692307693	0.03846153846153855
PML body organization	-0.08783429890559447	0.8402582877718671	44.5	1	0.42788461538461536	-0.14423076923076927
R-loop processing	-0.17465237352603913	0.8420567473022875	44.5	1	0.42788461538461536	-0.14423076923076927
RIG-I signaling pathway	-0.23013918288272106	0.5951631467095724	39.5	1	0.3798076923076923	-0.24038461538461542
RISC complex assembly	0.5954316431532757	0.1749959893456479	69	1	0.6634615384615384	0.32692307692307687
RNA 3'-end processing	0.06100740410007255	0.9209451393248814	50	1	0.4807692307692308	-0.038461538461538436
RNA 5'-end processing	-0.4432332238451201	0.2265174049918856	29.5	1	0.28365384615384615	-0.4326923076923077
RNA capping	-0.5457396286655225	0.592575226080823	40	1	0.38461538461538464	-0.23076923076923073
RNA catabolic process	0.1678219758627173	0.7757753357753359	53	1	0.5096153846153846	0.019230769230769162
RNA decapping	0.3333413458445793	0.5259461395471445	58	1	0.5576923076923077	0.11538461538461542
RNA destabilization	-0.2609859034472617	0.5540587644970127	38.5	1	0.3701923076923077	-0.2596153846153846
RNA export from nucleus	0.3909718207257161	0.5749718226508391	57	1	0.5480769230769231	0.09615384615384626
RNA localization	0.2929192309921357	0.8181600478508303	52	1	0.5	0
RNA localization to Cajal body	0.2249756672968155	0.5564560148803466	57	1	0.5480769230769231	0.09615384615384626
RNA localization to nucleus	0.2249756672968155	0.5564560148803466	57	1	0.5480769230769231	0.09615384615384626
RNA methylation	-0.20488398648500167	0.5564560148803466	39	1	0.375	-0.25
RNA modification	6.683050778810706e-4	0.6691382190329672	41	1	0.3942307692307692	-0.21153846153846156
RNA polymerase II preinitiation complex assembly	-0.24058742351563556	0.30752869588330783	32	1	0.3076923076923077	-0.3846153846153846
RNA polymerase II promoter clearance	0.17015322905820796	0.917340160192722	46	1	0.4423076923076923	-0.11538461538461542
RNA splicing, via endonucleolytic cleavage and ligation	-0.9558835601724194	0.008430046878470524	15.5	1	0.14903846153846154	-0.7019230769230769
RNA splicing, via transesterification reactions	-0.03198226799737591	0.9215084567135725	50	1	0.4807692307692308	-0.038461538461538436
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	-0.05166226250715111	0.9215084567135725	50	1	0.4807692307692308	-0.038461538461538436
RNA stabilization	-0.04806615440417539	1	48	1	0.46153846153846156	-0.07692307692307687
RNA surveillance	0.2070109339859586	0.8681154055650717	45	1	0.4326923076923077	-0.13461538461538458
RNA transport	0.2467695282125697	0.8181600478508303	52	1	0.5	0
RNA-templated DNA biosynthetic process	-0.08120448341249586	0.7881214471307008	43.5	1	0.4182692307692308	-0.16346153846153844
Rac protein signal transduction	-0.5088043352136515	0.12226956409081759	24.5	1	0.23557692307692307	-0.5288461538461539
Rap protein signal transduction	0.27340361529053014	0.4833248862833032	59	1	0.5673076923076923	0.13461538461538458
Ras protein signal transduction	0.1344523004201379	0.5757619418472235	57	1	0.5480769230769231	0.09615384615384626
Rho protein signal transduction	-0.19944619120702767	0.6214811649421824	40	1	0.38461538461538464	-0.23076923076923073
Roundabout signaling pathway	-0.08766845575752874	0.5987125704907748	56	1	0.5384615384615384	0.07692307692307687
S-adenosylmethionine metabolic process	0	0.8291528064352667	51	1	0.49038461538461536	-0.019230769230769273
SA node cell action potential	0	0.606936260356955	52	1	0.5	0
SA node cell to atrial cardiac muscle cell communication	0	0.606936260356955	52	1	0.5	0
SA node cell to atrial cardiac muscle cell signaling	0	0.606936260356955	52	1	0.5	0
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	-0.3081326583677898	0.44805948149213976	36	1	0.34615384615384615	-0.3076923076923077
SMAD protein signal transduction	-0.071454470005345	0.7670381397160067	43	1	0.41346153846153844	-0.17307692307692313
SNARE complex assembly	-0.4765791334641186	0.03545464423497768	28	1	0.2692307692307692	-0.46153846153846156
SREBP signaling pathway	0.19891685945183835	0.4598676900566129	59.5	1	0.5721153846153846	0.14423076923076916
T cell activation	0.4590577724523185	0.028815628815628814	81	1	0.7788461538461539	0.5576923076923077
T cell activation involved in immune response	0.6771138261323972	0.07588675155197806	75.5	1	0.7259615384615384	0.45192307692307687
T cell apoptotic process	0	0.8827787292052909	46	1	0.4423076923076923	-0.11538461538461542
T cell chemotaxis	0.18268570810701823	0.7415135901154964	53.5	1	0.5144230769230769	0.028846153846153744
T cell costimulation	0.2585725262978147	0.4499936691716456	60	1	0.5769230769230769	0.15384615384615374
T cell differentiation	0.4630605203116732	0.027765234941050917	82	1	0.7884615384615384	0.5769230769230769
T cell differentiation involved in immune response	0.6428948712932461	0.0990968145636291	73.5	1	0.7067307692307693	0.41346153846153855
T cell homeostasis	0.327905539827718	0.21181683847361574	66	1	0.6346153846153846	0.26923076923076916
T cell lineage commitment	0.47670413628256914	0.26760402932458577	65	1	0.625	0.25
T cell mediated cytotoxicity	0	0.4437399358787824	58.5	1	0.5625	0.125
T cell mediated immunity	0.46207027212015195	0.278421784029168	65	1	0.625	0.25
T cell migration	0.23049167612458998	0.490359970844984	59	1	0.5673076923076923	0.13461538461538458
T cell proliferation	0.6429919314113297	0.07955098216776944	75	1	0.7211538461538461	0.4423076923076923
T cell receptor signaling pathway	0.26373898320315725	0.1228157948153528	72	1	0.6923076923076923	0.3846153846153846
T cell selection	0.45334237777091746	0.3032319559031901	64	1	0.6153846153846154	0.23076923076923084
T-helper 1 type immune response	0.9350050579583722	0.03715033027042703	80	1	0.7692307692307693	0.5384615384615385
T-helper 17 type immune response	0.707080941340602	0.133079610146361	71	1	0.6826923076923077	0.3653846153846154
T-helper cell differentiation	0.6666921071952879	0.0990968145636291	73.5	1	0.7067307692307693	0.41346153846153855
T-helper cell lineage commitment	0.45972890664760624	0.360575617569644	62	1	0.5961538461538461	0.1923076923076923
TOR signaling	0.0315032834743918	0.7148754315706882	42	1	0.40384615384615385	-0.1923076923076923
TORC1 signaling	0	0.2929137768456996	60	1	0.5769230769230769	0.15384615384615374
TORC2 signaling	-0.30801739407498224	0.5987125704907748	40	1	0.38461538461538464	-0.23076923076923073
TRAIL-activated apoptotic signaling pathway	0.17594175558525715	0.4254200204693487	60.5	1	0.5817307692307693	0.16346153846153855
TRIF-dependent toll-like receptor signaling pathway	0.6386220564837364	0.19699435008838123	68	1	0.6538461538461539	0.3076923076923077
U2-type prespliceosome assembly	-0.2468085773501121	0.852256177459782	45	1	0.4326923076923077	-0.13461538461538458
UDP-N-acetylglucosamine biosynthetic process	-0.847335029330383	0.46753639723621515	37	1	0.3557692307692308	-0.28846153846153844
UDP-N-acetylglucosamine metabolic process	-0.779471071034461	0.46753639723621515	37	1	0.3557692307692308	-0.28846153846153844
UV protection	0	0.9655758637583899	49	1	0.47115384615384615	-0.05769230769230771
UV-damage excision repair	-0.3912096490137203	0.2102468766127733	29	1	0.27884615384615385	-0.4423076923076923
V(D)J recombination	0.23772223459054026	0.21181683847361574	66	1	0.6346153846153846	0.26923076923076916
Wnt signaling pathway	0.14970264536564348	0.5540587644970127	57.5	1	0.5528846153846154	0.10576923076923084
Wnt signaling pathway, planar cell polarity pathway	0.9573347596560448	0.041736670878330065	79	1	0.7596153846153846	0.5192307692307692
[2Fe-2S] cluster assembly	-0.015213385111612965	0.6566842146260325	41	1	0.3942307692307692	-0.21153846153846156
acetyl-CoA biosynthetic process	-0.8549506724628095	0.12266711228787977	25.5	1	0.24519230769230768	-0.5096153846153846
acetyl-CoA biosynthetic process from pyruvate	-1.0855861764278247	0.08071541587121028	23.5	1	0.22596153846153846	-0.5480769230769231
acetyl-CoA metabolic process	-0.7042486134951216	0.12266711228787977	25.5	1	0.24519230769230768	-0.5096153846153846
acetylcholine receptor signaling pathway	0.38845191816150637	0.2469302079532295	66	1	0.6346153846153846	0.26923076923076916
acidic amino acid transport	0.5269447220898019	0.1548850621169631	70	1	0.6730769230769231	0.34615384615384626
acrosomal vesicle exocytosis	-0.29154187382129326	0.008583799723996548	26	1	0.25	-0.5
acrosome reaction	-0.1882374482329551	0.03545464423497768	28	1	0.2692307692307692	-0.46153846153846156
actin filament bundle assembly	0.07834158931414947	0.6693941309045491	41	1	0.3942307692307692	-0.21153846153846156
actin filament bundle organization	0.09530394122673913	0.8181600478508303	44	1	0.4230769230769231	-0.15384615384615385
actin filament capping	-0.9271958479608999	0.02040582711547027	15	1	0.14423076923076922	-0.7115384615384616
actin filament depolymerization	-1.0570632202363748	0.1406141488150866	26.5	1	0.2548076923076923	-0.4903846153846154
actin filament organization	-0.0549945226544013	0.717993214395982	42	1	0.40384615384615385	-0.1923076923076923
actin filament polymerization	-0.4863733922043102	0.6233067222813191	40.5	1	0.3894230769230769	-0.22115384615384615
actin filament severing	-0.5185842272326706	0.5150406121935727	39	1	0.375	-0.25
actin filament-based movement	-0.2544511858567784	0.7925714245732218	43.5	1	0.4182692307692308	-0.16346153846153844
actin nucleation	-0.16001436206766317	0.7582894537353086	43	1	0.41346153846153844	-0.17307692307692313
actin polymerization or depolymerization	-0.31138392463805387	0.14537666203892863	26	1	0.25	-0.5
actin-mediated cell contraction	-0.26657139565189014	0.6932418725827862	41.5	1	0.39903846153846156	-0.20192307692307687
actin-myosin filament sliding	-0.8712301760892078	0.36167843059687554	34.5	1	0.3317307692307692	-0.33653846153846156
action potential	-0.15060383482794693	0.7172885291368178	42	1	0.40384615384615385	-0.1923076923076923
activation of GTPase activity	-0.013049993959732498	0.5765999206885676	57	1	0.5480769230769231	0.09615384615384626
