Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
microtubule cytoskeleton organization involved in mitosis	0.8222730591939833	0.6612704697826379	0.5774681340114232	0.38113687375819616	0.6916406512508064	0.6916406512508064	1.8455828271713124	1.8455828271713124	0.24484473956022415	0	0	0	0	0	0	0	0.16946413960334858	1.815008455988196	0.15673834123067015	0.4308319746796797	1.2990143492674189	0.3746346890069958	0.25293427932585966	0.10294705794224315	0	0.5785055196402986	0.15523364349889182	0.7868216236335641	0.7868216236335641	0.6013507274118097	0.6013507274118097	0.09177020071973951	0.6358319887690084	0.33030580851768315	0	1.3819056168424635	1.5721423043965927
monocarboxylic acid catabolic process	0.3069080395019578	0.85644021996521	0.5055134357703699	0.508136826652366	0.7027792848373581	0.7027792848373581	0.6921030141059555	0.6921030141059555	0.4846298960757425	0	0	0	0	0	0	0.3360927702506154	0.8273957046875523	0.2764570259725084	0	0.8854114256609159	1.3369582709126984	1.6852113068510937	0	0.8675140484353009	0	0.6622116594829451	0.21013757637202157	0.487234219776652	0.487234219776652	0.7840486733430921	0.7840486733430921	0.589372420973153	1.342843332532788	0.6778152471560259	0.2655403565232916	0.9117394976291632	0.6893781061540694
multi-organism reproductive process	0.6310538734630884	0	0.8937517851188799	0.8492571874804266	0.7509389815586891	0.7509389815586891	0.7397380683888353	0.7397380683888353	0.18050337503627167	0	0	0	0	0	0	0.3621079952328283	0.24739063615562457	0.15071479331485954	0	0.2156887142729486	0.374268133388132	0.5366830790892914	0	0.8149499070069167	1.0901969639768747	0.37564177399568305	0.5445785653396226	0.5233840679068634	0.5233840679068634	0.6926954212200723	0.6926954212200723	0.631585204418151	0.4501020085164261	0.09857376649602284	0.28640737111921444	1.4132440621230542	0.8574702033631478
negative regulation of supramolecular fiber organization	0.7687799782881557	0.7892336991501389	0.5513806859654019	0.669127088803785	0.7064156833106672	0.7064156833106672	0.8448632961511722	0.8448632961511722	0.29960772077705533	0	0	0	0	0	0	0.1544163712266759	0.20789322593669865	0.3716449194567896	0	0.35662560003369265	0.6044173741610617	0.7522376497938782	0.3094075033500992	0.7018640711297189	0	0.6945510660594973	0.6285981007804717	0.3012923664689697	0.3012923664689697	0.8396577187913226	0.8396577187913226	0.5386298958925403	0.7602737458040182	0.16469967482003237	0	0.9366014211481468	1.1083262215995695
nicotinamide nucleotide metabolic process	0.3069080395019578	0.85644021996521	0.53856983979618	0.26213167032631857	0.4884004115250779	0.4884004115250779	0.9150303506753672	0.9150303506753672	0.3298680167146048	0	0	0	0	0	0	0.17040215238794287	0.22925741838939823	0.4085291990647837	0.21216091178241395	0.73623661102242	0.9255289370895072	1.2289154125022643	0	0.4087358200005444	0	0.4582482810811018	0.21013757637202157	0.33171150269890365	0.33171150269890365	1.0246747029839711	1.0246747029839711	0.36621370111909746	0.8258428512509866	0.27077495238364485	0	0.6893781061540694	0.6893781061540694
positive regulation of binding	0.8665077478970709	0.8886258446055937	0.49245949566814706	0.5299838537955768	0.7309473738848107	0.7309473738848107	1.2316749064042587	1.2316749064042587	0.17492036367064234	0	0	0	0	0	0	0.351241798235912	0.23980672799223457	0.5569842895520395	0.2219492065871303	0.5958310490181976	0.829344934649859	0.13588936703423946	0.35592525174859474	0.5572541411847886	0	0.8766928182676209	0.2198354128487523	0.7970465701162593	0.7970465701162593	0.6738490672234099	0.6738490672234099	0.13029996444073724	0.7114354125954817	0.1901482019798391	0.27768359631479556	1.4563517968052992	0.7171556462623996
positive regulation of cell growth	0.6971089212363917	1.2265252997374936	0.4690847770001198	0.7758991931144781	0.3354347832504473	0.3354347832504473	0.6732230822560671	0.6732230822560671	0.13515536501717523	0	0	0	0	0	0	0.40361269482484774	0.18562083620885364	0.33284653744574866	0.1717051697554017	0.3192854824781329	0.4170267608871897	0.4089272032487894	0	0.6348936703631487	0	0.918519397055822	0.5671787024132392	0.3984314161208675	0.3984314161208675	0.652481407309651	0.652481407309651	0.3928445632515828	0.5654246822731661	0.14697571123751374	0.42119497147995594	1.4638082348958528	0.8546765233387145
positive regulation of cytoskeleton organization	0.1746334824286178	0	0.5266855785961106	0.5663631724305671	0.7033451344895982	0.7033451344895982	1.3767250721585509	1.3767250721585509	0.27999310229219115	0	0	0	0	0	0	0.5502445606351576	0.12984620337559477	0.7234375829316053	0.12006144385010484	0.3335287457120137	0.8798923086061424	0.7376528740470597	0	0.5951459832120215	0	0.6261095661035452	0.29372192718032664	0.8463185734988664	0.8463185734988664	0.7928303540293195	0.7928303540293195	0.20929589289612197	0.7028474729766381	0.3039443358246809	0.15069806750154086	1.2460930574126896	0.9442861620561066
positive regulation of endocytosis	1.1708104094156293	0.6946171200491371	0.63199714336065	0.951478901295887	0.6735493378045482	0.6735493378045482	0.4511662173525486	0.4511662173525486	0.2587783424296596	0	0	0	0	0	0	0.26372928065332624	0.9375443787002294	0.5213874150546646	0.4808476149540752	0.30849349501484324	0.9534772913942408	1.20667290322527	0	1.016212241928563	0	0.27379197412799433	0.47651838696049176	0.617902395401612	0.617902395401612	0.5169555271264598	0.5169555271264598	0.9297846605725728	0.8518979482611035	0.2810068967634334	0	1.4320204803821566	1.4320204803821566
proton transmembrane transport	0	0	0.4518054854206728	0.948046528513294	0.20860327262325523	0.20860327262325523	0.9602151518674056	0.9602151518674056	0.4055361954991285	5.092821753126198	5.092821753126198	5.092821753126198	5.092821753126198	5.092821753126198	5.092821753126198	0	0.9821146787940944	0.3407641978898366	0.5082639923086539	0.8801488903379014	0.7936535763515515	1.2571708097555985	0	0.9112807859011924	0	0.29024579273979356	0.2597196127261321	0	0	1.311381899526536	1.311381899526536	0.8304153800189954	0.8208103023193439	0.8139759895617839	0	1.3741986697647028	1.3741986697647028
pyridine nucleotide metabolic process	0.3069080395019578	0.85644021996521	0.53856983979618	0.26213167032631857	0.4884004115250779	0.4884004115250779	0.9150303506753672	0.9150303506753672	0.3298680167146048	0	0	0	0	0	0	0.17040215238794287	0.22925741838939823	0.4085291990647837	0.21216091178241395	0.73623661102242	0.9255289370895072	1.2289154125022643	0	0.4087358200005444	0	0.4582482810811018	0.21013757637202157	0.33171150269890365	0.33171150269890365	1.0246747029839711	1.0246747029839711	0.36621370111909746	0.8258428512509866	0.27077495238364485	0	0.6893781061540694	0.6893781061540694
pyridine-containing compound metabolic process	0.27863948398728816	0.7892336991501389	0.5513806859654019	0.23781480497712423	0.5802145519018436	0.5802145519018436	1.028822410238367	1.028822410238367	0.29960772077705533	0	0	0	0	0	0	0.4497735795509892	0.4074224786357455	0.3716449194567896	0.19234769826536569	0.8167125460285322	0.9659422329918004	1.2754128008519268	0	0.3718345767069533	0	0.606491030966278	0.2836746037650807	0.444067923600053	0.444067923600053	1.2328482168680115	1.2328482168680115	0.33285272697951546	0.9221436106563412	0.325131907345601	0	0.7402650569145531	0.7402650569145531
regulation of G protein-coupled receptor signaling pathway	0.20535727594879208	0.60297157027546755	0.6928155517786253	0.8790356135785912	0.7655568816083583	0.7655568816083583	0.9453938789111191	0.9453938789111191	0.4320584910159519	0	0	0	0	0	0	0.6374625951354627	0.4453807827221491	0.5317899784762962	0.2799270927247441	0.39031003426079686	0.9219177467075074	0.6452671611800358	0.22833957468788843	0.8304009944760229	0	0.4561252600337872	0.5960016181867779	0.7204116407340515	0.7204116407340515	0.5473232897684892	0.5473232897684892	0.5512544200832695	0.5441890824191938	0.3560794736133528	0	1.5194221949488058	1.069547016267993
regulation of actin filament bundle assembly	0.3114144207299823	0	0.546009259274781	0.8720977395643003	0.711937509452524	0.711937509452524	0.9259496944894372	0.9259496944894372	0.6378119552885795	0	0	0	0	0	0	0.34099771284605956	0.6562062999238817	0.6613172738580294	0.21532703939281056	0.20279838947955128	0.8085901119261028	0.7272434330495442	0.34555495139512715	0.8780824635594238	0	0.9393374905340154	0.5142674992109413	0.7768405264280978	0.7768405264280978	1.2404908155790786	1.2404908155790786	0.2507816878497792	0.742032036165004	0.0926171659316008	0	1.2826751736779376	0.9226353066603268
regulation of heart contraction	0.3498643595038645	0.5277864450565493	0.7479251619857553	0.5313662065565081	0.5946821453995604	0.5946821453995604	0.7104421619564179	0.7104421619564179	0.1911765709813268	0	0	0	0	0	0	0.38279707666335067	0.6214131866212729	0.31541846418799496	0.12210372086128175	0.5480708277027341	0.6612270144916792	0.5658153568853843	0	0.9112807859011924	0	0.7444084919767803	0.8156680154635677	0.7868216236335642	0.7868216236335642	0.728190277652045	0.728190277652045	0.4166981221501605	0.8208103023193439	0.4072144711602266	0.15325428642334415	1.4651624479756806	1.1673251219455367
regulation of heart rate	0.35276169621139747	0.9602623349143764	0.7865584404836169	0.5795770807782358	0.7941732704684242	0.7941732704684242	0.49807290129495607	0.49807290129495607	0.19280460488867	0	0	0	0	0	0	0.19653029054183763	0.7338184467755834	0.31804980416165557	0.2444823859027202	0.6502620901250664	0.5809873858872293	0.5702265604206854	0	0.8605997437690747	0	0.7498456889501489	0.8658331548777801	0.7173685700501569	0.7173685700501569	0.7335430395827789	0.7335430395827789	0.28451869140831093	0.718449920183202	0.3115628943695408	0	1.6775613606630762	0.9046082336181652
regulation of intrinsic apoptotic signaling pathway	0.3498643595038645	0.5277864450565493	0.5160237174589334	0.2991856953817164	0.6749178079240332	0.6749178079240332	1.1215800275648298	1.1215800275648298	0	0	0	0	0	0	0	0.09789719884941205	0.13205308978589775	0.23824573224169565	0.12210372086128175	0	0.3955872353222018	0.7483471160959086	0.38786367537311656	0.23837051061697095	0	0.5196837024498586	0.24013110654637612	0.925922211789872	0.925922211789872	0.3873754978594576	0.3873754978594576	0.5445079461894685	0.8208103023193439	0.20778286687526865	0.15325428642334415	1.2604865869958033	0.6385747164395269
regulation of microtubule cytoskeleton organization	0.3915913784934846	1.043478904526289	0.40162746653531783	0.4923122611423932	0.6601490575297885	0.6601490575297885	1.3191289234385106	1.3191289234385106	0.21473212014504345	0	0	0	0	0	0	0.4280494724907796	0.1484460674061067	0.9982266815584284	0	0.4975479372862253	0.9781976314997802	0.4079953971481686	0.43364991701004063	0.3535404317042684	0	0.15224066665582847	0.2694778727068628	0.4225882101051541	0.4225882101051541	0.6280561929511982	0.6280561929511982	0.3919458308971557	0.6956787040076834	0.2902108272471389	0	1.362295248643331	1.046572732311083
regulation of sequestering of calcium ion	0.5127969568931728	0.7551150200971719	0.789081175752958	0.5091376436384821	0.8423338776988692	0.8423338776988692	0.7104421619564179	0.7104421619564179	0.14376171781574756	0	0	0	0	0	0	0.14655527530394977	0.3875380901009439	0.2382457322416957	0	0.6453676844314686	0.29997039243448825	0.8860200854293386	0	0.3535404317042684	0	0.6634501746717367	0.35609478522495774	0.7868216236335642	0.7868216236335642	0.43311040307456106	0.43311040307456106	0.31634399181266815	0.8465645946538618	0.38297182200651986	0.22878135295565863	1.6219484133517967	0.8060872427463998
regulation of smooth muscle cell proliferation	0.27863948398728816	0.7892336991501389	0.5806646249372398	0.4633653308128796	0.5802145519018436	0.5802145519018436	1.028822410238367	1.028822410238367	0.29960772077705533	0	0	0	0	0	0	1.0414852832427164	0.20789322593669865	0.25086666973272204	0.19234769826536569	0.522279619743065	0.6044173741610617	0.3466778077083056	0	1.2744996825077068	0	0.5140305102431382	0.2836746037650807	0.7048488514573794	0.7048488514573794	0.30901131339708693	0.30901131339708693	0.5386298958925403	0.6266942463253512	0.5507849878110777	0	1.3281095615258804	1.1083262215995695
sphingolipid metabolic process	1.0149768663791268	0	0.4964824822558742	0.46809078758325445	0.32002243394195395	0.32002243394195395	0.7500159262004727	0.7500159262004727	0.5284407749468402	0	0	0	0	0	0	0.27849133137314197	0.25136353609413675	0.07680751818395262	0.2326761958828828	0.3256083792162845	0.6373270044090951	1.070564147015069	0	0.9347437761014312	0	0.5570105141106304	0.7878412590660113	0.8957304362672039	0.8957304362672039	0.7024977765721652	0.7024977765721652	0.5240616442684997	0.7412369173113612	0.39134252918543383	0.14701917292949868	1.2250750694933978	1.1799635592953155
spindle organization	0.7007565985171396	0	0.4231535488687771	0.5620861347689775	0.6706345671465622	0.6706345671465622	1.7923701095247198	1.7923701095247198	0.20318237318785592	0	0	0	0	0	0	0.207103166737302	0.27813031760411033	1.6992032786405138	0.1298318650419789	0.2426416672460003	1.2010560710813003	0.3121327316408345	0.20993834361542765	0.253232237596073	0	0.8377261796005575	0.12858233953192272	0.669127088803785	0.669127088803785	0.6844974863237987	0.6844974863237987	0.29960017431351904	0.7517004423613525	0.3803139127498678	0	1.3134355167886151	1.4010669519409216
vacuolar transport	0.40645888842177424	0.6083553374260096	0.32245164598736603	0.4575871632419876	0.3873653774810441	0.3873653774810441	0.7346982064490423	0.7346982064490423	0.33145962364763193	3.783967616527343	3.783967616527343	3.783967616527343	3.783967616527343	3.783967616527343	3.783967616527343	0.3377122683273619	0	0.09366033780416066	0	0	0.5634618132226916	1.0295502851160414	0	0.7671376963244555	0.7466622691001784	0.665108389627812	0.21117295607749076	0.5393325603139408	0.5393325603139408	0.6501865473604319	0.6501865473604319	0.4827934187231369	0.6867891042553887	0.579213413821657	0	1.0774154068225128	0.8804497501399047
