GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
adenosine 3',5'-bisphosphate transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenosine 5'-(hexahydrogen pentaphosphate) catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenosine 5'-(hexahydrogen pentaphosphate) metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenosine biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenosine catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenosine metabolic process	0	0.4306918697728023	70	0.7246361836944555	0.3804347826086957	-0.23913043478260865
adenosine to inosine editing	-1.5185465023211426	0.09945196967320223	52	0.4152211705468098	0.2826086956521739	-0.4347826086956522
adenosine transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.18844943088127392	0.24410893117954438	114	0.5773909261537822	0.6195652173913043	0.23913043478260865
adenylate cyclase-activating adrenergic receptor signaling pathway	0.33813277176273204	0.5404131825906342	73.5	0.7886737255107404	0.39945652173913043	-0.20108695652173914
adenylate cyclase-activating adrenergic receptor signaling pathway involved in cardiac muscle relaxation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
