GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
AV node cell action potential	-0.48944629366678394	0.24436644700555013	24	0.9931560706114195	0.25	-0.5
AV node cell to bundle of His cell communication	-0.7886285664131549	0.20895715044504956	22.5	0.9931560706114195	0.234375	-0.53125
AV node cell to bundle of His cell communication by electrical coupling	0	0.09632067516219293	27	0.9931560706114195	0.28125	-0.4375
AV node cell to bundle of His cell signaling	-0.48944629366678394	0.24436644700555013	24	0.9931560706114195	0.25	-0.5
Arp2/3 complex-mediated actin nucleation	-1.0019105168461855	0.30885297195655687	24	0.9931560706114195	0.25	-0.5
B cell activation	-0.14986437035217348	0.823569382975025	34	0.9931560706114195	0.3541666666666667	-0.29166666666666663
B cell activation involved in immune response	0	0.5552042231507157	45	0.9931560706114195	0.46875	-0.0625
B cell adhesion	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
B cell antigen processing and presentation	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
B cell apoptotic process	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
B cell chemotaxis	0	0.6960792783834397	33	0.9931560706114195	0.34375	-0.3125
B cell costimulation	0	NA	37.5	NA	0.390625	-0.21875
B cell differentiation	-0.2856996257462402	0.02417054717454527	7	0.6658575541478516	0.07291666666666667	-0.8541666666666666
B cell lineage commitment	0	0.6776004804244088	40.5	0.9931560706114195	0.421875	-0.15625
B cell mediated immunity	0.17752818940710485	0.7056954570752341	43	0.9931560706114195	0.4479166666666667	-0.10416666666666663
B cell proliferation	0.22141830039480903	0.5399000161040476	46	0.9931560706114195	0.4791666666666667	-0.04166666666666663
B cell proliferation involved in immune response	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
B cell receptor apoptotic signaling pathway	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
B cell receptor signaling pathway	0.2752706633448183	0.7103087154792449	43	0.9931560706114195	0.4479166666666667	-0.10416666666666663
B cell receptor transport into membrane raft	0	0.21323911789813715	28	0.9931560706114195	0.2916666666666667	-0.41666666666666663
B cell receptor transport within lipid bilayer	0	0.21323911789813715	28	0.9931560706114195	0.2916666666666667	-0.41666666666666663
B cell tolerance induction	0	NA	37.5	NA	0.390625	-0.21875
BMP signaling pathway	0.041513224479705624	0.4573677193329783	48	0.9931560706114195	0.5	0
C-C chemokine receptor CCR7 signaling pathway	0.3984217369747911	0.6212409554741749	44.5	0.9931560706114195	0.4635416666666667	-0.07291666666666663
C-X-C chemokine receptor CXCR4 signaling pathway	0.9127124924355304	0.3230621932045624	51	0.9931560706114195	0.53125	0.0625
C-terminal protein amino acid modification	-0.8175860337878023	0.17919400280985795	22	0.9931560706114195	0.22916666666666666	-0.5416666666666667
C-terminal protein deglutamylation	0	0.4640902748763119	31	0.9931560706114195	0.3229166666666667	-0.35416666666666663
C-terminal protein lipidation	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
C-terminal protein methylation	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
C21-steroid hormone biosynthetic process	0.45664743894285553	0.3020701150340189	51	0.9931560706114195	0.53125	0.0625
C21-steroid hormone metabolic process	0.1638690948217847	0.3136503374573144	51.5	0.9931560706114195	0.5364583333333334	0.07291666666666674
C4-dicarboxylate transport	0.18134466696112023	0.8223201615920612	41	0.9931560706114195	0.4270833333333333	-0.14583333333333337
CAAX-box protein maturation	0	0.37912673653999646	46.5	0.9931560706114195	0.484375	-0.03125
CAAX-box protein processing	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
CAMKK-AMPK signaling cascade	0	0.32879388949898253	48	0.9931560706114195	0.5	0
CARD8 inflammasome complex assembly	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
CAT tailing	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
CD27 signaling pathway	-0.94638423176579	0.6623889916924517	31.5	0.9931560706114195	0.328125	-0.34375
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	0.7489438212907941	0.17123203413770322	56	0.9931560706114195	0.5833333333333334	0.16666666666666674
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
CD4-positive, alpha-beta T cell activation	0.5733118624597999	0.33191001067813847	51	0.9931560706114195	0.53125	0.0625
CD4-positive, alpha-beta T cell costimulation	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
CD4-positive, alpha-beta T cell differentiation	0.5939362047250676	0.33191001067813847	51	0.9931560706114195	0.53125	0.0625
CD4-positive, alpha-beta T cell differentiation involved in immune response	0.6157997994112937	0.33191001067813847	51	0.9931560706114195	0.53125	0.0625
CD4-positive, alpha-beta T cell lineage commitment	0.824277756991827	0.22022562560621584	54	0.9931560706114195	0.5625	0.125
CD40 signaling pathway	0.4458522583216963	0.2903282708076816	52	0.9931560706114195	0.5416666666666666	0.08333333333333326
CD8-positive, alpha-beta T cell activation	-1.2826953731196045	0.15279165963240401	20.5	0.9931560706114195	0.21354166666666666	-0.5729166666666667
CD8-positive, alpha-beta T cell differentiation	0	NA	37.5	NA	0.390625	-0.21875
CD8-positive, alpha-beta T cell differentiation involved in immune response	0	NA	37.5	NA	0.390625	-0.21875
CD8-positive, gamma-delta intraepithelial T cell differentiation	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
CDP-choline pathway	0	0.43628393548296507	45	0.9931560706114195	0.46875	-0.0625
CDP-diacylglycerol biosynthetic process	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
CDP-diacylglycerol metabolic process	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
CENP-A containing chromatin assembly	-1.3618108815980652	0.008704175038474529	15.5	0.3166818994170509	0.16145833333333334	-0.6770833333333333
CMP-N-acetylneuraminate biosynthetic process	-1.210014638675687	0.10698609567300973	19	0.9931560706114195	0.19791666666666666	-0.6041666666666667
CMP-N-acetylneuraminate metabolic process	-1.210014638675687	0.10698609567300973	19	0.9931560706114195	0.19791666666666666	-0.6041666666666667
CMP-N-acetylneuraminate transmembrane transport	0	NA	37.5	NA	0.390625	-0.21875
COPI coating of Golgi vesicle	0	0.8522282283520484	35	1	0.3645833333333333	-0.27083333333333337
COPI-coated vesicle budding	0	0.8522282283520484	35	1	0.3645833333333333	-0.27083333333333337
COPII vesicle coating	0.4012907577560105	0.6385863652835051	44	0.9931560706114195	0.4583333333333333	-0.08333333333333337
COPII-coated vesicle budding	-0.4457878196668973	0.5399000161040476	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
COPII-coated vesicle cargo loading	-1.0619170552959891	0.4811125360585668	28	0.9931560706114195	0.2916666666666667	-0.41666666666666663
CRD-mediated mRNA stabilization	-0.0321342961199943	0.8813382989219829	40	1	0.4166666666666667	-0.16666666666666663
CTP biosynthetic process	0	1	37	1	0.3854166666666667	-0.22916666666666663
CTP catabolic process	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
CTP metabolic process	0	0.6648298595810447	43	0.9931560706114195	0.4479166666666667	-0.10416666666666663
CTP salvage	0	0.43628393548296507	45	0.9931560706114195	0.46875	-0.0625
CUT catabolic process	0	0.6648298595810447	43	0.9931560706114195	0.4479166666666667	-0.10416666666666663
CUT metabolic process	0	0.6648298595810447	43	0.9931560706114195	0.4479166666666667	-0.10416666666666663
CXCL12-activated CXCR4 signaling pathway	0	1	37	1	0.3854166666666667	-0.22916666666666663
Cajal body organization	-1.3618108815980652	0.06353374998615763	18	0.9931560706114195	0.1875	-0.625
Cdc42 protein signal transduction	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
D-alanine catabolic process	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
D-alanine metabolic process	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
D-amino acid biosynthetic process	0	0.0055836168063787715	25	0.23012789423477506	0.2604166666666667	-0.47916666666666663
D-amino acid catabolic process	0	0.4640902748763119	31	0.9931560706114195	0.3229166666666667	-0.35416666666666663
D-amino acid metabolic process	-0.7041786145339726	0.03459845025068613	18	0.8259010149207903	0.1875	-0.625
D-amino acid transport	0.66883395067619	0.3820292744131522	49.5	0.9931560706114195	0.515625	0.03125
D-aspartate import across plasma membrane	0.66883395067619	0.3820292744131522	49.5	0.9931560706114195	0.515625	0.03125
D-aspartate transmembrane transport	0.66883395067619	0.3820292744131522	49.5	0.9931560706114195	0.515625	0.03125
D-glucose import	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
D-glucose import across plasma membrane	0	0.14963263334195914	55.5	0.9931560706114195	0.578125	0.15625
D-glucose transmembrane transport	0.11712348837199843	0.8216364175769685	41	0.9931560706114195	0.4270833333333333	-0.14583333333333337
D-glucuronate catabolic process	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
D-glucuronate catabolic process to D-xylulose 5-phosphate	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
D-glucuronate metabolic process	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
D-ribose catabolic process	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
D-ribose metabolic process	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
D-serine biosynthetic process	0	0.0055836168063787715	25	0.23012789423477506	0.2604166666666667	-0.47916666666666663
D-serine catabolic process	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
D-serine metabolic process	0	0.09632067516219293	27	0.9931560706114195	0.28125	-0.4375
DN2 thymocyte differentiation	0	0.32879388949898253	48	0.9931560706114195	0.5	0
DNA ADP-ribosylation	-0.8943575764678593	0.03459845025068613	18	0.8259010149207903	0.1875	-0.625
DNA alkylation repair	0.09777690901932579	0.6758899811298519	43.5	0.9931560706114195	0.453125	-0.09375
DNA biosynthetic process	-0.17559531271048273	0.3720929518492765	25	0.9931560706114195	0.2604166666666667	-0.47916666666666663
DNA catabolic process	-0.05668625298686092	0.8509806870320558	40.5	1	0.421875	-0.15625
DNA conformation change	-0.5303084701795747	0.7811295763874183	33.5	0.9931560706114195	0.3489583333333333	-0.30208333333333337
DNA cytosine deamination	0.9127124924355304	0.9367264436347418	39	1	0.40625	-0.1875
DNA damage checkpoint signaling	0.0741957494056193	0.9407566986873429	36	1	0.375	-0.25
DNA damage response	-0.23977707289237982	0.6221001221001221	30	0.9931560706114195	0.3125	-0.375
DNA damage response, signal transduction by p53 class mediator	0.10386346594925322	1	38	1	0.3958333333333333	-0.20833333333333337
DNA damage response, signal transduction resulting in transcription	0	1	37	1	0.3854166666666667	-0.22916666666666663
DNA deamination	0.5423970938258507	0.8799304417261755	40	1	0.4166666666666667	-0.16666666666666663
DNA double-strand break attachment to nuclear envelope	-1.210014638675687	0.055592060989693666	18.5	0.9931560706114195	0.19270833333333334	-0.6145833333333333
DNA double-strand break processing	-0.19885904212068356	0.7352417755760867	32.5	0.9931560706114195	0.3385416666666667	-0.32291666666666663
DNA double-strand break processing involved in repair via single-strand annealing	-0.8175860337878023	0.37457943471589183	26	0.9931560706114195	0.2708333333333333	-0.45833333333333337
DNA geometric change	0	0.32879388949898253	48	0.9931560706114195	0.5	0
DNA integration	0	0.4640902748763119	31	0.9931560706114195	0.3229166666666667	-0.35416666666666663
DNA integrity checkpoint signaling	0.009402775078782843	0.823569382975025	34	0.9931560706114195	0.3541666666666667	-0.29166666666666663
DNA metabolic process	-0.32664639394818107	0.3137973137973138	23	0.9931560706114195	0.23958333333333334	-0.5208333333333333
DNA methylation-dependent heterochromatin formation	-0.6849597292502011	0.23254415574686824	22.5	0.9931560706114195	0.234375	-0.53125
DNA modification	-0.25462813217728614	0.45544726021661974	27	0.9931560706114195	0.28125	-0.4375
DNA protection	-0.7041786145339726	0.02613236635308112	17	0.6847372351573845	0.17708333333333334	-0.6458333333333333
DNA recombinase assembly	-1.835802995868805	0.08777053631959213	20.5	0.9931560706114195	0.21354166666666666	-0.5729166666666667
DNA recombination	-0.5402786587685046	0.20606506751372938	20	0.9931560706114195	0.20833333333333334	-0.5833333333333333
DNA repair	-0.39675466692116285	0.39072039072039066	25	0.9931560706114195	0.2604166666666667	-0.47916666666666663
DNA repair complex assembly	-1.835802995868805	0.08777053631959213	20.5	0.9931560706114195	0.21354166666666666	-0.5729166666666667
DNA repair-dependent chromatin remodeling	-0.6900560667361838	0.08392029016029265	14	0.9931560706114195	0.14583333333333334	-0.7083333333333333
DNA replication	-0.4136878008044012	0.3724862604143837	25	0.9931560706114195	0.2604166666666667	-0.47916666666666663
DNA replication checkpoint signaling	-0.44140799621656907	0.5184309864979647	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
DNA replication initiation	-0.5601442502269802	0.30885297195655687	24	0.9931560706114195	0.25	-0.5
DNA replication preinitiation complex assembly	-1.210014638675687	0.1429702450389422	22	0.9931560706114195	0.22916666666666666	-0.5416666666666667
DNA replication proofreading	0	0.6776004804244088	40.5	0.9931560706114195	0.421875	-0.15625
DNA replication, Okazaki fragment processing	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
DNA replication, removal of RNA primer	0	0.37912673653999646	46.5	0.9931560706114195	0.484375	-0.03125
DNA replication, synthesis of primer	-1.0300676943411362	0.3612810106818865	25.5	0.9931560706114195	0.265625	-0.46875
DNA replication-dependent chromatin assembly	0	0.09632067516219293	27	0.9931560706114195	0.28125	-0.4375
DNA replication-dependent chromatin disassembly	0	0.6564297437087754	33	0.9931560706114195	0.34375	-0.3125
DNA strand displacement	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
DNA strand elongation	-0.37319436458253086	0.17685503990541784	22.5	0.9931560706114195	0.234375	-0.53125
DNA strand elongation involved in DNA replication	-0.7041786145339726	0.04530461839125525	19	0.9695923501949982	0.19791666666666666	-0.6041666666666667
DNA strand invasion	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
DNA strand resection involved in replication fork processing	-0.6665882385980819	0.030288782409825896	9	0.770104885633347	0.09375	-0.8125
DNA synthesis involved in DNA repair	-0.12663088001268263	0.33357413382307916	24	0.9931560706114195	0.25	-0.5
DNA synthesis involved in DNA replication	0	0.09632067516219293	27	0.9931560706114195	0.28125	-0.4375
DNA synthesis involved in UV-damage excision repair	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
DNA synthesis involved in mitotic DNA replication	0	0.09632067516219293	27	0.9931560706114195	0.28125	-0.4375
DNA topological change	-0.578292572144746	0.41040357784265535	27.5	0.9931560706114195	0.2864583333333333	-0.42708333333333337
DNA transposition	0	0.0055836168063787715	25	0.23012789423477506	0.2604166666666667	-0.47916666666666663
DNA-templated DNA replication	-0.4880008458225049	0.3339717707096395	24	0.9931560706114195	0.25	-0.5
DNA-templated DNA replication maintenance of fidelity	-0.4867629096212177	0.18002419348763563	19	0.9931560706114195	0.19791666666666666	-0.6041666666666667
DNA-templated transcription	0.24047158290205262	0.9999999999999998	38	1	0.3958333333333333	-0.20833333333333337
DNA-templated transcription elongation	-0.10434221324062876	0.7657573458985711	33	0.9931560706114195	0.34375	-0.3125
DNA-templated transcription initiation	0.18165960777807333	0.8236406520398382	41	0.9931560706114195	0.4270833333333333	-0.14583333333333337
DNA-templated transcription open complex formation	0	0.6564297437087754	33	0.9931560706114195	0.34375	-0.3125
DNA-templated transcription termination	0.026605248104073498	0.7865551198457611	41.5	0.9931560706114195	0.4322916666666667	-0.13541666666666663
DNA-templated transcriptional start site selection	0.10866521078914548	0.8755926241092771	35	1	0.3645833333333333	-0.27083333333333337
DNA-templated viral transcription	0	0.37912673653999646	46.5	0.9931560706114195	0.484375	-0.03125
ER overload response	-0.47492628137860615	0.240318717737793	22	0.9931560706114195	0.22916666666666666	-0.5416666666666667
ER to Golgi ceramide transport	-1.460014216725696	0.01053139754153674	14	0.3703892515358472	0.14583333333333334	-0.7083333333333333
ER-dependent peroxisome localization	0	0.6776004804244088	40.5	0.9931560706114195	0.421875	-0.15625
ER-dependent peroxisome organization	0	0.6776004804244088	40.5	0.9931560706114195	0.421875	-0.15625
ER-nucleus signaling pathway	-0.300579231103802	1	37	1	0.3854166666666667	-0.22916666666666663
ERAD pathway	-0.0752633792126366	1	37	1	0.3854166666666667	-0.22916666666666663
ERBB signaling pathway	-0.306111368678896	0.766349545890348	33	0.9931560706114195	0.34375	-0.3125
ERBB2 signaling pathway	-0.035815438273850475	0.8815816412456707	35	1	0.3645833333333333	-0.27083333333333337
ERBB2-EGFR signaling pathway	-0.21143744353185434	0.7056954570752341	43	0.9931560706114195	0.4479166666666667	-0.10416666666666663
ERBB2-ERBB3 signaling pathway	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
ERBB2-ERBB4 signaling pathway	-0.42449625573866756	0.3475498304694038	25	0.9931560706114195	0.2604166666666667	-0.47916666666666663
ERBB3 signaling pathway	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
ERBB4 signaling pathway	-0.5945825020475598	0.23045093781737477	21.5	0.9931560706114195	0.22395833333333334	-0.5520833333333333
ERBB4-ERBB4 signaling pathway	-0.641289428345522	0.23045093781737477	21.5	0.9931560706114195	0.22395833333333334	-0.5520833333333333
ERK1 and ERK2 cascade	-0.6042965042069476	0.29706338262815735	23	0.9931560706114195	0.23958333333333334	-0.5208333333333333
ERK5 cascade	0	0.8360546127543008	35	0.9931560706114195	0.3645833333333333	-0.27083333333333337
ESCRT III complex disassembly	0	0.393022072011382	30	0.9931560706114195	0.3125	-0.375
ESCRT complex disassembly	0	0.393022072011382	30	0.9931560706114195	0.3125	-0.375
FAD biosynthetic process	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
FAD metabolic process	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
FAD transmembrane transport	0	0.37912673653999646	46.5	0.9931560706114195	0.484375	-0.03125
FAD transport	0	0.37912673653999646	46.5	0.9931560706114195	0.484375	-0.03125
Factor XII activation	0	0.5021456227383126	43.5	0.9931560706114195	0.453125	-0.09375
Fas signaling pathway	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
Fc receptor mediated inhibitory signaling pathway	-0.7041786145339726	0.935664046257304	39	1	0.40625	-0.1875
Fc receptor mediated stimulatory signaling pathway	0.5200056108664365	0.20643827451346827	55	0.9931560706114195	0.5729166666666666	0.14583333333333326
Fc receptor signaling pathway	0.40218389468804744	0.15793298270473388	57	0.9931560706114195	0.59375	0.1875
Fc receptor-mediated immune complex endocytosis	-1.210014638675687	0.04530461839125525	19	0.9695923501949982	0.19791666666666666	-0.6041666666666667
Fc-epsilon receptor signaling pathway	0.578494174426903	0.15702076923487313	57	0.9931560706114195	0.59375	0.1875
Fc-gamma receptor signaling pathway	0.48297216890479977	0.20643827451346827	55	0.9931560706114195	0.5729166666666666	0.14583333333333326
Fc-gamma receptor signaling pathway involved in phagocytosis	0.5200056108664365	0.20643827451346827	55	0.9931560706114195	0.5729166666666666	0.14583333333333326
G protein-coupled acetylcholine receptor signaling pathway	0.23095437961087684	0.32616239005424325	51	0.9931560706114195	0.53125	0.0625
G protein-coupled dopamine receptor signaling pathway	0	0.8522282283520484	35	1	0.3645833333333333	-0.27083333333333337
G protein-coupled glutamate receptor signaling pathway	-0.35706970604636595	0.9683383033434882	36.5	1	0.3802083333333333	-0.23958333333333337
G protein-coupled opioid receptor signaling pathway	0	0.26855036328293835	29	0.9931560706114195	0.3020833333333333	-0.39583333333333337
G protein-coupled opsin signaling pathway	0	0.5801240438771833	42	0.9931560706114195	0.4375	-0.125
G protein-coupled receptor catabolic process	0	NA	37.5	NA	0.390625	-0.21875
G protein-coupled receptor internalization	0.2757582546373929	0.40607777188329863	49	0.9931560706114195	0.5104166666666666	0.02083333333333326
G protein-coupled receptor signaling pathway	0.21928839443994408	0.1916971916971917	56	0.9931560706114195	0.5833333333333334	0.16666666666666674
G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger	0	0.8173613313851769	39	0.9931560706114195	0.40625	-0.1875
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	0.12497733486476259	0.45755251094658356	48	0.9931560706114195	0.5	0
G protein-coupled serotonin receptor signaling pathway	-0.6568221970458216	0.27322028905261536	24	0.9931560706114195	0.25	-0.5
G-quadruplex DNA formation	0	0.8360546127543008	35	0.9931560706114195	0.3645833333333333	-0.27083333333333337
G0 to G1 transition	0	0.32879388949898253	48	0.9931560706114195	0.5	0
G1 to G0 transition	-0.055179390810617956	0.7925396325786055	41.5	0.9931560706114195	0.4322916666666667	-0.13541666666666663
G1 to G0 transition involved in cell differentiation	-1.210014638675687	0.20425922776358071	24	0.9931560706114195	0.25	-0.5
G1/S transition of mitotic cell cycle	0.4876643183677081	0.3159129403168971	51.5	0.9931560706114195	0.5364583333333334	0.07291666666666674
G2/M transition of mitotic cell cycle	-0.35812051849137105	0.47980896817114965	27.5	0.9931560706114195	0.2864583333333333	-0.42708333333333337
GABAergic neuron differentiation	-1.835802995868805	0.6281556537099864	31	0.9931560706114195	0.3229166666666667	-0.35416666666666663
GCN2-mediated signaling	0	0.37912673653999646	46.5	0.9931560706114195	0.484375	-0.03125
GDF15-GFRAL signaling pathway	-1.3618108815980652	9.924992656961935e-5	2	0.029088499312112603	0.020833333333333332	-0.9583333333333334
GDP catabolic process	0	0.6564297437087754	33	0.9931560706114195	0.34375	-0.3125
GDP metabolic process	0	0.6564297437087754	33	0.9931560706114195	0.34375	-0.3125
