GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
CD4-positive, alpha-beta T cell activation	-0.875201171774671	0.8026495245486673	31	1	0.16847826086956522	-0.6630434782608696
CD4-positive, alpha-beta T cell cytokine production	0	NA	35	NA	0.19021739130434784	-0.6195652173913043
CD4-positive, alpha-beta T cell differentiation	0.22191144414110797	1	35	1	0.19021739130434784	-0.6195652173913043
CD4-positive, alpha-beta T cell differentiation involved in immune response	0.28945762083614723	0.9163018855362548	37	1	0.20108695652173914	-0.5978260869565217
CD4-positive, alpha-beta T cell lineage commitment	-0.692737992939033	0.3924906411946434	8	0.9842380280796731	0.043478260869565216	-0.9130434782608696
CD4-positive, alpha-beta T cell proliferation	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
CD40 signaling pathway	-0.4809068512525613	0.1366633566404222	5	0.4292997846327942	0.02717391304347826	-0.9456521739130435
CD8-positive, alpha-beta T cell activation	-1.1708637344228705	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
CD8-positive, alpha-beta T cell differentiation	-1.9650646058756749	5.15961874078507e-4	1	0.0045835896634556315	0.005434782608695652	-0.9891304347826086
CENP-A containing chromatin assembly	0	1	15	1	0.08152173913043478	-0.8369565217391304
COPII-coated vesicle budding	0	0.7218616601929044	17	1	0.09239130434782608	-0.8152173913043479
COPII-coated vesicle cargo loading	0	0.8936946693232326	15.5	1	0.08423913043478261	-0.8315217391304348
DNA biosynthetic process	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
DNA catabolic process, endonucleolytic	0	NA	3	NA	0.016304347826086956	-0.967391304347826
DNA conformation change	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA cytosine deamination	-0.6522754807479322	0.0751759303843633	4	0.2592393613254521	0.021739130434782608	-0.9565217391304348
DNA damage checkpoint signaling	0	0.8244249523036983	16	1	0.08695652173913043	-0.8260869565217391
DNA damage response, signal transduction by p53 class mediator	-0.3629383840104114	0.592649597164639	10	1	0.05434782608695652	-0.8913043478260869
DNA deamination	-0.3794520957447347	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
DNA duplex unwinding	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
DNA endoreduplication	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
DNA geometric change	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA integrity checkpoint signaling	0	0.8244249523036983	16	1	0.08695652173913043	-0.8260869565217391
DNA modification	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA replication checkpoint signaling	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA replication initiation	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA replication-dependent chromatin assembly	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA strand elongation	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA strand elongation involved in DNA replication	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA synthesis involved in DNA repair	0	1	15	1	0.08152173913043478	-0.8369565217391304
DNA topological change	-0.5403522798266669	0.7803317944173267	2	1	0.010869565217391304	-0.9782608695652174
DNA unwinding involved in DNA replication	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
DNA-templated DNA replication	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
DNA-templated DNA replication maintenance of fidelity	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
DNA-templated transcription elongation	0	0.8243540672103042	16	1	0.08695652173913043	-0.8260869565217391
DNA-templated transcription initiation	0	1	15	1	0.08152173913043478	-0.8369565217391304
ER overload response	0	0.8936946693232326	15.5	1	0.08423913043478261	-0.8315217391304348
ER-nucleus signaling pathway	-0.12209623637497395	0.4317217726660752	26.5	1	0.14402173913043478	-0.7119565217391304
ERAD pathway	0	0.6400230446683827	18	1	0.09782608695652174	-0.8043478260869565
ERBB signaling pathway	-0.30894998508901417	0.4910460615596657	9	1	0.04891304347826087	-0.9021739130434783
ERBB2 signaling pathway	-0.35144976242679715	1.998581508138185e-7	0	3.3794196410336587e-6	0	-1
ERBB2-EGFR signaling pathway	-0.5541372949986951	1.998581508138185e-7	0	3.3794196410336587e-6	0	-1
ESCRT III complex disassembly	0	0.7218616601929044	17	1	0.09239130434782608	-0.8152173913043479
ESCRT complex disassembly	0	0.7218616601929044	17	1	0.09239130434782608	-0.8152173913043479
Fas signaling pathway	0	1	15	1	0.08152173913043478	-0.8369565217391304
Fc receptor mediated inhibitory signaling pathway	-0.5541372949986951	5.15961874078507e-4	1	0.0045835896634556315	0.005434782608695652	-0.9891304347826086
Fc receptor mediated stimulatory signaling pathway	-0.28749113656143954	0.21254197258857624	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
Fc receptor signaling pathway	-0.14829052663981562	0.21244942236265574	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
Fc-gamma receptor signaling pathway	-0.22705444691293183	0.13675275397576914	5	0.4292997846327942	0.02717391304347826	-0.9456521739130435
Fc-gamma receptor signaling pathway involved in phagocytosis	-0.21042033929734724	0.0751759303843633	4	0.2592393613254521	0.021739130434782608	-0.9565217391304348
G protein-coupled glutamate receptor signaling pathway	-0.2249126674066396	0.3495748061232982	1	0.896067720088661	0.005434782608695652	-0.9891304347826086
G2/M transition of mitotic cell cycle	0	0.8244249523036983	16	1	0.08695652173913043	-0.8260869565217391
G2/MI transition of meiotic cell cycle	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
GTP metabolic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
Golgi inheritance	0	0.8243540672103042	16	1	0.08695652173913043	-0.8260869565217391
Golgi lumen acidification	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
Golgi organization	0	0.7218616601929044	17	1	0.09239130434782608	-0.8152173913043479
Golgi to plasma membrane protein transport	0	0.8243540672103042	16	1	0.08695652173913043	-0.8260869565217391
Golgi to plasma membrane transport	0	1	15	1	0.08152173913043478	-0.8369565217391304
Golgi to vacuole transport	0	1	15	1	0.08152173913043478	-0.8369565217391304
Golgi vesicle fusion to target membrane	0	1	15	1	0.08152173913043478	-0.8369565217391304
I-kappaB phosphorylation	0	0.7971450911477713	37	1	0.20108695652173914	-0.5978260869565217
IRE1-mediated unfolded protein response	0	0.7971450911477713	37	1	0.20108695652173914	-0.5978260869565217
IRES-dependent viral translational initiation	-0.4487259069101645	0.3495748061232982	1	0.896067720088661	0.005434782608695652	-0.9891304347826086
ISG15-protein conjugation	-0.3794520957447347	0.6954628864489154	11	1	0.059782608695652176	-0.8804347826086957
JNK cascade	-0.7091916396837785	0.3248640506542353	22	0.8829181869835655	0.11956521739130435	-0.7608695652173914
L-glutamate import across plasma membrane	0	1	15	1	0.08152173913043478	-0.8369565217391304
L-glutamate transmembrane transport	0	1	15	1	0.08152173913043478	-0.8369565217391304
L-leucine import across plasma membrane	-0.5541372949986951	1.998581508138185e-7	0	3.3794196410336587e-6	0	-1
MDA-5 signaling pathway	-0.6759953243899686	0.6954628864489154	11	1	0.059782608695652176	-0.8804347826086957
MHC class II biosynthetic process	0	NA	3	NA	0.016304347826086956	-0.967391304347826
MHC class II protein complex assembly	0	1	15	1	0.08152173913043478	-0.8369565217391304
MHC protein complex assembly	0	1	15	1	0.08152173913043478	-0.8369565217391304
MyD88-dependent toll-like receptor signaling pathway	-0.14374556828071977	0.5444033997045914	28	1	0.15217391304347827	-0.6956521739130435
MyD88-independent toll-like receptor signaling pathway	-0.3629383840104114	0.03146977785890625	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
N-acetylneuraminate catabolic process	0	0.8936946693232326	15.5	1	0.08423913043478261	-0.8315217391304348
NAD biosynthetic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
NAD metabolic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
NADH regeneration	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
NIK/NF-kappaB signaling	0.20354584921821406	0.9720567799635593	36	1	0.1956521739130435	-0.6086956521739131
NK T cell activation	-0.7451985154296746	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
NK T cell proliferation	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
NLRP3 inflammasome complex assembly	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
NLS-bearing protein import into nucleus	0	1	15	1	0.08152173913043478	-0.8369565217391304
Notch receptor processing	0	1	15	1	0.08152173913043478	-0.8369565217391304
Notch signaling pathway	-0.39485981379010676	0.007904606065019078	19	0.044469012569937204	0.10326086956521739	-0.7934782608695652
PERK-mediated unfolded protein response	-0.3463689964695165	0.6555276100114868	29.5	1	0.16032608695652173	-0.6793478260869565
RIG-I signaling pathway	-0.6247668299083419	0.6954628864489154	11	1	0.059782608695652176	-0.8804347826086957
RISC complex assembly	0	1	15	1	0.08152173913043478	-0.8369565217391304
RNA capping	0	1	15	1	0.08152173913043478	-0.8369565217391304
RNA decapping	0	1	15	1	0.08152173913043478	-0.8369565217391304
RNA destabilization	0	0.7218616601929044	17	1	0.09239130434782608	-0.8152173913043479
RNA export from nucleus	0	0.7693418868791995	16.5	1	0.08967391304347826	-0.8206521739130435
RNA localization	0	0.7218616601929044	17	1	0.09239130434782608	-0.8152173913043479
RNA localization to Cajal body	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
RNA localization to nucleus	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
RNA phosphodiester bond hydrolysis	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
RNA stabilization	0	0.7217912566594914	17	1	0.09239130434782608	-0.8152173913043479
RNA transport	0	0.7218616601929044	17	1	0.09239130434782608	-0.8152173913043479
RNA-templated DNA biosynthetic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
Rab protein signal transduction	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
Rap protein signal transduction	-0.5541372949986951	0.00776114647114063	2	0.044469012569937204	0.010869565217391304	-0.9782608695652174
Rho protein signal transduction	-0.38424823251902845	0.3495748061232982	1	0.896067720088661	0.005434782608695652	-0.9891304347826086
SMAD protein signal transduction	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
Schwann cell differentiation	-1.3933846600580178	0.0412268333371637	0	0.16272023343686892	0	-1
T cell activation involved in immune response	0.31383520852048813	0.5678596455472362	43.5	1	0.23641304347826086	-0.5271739130434783
T cell antigen processing and presentation	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
T cell apoptotic process	0.012442112450452791	1	15	1	0.08152173913043478	-0.8369565217391304
T cell chemotaxis	-0.5541372949986951	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
T cell costimulation	-0.3664851646127962	0.3924906411946434	8	0.9842380280796731	0.043478260869565216	-0.9130434782608696
T cell cytokine production	0	NA	35	NA	0.19021739130434784	-0.6195652173913043
T cell differentiation in thymus	-1.108593279302838	0.5444033997045914	28	1	0.15217391304347827	-0.6956521739130435
T cell differentiation involved in immune response	0.2466209012977647	1	35	1	0.19021739130434784	-0.6195652173913043
T cell extravasation	0	1	15	1	0.08152173913043478	-0.8369565217391304
T cell homeostasis	0	0.8936946693232326	15.5	1	0.08423913043478261	-0.8315217391304348
T cell lineage commitment	-0.6674650254679879	0.11210907564788204	16	0.3795638329102355	0.08695652173913043	-0.8260869565217391
T cell mediated cytotoxicity	-1.224616283735025	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
T cell mediated immunity	-1.3531571853001998	0.6911601860367513	29	1	0.15760869565217392	-0.6847826086956521
T cell migration	-0.5628574380610152	0.06740031865565639	14	0.24866000821238868	0.07608695652173914	-0.8478260869565217
T cell receptor signaling pathway	-0.30391290363293044	0.592649597164639	10	1	0.05434782608695652	-0.8913043478260869
T cell selection	-0.627757043436831	0.03585988867469517	12	0.16272023343686892	0.06521739130434782	-0.8695652173913043
T cell tolerance induction	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
T follicular helper cell differentiation	0	0.7692704771886436	16.5	1	0.08967391304347826	-0.8206521739130435
T-helper 1 cell cytokine production	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
T-helper 1 cell differentiation	-1.3954527920022362	0.6018176315416348	10	1	0.05434782608695652	-0.8913043478260869
T-helper 1 type immune response	-0.22762829166408605	1	14	1	0.07608695652173914	-0.8478260869565217
T-helper 17 cell differentiation	0.2761212658508345	1	15	1	0.08152173913043478	-0.8369565217391304
T-helper 17 cell lineage commitment	-0.9939396582526407	0.4911145696340051	9	1	0.04891304347826087	-0.9021739130434783
T-helper 17 type immune response	0.05387419188317688	1	15	1	0.08152173913043478	-0.8369565217391304
T-helper 2 cell cytokine production	0	NA	35	NA	0.19021739130434784	-0.6195652173913043
T-helper 2 cell differentiation	-1.1708637344228705	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
T-helper cell differentiation	0.2544356066123288	0.9163018855362548	37	1	0.20108695652173914	-0.5978260869565217
T-helper cell lineage commitment	-0.7148027252140707	0.4911145696340051	9	1	0.04891304347826087	-0.9021739130434783
TRAIL-activated apoptotic signaling pathway	0	0.8244249523036983	16	1	0.08695652173913043	-0.8260869565217391
TRIF-dependent toll-like receptor signaling pathway	-0.28749113656143954	1.998581508138185e-7	0	3.3794196410336587e-6	0	-1
Toll signaling pathway	0	1	15	1	0.08152173913043478	-0.8369565217391304
U2-type prespliceosome assembly	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
UMP catabolic process	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	0	NA	3	NA	0.016304347826086956	-0.967391304347826
XMP biosynthetic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
XMP metabolic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
acrosome assembly	0	1	15	1	0.08152173913043478	-0.8369565217391304
actin cytoskeleton reorganization	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
actin filament bundle assembly	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
actin filament bundle organization	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
actin filament capping	0	1	15	1	0.08152173913043478	-0.8369565217391304
actin filament depolymerization	0	1	15	1	0.08152173913043478	-0.8369565217391304
actin filament polymerization	0	0.7219320103438827	17	1	0.09239130434782608	-0.8152173913043479
actin filament severing	0	1	15	1	0.08152173913043478	-0.8369565217391304
actin filament-based movement	0	0.7228442443713168	38	1	0.20652173913043478	-0.5869565217391304
actin polymerization or depolymerization	0	0.7219320103438827	17	1	0.09239130434782608	-0.8152173913043479
actin-mediated cell contraction	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
action potential	0.5466625997543748	0.7990416848676246	4	1	0.021739130434782608	-0.9565217391304348
activated T cell proliferation	-1.7261018753624913	0.298766576053373	7	0.8312087271391337	0.03804347826086957	-0.9239130434782609
activation of Janus kinase activity	-1.1146189034733296	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
activation of NF-kappaB-inducing kinase activity	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
activation of cysteine-type endopeptidase activity	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
activation of cysteine-type endopeptidase activity involved in apoptotic process	0	NA	35	NA	0.19021739130434784	-0.6195652173913043
activation of phospholipase D activity	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
activation of protein kinase B activity	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
activation of protein kinase activity	-0.21001982974009772	0.04702260201073505	20.5	0.176914366098543	0.11141304347826086	-0.7771739130434783
actomyosin structure organization	-0.2524079028661111	0.11940303094495994	22	0.3862428479263052	0.11956521739130435	-0.7608695652173914
acute inflammatory response	-0.7697514109395536	0.12417187248230893	16	0.4012328908874608	0.08695652173913043	-0.8260869565217391
acute inflammatory response to antigenic stimulus	0	1	15	1	0.08152173913043478	-0.8369565217391304
acute-phase response	-0.6566922202147834	0.005557023140415736	8	0.043983246983716036	0.043478260869565216	-0.9130434782608696
acylglycerol biosynthetic process	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
adaptive thermogenesis	0	0.6110768674804425	40	1	0.21739130434782608	-0.5652173913043479
adenosine metabolic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
adenylate cyclase-activating G protein-coupled receptor signaling pathway	-0.09425557589120645	0.007904606065019078	19	0.044469012569937204	0.10326086956521739	-0.7934782608695652
adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	-0.2173656871062373	0.0412268333371637	0	0.16272023343686892	0	-1
adiponectin-activated signaling pathway	0	1	15	1	0.08152173913043478	-0.8369565217391304
adipose tissue development	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
adrenal gland development	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
adult behavior	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
aerobic electron transport chain	0	0.7518296340458492	4	1	0.021739130434782608	-0.9565217391304348
aerobic respiration	0	0.7227739561856363	38	1	0.20652173913043478	-0.5869565217391304
aging	0	NA	35	NA	0.19021739130434784	-0.6195652173913043
alcohol biosynthetic process	0	0.7228442443713168	38	1	0.20652173913043478	-0.5869565217391304
alpha-beta T cell activation	0.23720289076000967	0.8089856872235633	39	1	0.21195652173913043	-0.5760869565217391
alpha-beta T cell activation involved in immune response	0.2802890166731822	0.9163018855362548	37	1	0.20108695652173914	-0.5978260869565217
alpha-beta T cell differentiation	-0.10734075425575373	0.9155662775863442	33	1	0.1793478260869565	-0.6413043478260869
alpha-beta T cell differentiation involved in immune response	0.2802890166731822	0.9163018855362548	37	1	0.20108695652173914	-0.5978260869565217
alpha-beta T cell lineage commitment	-0.7580495372216766	0.592649597164639	10	1	0.05434782608695652	-0.8913043478260869
alpha-beta T cell proliferation	0	NA	14.5	NA	0.07880434782608696	-0.842391304347826
alternative mRNA splicing, via spliceosome	0	0.7692704771886436	16.5	1	0.08967391304347826	-0.8206521739130435
amide catabolic process	-1.4367360288271227	0.3495748061232982	1	0.896067720088661	0.005434782608695652	-0.9891304347826086
amino acid import across plasma membrane	-0.3209075517532061	0.00776114647114063	2	0.044469012569937204	0.010869565217391304	-0.9782608695652174
amino sugar catabolic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
amino sugar metabolic process	-0.2067159106660762	1.998581508138185e-7	0	3.3794196410336587e-6	0	-1
aminoglycan biosynthetic process	-0.31844369720277593	0.1366633566404222	5	0.4292997846327942	0.02717391304347826	-0.9456521739130435
aminoglycan catabolic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
aminoglycan metabolic process	-0.3554289258849335	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
amyloid precursor protein catabolic process	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
amyloid precursor protein metabolic process	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
amyloid-beta clearance	0	0.6628080209540874	39	1	0.21195652173913043	-0.5760869565217391
amyloid-beta clearance by transcytosis	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
amyloid-beta formation	0	1	15	1	0.08152173913043478	-0.8369565217391304
amyloid-beta metabolic process	0	1	15	1	0.08152173913043478	-0.8369565217391304
angiogenesis involved in wound healing	-1.0154149293836467	0.0012786289465242095	6	0.010749151821627253	0.03260869565217391	-0.9347826086956522
angiotensin maturation	-0.4686813146641607	0.0412268333371637	0	0.16272023343686892	0	-1
animal organ formation	-1.66624599146945	0.0412268333371637	0	0.16272023343686892	0	-1
animal organ regeneration	0	0.8244249523036983	16	1	0.08695652173913043	-0.8260869565217391
anterior/posterior pattern specification	-1.301379397345611	0.3495748061232982	1	0.896067720088661	0.005434782608695652	-0.9891304347826086
antibacterial humoral response	0	0.7518296340458492	4	1	0.021739130434782608	-0.9565217391304348
antifungal innate immune response	0	1	15	1	0.08152173913043478	-0.8369565217391304
antigen processing and presentation	-0.150845394317363	0.763689710871353	31	1	0.16847826086956522	-0.6630434782608696
antigen processing and presentation of endogenous antigen	-0.3429962821813648	0.21235684505444924	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
antigen processing and presentation of endogenous peptide antigen	-0.3664851646127962	0.21235684505444924	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
antigen processing and presentation of endogenous peptide antigen via MHC class I	-0.5541372949986951	0.21235684505444924	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	-1.1146189034733296	5.15961874078507e-4	1	0.0045835896634556315	0.005434782608695652	-0.9891304347826086
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	-0.9939396582526407	5.15961874078507e-4	1	0.0045835896634556315	0.005434782608695652	-0.9891304347826086
antigen processing and presentation of endogenous peptide antigen via MHC class Ib	-0.8955413179467572	5.15961874078507e-4	1	0.0045835896634556315	0.005434782608695652	-0.9891304347826086
antigen processing and presentation of exogenous antigen	-0.1669058301798772	0.3201360578121814	25	0.8734483001401351	0.1358695652173913	-0.7282608695652174
antigen processing and presentation of exogenous peptide antigen	-0.3237975000057392	0.07509901293510805	4	0.2592393613254521	0.021739130434782608	-0.9565217391304348
antigen processing and presentation of exogenous peptide antigen via MHC class I	0	1	15	1	0.08152173913043478	-0.8369565217391304
antigen processing and presentation of exogenous peptide antigen via MHC class II	0	1	15	1	0.08152173913043478	-0.8369565217391304
antigen processing and presentation of lipid antigen via MHC class Ib	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
antigen processing and presentation of peptide antigen	-0.23941133709799944	0.21235684505444924	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
antigen processing and presentation of peptide antigen via MHC class I	-0.3313901056192504	0.21235684505444924	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
antigen processing and presentation of peptide antigen via MHC class II	0	1	15	1	0.08152173913043478	-0.8369565217391304
antigen processing and presentation of peptide antigen via MHC class Ib	-0.9939396582526407	0.07509901293510805	4	0.2592393613254521	0.021739130434782608	-0.9565217391304348
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	-0.3021879665995687	0.21235684505444924	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
antigen processing and presentation via MHC class Ib	-0.41648681258034964	0.04702260201073505	20.5	0.176914366098543	0.11141304347826086	-0.7771739130434783
antigen processing and presentation, exogenous lipid antigen via MHC class Ib	0	NA	3	NA	0.016304347826086956	-0.967391304347826
antigen receptor-mediated signaling pathway	-0.14561008466599842	1	35.5	1	0.19293478260869565	-0.6141304347826086
antimicrobial humoral immune response mediated by antimicrobial peptide	-0.12586991625681837	5.15961874078507e-4	1	0.0045835896634556315	0.005434782608695652	-0.9891304347826086
antimicrobial humoral response	-0.13078732225590467	0.00776114647114063	2	0.044469012569937204	0.010869565217391304	-0.9782608695652174
antiviral innate immune response	0	0.6033169863055017	18.5	1	0.10054347826086957	-0.7989130434782609
apical junction assembly	0	1	3.5	1	0.019021739130434784	-0.9619565217391304
apoptotic cell clearance	-0.44513380892228266	4.015445162720705e-6	2	6.159775672297329e-5	0.010869565217391304	-0.9782608695652174
apoptotic mitochondrial changes	0	0.6110768674804425	40	1	0.21739130434782608	-0.5652173913043479
appendage morphogenesis	-0.5794261132660439	0.0412268333371637	0	0.16272023343686892	0	-1
aromatic amino acid family catabolic process	-0.21314810125634656	0.00773598674688392	2	0.044469012569937204	0.010869565217391304	-0.9782608695652174
aromatic amino acid transport	-0.35672099441591415	1.998581508138185e-7	0	3.3794196410336587e-6	0	-1
artery development	-1.3101132615549043	1.4437618167879344e-4	4	0.0020046953750454343	0.021739130434782608	-0.9565217391304348
artery morphogenesis	-1.1861576725395544	3.379712984786513e-9	0	7.736942955942049e-7	0	-1
astral microtubule organization	0	1	15	1	0.08152173913043478	-0.8369565217391304
astrocyte activation	-0.8329736251606993	0.21254197258857624	6	0.6124848484450095	0.03260869565217391	-0.9347826086956522
astrocyte cell migration	-1.5828620649924956	5.15961874078507e-4	1	0.0045835896634556315	0.005434782608695652	-0.9891304347826086
astrocyte development	-1.0557051629253382	0.031523888588168084	3	0.15229722798439646	0.016304347826086956	-0.967391304347826
astrocyte differentiation	-0.7307515176317932	0.11940303094495994	22	0.3862428479263052	0.11956521739130435	-0.7608695652173914
attachment of mitotic spindle microtubules to kinetochore	0	1	15	1	0.08152173913043478	-0.8369565217391304
attachment of spindle microtubules to kinetochore	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
autonomic nervous system development	-1.5238554037605732	0.00773598674688392	2	0.044469012569937204	0.010869565217391304	-0.9782608695652174
autophagosome assembly	0	0.6400907636333593	18	1	0.09782608695652174	-0.8043478260869565
autophagosome maturation	0	0.6792948518432806	17.5	1	0.09510869565217392	-0.8097826086956521
autophagosome organization	0	0.5685628196589543	19	1	0.10326086956521739	-0.7934782608695652
autophagy of mitochondrion	0	0.8937575147805731	15.5	1	0.08423913043478261	-0.8315217391304348
