Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
CD4-positive, alpha-beta T cell differentiation involved in immune response	0	0	0.6095495137213726	0.8599345861241252	0.9922967814779003	0.9922967814779003	1.2091118281688489	1.2091118281688489	0.363858088071464	0	0	0	0	0	0	1.4248777858377693	1.580141136438798	1.3410903135432437	0	0.30927532926297396	1.2874242865124843	1.7643006501458094	0	1.576131837934071	1.595637898520133	0.3731355164512879	0.3086961849579504	1.2609097552147124	1.2609097552147124	2.152790258869353	2.152790258869353	0	1.4177945544730968	1.1660520744880087	0	1.537466760381418	1.9174773142229329
CD40 signaling pathway	0	0	0.7583431610526715	0.7569616511914309	0	0	2.07612747127099	2.07612747127099	1.4039603548421562	0	0	0	0	0	0	1.825236269375164	1.0131762837589535	1.9475541891462729	0	1.2574523376866122	1.8881551430722636	0	1.7433824545660666	1.4364774462612786	0	0.8685253261144356	0	1.7470321084971576	1.7470321084971576	2.180230982403096	2.180230982403096	0.6540101260651413	1.6464835288687814	1.6411773284073774	0	1.770877701416634	1.770877701416634
CRD-mediated mRNA stabilization	0	0	0.2620817189326655	0	0.5982281721668501	0.5982281721668501	0.7577505041555472	0.7577505041555472	0.5762103190362953	0	0	0	0	0	0	1.0673457334084768	0	0.6758738837654663	0	1.4687411380094169	1.1200758444147505	1.2196434215025056	1.3324649122071524	0.5954676238702725	0	1.0474093376651257	1.6714683106625443	0.797723682136258	0.797723682136258	1.7462859983292376	1.7462859983292376	1.1023043068665073	1.010983849185624	0.3855203590637312	1.8380089293327335	0.8146125819657497	0.8146125819657497
DNA biosynthetic process	0.6587309787738602	0.29183238881113355	0.3185850755068813	0.10756005837463542	0.3786684511709238	0.3786684511709238	0.4889567834468973	0.4889567834468973	0.12366459183920188	0	0	0	0	0	0	0.38230046273529433	0	0.29261060389483323	0	0.8402619380534676	1.0508982654138428	0.7224609453066021	0.3518788902249935	1.6736118823653408	0.7233613226969784	0.3731355164512879	1.1139359483235376	0.5174672735413178	0.5174672735413178	0.7706800682505153	0.7706800682505153	1.0620956748928183	0.6759228176935388	0.5372252289558607	0	1.075017961202979	0.3618721638626988
DNA catabolic process	0	1.1684368278228143	0.2620817189326655	1.242138438229986	0	0	1.282810137111719	1.282810137111719	0.5762103190362953	0	0	0	0	0	0	1.0673457334084768	0	0.6758738837654663	1.05325502573263	0	0.6400937984894957	0.7111776104820722	1.3324649122071524	0.5954676238702725	2.062423745116264	0.5900190249161595	0	1.3358408226587273	1.3358408226587273	0	0	0.4328545771904792	0.38762682591523834	1.238637705006234	0	0	0.8146125819657497
DNA conformation change	0	1.1684368278228143	0.7289758845722977	0	1.661331650020019	1.661331650020019	0.7577505041555472	0.7577505041555472	0	0	0	0	0	0	0	0.6036062799802784	0.701811899626295	0.6758738837654663	0	0.4938707494729888	0.6400937984894957	1.5774255593057287	0	1.8667882061123735	0	1.3860868110447937	0.8999189065275548	0.797723682136258	0.797723682136258	1.1319878550193527	1.1319878550193527	0	0.7286137504526694	0	0	2.21771394334512	0
DNA damage checkpoint signaling	0.9239406509879564	0.7999037901339014	0.35687807615882916	0.39386571513000207	0.46751135587594417	0.46751135587594417	0.8935877224254518	0.8935877224254518	0.363858088071464	0	0	0	0	0	0	0.866591141877817	0.34201990607295396	0.7162733117278637	0	0.8402619380534676	1.2874242865124843	1.003400064221462	1.2576091045635538	1.576131837934071	1.337380720029084	0.9806520342843392	1.0983493290523882	0.938011105572638	0.938011105572638	1.3000785444593828	1.3000785444593828	1.3375433680196702	1.1000491752723167	0.7207506937520797	0	1.0464363066316646	1.0464363066316646
DNA damage response, signal transduction by p53 class mediator	0	1.6177735563033593	0.5846650677164965	0.6570748082223751	0.41133791251806384	0.41133791251806384	1.1305741662301545	1.1305741662301545	0.2015098848206873	0	0	0	0	0	0	1.0673457334084766	0.701811899626295	0.8609755940485334	0.40825859710169743	1.1211174645635933	1.5632221135326996	1.2196434215025054	1.0002041410204283	1.6565307871048418	1.6762820691313942	1.1712322506100226	1.2165309204049022	1.0031612501736151	1.0031612501736151	1.3758700075866082	1.3758700075866082	1.414103576399559	1.2434736118422918	0.8251275462678681	0	1.3579385856749295	1.727091179241346
DNA double-strand break processing	0	1.760146217730442	0.33666471234978784	0	0	0	0.5154642693892689	0.5154642693892689	0	0	0	0	0	0	0	0.7554942653100069	0.474332679422283	0.8403357019445241	0	1.0971237368689255	0.7984938277350313	1.1946920409648782	0	1.462437906644148	0	0.39404023609764327	1.4402424797178952	0.5452647539626952	0.5452647539626952	1.7182446664592697	1.7182446664592697	1.1636086836488566	0.4939579297709743	0.4913487658554559	0	0.9996937377448398	0.5579597466659724
DNA integrity checkpoint signaling	0.8668021784937023	0.8986543389407713	0.365645856986317	0.4339056454142868	0.5139971572369102	0.5139971572369102	0.8376419913818832	0.8376419913818832	0.3369188576274411	0	0	0	0	0	0	0.811747885127561	0.31658695605880827	0.6683079945482024	0	0.7865322163690801	1.2194584681713578	0.9433670489338658	1.190318165522886	1.6445444325351544	1.2683565431586084	0.9214146768079828	1.080120022387089	0.8803362899966397	0.8803362899966397	1.2318362173925612	1.2318362173925612	1.3323774427678547	1.1056346777776254	0.7170934720360116	0	1.0662918524601606	0.9849681417720298
DNA modification	0	0	0.37172938010768897	0.48660677958015613	0.2990069928954962	0.2990069928954962	0.7296870314627615	0.7296870314627615	0.788851642040974	0	0	0	0	0	0	0.5799967373721839	0.6752749882970882	0.6500795209879843	0	0.683323153480825	0.6153598718613714	0.36160167351154615	0.7661279070949896	1.725036399557725	2.019447868169872	0.29456441578752407	0.6821759332844202	1.2973500817228485	1.2973500817228485	0.6234622122397685	0.6234622122397685	0.6033499619402336	0.8458056922631064	0.6978784354360485	0	0	1.3192080051524262
DNA strand resection involved in replication fork processing	0	1.7064507759465182	0.4686572100116575	0	0	0	1.2091118281688489	1.2091118281688489	0.9609470373351594	0	0	0	0	0	0	0.9998978407686908	1.1350191116542945	1.099982652254223	0	0.8402619380534676	1.0508982654138428	1.7643006501458094	0	1.9580216201976088	0	0.9806520342843394	1.7608034916315525	1.2609097552147126	1.2609097552147126	2.3310190039844345	2.3310190039844345	1.9018008577255376	1.1707622137089913	0.672562077781781	0	0	1.2825253347519858
DNA synthesis involved in DNA repair	0	0.4951209383430522	0.36790417071485426	0.1866387118084109	0.2233039117137936	0.2233039117137936	0.7984826562307565	0.7984826562307565	0.2143206995373352	0	0	0	0	0	0	0.6380921360599204	0	0.25571094457458676	0	0.946800427134604	1.1711049140231111	0.9481120621569102	0.5907185328009343	1.79026644761794	1.1220976069637632	0.4300638535797631	1.1705738086561472	0.8398810177934914	0.8398810177934914	0.8716155435755721	0.8716155435755721	1.3223124803111497	0.8722281465214362	0.6535323965700384	0	1.4130888062465508	0.6063599765629097
DNA-templated DNA replication	0	0.4902402719391461	0.27568745400494943	0.3048035505764341	0.22096645392967687	0.22096645392967687	0.380383179932128	0.380383179932128	0.3489857070070725	0	0	0	0	0	0	0.43606488192897047	0.26403170105338053	0.253047512353627	0	0.5180581956739744	0.3906173791933303	0.9402282527987486	0	1.916306506006318	0	0.6179946633663639	0.8534433283380413	0.20568914910796013	0.20568914910796013	0.4703431274566139	0.4703431274566139	1.2031901158621936	0.6884056020456252	0.4889256961663346	0.1782400499469535	0.924716404337586	0.3135151020423407
DNA-templated DNA replication maintenance of fidelity	0	0.3636437613877296	0.13521620594424777	0.13492626078395847	0	0	0.21135627215313513	0.21135627215313513	0.3065670582910568	0	0	0	0	0	0	0.3223096332742127	0.1934299371661932	0.18530308753852373	0	0.3850295903825707	0.3435194897930071	1.3401561641917237	0	1.8398415614766808	0	0.4628358927537335	0.6165983325400715	0.2245205948825583	0.2245205948825583	0.6616675385148884	0.6616675385148884	1.3637324667592636	0.5773584690094834	0.48604836875002055	0.3823249049304802	0.44917081485199617	0.23017592411325713
DNA-templated transcription elongation	0	1.4063651646583186	0.2312155551528986	0.4501939296710043	0.9616109359694512	0.9616109359694512	0.9494966007100876	0.9494966007100876	0.5128191621063476	0	0	0	0	0	0	0.9690789795483132	0.32882042481828727	0.6037443836167318	0	1.4597112243973305	1.3541396565672497	1.1144415974496689	0	1.835830640463844	0	1.529446354310575	1.3535760747174967	1.4197429459766229	1.4197429459766229	1.6269469207821563	1.6269469207821563	1.123491530304617	0.6522049083440288	0.78588116995035	0	1.2477270807435648	0.7317430416920303
DNA-templated transcription initiation	0	0.5306882612378795	0.597689591149467	0.5312929355110331	0.3565745777432139	0.3565745777432139	0.6661860813370399	0.6661860813370399	0.17377421993290598	2.0008946593303887	2.0008946593303887	2.0008946593303887	2.0008946593303887	2.0008946593303887	2.0008946593303887	0.7303130390901118	0.21663505160357588	0.4067940008358695	0.1201448429337566	0.971189446536264	0.9593271501212082	0.4966734221781217	0	0.9000077037096552	0.6852433379154259	0.7146003542528286	1.0639218650102102	0.8925715778113389	0.8925715778113389	0.7307727562664458	0.7307727562664458	0.774412390728062	0.6707945542187418	0.5728834414248968	0	0.7181174697631738	0.7181174697631738
ER-nucleus signaling pathway	0	1.371735751287572	0.7209760731316676	0.4339056454142869	0.7368759999824164	0.7368759999824164	0.6562005327491199	0.6562005327491199	0.2547331421566239	0	0	0	0	0	0	1.6248943729644605	0.31658695605880827	0.3035370873153608	0	0.9420592548122176	1.4559943767548682	0.32133644506339987	0	0.9288758552274248	0	1.091675750344945	1.080120022387089	0.6922670952354094	0.6922670952354094	1.7992279384846648	1.7992279384846648	0.8415915468012349	1.001124092295056	0.7604381123231977	0	1.2146681348136192	1.2146681348136192
ERAD pathway	0.5826121190010947	0.7117618263774945	0.411574087306165	0.2779918727764826	0.4363494396854505	0.4363494396854505	0.6838397631370677	0.6838397631370677	0.1077738514192542	0	0	0	0	0	0	0.975100050524324	0.26680557173835584	0.9052309764339872	0	1.31759724845617	1.4181641054628524	0.13665928015634796	0.5907185328009343	0.7201396204088941	0.641508737430673	1.3908204939498967	1.5968042445067268	1.4619793471504274	1.4619793471504274	1.805318252518628	1.805318252518628	0.4590155632664305	0.9691331415461936	0.9173838955133496	0.26843272305936666	0.6063599765629097	0.6063599765629097
ERBB signaling pathway	0	0.3027314872115511	0.6303461769888058	0.6291413616885054	0.2653406533147731	0.2653406533147731	1.2408547959404304	1.2408547959404304	0.3772344933683135	0	0	0	0	0	0	0.743168866466493	0.7363769131286405	1.036852549567563	0	1.2656005587465362	1.3900278431159516	0.6143994498497807	0.3648516498027787	0.5115602308309166	0.7469934644293038	1.2416280820784962	1.4229218452403058	0.5356851196932116	0.5356851196932116	1.1779431772757092	1.1779431772757092	1.2009742089614035	1.0544483760806305	0.6949767691195136	0	0.98496814177203	1.407381112185236
ERBB2 signaling pathway	0	0	0.8068106690537916	0.4339056454142869	0.5139971572369102	0.5139971572369102	1.1429915462998057	1.1429915462998057	0.4945824733777845	0	0	0	0	0	0	0.9399856315134392	1.0708727482620095	1.3741438595630096	0	1.0816543982107012	1.785309936528753	1.4262252319325344	0	0.5115602308309166	0	1.2416280820784962	1.3194226037600458	0.6922670952354094	0.6922670952354094	1.9733110466025392	1.9733110466025392	1.556975649782445	1.1056346777776256	1.2864089338318223	0	1.5719819462160631	2.055273832975807
Fc receptor mediated stimulatory signaling pathway	1.9582119253508317	0	0.7289758845722977	0.2615288851106075	0.31218157299145766	0.31218157299145766	1.0466956166842605	1.0466956166842605	0	0	0	0	0	0	0	1.2502187053712168	0.371803940486677	0.9454806787643442	0	1.5757952772794634	1.732454007937804	0.9894532445101388	0.7951554949854804	1.0554240652864544	1.4139377011509484	1.8570268108866963	1.574020601468682	0.797723682136258	0.797723682136258	1.4808283492573546	1.4808283492573546	1.2290714715681703	1.4378225638513538	1.238637705006234	0	1.1154682259685305	1.8730128487199849
Fc receptor signaling pathway	1.2624477675309451	0.6363313482998718	0.7853448189501272	0.6874642342676144	0.687187243933327	0.687187243933327	0.7163796371404493	0.7163796371404493	0.2811708577688402	0	0	0	0	0	0	0.9163175770052998	0.17714548599902408	0.4914860080036269	0	1.3529378899823254	1.5475193479010545	0.5189043975567159	0.7523507282036854	0.6841150349076329	0.8129455626539309	1.5860628713487872	1.4080929545291527	0.4032659102342359	0.4032659102342359	1.2628189980784816	1.2628189980784816	0.9128358806009854	1.1351613722548284	0.9568953236564102	0	1.3006213663380537	1.4036005842073678
Fc-epsilon receptor signaling pathway	1.3596638470207727	0	0.8614390216115574	0.7569616511914309	0.6235671405732995	0.6235671405732995	0.7879190620760211	0.7879190620760211	0.6008079552818213	0	0	0	0	0	0	0.32971991047148436	0.388684316213498	0.3729025926557716	0	1.510760289715744	1.3471738259294384	0	1.3731549389152609	0.6207146393521225	0	1.2681813071265038	1.6168634122154957	0	0	1.5229503476532251	1.5229503476532251	0.8350373105141199	1.0469643141814815	0.9058333120938684	0	1.1532638054941606	0.4591785346069638
Fc-gamma receptor signaling pathway	1.7289399229642402	0.5436623676846443	0.6762655435254642	0.404549500034721	0.8793615030720929	0.8793615030720929	0.867884925469458	0.867884925469458	0	0	0	0	0	0	0	1.200722689364846	0.29462787065068446	0.7777852550479128	0	1.4525645812576826	1.617458717412915	0.8167520184181036	0.6466881817216521	0.875721470485152	1.2057719585807214	1.948181289413049	1.450832009426257	0.6489000317251656	0.6489000317251656	1.2688878410525166	1.2688878410525166	1.0336942525837371	1.3095923319053009	1.1362992191072805	0	1.3421892803745223	1.770877701416634
Fc-gamma receptor signaling pathway involved in phagocytosis	1.9582119253508317	0	0.7289758845722977	0.2615288851106075	0.31218157299145766	0.31218157299145766	1.0466956166842605	1.0466956166842605	0	0	0	0	0	0	0	1.2502187053712168	0.371803940486677	0.9454806787643442	0	1.5757952772794634	1.732454007937804	0.9894532445101388	0.7951554949854804	1.0554240652864544	1.4139377011509484	1.8570268108866963	1.574020601468682	0.797723682136258	0.797723682136258	1.4808283492573546	1.4808283492573546	1.2290714715681703	1.4378225638513538	1.238637705006234	0	1.1154682259685305	1.8730128487199849
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	0	1.187444322307582	0.7433860707632509	0.6334575563831194	0.6106467139506003	0.6106467139506003	1.0647194481411024	1.0647194481411024	0.15507357625182278	2.968816333019011	2.968816333019011	2.968816333019011	2.968816333019011	2.968816333019011	2.968816333019011	0.4739361404204162	0.1934299371661932	0.3645990488232091	0.31676707090193357	0.2601320284612179	0.5038791855417236	0.5627895576079996	1.110481975785124	0.7384831624697485	0	0.6023022119264694	0.5035796395905776	0.2245205948825583	0.2245205948825583	0.34841565466834823	0.34841565466834823	0.22649952244131383	0.4886334237459309	0.394053201604794	0	1.5790700091235452	1.1340715592822572
G2/M transition of mitotic cell cycle	0	0.4671715485125238	0.34648214529902177	0.5070347424518347	0.20997176451535776	0.20997176451535776	0.5297846042196965	0.5297846042196965	0.2015098848206873	0	0	0	0	0	0	0.6036062799802783	0.701811899626295	0.6758738837654663	0	1.0158354528344231	0.8184571295296692	0.9025781809079466	0.5582992602963351	1.928487434570752	1.07212106467087	0.7583355573610675	1.6074879030016294	0.290901049330479	0.290901049330479	0.4480911247246555	0.4480911247246555	1.1023043068665073	0.9230001395645528	1.0066081896514552	0	0.8146125819657496	0.8146125819657496
Golgi inheritance	0	0	0	0	0.7134747503219528	0.7134747503219528	0.8935877224254518	0.8935877224254518	0	0	0	0	0	0	0	1.231214541154981	0.8309554279156066	0.801723484088992	0	1.391166853221922	1.9229481150116812	0.8414805955512273	0	1.576131837934071	2.2577938129230555	1.209876628567769	1.8606660264761352	1.514447549388465	1.514447549388465	2.614581394187125	2.614581394187125	0.9445772533875736	0.8610334969760423	1.1660520744880087	0	0	0.9566994494930784
Golgi organization	0	0.20611656457188332	0.33455687263088685	0.3694258488975663	0.4390143028059047	0.4390143028059047	0.7577505041555472	0.7577505041555472	0.2579703065787573	0	0	0	0	0	0	0.5249292481277243	0.21571154719849203	0.6758738837654663	0	1.1775135934971606	0.9990818944887808	0.42830495616753206	0.24930576422683623	0.7417433393473346	0.95398062752675	1.3860868110447937	1.4344238339935185	1.6578574430192885	1.6578574430192885	1.2427354184396322	1.2427354184396322	0.8958429925774757	0.6835531648552854	0.7250622433494388	0	0.907589437976718	0.49788483728046495
Golgi to plasma membrane protein transport	0	0	0.2620817189326655	0.727632525588554	0.8468997165641944	0.8468997165641944	1.282810137111719	1.282810137111719	0.5762103190362953	0	0	0	0	0	0	0.31522018476072805	0.371803940486677	0.6758738837654663	0	1.218152967195486	1.3067726279714635	1.2196434215025056	0.7951554949854804	0.8433457452308865	1.4139377011509484	1.0474093376651257	1.0680436297469882	0.797723682136258	0.797723682136258	0.6484474655380549	0.6484474655380549	1.2290714715681703	0.7286137504526694	0.5625654076308013	0	1.1154682259685305	0.8146125819657497
Golgi to plasma membrane transport	0	0	0.27008098540316794	0.5215981236959557	0.6148963320380053	0.6148963320380053	0.9799634175782124	0.9799634175782124	0.407094696270901	0	0	0	0	0	0	0.4275004082305941	0.5017688227012985	0.6941751997120879	0	1.244089938280237	1.2739332840746873	1.0954150398586464	0.5740704148192958	0.6120750122086384	1.0965778675328728	0.9327205925948976	1.144532942284151	0.5760840191202284	0.5760840191202284	0.461189959883296	0.461189959883296	1.2948847168852742	0.6387199440528509	0.5196184536176172	0	0.8354688490680023	0.5893587861334617
IRES-dependent viral translational initiation	1.9582119253508317	0	1.0938802494834938	1.8721531979456405	1.399702838069709	1.399702838069709	0.7577505041555472	0.7577505041555472	0	0	0	0	0	0	0	1.0673457334084768	0	0.6758738837654663	0	0.9013045250439496	1.467581594185894	0	1.3324649122071524	1.395135705637865	0	0.5900190249161595	0.4929872165816602	0.797723682136258	0.797723682136258	1.1319878550193527	1.1319878550193527	0	0.7286137504526694	0.3855203590637312	0	2.7973046232554033	0
ISG15-protein conjugation	0	0	0.8614390216115575	0.8599345861241254	0	0	2.729516613938614	2.729516613938614	2.2013511457047183	0	0	0	0	0	0	2.471055432298386	0	2.5975388022607326	1.5735909747207808	0.8402619380534676	2.536244468929714	1.7643006501458094	3.25424169534283	0	3.751425444769677	1.5667351610416604	0.838936259496209	2.569364269199677	2.569364269199677	1.664840924724367	1.664840924724367	2.1170021826872234	1.1707622137089913	0.672562077781781	0	0	2.5943799714146065
JNK cascade	0	1.4063651646583186	0.7454886293491317	0.6513010985267806	0.5328342617235117	0.5328342617235117	0.6790809752938745	0.6790809752938745	0	0	0	0	0	0	0	0.5377293321305087	0.32882042481828727	0.31529829170218426	0	0.8125644387300351	1.3541396565672497	0.33374081571934516	0	0.5303225957512808	0	1.2749879194579976	1.1114551668848518	0.38020175465118866	0.38020175465118866	1.3670355495319966	1.3670355495319966	0.8688000542246348	0.9157077290036444	0.78588116995035	0	1.4423103675794395	0.7317430416920303
L-alanine transport	0	0	0	0.6749942212828977	0.7882951167400768	0.7882951167400768	1.565897302340848	1.565897302340848	1.2874242865124843	0	0	0	0	0	0	0.7948895609867035	0	0.882584973944718	0	0.6584049297068584	1.3900278431159516	0	1.6188210667885978	1.685199395631497	0	1.3100849662554117	0.6572893725483201	1.0267873214484076	1.0267873214484076	0	0	1.0336942525837371	1.2696323652844763	0.9413290963771808	1.4898138348092944	1.0464363066316646	1.6458555306206983
