Unnamed: 0	GSM1565955	GSM1565956	GSM1565957	GSM1565958	GSM1565959	GSM1565960	GSM1565961	GSM1565962	GSM1565963	GSM1565964	GSM1565965	GSM1565966
ENSG00000002919	17799	3745	9113	4177	7160	3182	24987	2889	7546	4941	18615	3346
ENSG00000002933	9632	2738	12088	1009	2544	225	16091	2413	12730	8424	17715	1635
ENSG00000003056	21733	26678	16928	32206	41468	44870	26184	47728	29288	49740	26038	27971
ENSG00000003096	4	5	5	2	8	9	16	17	22	21	16	7
ENSG00000003137	68	12	34	12	155	20	10	6	14	24	10	6
ENSG00000003147	314	742	102	1173	370	888	178	718	206	812	166	667
ENSG00000003249	94	855	81	138	217	496	14	43	48	57	24	53
ENSG00000003393	1293	878	1350	1679	1808	1687	2797	2491	2898	2663	2160	1212
ENSG00000003400	1820	796	456	2415	886	1110	8056	2059	957	3673	2132	1911
ENSG00000003402	107199	22545	89460	9702	69515	19328	147713	17101	132257	17934	164270	12573
ENSG00000003436	822	121	3471	118	854	184	6127	212	11000	416	9685	87
ENSG00000003509	682	1024	502	1215	865	1003	946	1246	928	1245	882	839
ENSG00000003756	9577	8547	9673	13755	9632	10162	13802	14254	13734	12579	17170	11850
ENSG00000003987	176	107	86	127	109	93	248	141	171	152	176	108
ENSG00000003989	1490	28	257	1	150	19	3466	11	2419	13	1641	7
ENSG00000004059	5400	12893	4159	20103	6166	9946	4963	9528	5743	11595	5907	16970
ENSG00000004139	1105	451	803	514	990	582	1926	726	1702	555	1337	427
ENSG00000004142	3349	5871	2489	5485	4041	4376	4087	4397	4489	5533	4003	4609
ENSG00000004399	9777	19146	12683	21328	10830	22902	6397	16628	15674	28428	18637	20231
ENSG00000004455	4989	7904	5683	30304	8389	10745	9586	16739	8922	18537	9433	14133
ENSG00000004468	1195	237	297	457	381	427	4061	506	1690	477	3084	199
ENSG00000004478	1666	8317	3214	6426	4759	5572	2977	4241	8306	7543	6317	6466
ENSG00000004487	5216	4564	5063	6493	4857	4392	5348	5620	6240	6055	5658	4778
ENSG00000004534	7191	9095	5611	8918	5597	6548	8195	8696	6846	7990	10138	9785
ENSG00000004660	42	728	26	464	222	455	61	593	73	575	132	558
ENSG00000004700	3249	3368	3317	4897	5038	6797	5232	7820	5682	7445	6074	3261
ENSG00000004766	2272	2365	1848	3737	3564	4271	2596	4634	2560	4578	2259	2261
ENSG00000004777	148	321	180	413	261	514	230	494	113	189	224	683
ENSG00000004779	2066	6107	1328	4318	2552	3023	2030	2608	2243	3584	2180	3499
ENSG00000004799	9	27	2	60	14	35	2	20	79	743	2	26
ENSG00000004809	52	76	116	171	113	64	56	44	104	38	174	65
ENSG00000004838	38	64	23	174	26	90	31	95	16	128	30	138
ENSG00000004846	34	5	21	7	10	16	51	8	83	10	30	13
ENSG00000004864	960	1292	795	1381	1443	1342	1280	1690	1913	2006	1769	1121
ENSG00000004866	4552	2892	1601	2673	4763	2915	4056	3106	1618	2859	1413	2028
ENSG00000004897	3468	3388	2844	4616	4981	5497	5566	7018	7174	7584	5956	3104
ENSG00000004939	133	73	74	98	103	125	145	148	146	93	125	100
ENSG00000004948	0	9	1	67	25	95	0	52	5	113	2	50
ENSG00000004961	1174	2492	885	2878	1806	3213	1275	3054	2105	3280	1407	1879
ENSG00000004975	2336	1170	1692	2083	2048	1573	2760	1914	2641	2821	2381	1966
ENSG00000005001	26	2	4	0	9	4	17	1	14	0	24	2
ENSG00000005007	8342	7206	6650	7760	8083	7680	10196	8684	10905	9580	11225	8214
ENSG00000005020	540	4067	933	6140	4064	7613	748	10080	2896	9413	1602	4011
ENSG00000005022	8203	27963	4461	18983	11930	21007	5064	18851	7237	21007	5975	14884
ENSG00000005059	303	751	259	1747	468	638	1308	637	675	1431	981	634
ENSG00000005075	1290	4452	947	3868	1438	2464	1146	1974	1589	2933	1514	3505
ENSG00000005100	512	545	498	885	720	1021	853	1597	1036	1617	870	758
ENSG00000005108	15	2	51	23	34	3	48	3	56	11	12	1
ENSG00000005156	1116	1277	1191	1580	1080	1067	1480	1636	1905	1571	1816	1331
ENSG00000005175	7814	2449	4338	3022	6427	3388	8285	3380	5575	2962	5188	1832
ENSG00000005187	359	432	903	1150	298	567	789	1091	347	475	244	382
ENSG00000005189	137	207	148	334	139	242	171	257	149	289	229	301
ENSG00000005194	3215	3254	2119	3086	2782	2610	2701	2471	3268	3076	3329	2813
ENSG00000005206	780	1837	833	2841	763	1569	1233	2061	998	1977	1744	3485
ENSG00000005238	6032	7022	3117	4815	6489	6055	4363	5746	7771	4860	5306	4540
ENSG00000005243	55	336	26	711	149	255	33	232	18	511	50	608
ENSG00000005249	2353	590	1843	521	2139	2371	4808	1286	3359	2092	2640	469
ENSG00000005302	1003	3615	1943	5953	2961	6042	1914	8544	2941	6917	3536	5148
ENSG00000005339	4381	2757	5946	5559	5624	6158	10054	9531	16128	9121	11692	5389
ENSG00000005379	124	324	438	388	706	784	365	933	434	482	1155	1331
ENSG00000005381	1772	2258	412	1270	1013	1209	1380	1877	5496	5266	1116	1674
ENSG00000005436	436	510	334	847	851	718	538	804	504	947	436	462
ENSG00000005448	609	1183	175	537	158	320	281	320	320	466	370	495
ENSG00000005469	175	356	95	698	254	699	182	794	196	893	147	402
ENSG00000005471	30	1133	87	206	637	769	24	800	391	538	103	233
ENSG00000005483	4230	2967	5100	4560	5595	6662	7093	11236	14794	9405	10644	3733
ENSG00000005486	1526	2176	1264	5912	966	1331	1391	1499	8347	7512	3411	4525
ENSG00000005513	75	2333	171	1088	136	283	21	84	18	31	293	1338
ENSG00000005700	2870	1864	2529	2721	4527	3717	5242	4754	5388	3920	4333	1911
ENSG00000005801	1088	1277	1457	1757	1469	1350	1345	1783	1218	1627	1414	1222
ENSG00000005810	2455	2153	2473	3249	4264	4303	6418	9739	5301	8311	5239	3162
ENSG00000005812	6656	2743	6121	4177	6298	5309	9843	6028	11930	6067	10354	2477
ENSG00000005844	722	1889	1229	2068	728	760	2099	3074	1466	1880	3719	3033
ENSG00000005882	408	2068	198	2011	620	1895	258	1338	496	1956	290	1211
ENSG00000005884	1354	1390	352	508	698	1033	1012	605	878	613	504	608
ENSG00000005889	1888	1018	2099	1746	2067	1807	3944	3024	4416	2737	3906	1325
ENSG00000005893	17682	11317	11334	15642	19242	17658	23146	21118	27185	29831	20586	9426
ENSG00000005961	179	268	260	656	355	356	407	321	415	427	922	686
ENSG00000005981	10	2	6	3	5	4	30	9	21	13	16	6
ENSG00000006007	2893	5599	1758	9915	2958	6282	1953	6786	3113	10805	2381	6169
ENSG00000006015	1812	8824	1348	5971	2487	3558	2265	4145	2016	4660	2774	11550
ENSG00000006016	74	89	67	100	84	38	78	97	58	45	123	70
ENSG00000006025	189	705	122	760	222	614	250	843	97	758	252	905
ENSG00000006042	11	14	6	22	18	5	16	9	16	16	31	26
ENSG00000006062	32052	13124	41851	7380	32782	6833	43883	5894	44942	5527	39763	6355
ENSG00000006071	20	11	23	17	13	15	26	29	37	9	25	28
ENSG00000006118	589	139	346	105	551	214	567	168	5114	117	2182	179
ENSG00000006125	10173	6544	14153	9358	9449	9025	16535	12320	24828	11646	29911	6737
ENSG00000006194	1459	2508	1341	3096	1967	2261	2397	2839	2353	3176	2624	2853
ENSG00000006210	317	119	331	39	143	45	306	29	164	20	281	29
ENSG00000006282	3677	10006	727	4307	1707	3565	2293	6689	1762	5587	1319	5393
ENSG00000006283	194	178	18	12	164	38	60	27	101	31	71	28
ENSG00000006327	216	1220	109	444	374	613	187	447	284	699	392	594
ENSG00000006432	19	63	44	96	42	40	51	37	204	100	75	42
ENSG00000006451	3881	2682	5594	4111	3187	2760	6319	3538	11718	4972	10529	2241
ENSG00000006453	737	350	411	56	219	79	975	50	507	77	425	43
ENSG00000006459	2203	3298	3938	5897	7359	7540	3699	16426	17978	13531	10807	4456
ENSG00000006530	1005	704	1202	891	1189	1257	3343	1603	2125	1602	2808	755
ENSG00000006534	1729	3665	727	5355	2291	4461	1290	5546	2356	5622	1617	5130
ENSG00000006555	299	62	215	54	230	57	191	56	235	41	315	42
ENSG00000006576	1256	6778	3565	10523	9932	11646	1147	13878	5391	11057	2314	4940
ENSG00000006606	18	64	35	16446	9	45	44	577	3177	22667	549	9491
ENSG00000006607	3973	2390	4903	2912	4962	3543	7340	4821	8181	3481	6038	2052
ENSG00000006625	869	4128	529	2873	1403	2782	881	2533	772	2782	1261	2211
ENSG00000006634	374	812	298	1099	820	1351	446	1567	693	1483	651	799
ENSG00000006638	25	90	17	47	34	18	30	16	27	35	60	53
ENSG00000006652	3413	1340	2390	1333	2083	1385	4510	1661	3947	1813	5892	1255
ENSG00000006659	1	1	2	1	7	2	5	2	8	1	14	3
ENSG00000006695	1242	1004	611	1064	997	1240	1578	1419	967	1433	1071	866
ENSG00000006704	628	451	154	120	613	360	272	206	384	310	293	163
ENSG00000006712	4867	4262	3272	5743	2664	2288	4521	2398	5314	3749	6411	4270
ENSG00000006715	5544	4569	5521	5580	8291	7775	9496	8639	9332	8572	8552	4153
ENSG00000006740	18	20	9	18	47	55	16	15	14	20	20	24
ENSG00000006744	2743	4969	2721	5610	3729	4380	3964	4794	3223	5644	4479	5446
ENSG00000006747	142	39	69	47	91	31	395	45	400	31	249	43
ENSG00000006756	2406	2066	1997	3945	2328	2952	2642	3234	3161	4289	2657	2637
ENSG00000006757	293	313	137	315	283	352	186	296	153	295	178	239
ENSG00000006831	2252	1968	2012	2640	2463	2497	3475	3249	3524	3303	3205	1901
ENSG00000006837	120	95	30	76	62	59	110	69	57	97	67	58
ENSG00000007038	37	191	7	125	251	514	38	203	66	301	20	163
ENSG00000007047	1783	1644	1131	1630	1194	1379	1438	1152	2616	1605	1837	1350
ENSG00000007062	8	5	14	28	20	17	62	44	29	19	56	26
ENSG00000007080	2349	4404	1874	4572	1855	1993	2108	1783	2418	2853	2832	4310
ENSG00000007129	13	39	3	13	4	12	20	43	21	87	26	58
ENSG00000007168	9773	8688	11902	10978	12016	10819	16551	13627	21234	13353	17616	8152
ENSG00000007171	5	2	1	0	1	2	7	2	0	2	3	1
ENSG00000007202	13638	63263	17721	71648	50628	95226	18724	121503	34701	85467	23973	61155
ENSG00000007237	382	3888	855	6302	1900	5935	488	8072	2942	9104	1395	4402
ENSG00000007255	977	2683	581	3006	806	1294	780	1281	485	1911	734	2826
ENSG00000007264	1142	7324	523	10447	1958	4333	566	4652	1453	6014	2249	9031
ENSG00000007312	14	1155	12	114	25	122	58	87	115	170	131	165
ENSG00000007341	363	524	402	1247	538	782	331	774	676	1188	478	710
ENSG00000007350	30	3	23	5	9	2	17	4	25	0	11	2
ENSG00000007372	10	5	6	4	7	2	9	10	8	3	9	7
ENSG00000007376	1055	2339	728	1839	1314	1610	1152	1461	1141	1500	1308	2456
ENSG00000007384	807	1060	286	564	978	1506	718	1383	445	728	770	814
ENSG00000007392	3097	3871	4389	5718	3468	3239	5182	3982	4112	2796	7273	5220
ENSG00000007402	14	43	12	19	4	49	11	31	25	35	44	34
ENSG00000007516	76	199	69	159	72	63	66	28	86	91	124	166
ENSG00000007520	1929	3044	1739	3961	1826	1634	2108	1463	2075	2161	2753	3675
ENSG00000007541	1007	2169	766	2994	911	1805	1390	2013	1186	1806	1609	3501
ENSG00000007545	1608	1044	1734	1568	2131	2162	2809	3051	4198	2519	3509	1771
ENSG00000007866	1	7	9	1	4	2	6	0	30	1	47	2
ENSG00000007923	3125	4027	2516	3557	3713	3822	4040	4327	3504	4738	4067	3663
ENSG00000007933	2	19	9	10	2	6	6	5	5	3	23	9
ENSG00000007944	12217	2610	11215	766	9714	2550	9275	2076	7069	1625	2708	490
ENSG00000007968	24	29	37	56	27	33	66	31	50	71	73	61
ENSG00000008018	5924	9423	4589	10159	5942	5961	7598	5892	6680	7620	8348	7851
ENSG00000008056	97	69	56	110	32	58	165	130	231	149	212	94
ENSG00000008083	2185	3706	5611	9035	4755	6849	4101	9891	13727	9910	8426	6337
ENSG00000008086	434	362	589	595	738	1115	795	1686	1325	940	779	487
ENSG00000008118	2063	14	446	9	577	10	1171	15	870	57	1365	3
ENSG00000008128	1420	1752	1954	4630	2285	2684	2098	1746	2458	2933	4473	5429
ENSG00000008130	13118	5925	5730	6779	8958	5149	11135	5033	11674	8082	11445	6870
ENSG00000008226	228	529	104	472	136	245	170	210	138	331	204	401
ENSG00000008256	240	335	273	646	274	513	236	667	636	1079	432	475
ENSG00000008277	16	23	35	41	42	56	82	104	46	51	69	50
ENSG00000008282	1164	2074	504	2967	1619	2686	715	3171	1827	5307	1518	1888
ENSG00000008283	1113	772	582	1305	755	582	1285	687	1205	1274	1420	916
ENSG00000008294	14826	4548	9547	5451	11362	7999	29114	10994	24042	9242	20127	4108
ENSG00000008300	194	200	296	433	406	448	283	445	316	351	290	218
ENSG00000008311	35	59	79	195	69	104	163	188	216	187	152	122
ENSG00000008323	148	34	27	3	143	17	54	12	19	21	29	22
ENSG00000008324	1121	1812	781	2386	1082	1192	962	1161	1203	1613	1334	1698
ENSG00000008382	1333	2982	667	2868	1114	1540	652	1266	766	2539	841	2453
ENSG00000008394	3776	6291	1838	9234	5028	11090	6040	8353	6853	5693	6858	4124
ENSG00000008405	697	373	864	535	710	444	860	600	1719	976	1381	531
ENSG00000008441	176	118	47	77	105	159	415	186	94	145	200	116
ENSG00000008513	32223	3661	19763	3400	19945	3346	32879	4268	42660	6979	26341	2301
ENSG00000008516	11906	7416	13508	9341	13698	7818	13808	6077	19084	6909	18554	9072
ENSG00000008517	7357	463	14150	799	3662	370	10502	781	15475	529	20506	1120
ENSG00000008710	1653	2000	3165	2505	4318	6084	4876	7182	6964	4487	5075	5461
ENSG00000008735	33	37	19	27	34	53	44	45	67	45	41	41
ENSG00000008838	2547	3041	2351	3768	2655	3208	3412	3567	4102	4369	4407	4221
ENSG00000008853	360	1432	199	1496	573	1175	224	997	410	1465	442	1251
ENSG00000008869	1125	1249	1522	2967	2292	3718	1965	6220	2828	4234	2259	2062
ENSG00000008952	7016	7938	9438	9368	9901	8248	11735	8810	29997	11813	15447	6107
ENSG00000008988	25522	46045	21829	63460	21930	25428	27528	27602	27334	38480	32721	43535
ENSG00000009307	55591	36228	43795	37555	59483	53565	72797	53559	67435	49116	66429	25040
ENSG00000009335	5257	3721	6130	4230	8632	7347	10446	8647	13637	8430	9835	3686
ENSG00000009413	597	480	1664	1174	1028	1434	1453	2542	2409	1757	1271	934
ENSG00000009694	1	2	4	7	4	4	11	19	2	12	15	8
ENSG00000009724	109	138	203	122	205	287	323	384	202	203	342	116
ENSG00000009765	6	15	7	20	18	8	22	12	14	15	27	15
ENSG00000009780	651	1183	651	1475	1101	1895	830	1911	791	1397	931	1136
ENSG00000009790	4108	1587	5611	2654	5110	2201	6011	2677	5675	1285	9588	2584
ENSG00000009830	636	706	699	1063	614	851	1049	1137	735	986	978	1152
ENSG00000009844	2530	2010	1970	3193	3008	3385	3472	3837	3193	4089	3185	1967
ENSG00000009950	25	18	40	21	16	20	40	22	19	28	56	44
ENSG00000009954	6237	4446	6189	6275	7944	7916	9632	9951	13826	9704	10830	5863
ENSG00000010017	2595	2541	2758	4163	3532	3827	3778	4665	6344	5472	5037	2213
ENSG00000010030	1551	16	368	53	282	15	3398	10	380	50	3226	48
ENSG00000010072	593	386	502	755	766	838	915	1095	1148	1158	839	419
ENSG00000010165	2075	2746	1355	3701	2384	2851	2516	2720	2747	3912	2583	3282
ENSG00000010219	326	1021	234	1133	432	738	339	815	278	978	348	961
ENSG00000010244	16231	9753	12978	13899	18111	17120	24415	26213	23040	18522	24501	10032
ENSG00000010256	11951	37066	6533	21114	13658	21331	9732	16479	11132	15887	9455	18046
ENSG00000010270	1353	1437	1015	1961	1678	1519	2109	1898	2718	2852	2392	1382
ENSG00000010278	7495	8729	4240	7709	10360	11786	3503	7302	5446	7195	3415	2862
ENSG00000010292	2189	2892	1370	3306	3115	4675	2146	5261	3203	5549	2710	3088
ENSG00000010295	2562	5730	2077	8569	3603	6184	2882	5882	3132	6892	3789	8213
ENSG00000010310	49	358	132	1251	119	346	118	758	220	283	262	896
ENSG00000010318	155	278	109	499	265	320	151	504	172	548	195	419
ENSG00000010319	15	234	2	17	49	87	8	82	15	70	9	36
ENSG00000010322	3851	8844	4733	16402	6890	9850	6601	18505	9384	16290	9764	18883
ENSG00000010327	1092	9234	2056	82151	3405	6246	2251	54507	5771	112539	4619	82575
ENSG00000010361	270	606	130	1173	177	282	150	311	214	744	232	673
ENSG00000010379	66	48	28	12	44	14	92	9	19	1	48	10
ENSG00000010404	11351	5226	13260	9034	10195	9913	18507	15601	21777	14568	20319	5623
ENSG00000010438	12	949	159	823	1592	1842	20	1105	221	1218	95	2145
ENSG00000010539	932	647	846	1156	779	687	1439	1001	1558	1322	1657	749
ENSG00000010610	10827	18511	4865	30540	11191	14141	1516	15546	12187	48690	3358	21530
ENSG00000010626	145	488	70	623	131	293	112	263	174	482	157	436
ENSG00000010671	2662	9741	3032	15083	5723	12393	1818	11733	3552	14102	3096	9184
ENSG00000010704	106	136	64	210	194	97	99	154	243	1042	224	184
ENSG00000010803	579	604	445	1022	632	981	382	788	446	1117	451	1056
ENSG00000010810	768	2105	975	2050	1178	3069	1568	3607	2028	1717	3084	1984
ENSG00000010818	1749	31	2713	68	1515	76	6016	198	6777	211	7929	105
ENSG00000010932	1	1	1	3	0	1	3	8	2	3	1	1
ENSG00000011007	7135	3182	3974	3913	4954	3346	6584	3868	8504	5129	6800	3250
ENSG00000011009	4367	6459	2491	6152	3750	4275	3808	4075	3770	5597	4620	6941
ENSG00000011021	1882	805	5256	2176	2644	1572	4638	2502	6763	2802	6599	1794
ENSG00000011028	2618	24553	1320	19747	6632	21075	1023	18456	1988	13897	1845	23200
ENSG00000011052	207	2071	411	1417	777	1065	415	1112	408	1359	439	1667
ENSG00000011083	27	2	3	0	6	6	2	4	20	0	18	3
ENSG00000011105	3	21	8	1	5	11	16	3	29	29	20	14
ENSG00000011114	504	424	876	867	1168	663	1346	811	1459	1442	2267	520
ENSG00000011132	2863	1459	2471	1596	2266	1216	3074	1198	3336	1602	4086	2066
ENSG00000011143	346	583	160	507	328	424	447	573	267	669	344	491
ENSG00000011198	1319	869	843	1285	1328	1295	1371	1473	2440	1735	1788	934
ENSG00000011201	98	108	54	192	174	220	92	275	54	302	70	143
ENSG00000011243	5067	6711	3046	6680	4265	4564	6013	4861	3462	4209	6174	7981
ENSG00000011258	841	1110	900	1797	1724	2608	1072	4244	1988	3098	1426	1347
ENSG00000011260	2507	3995	1992	5708	3482	3967	2986	4626	3829	6218	3648	4279
ENSG00000011275	2487	3913	2943	4914	3664	4457	4444	5516	6174	6181	5286	4667
ENSG00000011295	1413	2742	986	3503	1631	2468	1754	3177	1609	2618	1734	2276
ENSG00000011304	10222	7681	11650	10665	15099	13526	18912	16048	22217	15802	21124	11003
ENSG00000011332	17	29	14	41	26	17	19	31	9	16	13	30
ENSG00000011376	1272	1668	989	1483	1590	1895	2045	1992	1979	2560	1897	1429
ENSG00000011405	1832	606	1444	1061	2086	2134	3068	3952	3828	3243	2506	703
ENSG00000011422	5536	13922	4909	10364	7355	7034	3515	6260	62780	8918	36895	9125
ENSG00000011426	59	18	60	62	124	76	188	101	236	123	133	46
ENSG00000011451	1920	2122	1930	2628	2573	3132	2788	3338	3187	3030	3249	2972
ENSG00000011454	7143	4293	6972	6173	7719	6798	10855	8901	12174	8800	10883	4691
ENSG00000011465	8	8	21	56	9	9	17	4	244	36	24	18
ENSG00000011478	716	909	661	889	514	475	399	454	1310	554	952	823
ENSG00000011485	997	2262	838	1699	1356	2177	987	1898	1430	2159	1365	1497
ENSG00000011523	3782	1925	7693	3060	2477	2220	6839	3372	18530	3491	12533	1618
ENSG00000011566	681	410	142	298	559	422	359	684	393	684	407	186
ENSG00000011590	105	11	17	3	13	9	363	5	51	5	85	16
ENSG00000011600	41499	53883	24864	55204	33833	28583	31064	20890	32077	36895	34576	34970
ENSG00000011638	3461	2363	2068	2006	1443	1630	2460	976	1782	1047	2505	1120
ENSG00000012048	269	249	200	318	400	598	520	706	679	771	614	384
ENSG00000012061	786	3572	870	4357	1187	2231	1326	2672	1161	3578	1639	3473
ENSG00000012124	157	500	37	217	266	223	133	208	117	747	122	217
ENSG00000012171	61	224	76	129	122	100	67	66	85	52	70	156
ENSG00000012174	511	620	490	656	999	1080	866	1387	1387	1401	1051	477
ENSG00000012211	1615	832	876	1227	1494	1076	1184	1013	1415	1255	1077	1127
ENSG00000012223	60	156	1	151	22	27	8	24	5	17	37	600
ENSG00000012232	1014	1414	748	2292	1242	2098	1083	2591	2136	3267	1308	2205
ENSG00000012660	4267	3305	4390	6371	7699	9017	8095	9508	8391	7482	8380	4140
ENSG00000012779	12	43	68	3859	80	33	27	221	197	1484	130	1620
ENSG00000012817	3708	2947	6230	6437	5809	5473	9670	10015	7214	7275	10597	6769
ENSG00000012822	4146	3402	2322	5967	3870	5787	3654	5550	4214	7245	4057	5302
ENSG00000012963	730	1558	554	2341	1330	2231	952	2712	1394	2819	1423	1636
ENSG00000012983	1918	1390	1858	2172	2510	2495	4572	3723	3057	2271	4061	1113
ENSG00000013016	40	165	27	70	87	214	59	97	91	162	90	53
ENSG00000013275	2526	2422	1995	2609	2322	1773	3699	1816	3008	2283	3151	2208
ENSG00000013288	3534	5531	2043	6526	3608	5817	3542	6169	3454	7150	3717	4722
ENSG00000013293	46	27	60	18	34	34	76	34	63	25	120	42
ENSG00000013297	46	18	26	11	14	18	31	12	35	24	70	22
ENSG00000013306	4277	8145	3373	8173	4508	5358	4870	4965	5192	6801	5450	8509
ENSG00000013364	47210	45824	32146	32703	33405	25461	49835	20886	38119	21428	55921	33160
ENSG00000013374	125837	9714	96997	12722	60989	11643	203074	11674	126446	16926	170554	14264
ENSG00000013375	1219	938	1190	1382	1312	1191	2286	1826	2355	1998	3044	1049
ENSG00000013392	205	434	93	402	247	431	152	448	251	457	193	311
ENSG00000013441	9304	4916	8570	9513	7466	6277	11400	10140	10729	7303	14763	6324
ENSG00000013503	209	429	234	693	456	804	361	865	387	978	303	484
ENSG00000013523	666	1424	191	1760	897	2466	374	2915	912	2890	573	1684
ENSG00000013561	2975	2800	2069	3836	3342	3582	3414	3990	3923	5320	3291	2598
ENSG00000013563	2560	4326	1095	5493	3175	4838	1766	3538	2109	5245	1772	4289
ENSG00000013573	1214	1338	1160	2646	321	457	962	1188	1035	1169	1373	1701
ENSG00000013583	1457	3201	1505	4741	1879	2822	1287	2608	1427	4538	2245	5476
ENSG00000013588	58	11	28	18	30	16	86	16	145	6	185	29
ENSG00000013619	237	113	1747	44	384	91	1488	75	2159	60	2321	38
ENSG00000013725	84	309	295	211	93	292	425	179	303	167	626	331
ENSG00000013810	1411	9196	1723	10371	3710	6801	1550	6042	3436	7143	2975	9239
ENSG00000014123	2036	1398	2186	2648	3535	4068	3369	5651	4070	4393	3210	1555
ENSG00000014138|	598	1556	687	1962	1184	1538	978	1493	774	1643	1380	2176
ENSG00000014164	1214	1512	1303	4434	1136	1567	2122	2061	2280	2428	2237	3001
ENSG00000014216	15195	15962	11153	20115	17060	17107	15943	15400	16866	15986	16960	16726
ENSG00000014257	159	365	403	479	425	462	502	736	372	585	480	365
ENSG00000014641	16997	42094	8646	25417	20841	35084	16294	35217	11299	29256	11435	19802
ENSG00000014824	3035	2756	2543	3358	4058	4863	4139	4764	5446	5138	4137	2209
ENSG00000014914	82	25	91	107	100	60	111	65	92	84	174	34
ENSG00000014919	2014	2989	1565	2924	2486	2870	2096	3511	3029	3988	2392	2122
ENSG00000015133	67	133	262	317	100	79	462	320	433	401	874	447
ENSG00000015153	882	837	786	1000	1164	1211	1000	1332	1239	1437	1216	781
ENSG00000015171	1246	1003	820	1706	1803	1915	1747	2239	2973	4021	1928	1249
ENSG00000015285	1262	7668	1284	13519	2407	5632	968	5880	3546	8575	3173	9931
ENSG00000015475	14114	11354	15866	7638	15613	6440	8385	6114	29066	7197	17562	5321
ENSG00000015479|	13204	11436	13823	18838	14628	17195	18685	20246	20679	23943	20592	12492
ENSG00000015532	1738	3280	963	2201	1298	1939	1205	1572	3009	1780	3729	2116
ENSG00000015568	2613	313	2215	583	2186	1398	1579	524	3470	953	6138	707
ENSG00000015676	2862	2937	2545	4191	2991	3201	3396	3614	3639	4464	3872	4000
ENSG00000016391	600	251	117	1209	230	302	225	377	1808	3158	302	641
ENSG00000016864	1633	2518	1664	3746	2031	2964	2244	2998	2784	3232	2668	2611
ENSG00000017260	5940	3438	4721	6703	5985	5813	10003	7449	10482	13797	10257	4546
ENSG00000017483	1999	16	128	84	180	32	5002	77	229	79	944	79
ENSG00000017797	7430	6546	6277	7862	6017	6182	8263	7000	13459	9104	10750	6008
ENSG00000018189	14942	3512	10532	2928	12564	3544	17988	3833	8804	2461	9301	1586
ENSG00000018280	252	1072	85	446	93	196	122	260	11390	2333	3829	653
ENSG00000018408	267	332	152	359	180	132	183	99	143	143	243	264
ENSG00000018510	3270	2509	4074	5595	4598	5781	6182	8700	8154	8909	4935	3608
ZNF285CP	8	5	17	11	11	2	5	3	3	10	6	3
ENSG00000018610	1351	1434	949	1798	948	1313	1914	1607	1414	1895	1995	1511
ENSG00000018625	8	5	3	4	6	6	10	7	6	6	14	10
ENSG00000018699	362	434	499	1121	496	531	1015	920	712	1322	901	905
