GeneID	Symbol	Ensembl	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
9653	HS2ST1	ENSG00000153936	-0.7185542855333439	1.2342139855677496	-5.496205461504787	0.002935802086694865	0.04228393218061513	0.8749368428010779	1.5934911283344217
9943	OXSR1	ENSG00000172939	-0.7251344873594436	2.403370324363774	-5.81776939914038	0.00229570101241792	0.03798298732685699	2.0408030806840527	2.7659375680434963
695	BTK	ENSG00000010671	-0.8973464793086512	2.7563959958973108	-5.83375345695931	0.0022684404088344507	0.037897532568841805	2.3077227562429856	3.205069235551637
5211	PFKL	ENSG00000141959	-1.1497653935517613	3.096359267129513	-5.164141610501941	0.003829678161245423	0.048725383061035514	2.521476570353633	3.6712419639053944
823	CAPN1	ENSG00000014216	-1.1690278402072085	3.2612710532376084	-7.699674560569355	6.567439215836308e-4	0.02362808891925716	2.6767571331340045	3.845784973341213
8731	RNMT	ENSG00000101654	-1.3352370645677243	3.075418441548521	-5.783691530235936	0.0023551226598482245	0.038373943886199746	2.407799909264659	3.743036973832383
2597	GAPDH	ENSG00000111640	-1.6230172349704013	2.0309801498775975	-6.1034866946268185	0.0018613821242399332	0.035509783300150186	1.2194715323923973	2.8424887673627985
5257	PHKB	ENSG00000102893	-2.123190939480507	2.859869339935088	-9.738870023579057	2.2164362633575235e-4	0.015384825023654	1.798273870194835	3.921464809675342
843	CASP10	ENSG00000003400	-2.801696456003172	5.925602396821451	-5.561975624355279	0.002789293177391922	0.04137107276004027	4.524754168819866	7.326450624823038
5891	MOK	ENSG00000080823	-3.444201074189323	5.036279725884248	-6.000113389372084	0.002006266361887612	0.03644139828080159	3.314179188789588	6.758380262978911
6696	SPP1	ENSG00000118785	-3.748781343023623	4.89531792374063	-8.662275742487209	3.822221801786122e-4	0.01853940879225554	3.0209272522288195	6.7697085952524425
4776	NFATC4	ENSG00000100968	-4.140523073387753	4.093505890323491	-24.774401048587197	2.540315283111559e-6	0.0036869747935075574	2.0232443536296136	6.163767427017366
9702	CEP57	ENSG00000166037	-10.530064178904182	10.325750244259654	-5.2635960385526275	0.0035319805497456783	0.046865768317665014	5.060718154807564	15.590782333711745
