GeneID	Symbol	Ensembl	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
1399	CRKL	ENSG00000099942	-0.8304042266105297	1.1020427696415223	-3.239378204766948	0.001774159442484326	0.020613515022364765	0.7785086553776798	1.6089128819882095
6676	SPAG4	ENSG00000061656	-1.0450766772753508	1.2284512062875128	-2.947222865260442	0.004249752863188882	0.03762043129841968	0.8212784748815317	1.8663551521568824
7994	KAT6A	ENSG00000083168	-1.1255086945775088	1.2452037752171912	-2.9704624847931473	0.003972160630519759	0.03583690326770653	0.8066938942129663	1.932202588790475
780	DDR1	ENSG00000204580	-1.1500565868679873	1.592455069310859	-2.926670728465318	0.0045100807223712545	0.03928884752993515	1.1443810744272276	2.294437661295215
2353	FOS	ENSG00000170345	-1.1877053222023353	1.2939972744508395	-3.4075459036101075	0.00104842669059181	0.014331067778015991	0.8312549411252542	2.0189602633275894
1605	DAG1	ENSG00000173402	-1.2307334349647665	1.569946720504121	-2.8171082506995924	0.006163885756880315	0.048986025567097184	1.0904401874009653	2.3211736223657318
1981	EIF4G1	ENSG00000114867	-1.3175325633860822	1.3449097390634819	-3.1644343394091488	0.002230838751416081	0.023957996758419958	0.8315853637182552	2.1491179271043372
6659	SOX4	ENSG00000124766	-1.5010251211765995	1.842822190234602	-3.100807328004744	0.0027025019216431294	0.02723008711292454	1.2580072079580054	2.759032329134605
9267	CYTH1	ENSG00000108669	-1.5193330632082382	1.4296570083449107	-3.143512252129195	0.0023767118058583467	0.02507552353626939	0.8377090616404018	2.35704212484864
4891	SLC11A2	ENSG00000110911	-1.5311399913093682	1.4016049260214067	-3.1066638886755156	0.0026554838006026633	0.026872860018074856	0.8050568774593152	2.3361968687686834
6810	STX4	ENSG00000103496	-1.5729720038864585	1.9762576006089925	-2.9207819362342233	0.004587343128017722	0.03977661705645973	1.3634113653285544	2.936383369215013
1445	CSK	ENSG00000103653	-1.620846698187321	1.5544048267030934	-4.111106209163546	9.818189054528107e-5	0.0030318959223202243	0.9229061131236173	2.5437528113109384
868	CBLB	ENSG00000114423	-1.63417901954477	1.8487028912820165	-2.836495014572725	0.005835693415186968	0.04728634226917399	1.212009766784054	2.846188786328824
1029	CDKN2A	ENSG00000147889	-1.7344224145765186	1.7146485247543617	-3.407802212102221	0.0010475733624825323	0.014329940256475552	1.0388995320622116	2.77332194663873
11031	RAB31	ENSG00000168461	-1.946147679068373	1.9100598718232087	-3.520207765622089	7.303730634013364e-4	0.011129209220189215	1.151820516342024	3.097968195410397
3725	JUN	ENSG00000177606	-2.0455145560677424	1.8286461299655878	-4.129857193076624	9.186264090570025e-5	0.002899365864918451	1.031692406822311	3.0772069628900534
3383	ICAM1	ENSG00000090339	-2.202422552418695	2.285830650019185	-4.115312817327139	9.672881633690382e-5	0.002997734178433946	1.427743941284629	3.630166493703324
823	CAPN1	ENSG00000014216	-2.2514504988599056	2.036262311387022	-3.711886365151818	3.8855428282369724e-4	0.007428964674860977	1.159073805337708	3.410524304197614
7852	CXCR4	ENSG00000121966	-2.296882298224668	2.78896615860448	-2.8098347972997146	0.00629132697626881	0.04976841212290944	1.8940769515039593	4.190959249728627
4775	NFATC3	ENSG00000072736	-2.7283918972904804	2.232155983858837	-3.4385644120209653	9.497834227478908e-4	0.013386257641306512	1.169146153745663	3.8975380510361437
4776	NFATC4	ENSG00000100968	-2.8907280144959815	2.2602332848575624	-4.2722716034178605	5.5131203232279846e-5	0.0021001825165739394	1.133975616872114	4.024703631368095
6597	SMARCA4	ENSG00000127616	-2.9715833200611255	3.4165015803944287	-2.820372809444166	0.0061074603779854705	0.04860346251145116	2.258741845305678	5.2303251653668035
2042	EPHA3	ENSG00000044524	-3.004408692470605	2.2042847349281773	-4.4949726988221865	2.4367989758378052e-5	0.0012144797040435603	1.0337358937058634	4.038144586176468
6390	SDHB	ENSG00000117118	-3.0286259559696367	2.860971440441065	-3.4642065120298864	8.749238834372722e-4	0.012588881573605952	1.6809873017515964	4.709613257721233
10782	ZNF274	ENSG00000171606	-3.142509350541756	2.1911913300903527	-5.183630500741348	1.7249030941453506e-6	2.0555095205232097e-4	0.9668370376714861	4.109346388213242
8878	SQSTM1	ENSG00000161011	-3.9852480010642806	2.6836351500731475	-6.501424081439578	7.370070135872938e-9	4.164203831990434e-6	1.130941123684466	5.116189124748747
9917	FAM20B	ENSG00000116199	-4.365883046382258	3.80635623595057	-3.3269721535221697	0.0013517306280083333	0.01703707364618538	2.1053628412561833	6.4712458876384416
3033	HADH	ENSG00000138796	-4.5023479118388305	2.9620523729688113	-4.389216499436308	3.600465652809256e-5	0.0015482428470410094	1.2078908488757603	5.710238760714591
