GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
2359	FPR3	1.3834799763395524	1.3835046141892977	1.39522419434307	286.7656774836933	4.690795441759811e-8	1.756696404978549e-7	-2.5692158726109415e-5
6963	NA	2.8308697347733323	2.8309390647121795	2.569504545461751	244.4375573831499	8.459146516463235e-8	2.873801328311012e-7	-3.533215709228266e-5
13645	NA	5.836711395437063	5.837010216435227	5.5660513245586545	638.9807859969247	2.4081741222272e-9	1.9341290197094324e-8	-7.385949170179984e-5
13985	NA	1.6484339238345342	1.6485409437521783	1.593556717185076	1508.9295657935963	9.852428382091279e-11	3.4871478951712286e-9	-9.365986136800064e-5
11126	CD160	2.118787798552405	2.1189270747683104	1.8891671467552769	827.165712853443	9.227024674570651e-10	1.0623411385631284e-8	-9.4830875639218e-5
20612	NA	1.685504983251341	1.6856202331501284	1.6215792509180165	105.898248740473	1.8159238335392728e-6	4.4146718471710646e-6	-9.864389296476704e-5
11246	NA	3.4884709927692046	3.4887372052131953	3.688435537094614	2109.6093725352566	2.827947514585015e-11	2.332694236112147e-9	-1.100908449500615e-4
13839	NA	4.090012060239322	4.090348009700058	3.8205237903983575	282.6104595888978	4.9507102381199886e-8	1.8362534217696218e-7	-1.184966473659621e-4
6922	SKP1P1	0.6410294101768949	0.6410862111467449	0.6575225520080763	27.524570102285537	2.1321003434616564e-4	3.605544971482781e-4	-1.2783008990935318e-4
7000	NA	6.779617781531715	6.780300091888611	7.121778343529016	889.6523161750345	7.03803365791578e-10	9.074455182387722e-9	-1.451875709364003e-4
1360	CPB1	11.900485258675763	11.902157137010112	12.958364761459563	4060.7760196362096	2.463226398634464e-12	9.254401385438635e-10	-2.0266746404074e-4
2012	EMP1	8.249549669544978	8.250810242034609	8.066180105312453	641.821238279886	2.368822999326833e-9	1.9105743933032044e-8	-2.204341835883028e-4
6335	SCN9A	1.4205359178728472	1.420804707576069	1.5308919859876136	476.81830889224045	7.138459497483462e-9	4.09294738889275e-8	-2.7295676524230483e-4
2648	KAT2A	3.379854752912189	3.3805499116216793	3.4137326701460156	1368.6109583550765	1.4170108796803086e-10	4.125520519456339e-9	-2.966988149712968e-4
1736	DKC1	1.0660386932848909	1.066284680165874	1.0485025721571717	183.06173446480153	2.453179426142357e-7	7.267248395832235e-7	-3.328613842638606e-4
16138	NA	3.966207461235236	3.9671948162349433	3.993921666337251	1775.0205471542372	5.380918775860416e-11	2.856766705978247e-9	-3.591024680733579e-4
14122	NA	1.3868742003015262	1.387221195418195	1.3900408962285569	490.9707132798727	6.404498317759236e-9	3.7893427495488335e-8	-3.6091630980972234e-4
11888	NA	27.201383091311836	27.208213870868327	26.750544867131328	661.6490518437324	2.115662669026323e-9	1.7740085700413585e-8	-3.622424128666424e-4
15362	NA	3.08078953269862	3.081685661515837	2.548344669033674	452.5793513135472	8.662299813343672e-9	4.7037873215552094e-8	-4.195848482839714e-4
2803	GOLGA4	0.766820079020311	0.7670548153987511	0.8728523935766317	115.34218776228153	1.3306552930186489e-6	3.3267918169525568e-6	-4.415653622960036e-4
10586	MAB21L2	0.4790202813175432	0.47918954081253934	0.4347907388902425	63.55202815732994	1.1460538417495925e-5	2.399859214784997e-5	-5.096792601253508e-4
5066	PAM	3.779764728542481	3.7813322170560193	3.66345831951173	223.85750752259744	1.169930807614631e-7	3.8010452152208836e-7	-5.981692745904432e-4
21227	NA	1.126635277308589	1.1271539229806178	1.1183221553839124	52.15483051856942	2.316017310316613e-5	4.5940706006197945e-5	-6.639907158366432e-4
8656	NA	3.7573971964679185	3.759157410998152	4.005096324246976	478.69523904574544	7.0351929868471724e-9	4.0486002998962974e-8	-6.756959678220209e-4
4893	NRAS	11.297917685892244	11.304069413749277	15.802720025556368	338.82677051867523	2.5312637178740383e-8	1.0654819936430148e-7	-7.853351523712249e-4
17705	NA	0.2559067842541149	0.2560536565651045	0.3677415053181737	15.877255809252397	0.0013022906566164	0.00194595951618416	-8.277669273919486e-4
6472	SHMT2	2.193853074092204	2.1953255997096868	2.2311140492659565	443.94508997330195	9.303583641904657e-9	4.9453969390747675e-8	-9.680195970636074e-4
563	AZGP1	9.304315073157651	9.310703853992274	10.890283928495002	375.28445576816495	1.7339453007300365e-8	7.893860689178924e-8	-9.902823978209518e-4
1693	NA	3.65479850068739	3.657345085245752	3.9722306838679433	661.5748000418718	2.116544948112302e-9	1.7740085700413585e-8	-0.00100488865376147
13253	NA	2.8185642126873978	2.820708839265269	2.996494840859469	475.8834370245661	7.190612301005365e-9	4.1150819828818285e-8	-0.00109731954779013
15433	NA	0.8465932362070142	0.8472627077854995	0.7566185510018056	157.09030788739432	4.301799814380136e-7	1.196626246041969e-6	-0.00114040793139946
3512	JCHAIN	2.561483950357141	2.563518375750812	2.518618864169559	625.3884719995212	2.608387497402738e-9	2.0343765907472465e-8	-0.00114538702381561
15526	NA	1.073321519548163	1.0741932564703058	1.1123035532379524	138.1374279879387	6.88856602820718e-7	1.8279214594756303e-6	-0.00117126142055677
15747	NA	4.181859322406224	4.1853008055117265	4.035673563945057	502.0874072672582	5.894005937370602e-9	3.5662028661839286e-8	-0.00118678519681481
8678	BECN1	1.1576277810632138	1.1585851324185124	1.1381480116555778	70.94574269227039	7.725707750884056e-6	1.6692923251062297e-5	-0.001192607228196
16098	NA	0.8619699286006992	0.8626983310033558	0.8342805767787165	39.77358821718565	6.00680345986834e-5	1.1101823357014344e-4	-0.00121862577422018
164	AP1G1	1.6815115233801097	1.682974977620194	1.7911386135116567	319.79678435442764	3.1348015255713574e-8	1.2633104343330454e-7	-0.00125506124471819
2934	GSN	3.866324073241896	3.869714443221844	4.025513302306818	740.365139746287	1.3932950725304635e-9	1.3661526583857736e-8	-0.00126454134363296
6197	RPS6KA3	3.8518783634442255	3.8553031627921297	3.460317834670565	651.8717880387508	2.2359671053051803e-9	1.8422701965772345e-8	-0.00128216556043314
4317	MMP8	1.510873313391493	1.512217480657591	1.4901379979636664	772.1876689609612	1.191538964996453e-9	1.2384721516825152e-8	-0.00128294100894144
6333	NA	1.939579044684457	1.9413072598739185	1.8659501358252115	927.3306651723512	6.031868084218451e-10	8.377618340200557e-9	-0.00128490630880229
21259	NA	0.7767774756819701	0.7774756669872801	0.8175197231155737	141.96704835131166	6.232743108028166e-7	1.6719188664148372e-6	-0.00129615591419862
