GeneID	Symbol	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
4364	MRSD	-0.15693586413312066	1.5235973368022568	-3.517327368308812	0.00182891561339915	0.04040752467363654	1.4974413594467364	1.654377223579857
218	ALDH3A1	-0.166575070407539	0.34954032173988847	-3.98224719938589	5.79275439029598e-4	0.02300690580105412	0.32177781000529876	0.48835288041283775
12500	NA	-0.17842011437553928	1.5138971862311057	-3.433491047343967	0.00224446528435798	0.04531363056016258	1.484160500501849	1.6625806148773885
11703	NA	-0.17931309938391116	1.3761546112409226	-3.454572808939678	0.002132031764406	0.04395724556549528	1.3462690946769371	1.5255821940608485
23346	NA	-0.18464641412350868	1.533935851371954	-3.4101020665506665	0.00237597196539822	0.04678197767961362	1.5031614490180356	1.6878078631415443
2789	GNG5P1	-0.21388254685097108	0.5652794764895444	-3.363090552311945	0.00266338926568058	0.04925020041629989	0.529632385347716	0.743514932198687
1696	NA	-0.2145348277646153	1.1808474443394046	-3.5871855951420155	0.00154094751631531	0.03658507651638932	1.1450916397119688	1.3596264674765841
1697	DFNB5	-0.2145348277646153	1.1808474443394046	-3.5871855951420155	0.00154094751631531	0.03658507651638932	1.1450916397119688	1.3596264674765841
13919	NA	-0.2176047054928528	-0.06975226865733423	-3.49668901829418	0.00192363521886655	0.04129941355947603	-0.10601971957280967	0.11158498592004316
13657	NA	-0.21773840233079775	1.840090804002042	-3.3502461220186732	0.0027476282342296	0.04985526977856359	1.8038010702802425	2.0215394726110403
23433	RHOQ	-0.2256887263916274	1.583001029866742	-3.3628422516108074	0.00266499365623959	0.04925020041629989	1.5453862421348032	1.7710749685264306
2350	FOLR2	-0.22759182323538088	0.03697572017069814	-3.6749687174020096	0.00124145109169597	0.0330380295046594	-9.56250368532004e-4	0.22663557286684888
1357	CPA1	-0.22942655073892904	1.5961187763453335	-3.415994993274942	0.00234214769222133	0.04639382880336145	1.5578810178888458	1.7873075686277748
5649	RELN	-0.2309985169307817	0.3521986533278923	-3.492661797473155	0.00194266927797612	0.04151882652894169	0.3136989005060954	0.544697417436877
9055	PRC1	-0.23106479353843087	0.04364141098958796	-3.744106199521219	0.00104653642365325	0.03088725043844789	0.00513061206651615	0.23619540560494703
15507	NA	-0.23790928471407	1.291342985705487	-3.6067595958289047	0.00146856287027016	0.03602874241729481	1.251691438253142	1.489600722967212
1753	NA	-0.2414027601768605	1.664112284337821	-3.4205228746360863	0.00231647774504167	0.04607912487434241	1.62387849097501	1.8652812511518704
6838	SURF6	-0.243573885129096	-0.09652276917075432	-3.4795770981215326	0.00200579091953836	0.04225678960869903	-0.1371184166922703	0.1064554684368257
16936	NA	-0.251172688998142	0.14168820639784332	-3.4253804552173786	0.0022892435231628	0.0458140065675424	0.09982609156481964	0.35099878056296163
18258	NA	-0.2555538003368363	1.0427761453041304	-3.51776240109026	0.0018269689271207	0.04040752467363654	1.0001838452479912	1.2557376455848277
636	BICD1	-0.2574596225432696	0.8413884449814791	-3.474028295203417	0.00203315962999972	0.04264022760975378	0.7984785078909343	1.055938130434204
3429	IFI27	-0.25925448768273185	1.206876669613523	-3.803095132283906	9.042945092209504e-4	0.02839725904156243	1.1636675883330678	1.4229220760157997
2815	GP9	-0.26253561897194194	0.4940677915390978	-3.5351649669961507	0.00175073603493452	0.03930727845069399	0.4503118550437741	0.712847474015716
9855	FARP2	-0.26593654029498315	1.0806677905573865	-3.8220094255203416	8.628569264248631e-4	0.02779101731900658	1.036345033841556	1.302281574136539
11211	FZD10	-0.2671491727625348	2.281244656298893	-4.052764601256301	4.858496465919179e-4	0.02119024236394972	2.236719794171804	2.5038689669343386
3220	HOXC@	-0.2676131322620394	1.1441615000362946	-3.593787154779814	0.00151615249640998	0.03628904836935777	1.0995593113259543	1.367172443587994
6555	SLC10A2	-0.2768316606139545	1.9405594523953316	-3.395521260112638	0.00246172137303636	0.04744554973629497	1.894420842293006	2.1712525029069605
18276	NA	-0.28008540999565723	0.9057022616707237	-3.8876573225868007	7.3305613454334e-4	0.02596231290340562	0.859021360004781	1.1391067700004385
15716	NA	-0.2819523983280829	-0.01643819056464481	-3.7393618417817303	0.00105889034373954	0.03102216528341711	-0.06343025695265864	0.21852214137542425
3913	LAMB2	-0.28540912748947406	0.13329949285169393	-4.924592328939822	5.4834447245848765e-5	0.00707379673630164	0.08573130493678159	0.37114043242625566
8441	NA	-0.28974018407183405	0.1096915729155973	-3.4334152887157035	0.00224487956662881	0.04531363056016258	0.0614015422369583	0.35114172630879237
18663	NA	-0.2926654136528306	0.7148763336714691	-4.005872990576361	5.461442208478618e-4	0.02252677528793142	0.6660987647293304	0.958764178382161
12931	NA	-0.29293236197273753	1.7429699388624502	-3.860562953177729	7.841087396382688e-4	0.02660998420167219	1.6941478785336606	1.987080240506398
19365	NA	-0.2980992956320103	0.05585416359905412	-3.607157155541095	0.00146712778770588	0.03602874241729481	0.00617094766038573	0.30427024329239605
22668	NA	-0.3004620161859666	1.764893621865939	-3.920844915591962	6.749800527245969e-4	0.02472337511939301	1.7148166191682772	2.015278635354244
6990	DYNLT3	-0.3005102154335431	0.38587103181228094	-3.5022635973265004	0.00189758822167537	0.04102809611876439	0.3357859959066904	0.6362962113402335
22395	NA	-0.30094260932751715	0.4091025071412976	-3.427502072614416	0.00227744675242203	0.04567641279944603	0.3589454055867112	0.6598880149142283
8413	NA	-0.30891022317788575	1.3427052316816368	-3.415445492324882	0.00234528178108881	0.0464168710152973	1.291220194485322	1.6001304176632078
