aggregated_GeneScores	GeneID
-1.4465949859356988	9
-8.261485219352501	39
-2.7353996543948096	63
-9.958534571461973	74
-1.493308071548646	147
-1.5128382430718152	149
-2.988334508829294	168
-1.4680728176703945	176
-5.4424029451144795	182
-1.243425663923783	187
-1.817162434051851	190
-2.7372222571623213	195
-1.974546358236895	196
-6.906100359060869	199
-1.3378904476909266	211
-6.775328704063047	222
-2.6313065344343403	226
-1.3773487644067142	229
-1.9546116413604955	237
-1.5242465538627568	251
-1.481727320952037	252
-1.2522271235672686	255
-1.4910477465007472	268
-2.266943537671719	270
-1.8971428739570462	276
-1.61772680354157	283
-4.663406657751967	286
-1.5854805795296618	309
-1.1837244149772481	312
-2.151180433991958	316
-2.9702138031166423	329
-2.4397070447258806	352
-1.287068481028136	365
-1.8285299401941024	369
-1.9015984678589197	376
-1.218119805889879	380
-2.6264102536167084	385
-1.381257559502067	386
-1.4496101391599931	396
-6.66167345983032	403
-9.975029670821357	406
-4.240282472366751	411
-2.510000185772818	412
-1.616750778207031	419
-1.6329906823153426	433
-2.0218540391807784	436
-1.6945147665521618	445
-1.3353459204748932	473
-1.775480906478653	474
-3.723228995672791	478
-11.801248885775976	483
-6.239442859975048	489
-1.7610616421239513	492
-2.501201804060394	513
-1.728663489021649	517
-7.986425811872843	525
-4.780556139227928	529
-1.5740601965915837	538
-1.2450488955450496	543
-1.397704277198397	549
-3.0137173858707285	564
-2.2039671458397843	571
-2.4184562749161316	573
-1.5934567665387738	580
-3.082414750725265	582
-3.368451898631533	619
-1.2971662464958664	640
-1.5884468282105808	669
-3.3537376019062393	681
-2.156604345751884	691
-1.6515391444533483	717
-1.6900171033362585	739
-1.2866670298592962	780
-1.7138373372605873	790
-1.431372140085138	830
-2.9234806966209046	844
-1.5579793411345724	883
-1.1987143109906553	888
-2.725794115912232	889
-1.2603537627824037	896
-9.638049552431024	898
-1.5894032349943543	914
-1.5551236674504334	918
-1.2489610142215917	929
-1.6461742473309744	943
-2.5447179564760596	954
-6.0790122774726125	955
-5.437916137712275	964
-3.098089603524488	966
-1.5984320515207386	997
-1.6333296041809076	1011
-1.5049182561027512	1030
-1.3356472231757794	1036
-9.98966756379929	1047
-8.91413826358279	1087
-2.4583522838198064	1097
-1.4193313963866172	1104
-4.108689421380648	1115
-1.6872318408133546	1116
-1.3173557787132233	1148
-3.2772202305018996	1163
-10.145927481943083	1180
-2.6727883290452317	1184
-1.6122015012300706	1203
-1.591351778488329	1215
-1.5848603206632623	1260
-2.4229215606142427	1266
-1.5500775230941004	1269
-2.9311116973240288	1274
-2.331673027591199	1278
-10.230786633622134	1291
-2.157935020843534	1312
-1.6287935451016406	1314
-1.641417007051866	1322
-1.2185357111270025	1329
-5.070372874036477	1342
-1.5090134479230308	1376
-1.3484010360978993	1381
-2.49217090000846	1402
-2.591386158090793	1432
-1.6439692437808888	1448
-1.6157960068468586	1462
-1.2767568375917826	1466
-3.215581488129893	1467
-2.623141439133135	1495
-1.1917462230321687	1500
-2.9828972248169188	1512
-1.5697873422390738	1522
