GeneID	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_PTB_control_blood	GSE139871_GPL10558_MTB_control_blood_monocyte
3038	-0.4888282990807865	0	-0.05644320930378965	0	0
1255	-0.48934600396556593	-0.2714095663223077	0	-0.7132435266533661	0
2403	-0.4896386725191106	-0.09110154983118712	0	-0.146431794449442	-0.14906529167190774
3613	-0.48996566327478686	-1.5419301203187183	0	0	0
120	-0.490675487092934	0	-1.298492267373211	0	0
4779	-0.4907255761428926	-1.7101176753546534	-0.021441591302112945	0	0
6285	-0.49074547025184856	0	0	0	-0.13956006620439787
1659	-0.490794858328028	-0.04121828539951489	0	0	0
10529	-0.49208929926095735	0	-0.01980931572289629	0	0
2535	-0.4921278912158267	-0.0482045804243294	0	-0.5167001755209513	-1.0514433281892108
5067	-0.49242207308269126	-0.02800927024391031	0	0	0
1849	-0.4932617961208772	-0.01247094643338253	-0.4746813962378197	0	-0.06070074675120886
4862	-0.4939694551417466	0	-3.741000808649325	0	0
3845	-0.4942847749385468	0	-0.00857922142115918	-0.2784453880386115	-1.5983044039754848
4434	-0.4944298989847871	0	0	0	0
706	-0.494711415977517	-0.01051283961838417	-0.1398091529387303	-0.05791157833421234	-0.02851165963021218
8522	-0.4957250873104885	-0.20858073878740213	0	0	-0.09716890304233952
1062	-0.4967517606422668	0	-0.16505135808875004	0	-1.1834298422480547
2479	-0.4981777899997687	-0.10465014041915575	-0.22706663237487337	0	0
11141	-0.4987716408624194	-0.09716121805739596	-0.01464337907469115	-0.09973856036306472	0
4636	-0.5002501048128535	-0.15359745528304147	0	-1.9366221371618173	-0.8794658130924846
8798	-0.5009946439462062	0	-0.5029454310304576	0	-11.640022634407112
5279	-0.5010943467816912	-0.11774088862371544	-0.06056041977788311	0	0
6804	-0.5012855958271862	-3.621364246274666	0	-0.4285581055979843	-0.0836635618133772
390	-0.5013390342824585	-0.01065215756382115	-0.366447520242114	-6.868369322477808	-2.210252753720068
10011	-0.5013496304774279	0	0	0	-0.6321499560865793
11078	-0.5014967601310003	0	-1.9973046415285152	-1.4195569311506693	0
10226	-0.501561523118215	0	-0.07311047306761803	0	-0.07207412380779138
9971	-0.5042759587206473	-0.14018746222420564	0	0	-0.170226414765976
6444	-0.5043357630460981	-0.06030377698460654	-1.3957541889108596	0	-0.01445330160792994
9230	-0.5044884188573384	0	0	-6.014185064277942	0
3443	-0.5052577352300209	-0.04654288024201447	0	0	-0.1400046654378062
11235	-0.5059320932828154	0	-0.03099834500821219	0	0
6286	-0.5063997357646111	0	0	0	-0.4121435559950295
9644	-0.5064426931464774	-0.6404485558849595	0	-1.0584238470410277	0
645	-0.5064519386378767	-0.0427520353254793	-0.1163491451925538	0	0
4362	-0.5079503280971234	0	0	0	0
3214	-0.5087594992165153	-0.5636122529531717	-0.7842739059302295	-0.09862695191807448	-1.323680107056636
240	-0.5088432135329033	-0.24741358475359032	0	-0.02375900363249772	0
5996	-0.5089493664696134	-0.4717299030234949	-0.2614966472157487	-1.3992318254562044	-0.09756488772218636
1314	-0.5091678124534582	-0.39264273741386746	0	0	0
6739	-0.5095441981723652	-0.07092196631271053	-0.2953560738734087	-1.1196840696834829	-0.1939979995512068
1600	-0.5095747584968326	0	0	-0.18250914495182505	0
2902	-0.5097168689965428	-0.24486465098047705	-0.053993545028933	-0.01041311962304214	-0.09878078628049385
6007	-0.5098860138754346	0	-5.623141984134587	-0.2539169732322916	-0.23674721182480177
1395	-0.5103088562342699	-0.02301725044465119	-0.464599412721899	-5.418234055764246	-15.02005537517212
3713	-0.5103827610317802	-0.0094116189268792	0	0	0
11127	-0.5104280424750836	0	-0.7090908447453828	0	0
6694	-0.5105696849616792	-0.01527681331833852	0	-0.01346349005937064	0
10167	-0.5106013192352504	0	0	0	-0.00492319224114939
5407	-0.5110234815622947	0	-1.4037596886556003	-0.734829005234922	-1.454005025141326
2918	-0.5115142377761283	0	-9.994245748041935	0	-0.02395665994775083
10535	-0.5130975221642101	0	0	0	-0.08433126485754655
5294	-0.5131667402466036	0	-0.1908355957814678	-0.07399817991087076	-0.11524953331454024
4698	-0.5132140752642841	0	-0.04364208987041826	-2.2807542185181946	0
7453	-0.5138179010203205	0	0	-0.3843045519853303	0
8743	-0.5141392679919025	-3.5473369787289557	0	0	-1.4543291795944628
5911	-0.514285195840495	-0.2714176939388202	0	0	-1.3554134110102192
10140	-0.5147786231593204	0	0	0	-2.3658691271245997
553	-0.515013366822817	0	0	-0.8201044887084348	0
10739	-0.515078378768502	-0.8712396752073315	-0.9975975118799942	-0.03838618744202049	-0.06827391324024668
3043	-0.5151275570740181	-0.5851038177905927	0	-0.30909231934813985	-0.12065557144854068
6854	-0.5152162658371472	-103.70336884966312	0	0	-0.0941610469394975
10567	-0.5156361399361428	0	-0.06255216092352711	0	-0.8641289362416282
8879	-0.5157355993170369	0	-0.5712917518071212	0	0
8664	-0.5187957959890177	0	0	0	-0.00844426906628751
10769	-0.5190312476922592	0	-0.096081463703668	0	0
10461	-0.5195165821555863	0	-0.13387820152174434	0	0
353	-0.5197702539699371	-0.00914763767212339	0	-1.9271139878849013	0
11015	-0.5199941627725695	0	0	0	-0.03667775368066411
5132	-0.5205370650430359	-0.04827850616473048	-1.6106450530602515e-5	0	0
1140	-0.5206345304660303	-0.5231945709340362	-0.17486686140824537	-0.7304202333075553	0
6885	-0.5208424650003058	0	-0.7089866605844168	0	-0.32428683513665235
1517	-0.5218842911747288	-0.0580486755070706	0	0	0
4258	-0.5223576327815154	-0.03216106465122852	0	0	0
141	-0.5224208462703122	0	-0.8252969041903533	0	-0.6458047865403422
4924	-0.5225834652591589	-0.00495960834741254	0	-0.1367087259684172	-0.00193196387123162
9666	-0.5230358245692652	-11.499062924573742	-0.0273708852927853	0	-0.02234287881870555
1421	-0.5235166509864044	-0.15629765116242672	-0.8732339116348988	-14.09212768183688	-0.00948100604282359
8774	-0.5241760662003656	0	-0.04180645481295442	-0.02626416726616587	0
8756	-0.5242659460753878	-0.02110436339264493	-0.14788399523607745	0	-4.188731290720806
8462	-0.5244575979606381	-0.00201699071342995	0	0	0
1351	-0.5249754589775608	-0.23669998252915425	0	0	-0.09411957042842656
3337	-0.5256982979954228	-0.02154592142721455	0	0	0
6401	-0.525893824699947	0	-0.05777039524441246	-0.2597372526436524	0
10420	-0.5262146417442208	-0.02090481957231586	-0.3824193939394776	0	-0.03966840775682156
4267	-0.5265169869833617	-0.0971685366073438	0	0	-0.02981744198188551
7802	-0.5271005354515004	0	-0.3720044641201333	-2.9277384892259173	-0.7955259806089876
3332	-0.5280247569089427	-1.8221930391128784	-1.0932878088164233	0	0
2318	-0.5294990135360361	-0.00110763799134944	0	-0.05586520053059773	0
802	-0.5300387026266341	-0.24289799162278136	0	0	0
7851	-0.5305304870250718	-12.792026125947146	0	0	0
9884	-0.5306636765255343	0	0	-4.011608083985739	0
6301	-0.5307251607242356	0	0	0	-0.02963467200252678
289	-0.5315991203246876	0	0	-0.02073783040960775	-0.02118746901583101
3220	-0.5317473346888008	-0.03035325704830527	0	0	-0.2676131322620394
10634	-0.5319716041619169	0	0	-1.266101688151312	0
5241	-0.5320597492664377	-0.02604093771299461	-0.02016308475401533	-5.687229121496159	-0.08634032738949665
3768	-0.5321894439697594	0	0	0	-0.17814364606487842
358	-0.5322866785344101	0	-3.662386864127316	0	0
6997	-0.5331228769619669	-0.03292215948696256	0	-2.5290048720106486	-0.9735844854235216
10117	-0.5332196312933972	0	0	0	0
1086	-0.5333488993169988	0	0	0	-3.6266371211197104
9866	-0.5344984864522535	0	-0.07981029753238089	0	-0.0942114456278204
1661	-0.5351326753608232	-0.00281872143279063	-0.28733623245386963	0	0
7913	-0.5355004945159285	0	0	-0.11446113602828256	0
5825	-0.5367320376625526	-0.7909966213994225	-0.65723483468136	0	0
10890	-0.5369347346970754	-0.01825167965852431	0	-0.9437602818336954	-0.1317200758664468
2706	-0.5369600931893391	-0.04480563186679491	0	0	-0.04786993156454813
3751	-0.5374871952173514	0	0	0	0
3417	-0.5383974968107264	-3.088658647485372	-1.5902890655235726	0	-0.09245455517769784
10500	-0.5385780473065305	-0.00604436253053941	0	-0.6825030495568787	0
172	-0.5387976117680959	-0.7671340297871012	0	-2.065050163023572	-0.08828647704684478
8201	-0.5390297203926133	0	-2.797468016497868	-0.3130867278124984	0
6520	-0.5390631926717944	0	0	-0.1317137826740813	0
11074	-0.5394984501282823	0	0	-0.7569586824902474	0
4633	-0.5396249402525226	0	0	0	0
4107	-0.5400700505725955	-0.03276672686139881	-2.462716286365703	0	-0.10488342769815295
10459	-0.5404190380757652	-0.0170072193673461	0	0	0
4161	-0.5404979398816313	-2.5848183029400538	0	-2.185159869523643	0
8797	-0.5405738662742697	0	-0.09375991813274932	-2.3537472187736803	-11.640022634407112
4923	-0.5409548222708144	-0.00495960834741254	0	-0.1367087259684172	-0.15951890975688232
6556	-0.5410975494470147	0	0	0	-0.04021016579980248
2964	-0.5414148395734681	-0.22737855512087868	0	-2.198827547940854	0
7845	-0.5415251567601421	-0.03227566342488897	-0.3662586924062813	0	0
1948	-0.5417005159138217	0	0	-4.385030074766668	0
8915	-0.5429872174628486	0	0	-3.8781192438475016	-0.02357322859139844
10121	-0.5430719490081656	0	0	-0.47961590199266846	-0.3447302931532222
374	-0.5434103026179349	-0.063682716995343	-0.26059010206178734	0	0
3779	-0.5434814414795119	-0.4707371868942039	-1.578159320832834	-0.02994111197310078	0
6428	-0.5435169564509511	-0.6626675694912516	-2.132035486854394	0	-0.03431486192536526
3266	-0.5439795263657082	-0.17227287400785296	0	-1.4193854300437452	0
5608	-0.5440387489407699	-0.14473575685593396	-0.09892922152610904	0	-0.17286232606681018
6750	-0.5451675716788877	-0.07092196631271053	-0.2953560738734087	0	-0.5268794327403317
9412	-0.545177495791297	-0.09133083922037166	-0.07566649983252915	0	0
3573	-0.5452977928278878	0	0	-1.549160601093181	0
11026	-0.5453207518471066	0	-0.4089643386251578	0	-0.22087192267034136
8459	-0.5464938959146615	-0.0077260347894456604	-0.01271382185509855	0	-0.2694903963680284
7582	-0.5465712761323576	-0.5354739102028877	0	0	0
902	-0.5480455188254858	-0.11261900839658416	-0.13355203821312678	-1.205954350547167	-0.22633626182545008
11144	-0.5480863117307053	-0.14048231148823387	0	0	-0.4548472523828835
6661	-0.5482279586683736	-0.04298667616294366	-0.320059396867455	0	0
9143	-0.5483096013216611	0	0	-1.724632818895577	-0.16976334595180032
8392	-0.5484927988186614	0	0	-0.32009527442605534	-0.2020315732008313
9127	-0.5488515077851126	0	-2.260339990023269	-1.1786401012490706	0
7516	-0.5489609445169307	0	-0.0426130412693072	0	-2.6992012015558675e-4
5603	-0.5491667988752088	0	0	0	-1.7231374271493864
5260	-0.5494129642754775	-0.03559145980422704	0	0	-0.6468687305528906
7732	-0.5497661316804229	0	0	0	0
2454	-0.5498195123277919	0	-0.8825375714656865	-2.4156128450646737	-0.05308252967153851
1805	-0.5519069989678078	-1.674164514382893	0	0	0
2450	-0.5525894498561088	0	0	0	0
3991	-0.5527469502184044	0	0	-0.0955321229965118	0
4555	-0.5528326326208948	-1.288507159827503	0	0	0
10492	-0.5536436569234092	-0.03046418033758374	-0.02547102118679817	0	0
3670	-0.554014146937235	-1.8870942881693005	0	0	0
4321	-0.5543570994743652	0	-0.4719000233220343	0	-0.1351628976023164
7643	-0.5545717219487637	-0.00510648233379912	-1.1735853319845546	0	-1.751600550629977
534	-0.5546000142565191	-0.5798952799546058	-1.430302871015316	-0.98574237196563	0
6320	-0.5550300841793749	-0.15104644159618286	-0.2313768859711864	0	0
9711	-0.5553553216036969	0	0	-1.1231714602866545	0
498	-0.5563253712587131	0	0	-0.5474769776187811	-0.2616993870934614
3762	-0.5564796283140081	0	0	0	0
1914	-0.5566919087911235	-0.6778979149790434	0	-6.356001460520807	0
4297	-0.5568690905669835	0	0	0	-0.2054657566645215
5420	-0.557252228412245	-0.00932825364543121	-0.08871399770936678	-0.18724236441058276	0
6706	-0.5573675884518803	0	-1.8958577399259149	0	-0.4782481079114633
10607	-0.5591814408587399	0	-0.01218808491701682	0	-0.06830087284859637
10864	-0.5592075772467522	0	0	0	0
10758	-0.5600369588146927	0	0	0	0
6494	-0.5608253580292988	-2.7219316437437597	-3.483914819640507	-1.14208052665709	0
11012	-0.5614211343568345	-7.096047851883299	-0.00729066366888658	0	-0.30027231946041777
3370	-0.5615100301258296	-0.00278017361608473	0	0	0
2617	-0.5615727958596739	0	-0.09476592630492554	-0.01004263682785966	-0.3257369448448184
7779	-0.561826100740874	0	-0.4336597115642018	-0.097179983364847	0
11120	-0.5623733061867451	0	0	-2.286096415914788	-0.01193661504396648
9997	-0.5623734128221216	0	0	0	-0.17965764875597076
183	-0.5632994990028737	0	0	0	-0.32272201688798174
112	-0.5640605745180932	0	0	0	-0.2332565293417503
4852	-0.5642230747007133	0	0	0	-1.023588382484668
3727	-0.5645678211823071	0	-0.03063115643402564	0	-0.17197272234935068
8825	-0.5649843925352899	0	0	0	-0.07304485072482597
1677	-0.5650566796324523	0	-0.08386731590570479	0	-0.04550531910626096
6704	-0.5654101158409937	-0.2627049534676029	0	0	-0.00248752139676744
4504	-0.5656444868038064	-0.04793714000901161	0	0	-0.7316852915395413
8722	-0.566094054112617	0	0	0	0
7528	-0.5665919360326406	-0.7552634472333112	0	-0.955111651500596	-0.06953976080922447
4861	-0.567126873818697	-0.4742263904719177	0	0	0
4280	-0.5674324000924864	-0.01201316211813463	-0.21183088983908227	0	-0.2838769472746079
7248	-0.5677309524168119	-0.00957277152628599	0	0	0
8360	-0.567737533016214	0	-1.0817668987686573	0	-0.280034165574527
9980	-0.567789058555919	-0.6866479959408505	-0.05958093583716986	-1.5620622042603565	-0.4071570507532933
8677	-0.5694392414779665	0	-0.38148694168175856	0	-0.11520198761745563
10052	-0.5695761166504791	-0.03022651765726147	0	0	0
7381	-0.5698414916683614	0	0	0	-0.01219127353342833
9961	-0.5702587853815473	0	-0.2984649192197608	0	0
10239	-0.5703746588148018	0	-0.00408336737709508	0	-0.07207412380779138
5705	-0.5704309932295889	-0.40165643291536224	-0.0801836447969233	-1.5531465434255105	-0.06199764037587618
7561	-0.5705497798874504	0	-0.08910209136261471	0	-0.3619915280947239
1389	-0.5711011119166695	-1.0406324058156018	-0.02922737894364735	-3.77329526136456	0
2776	-0.5712660416247719	0	-0.11592570926875216	0	-0.6692689037287927
3446	-0.5716225510194868	-0.031439649223906	0	0	-2.4959481999307025
4358	-0.5718056835260128	0	-0.07492624171018422	-0.6028351408926573	0
8819	-0.5720389250729871	0	0	0	-0.0766105045803176
5719	-0.5720414780130887	-1.444878143636609	-2.5023711061319758	-0.8578454076275863	0
11092	-0.5720727297247692	0	0	-8.040055986167603	0
3438	-0.5721271128651859	-0.120487535948486	0	0	-0.01076221467330662
9732	-0.5721837366062874	-0.22017020138599183	0	0	0
1465	-0.5723824582310396	-0.7044345350407673	-0.4798858650570841	0	0
9378	-0.5725483834150671	0	0	0	-0.02946821534318904
2348	-0.5734836397883538	-0.2121454736577062	-0.4472295677704059	0	0
3760	-0.5743589490078272	0	0	-0.0319088613803784	0
10551	-0.5745166549152924	-0.00476791351306964	-0.09786116052384376	-1.4752827583928485	0
10942	-0.5745286818053733	-0.04895469393667218	-0.862197061627612	0	-0.4884698099550242
5278	-0.5746659672587257	-1.0572930538928489	0	0	0
3552	-0.5749719702977079	-0.4537848818621637	0	-0.7815086320529177	0
4511	-0.5750068632846588	-0.27303542775692313	-0.5813768372345778	-2.531713028386882	0
2953	-0.5751143156512104	-0.997432500995048	0	-0.3244118202774757	-0.23413977935873292
5408	-0.5757831936627154	0	-1.4037596886556003	-2.119557178150008	-0.2327951557266812
4067	-0.5758652023632332	-4.868523085302362	-1.2407867420010703	0	0
10024	-0.5759139823886109	0	-0.7944067594367799	0	-0.03889935077193751
435	-0.576117343938745	-0.4288208262383749	0	0	0
1826	-0.5768575722242649	0	-0.12851777809475268	-0.10966317179914507	0
9260	-0.5770117338416849	-0.01610346646018327	-0.20177111098254297	0	-0.07068098568756712
8218	-0.5771251768156356	-0.054885419962147	0	0	0
8569	-0.5778848546162223	0	0	0	-0.09076956547115156
662	-0.5779155582176475	0	0	0	-0.3836181993800238
10202	-0.5783448128864539	0	0	-2.686597220232344	-0.04145856532008318
10413	-0.5785631889235167	-0.01308505907538845	0	-0.24528795496221023	-0.03966840775682156
412	-0.5786243485214335	0	0	0	0
10713	-0.5788548273687096	-1.1232438927792563	0	0	-0.00456537746873217
1021	-0.5788755037195372	0	0	0	-0.00881186810174326
6628	-0.5789805787469529	0	0	0	-0.5625225213684644
5869	-0.5790325118938169	0	-0.4533217679765017	0	-0.3821398345096645
10939	-0.5791524963217647	0	0	-1.113924890755826	0
5657	-0.5791832912243873	-0.3516603385093299	0	-0.0011756727588934	-0.02036190865687779
3066	-0.5793370361747165	-0.09673214130370056	-0.5517621000155462	-1.1971238758448046	0
11030	-0.5796118837117007	0	-0.02955388743630641	0	-12.23093236473705
3258	-0.5801152752352541	-0.7645473452888161	0	0	0
8576	-0.5804548643662535	-1.770582658352751	0	-0.2597993778138259	-0.07949216024820005
5145	-0.5816778666608915	0	0	0	-0.10963595590120788
7060	-0.5817318400416915	-0.03281223719573578	0	-0.6035847742276905	0
10198	-0.581758243968341	0	0	0	0
2977	-0.5825884423378631	-0.00478708757605358	0	0	-0.2305082887529335
1197	-0.5826275898899944	0	0	-0.1640670915238338	0
9246	-0.5843591671651918	-0.15086063307973382	0	-1.0885694800205292	0
2199	-0.5849776709903747	-0.05219304987376283	-0.4901992814320373	-1.313082241139285	-0.02515477176421443
6274	-0.5857716567970638	0	0	-5.286272331758433	0
4351	-0.5863252744612839	0	-0.8631228429519266	0	0
5009	-0.5863818687209861	0	0	0	0
8081	-0.5868570252591822	0	0	-0.05244898988314728	-0.01742207603822354
3455	-0.5869504776779235	0	0	-4.672856078313603	0
9196	-0.5871177703078523	-6.011831595816949	0	0	-2.977415826898108
3483	-0.5876911598853581	-0.02811266621931424	0	0	0
8168	-0.5885556831811787	0	0	0	0
10333	-0.588587096529597	0	0	0	-0.09609810887000315
8811	-0.5888839664845482	0	0	-4.425709269497496	0
1513	-0.5889140392255561	0	-0.0913787888256438	-0.24966919444117172	0
1823	-0.5897712429187095	-1.3033447806979737	-0.4422171552570233	-3.4958957406896305	-0.2306575843548788
7552	-0.5899618678097451	-0.02009988826587333	0	-3.30031730400008	-0.0926444690594088
7210	-0.5902553959876885	-0.04311508234267713	0	-0.9776526042610784	0
2218	-0.5903968801388482	0	-0.11115210786437046	0	-0.22133696202799324
3178	-0.5907468826047028	-7.664808550682482	-0.6621528303580537	-0.8472590016109263	-0.3340867329708254
9883	-0.5913480058490144	0	-0.299466827311633	0	-0.20047456819471765
2645	-0.591375425939747	-0.04638677842031862	-0.0934686895558062	-0.4846543998733912	-0.13273101914996244
2252	-0.5920716148370442	-0.5611014614005789	-0.7588539998046433	0	-0.480041843926482
7302	-0.5922298318917107	-0.0181738552112356	0	-0.23430696402409737	0
6601	-0.5928381795357842	-0.23912227034078148	-0.0513200089596216	0	-1.119308677837358
1302	-0.5931421089766794	0	0	-0.32756873042715284	-0.8615584263939553
7909	-0.5934674154867092	0	0	0	-0.2964951685232039
8534	-0.5934901078333302	0	0	0	-0.12861026431579295
8073	-0.5937194956804288	0	-0.5541376896172188	0	-0.05490199609542159
10802	-0.5939853083586316	-0.00997232284687882	0	0	-0.01615695581841156
10288	-0.5939873282704393	0	0	0	-0.18800073557994013
6958	-0.5954335243340901	0	-0.10495843823004848	0	0
7066	-0.5960129432084817	0	-0.3078883800293816	-0.21952281127773987	0
5324	-0.5967201387808163	-0.07408283115014958	0	-0.767870988156564	-0.02817391824698109
10248	-0.5968900858137367	0	-0.00408336737709508	-0.05576630006463201	-0.07207412380779138
7174	-0.5973582097378993	-0.03343183891625959	-13.912581099635954	-0.4785747526469406	0
3600	-0.5989981432736609	-0.09804977217575116	-1.3535346436595437	-0.7847005888685981	0
10913	-0.5996051665112379	0	0	0	0
10481	-0.5997150039172623	0	0	0	0
2372	-0.5999389217025889	0	-0.0679206683991822	0	-0.20665390580457
11202	-0.5999673236489236	-4.871377387452148	-9.116845490396532	-0.03856135298552621	0
4916	-0.601923553689014	0	0	0	-0.47462846794751534
9362	-0.6022388949710071	-0.09378420540502988	0	-7.285209797535072	0
610	-0.6043180378804033	0	0	0	0
5092	-0.6049749327544965	-0.25201452074224373	-1.6345557279073253	0	-0.5797428803813878
3726	-0.6051259378528978	-0.00992896821518946	0	-0.4822115223623489	0
11151	-0.605482869359628	-0.3247611152314356	0	0	-0.1647353944049396
5213	-0.6057865364499256	-0.05585589933961692	-0.04876074823347728	-0.31136014051799243	0
10920	-0.6064651942715296	0	-0.7363695273217301	0	-0.11214826341007413
8443	-0.6070796096738884	-0.03600419638857469	-0.6420019124344667	0	0
5055	-0.6071237868963115	0	0	-0.37090020586802896	-0.10811293784203824
2188	-0.6072688116976227	0	-0.21438537165120303	0	0
1794	-0.6079521548906143	0	-0.03924070805952513	0	0
10332	-0.6093529570245146	0	0	-0.2317441403203051	-0.09609810887000315
3936	-0.609476097505641	-0.01165660625201887	0	0	-0.21986570827353716
2099	-0.6115509554876317	-0.15249532275267966	-0.9740525118689732	-0.4268344795857935	-0.05698539517767742
3021	-0.611607174903207	0	0	-0.7741513570430905	0
4060	-0.6116640814606017	0	0	0	-0.0211850252524092
6982	-0.6117505709495532	0	-0.12104510259919742	0	-0.01026279438605468
6965	-0.6117927137219301	-0.3577495983569491	-0.02782607337410139	-0.45286652971032026	-0.00514699225288967
6833	-0.6119546859237328	0	0	0	-0.18722670043697492
7098	-0.6127147051982169	0	0	0	0
5133	-0.6129321336631899	-0.11410841481593748	0	0	0
937	-0.6134268505191223	-1.026701658459606	0	0	0
2745	-0.6140093394736752	0	-0.2472905734092096	0	0
6886	-0.6140208383395125	-1.5823866124951906	-3.8161795137247423	0	-0.3180570643741949
6576	-0.6140773108557585	-0.0529569132251904	0	-1.2608178023329022	0
134	-0.6151135642032192	-0.10897107693744124	-0.6845274033846207	-8.066617036757428	0
566	-0.6154957140701298	0	-0.7271966514256989	-0.02550430696416283	0
2096	-0.6155026169274791	0	-0.1328837901280704	0	0
6141	-0.6157254949084139	0	-0.05797861971241125	-2.408350456599602	0
2675	-0.6168124197802165	-0.3699223032287165	0	0	0
639	-0.6168837549710589	-8.767683406586649	0	0	0
10874	-0.6169088395674093	0	0	-1.642261452799945	0
1048	-0.61815158611557	0	0	-1.2744397142651829	-0.11952294732366252
9717	-0.619157954680118	0	-0.01956457370127451	-1.3344920930681892	0
871	-0.6204524721720519	0	-0.36857428824766886	-0.1969980897629837	0
8971	-0.6207569465533169	-0.9224932592773044	-0.11872941693895668	0	-0.33079415510475063
5926	-0.6213340502071862	-4.021965073449831	-2.0484998804101195	-0.8702895641637662	0
9482	-0.6233265150233183	-0.007983999069858	0	-0.4683163970605478	0
8284	-0.6235031073260034	0	-0.10160035707239856	0	-0.1478962094865115
5824	-0.6236810247696296	-0.6799894761011107	-0.0732309718390563	0	0
179	-0.6237942781056387	-0.4620119969054863	0	0	0
218	-0.6240429308902805	-0.20504865089341617	-0.5529001811266281	0	-0.166575070407539
5892	-0.6243851690721645	-0.2707531105813886	0	-0.02592780244649573	0
10737	-0.6247854292288344	0	-0.25411971910781167	0	-0.06421460140067792
10449	-0.624843278935237	-0.01084038539824903	0	-1.47885878402161	0
7993	-0.6249647795367892	0	0	-0.5466117906632157	0
6971	-0.6255438079219797	-0.03391323142112629	-0.20067190135370383	0	0
3116	-0.6256086441653842	0	-0.06301144836777586	-2.0045064262196446	0
9235	-0.6261395975496045	-5.257548748597644	0	0	0
10720	-0.6282133601913245	-0.01855408415170049	0	0	0
2321	-0.6294056100133745	-0.1540569199753346	0	0	0
6811	-0.6296860023824185	-0.03979065909472296	-0.13291721874554274	-4.622992967915205	0
9388	-0.6298586662703717	0	0	0	0
1872	-0.6298784148629195	0	-0.457665229577741	0	0
3741	-0.6302322881839639	-0.02681989401343457	0	-0.5476285423689802	-0.08300235742966189
10887	-0.6302381278571092	0	-0.11260820563032722	0	-2.5866273773015145
9135	-0.6313079469683835	0	-1.0678015734402877	0	-0.08590029873009974
11313	-0.6315769390875599	-0.00609860564801515	-0.3412922305038053	0	0
11159	-0.6318701509688053	-0.10401221991182474	0	0	0
6430	-0.6321831143294732	-0.00203414922291587	0	0	-0.21662721713905253
5162	-0.6324576607978944	-0.2856851660521671	-0.1873572183353656	0	-0.2341720838727044
3810	-0.6329779311198112	-7.74823727119997e-4	-0.03762277801505064	0	-0.2717399571480543
1046	-0.6335161378214379	-0.22121603004270307	-0.2617917764232902	-0.07409913061291107	-0.6334710774489973
10197	-0.6348426350596132	0	0	-0.02835381221660449	-0.12807199850567463
4842	-0.6363487417324094	-0.01030839636467498	0	-0.09662661786330706	0
9168	-0.6367353367533993	0	0	-1.3660658730508608	0
3394	-0.6384991231574472	-0.0182958235605021	-3.1786382134091533	-0.3529497501083676	-0.6396149285765753
483	-0.6386312942468494	0	-0.35051293135916084	-0.23200042530767817	-0.9765937093472284
4116	-0.6387716629933684	0	-0.2105060500401854	0	0
6420	-0.6399917817522978	0	-0.02682873239598504	0	-0.00379426769485174
9607	-0.6400757804147315	-1.0549967948417225	-1.3398583837545877	0	-0.7768605647867242
1642	-0.6405924290894189	-0.6261249437551406	0	0	0
6692	-0.6407702666142493	0	-0.2605183610886875	0	0
7178	-0.6427208129690536	-0.08161081070220932	0	-0.4785747526469406	0
3798	-0.6430185626262996	-0.03183635500931982	0	0	0
1262	-0.6433983920412021	0	0	0	0
3478	-0.643761449607545	-0.03253218425969231	0	0	0
4974	-0.6441710829510848	0	-1.4661286139200291	0	-0.2688546032833343
5345	-0.6447742365559207	0	-0.2439462355181863	0	0
1486	-0.6450020992848281	-0.8916142931443103	0	-1.3244815888080594	0
9441	-0.6451114253932917	-0.09852831744610407	0	0	-0.198421838815906
10224	-0.6469671451135933	-0.017998364533861	-0.07311047306761803	-0.6340090202762667	-0.07207412380779138
6330	-0.6479254268337677	-1.1441824105282232	0	0	-0.0657141711380202
10589	-0.6480814758327293	-0.02123000879815875	-0.05633350939769176	0	0
9437	-0.6484851769386345	0	0	-1.5042896928829497	-0.06539055791587312
4481	-0.6492216052713013	-0.8097185902027224	-0.5814516474059257	-3.0147717310225683	-0.10302043200779276
3592	-0.649703202668892	0	-1.459143594919135	0	-0.12328827540329734
1855	-0.6498438873347253	0	0	-0.6455742094250112	-0.18776595308591348
1399	-0.6501655895814773	0	-0.22465544257160333	-0.42719455151935337	-0.36905320081148085
3642	-0.6503186648096837	0	0	-1.2837436838603613	0
5074	-0.6503974119404521	-1.3109537412669878	0	-1.2672841496393985	0
6289	-0.6504514083333862	0	0	-0.7536234751371236	-0.8617790805339594
3656	-0.650613684707352	-12.730707647868044	-37.563064616697545	-0.16151256438031103	0
9507	-0.6507813946692618	0	-0.599354552531493	-0.7698337230436694	0
10000	-0.6510315329740037	0	-0.08027050315587542	0	0
8882	-0.6517633911348901	0	-0.00173677928730864	0	-1.5417415270906432
7461	-0.651959656643744	-0.4492232024280227	0	0	0
8022	-0.6521875456438393	0	0	-0.0051869862464029	0
3785	-0.6528859662133206	0	-3.34703397643019	-0.0475207880017966	-0.00793981475870492
8338	-0.654120050360073	0	-0.2844026244061243	-0.8067128575146387	0
9653	-0.6546347481982298	0	-0.07124789246202712	-0.24891327010192632	-0.17126820034304993
4901	-0.6554542964927768	-1.7282684711171416e-4	-0.02870654502981454	0	-3.040513691082566
