GeneID	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE139871_GPL10558_MTB_control_blood_monocyte
1938	30.089099666350872	1.5108697061916856	0.7392574675644803	0	0	0
3620	29.88610290046252	0.2288910080384723	0	1.0087215711977453	1.0087215711977453	0
3710	29.732488940080884	0	0.03357187873049591	0	0	0
9637	29.614764689567668	0	0.537947034071536	0.4659465062102066	0.4659465062102066	0.1357629102451416
4665	28.77777345298846	0	0	0	0	0.4634657504530386
9289	28.592639087742832	1.527959811468957	0.05428218419907464	0	0	0.07805724366829558
1340	28.504879725132163	0.22092078022296516	0	0	0	0.20268193352506136
6790	27.56550277678111	0.24509086103883515	1.155300780159267	0	0	0
965	25.96153484826467	0	3.893450482722874	0	0	0.04090552365584798
5265	25.786957635516405	0.00280790675716002	0	0	0	0.04443107849706579
10227	25.490029452719305	0.02905345318382154	0	0.2283903291168301	0.2283903291168301	0
10603	25.10986754690802	0	0.00721423832236944	0	0	0
8355	25.03112744238241	0.02329239625642754	0.04607314202807267	0	0	0
6077	24.776769418416663	0.03754198828422334	0	0	0	0.1031062851501212
2313	24.62397383424808	0	0	0	0	0
2597	24.515336933202647	0.01836984668776939	0	2.565887642978026	2.565887642978026	0
713	24.31041542651186	0	0	1.0326249599240298	1.0326249599240298	0
492	24.136512891801857	0.03375284704916392	0	0	0	0.0587897169034759
192	23.57396572665748	0	3.6959944180492257	0	0	0
8348	23.32826496808629	0	0	3.945470342119884	3.945470342119884	0
10326	23.263261053328456	0.05881621033340667	0.2203088020779248	0.1312370875800477	0.1312370875800477	0.1559133924953245
7095	23.114340891093807	0.1573184752458323	0.15485785779848704	0.23524052534650688	0.23524052534650688	0
2283	22.98143152189293	0.00679961479096341	0.04049290291466839	1.4580536803920332	1.4580536803920332	0
9991	22.6786200103903	0	0.05887125145352509	0.2283903291168301	0.2283903291168301	0
9797	22.553411131958548	0.04203152028050727	0	0.7934825135759211	0.7934825135759211	0.1904227889071474
6492	22.40217470728134	0	0.34355595922718296	0.9255218330833226	0.9255218330833226	0
9791	22.25715604414477	0	0.0599979904238436	0	0	0
10231	22.125954928010124	0.02905345318382154	0	0.2593522194954041	0.2593522194954041	0
814	21.835217348324893	0	0.23094099570115656	0	0	0.5754550555713012
1973	21.75343907638769	0.18269837557481344	0.2706794676391773	0.2389541240505889	0.2389541240505889	0
9777	21.4087968109433	0.00739408250888173	1.89272366876759	0	0	1.0925393835801618
5802	20.77710232199528	2.111332063942003	2.0513236936069745	0.8777686061900477	0.8777686061900477	0.1226279620239708
4808	20.73826134629828	0	0.8668227381268712	0	0	0.2621345717600847
11136	20.42985619084281	0.00714882315169818	0.03284164736970008	0	0	0.15838256166357376
2048	20.04649796131167	0.01051518022054938	0.01046887868770949	0	0	0
7743	19.901792650586035	0.1437492460385154	0	0.09016018550749516	0.09016018550749516	0.9336408510660944
5826	19.83893909261043	0.01262872234167816	0	0	0	0.09499859381303244
3223	19.560737357427307	0	0	1.5072456873333155	1.5072456873333155	0.09387881873706672
9304	19.30826475386545	3.90293513813508	0.08876615924688155	0	0	0
4100	18.93180012425387	5.047698180872877	0	3.2786911584457115	3.2786911584457115	0
3717	18.57866294818367	0.8676708343344626	1.4348263035162565	0.1837121884829246	0.1837121884829246	0
6120	18.368354023493083	0	0.2480493029554312	0	0	0
5980	18.049070867284925	0.02051996785506826	0	0.3541845799959138	0.3541845799959138	0.06641844764879104
6744	17.91636389052897	0	0	5.36673167495942	5.36673167495942	0
1809	17.026297619157784	0.03421898708975182	0	0.38291809676958055	0.38291809676958055	0
7450	16.825362313080582	0	0	0	0	0
4887	16.821739020607037	0.2827456940473243	0.3590234424088653	0	0	0
2710	16.780732555060684	0	0.00867906942942187	0.2283903291168301	0.2283903291168301	0
5310	16.623642764954923	0.5696177764030486	0.4640652929604201	0	0	0.0378764797020495
10452	16.35141752300908	0	0.06658362853701033	0	0	0.10107037232476734
5504	16.335904403295658	0	0.20423864280892312	0	0	0
5550	16.041572959463124	0.02832637733781501	0	0	0	0.07706848598985602
10160	15.919793292082634	0.07049067702933327	0.243192954984087	0.1147067771123862	0.1147067771123862	4.97329874391715
3912	15.781104217705565	9.650600997237552	0	0.3188205000646511	0.3188205000646511	0
5370	15.686149776090842	0	0	0	0	0
75	15.666553960269816	0	0	0	0	0.03440888971460276
3035	15.542855955688612	0.01063798018080666	0	0	0	0
1649	15.465729302710455	0	0	0.27965586011651644	0.27965586011651644	0.1260139429293568
5047	15.31271894902306	0.00788153955549966	0.04973473786311822	0	0	0.2617830304146506
1720	15.284563177658075	3.295806733494288	0.1979877129986951	0	0	0.8241593170724641
4238	15.149090177790216	0	0	0.23339252085014417	0.23339252085014417	0.06608462736346682
325	15.060941350690992	0	0.1181456706061412	0.4674209734517061	0.4674209734517061	0.3161803454115452
3841	15.000105492545543	0.01925723452395256	0	0.06966713542296377	0.06966713542296377	0
3327	14.737255758450871	0	0	5.871936637871111	5.871936637871111	0.2025087388477358
9823	14.59305568082071	0.01233600833130033	0	3.9892139007776057	3.9892139007776057	0
10325	14.50297880478697	0.05881621033340667	0.2203088020779248	0	0	0.1559133924953245
3048	14.498708886609656	0	0.01383899939383841	1.97037773039204	1.97037773039204	0.09016558456824744
3381	14.476606986574254	0	0.08956320459646001	0	0	0.15627643850666545
1586	14.451995368057403	0	0.090221055433692	0	0	0.2637600396358706
7051	14.423652545179747	0	0	0.08893010107000698	0.08893010107000698	0
6504	14.382956518150229	0	0	0	0	0
2932	14.057321429916062	0.01810711538678724	0	0	0	0.01077215084808891
7167	13.968822122698777	0.3081509349505831	0.04943692286158585	0.0567627495546561	0.0567627495546561	0.124143425987289
6171	13.799229065373588	0	0.4601999643512133	3.7236761764865447	3.7236761764865447	0
10170	13.73115443455582	0.07049067702933327	0.243192954984087	0.2283903291168301	0.2283903291168301	0
959	13.615750748211749	0.00682783536766323	0.07640568002095272	0.15453018370638816	0.15453018370638816	0
2116	13.405263607414955	0	0.8850691054547921	0	0	0.1404959273270002
8607	13.343547573786724	0	45.42742317632005	1.6361535369745304	1.6361535369745304	0.00106834164891604
9204	13.312022843872285	11.51252890566099	5.44371135198068	0	0	0
496	13.263319197291237	0	0	0	0	0.01104591613560823
7092	13.017595715581493	0.04711305853006153	0	0.8431964907334226	0.8431964907334226	0
438	12.973887987626046	0	0.04464020010314473	0.7931073029559152	0.7931073029559152	0.08260309651217095
8857	12.789625249485171	0.02213341908467614	0	0.19364850816571888	0.19364850816571888	0
10169	12.75417475889015	0.07049067702933327	0.243192954984087	1.2802509480725837	1.2802509480725837	0
6469	12.669545954278448	0.02683649151671141	0.7855522421259098	2.053709462093876	2.053709462093876	0.02074361328850438
5043	12.559037048241278	0	0	0	0	0
53	12.535292545401148	0	0.33311207596797204	4.71079408174852	4.71079408174852	0
11197	12.383102075530594	0	0	2.653926918893731	2.653926918893731	0.12390997927179603
1662	12.355034400037232	0.01714306807583274	0	0.104490471499338	0.104490471499338	0
11018	12.304898266744916	0.01648447033214833	0.12329185338032957	0.7276225144709503	0.7276225144709503	0.1568239423371633
2081	12.176699460358154	0.01519775295684186	0	0.1674637145541613	0.1674637145541613	0
664	12.046940059953382	0	0	0	0	0
6625	11.82463349184372	0.3495437666591803	0.3937950997165921	0.3426497543454312	0.3426497543454312	0
10360	11.612178588173876	0.05881621033340667	0.2203088020779248	0.16601816168430905	0.16601816168430905	0
1370	11.503090900976304	0	0	0.9174625790791642	0.9174625790791642	0
2529	11.496946709988425	0	0.04911081456150579	0.7208834635186185	0.7208834635186185	0.1318820551764926
7889	11.305122829069012	0	0.04342001729110242	0	0	0
11257	11.199106293301996	0	0	0	0	0
6219	11.14548270214582	0.17074426360081674	0.2393917918699593	2.881172108254585	2.881172108254585	0.02447735767831076
381	11.068730176409652	0.03543651101409778	0	0	0	0.00398860981805375
8161	10.903402700992284	0	0.6167830987059298	0.451135118791127	0.451135118791127	0
3453	10.854784026710323	0.04527856710643219	0	0	0	0
7694	10.745629419708951	0.09970861669984864	0	0.1371792113673811	0.1371792113673811	0
2830	10.72599063845089	1.3358261008678625	0	0	0	0
10203	10.619670605856552	0.03700211865911421	0.5061534109454688	0.10871589184269548	0.10871589184269548	0.12522944343350606
3730	10.601938940734918	0.01219403988509487	0	0.5041471644170863	0.5041471644170863	0.1229218198091071
5017	10.56430065506852	0	0	17.090045839022714	17.090045839022714	0
11273	10.5163971487857	0	0	0	0	0.14948469132273168
7422	10.42229408717121	0.09046350171131112	0	0.3928058610950486	0.3928058610950486	0
5782	10.380202725757757	0	0.34729631495577007	2.0456588613970226	2.0456588613970226	0
2180	10.363654737790249	0.08886284322739202	0	0	0	0
10330	10.23873115360052	0.05881621033340667	0.2203088020779248	0.2283903291168301	0.2283903291168301	0.1559133924953245
8658	10.179695493332805	9.007281556352034	5.37710313199279	0	0	0.05844730570116996
4215	10.167441538844574	0.618727161049875	0	0	0	1.9693381155324552
10902	10.14933843716085	0	0.03900357671289625	0.28075768693310166	0.28075768693310166	0
9989	10.1066808819911	0.3639050784525543	0.0335992741253277	0	0	0.19107230084756832
4837	10.044546178552622	0	0	0	0	0.04986303504624778
5252	9.981814356423838	2.142763551108877	0	0	0	0.8770053504457167
9431	9.810732492318252	0.4304620699315363	0	1.1482739844354244	1.1482739844354244	0
2250	9.729287496585062	0.0998705652046028	0	0.8735851276061224	0.8735851276061224	0
3667	9.68358797830335	0	0.5595471612241258	0	0	0
2178	9.580010367214223	0.8706911397312824	0	0.04664407005512272	0.04664407005512272	0
2893	9.535106234481866	0.23488620416476452	0	1.5304106184256794	1.5304106184256794	0.00251854410019443
5464	9.510361591826271	0.1266932614911478	0.06824729860631962	0.12906982918402687	0.12906982918402687	6.011625636921369e-4
4854	9.50568905280868	0	0	0	0	0
9329	9.169001920048885	0.5563121315901762	0	0	0	0
6376	9.140110483561552	1.1147200825028003	0.6279259019857013	0.2723510088024066	0.2723510088024066	0
6145	9.11328952035556	0	0	0	0	0
3530	9.066572803648455	0	0	0.05825388357964467	0.05825388357964467	0.03456949426226108
891	9.029055573551169	0	0.08245114480624664	0	0	0
7223	8.99924532870715	0	0.09526954165319491	0	0	0
5836	8.984337229663712	0	0	0	0	0.12197104135014124
2192	8.826574804231907	0.2896187457490871	0.607842607391862	0	0	0.08330931279136289
2494	8.80508287591387	0	0	0	0	0.5892393244769621
8538	8.796732452329273	38.95753589430011	39.44617753652403	0.2500416736792712	0.2500416736792712	0.1451891893432004
11317	8.748894037212121	0.02734905922104891	0	0	0	0
2480	8.740422694121257	0	0	0	0	0.02519977399264328
10289	8.639849968670003	0.01379753232260118	0.02123530083306396	0	0	0
9200	8.63158676693532	0	14.514674365681122	0.28580727875015377	0.28580727875015377	0.06857998835848966
4969	8.616322583925012	0	1.7000362885569515	0	0	0.08311214910448175
11077	8.573333488796418	0.01894515397277907	0	0	0	0.15031768541631596
5305	8.55828714231888	0	2.758450243099165	0	0	0.08259459433242505
287	8.54482388281717	0.02716785623036038	0	0.2283903291168301	0.2283903291168301	0.12586674117881996
831	8.514011176298364	0	0.17793199881880295	0.291979685853774	0.291979685853774	0
2000	8.50499423025447	0.05308547227135563	0.2343402817641664	0	0	0.04719843242314847
6907	8.478288696391727	0.12105536321378052	0	11.921200378052388	11.921200378052388	0
6731	8.378879289157695	0.08334702635176283	0	0.8706537358898594	0.8706537358898594	0.06353346247792713
6169	8.350202994835218	0.00996761146350398	0	0	0	0
5866	8.344869590493177	0.02263998826660863	0	0	0	0.13817332943174804
4112	8.27287852535759	2.833275082945409	0.8220490707269519	0.2283903291168301	0.2283903291168301	0.13096208199954695
10412	8.270882642343304	0	0	0	0	0
11079	8.22870709174707	0.447592614511148	0.3365828729568357	0	0	0.15031768541631596
2209	8.18689044021972	0	0.5183059358366136	0	0	0
6122	8.180256374914622	0.17099552919106853	0	0	0	0
6546	8.16072755142124	0.07132074973135227	0.719333045742915	0	0	0
2957	8.13419571675907	0	0	0	0	0.19511312689777016
3351	8.131581292512376	0	0	0.6153179198467655	0.6153179198467655	0
7170	8.119857246385003	0	0.19539967634595223	0	0	0.03100738953015258
9140	8.075227226298875	0	0.4245267248158027	0	0	0.1845910228787989
4162	8.059693359383088	0.01075839567706926	0.10037146361145348	0.07666801554743063	0.07666801554743063	7.547422302989388
5991	8.041456413592837	0	0	0.09078508289122976	0.09078508289122976	0
9873	8.015769809602787	0	0	0.3838612798109699	0.3838612798109699	0
6530	7.961506239598877	0	0	0.6110310377543218	0.6110310377543218	0.00520275373117679
3187	7.953376752188262	0.03687356881579541	0	0	0	0.1440299669223276
11049	7.904408085665876	0	0.12868849841940885	0	0	0.00911738113491456
11160	7.826126239117034	0.16022039262833898	0	2.3258314950719297	2.3258314950719297	1.105687560862286
1500	7.81386920929212	0.2741561757423403	0.5420972320865021	1.7387950111059671	1.7387950111059671	0
4627	7.743895200322582	0	1.7945806025555395	0.13076532021163811	0.13076532021163811	0
1817	7.721314807177269	0.00953601867307152	0	0	0	0.5128033454191487
6014	7.680874068918978	0.02417181969958579	0	0.6682724565929248	0.6682724565929248	0
7023	7.674537257817355	0	0	0	0	0.4733193239976359
6192	7.648806613940163	0.26871607815819454	0.18347050749080607	1.0600307394357789	1.0600307394357789	0
3813	7.63114292767375	0.37177909323111846	0.27947094628915664	0	0	0
3157	7.609078413317968	0	0.11140309195591468	0.7653795095169107	0.7653795095169107	0.12014965917534504
5906	7.590716622326649	5.887649543734441	1.5703359599686255	0.717491281837056	0.717491281837056	0
4124	7.562412442820695	0.07884656019300951	0.01925481614471452	0.6279976156237825	0.6279976156237825	0
8651	7.5560208809346845	0.7831850191853746	0	0.720702038650313	0.720702038650313	0.3693293673320843
10672	7.4411837398164575	0	0.06553255352542556	0	0	0
2232	7.438795694005005	0	0	0.16574902629283583	0.16574902629283583	0
6624	7.427313315708451	0	0.6035691645072869	0.2283903291168301	0.2283903291168301	0
2145	7.332247645252796	0.5277839932368003	0	0.2114148934349668	0.2114148934349668	0.02075275045427505
8676	7.320995759075445	1.1577180991453329	0	0.8148606705872017	0.8148606705872017	0
7864	7.207804298499558	0	0	0	0	0.7378683952456062
3773	7.2026807652739855	3.6467583568639625	0.6864226612816906	0.00898082229699337	0.00898082229699337	0
5793	7.160319930776453	0	0	0.23062353029068627	0.23062353029068627	0.02708277180383214
11332	7.050940647125792	0.01619592119555829	0.7103436390972173	0.31044665485113954	0.31044665485113954	0
5375	7.039519370907877	0.07521853701942827	0	0	0	0
4378	7.038718597091868	0.00825952836850667	0	19.00411148253418	19.00411148253418	0.23609351349206875
3343	7.015502657725861	2.386658510393154	1.9543163824894376	4.449106652017098	4.449106652017098	0.1062795883460912
5734	7.000049252744185	0	0	0.4492510775887051	0.4492510775887051	0
9191	6.971635559686248	4.9899530408438615	0.7754829884589777	0.01048732488171566	0.01048732488171566	0
2538	6.971160941221097	0	2.965456459810733	0	0	0
23	6.960285777488545	0	0	0	0	0
11196	6.951006822456187	0	0	0	0	0.00966774369655709
22	6.925181806406846	0	1.291743786796182	0	0	0.08036878457625019
316	6.915564658689704	0	0	0	0	0.02340674188128976
954	6.884836460711042	0	0	0.28565026775844893	0.28565026775844893	1.8131574750174693
909	6.766365997091969	0.09351681143577573	0	0.23586154909174484	0.23586154909174484	0.08369724222132625
5956	6.724713392833632	0.02791353648404715	0	0.16685008432788873	0.16685008432788873	0
2334	6.720907176503745	0	0.09811868585084572	0	0	0
972	6.690989921426066	0	0	0	0	0.12741459411181089
9022	6.655768077560008	0	0	3.1337869330033263	3.1337869330033263	0.278985956441576
5325	6.643118172759314	0	0	0	0	0.03121630194610436
6008	6.637440379897423	0	0.1273156919028163	0	0	0.3546810936225957
1783	6.618641369111596	0	0	1.3916001829745273	1.3916001829745273	0
690	6.613406664318772	0	0.0547852135887914	0	0	0
3314	6.603048905930985	0.033198585866341	0	0	0	0.38422352730425446
2564	6.584885150489607	0.03551056944076491	0	0.8351150205020181	0.8351150205020181	0
5625	6.557907730841343	1.4010817250542105	0.4810138779982792	1.5492545064857348	1.5492545064857348	0
472	6.557872348989681	0.01428258846503882	0	0.1313274729572469	0.1313274729572469	0.086703379783592
11318	6.5468417033070105	0	0	0	0	0.01411980605818457
427	6.47438340620101	0	0.00482587143932544	0.158418173508307	0.158418173508307	0.11120785276959544
1585	6.469885294524604	0	0	0.4235910493808177	0.4235910493808177	0
9762	6.448152026083209	0	0	0	0	0.1274803887911383
6782	6.399920808413361	0	0.8673014104981838	0	0	1.398872379734656
8694	6.373868751122192	2.948360261286044	0.2631823336423613	0	0	0
967	6.357094967303958	0	0.3638121641188569	0	0	0.32205887023515967
4690	6.3517746204460375	6.946743032406459	9.219544667048789	2.8416536845516567	2.8416536845516567	0
3559	6.340663158814458	0.02151641539991466	0	0	0	0.04285092257072354
1369	6.32523572658393	0	0.429349272845873	0	0	0.1734427342288445
894	6.301682885241875	0.16716484762135564	0.28636954877494825	0	0	0
5480	6.295453178722116	0	0	1.3560730990695975	1.3560730990695975	0.7518059294096684
9909	6.2671894130942505	0.17415874017939792	0	21.19717835225953	21.19717835225953	0
1315	6.250451869670402	0	0	0	0	0
3633	6.225533674341996	0	2.540067647975236	0	0	0.0969721972850992
8036	6.207073434765895	0.01278606364908165	0	0	0	0.16326924466008058
8824	6.189824791483592	0.2105755531828919	0	0.07062971349102609	0.07062971349102609	0.01701821559187288
9487	6.155202558334603	0.08686440836169962	0.829262643906195	1.6483311473874809	1.6483311473874809	0.03821073287745805
5068	6.102593319067607	0	0.06652234946698136	0.9682740247278464	0.9682740247278464	0.02669755226039336
9288	6.064640731629734	0	0	0	0	0.108841840975104
5045	6.062490636140338	0	0.05849386121503208	3.221993484645835	3.221993484645835	0.1933466021194725
444	5.957346087856831	0	0	0	0	0
2866	5.939100023036442	1.1898422600979035	0.09491681295979668	1.7235908843092864	1.7235908843092864	0
7464	5.920664125588576	0	0.03141177391882997	0.14760301498026518	0.14760301498026518	0.2342979860521337
9515	5.906360623028567	2.5549786353570623	0.18734703195589544	0.2049237671951294	0.2049237671951294	0.03157516771004314
8343	5.886058624956272	0.0242571647991406	0.4496327113747984	0	0	0
6247	5.884194209662232	0	0	0.17329095440770237	0.17329095440770237	0.09064558148307622
3892	5.866931691408092	0.11367880841808116	2.9015202877383586e-4	0	0	0.217903738704222
8843	5.850575430545886	0	0.00771579696594481	0.3288857854919578	0.3288857854919578	0
2202	5.837390464149658	0	0.8837817193349116	0	0	0
6217	5.79013319323768	0.29087217532897736	0	0	0	0.06452302180628178
5939	5.763804728459718	0.35968778080291486	4.022969152400545	0.07871166837181032	0.07871166837181032	0
4487	5.735513193168001	0.4676015119772507	0	6.077354961032798	6.077354961032798	0
4938	5.714000532395563	0	0.1461863834886925	0	0	0
2905	5.71231277387421	0	0.08198598427821857	0	0	0.10677562184474476
10344	5.683952943581719	0.05881621033340667	0.2203088020779248	0	0	0
10972	5.655238014691776	0.0226117374835798	0	0	0	0.07012598623919697
9177	5.638709609272895	0	0	0	0	0
6998	5.6363727410451885	0	0.04714911260791039	0	0	0.7767577148075775
443	5.596770347992594	7.20592688972399e-4	0	0	0	0
8732	5.584916612187953	0.3573964235350502	0.3790110344516415	2.194553158149837	2.194553158149837	0
7928	5.553640911005263	0.02656630870404475	0.3800515270278395	0.4457465495916384	0.4457465495916384	0.12591986031338376
4810	5.539708602506195	0.18481355478371964	0	0	0	0.11235796084489635
6898	5.532609376801052	0	0	0	0	0.03670182445693466
7089	5.499639305467025	0.04221969279623014	0.06267887071754741	0.16111850852161713	0.16111850852161713	0.06546766658698439
1522	5.437653121803498	0.1193472868709744	0.02544321950833894	0	0	0.16614246223450513
4870	5.379961281582958	0	0	0.1795987522623277	0.1795987522623277	0.5017419592635106
4575	5.339962880173028	0.1829904615932332	0.9899324866951904	0	0	0
9446	5.339620529321303	0	0	0.2446651871705996	0.2446651871705996	1.0415084554861158
7506	5.335650628996671	0	0.16219919784793158	0.2283903291168301	0.2283903291168301	0
4807	5.322076939702019	0.5290603347441181	0	0.2148312795801336	0.2148312795801336	0
8200	5.294191426436818	0.8317679024545932	2.915459687802488	0	0	2.863414790331067
5683	5.286982359503865	0	0.09909035724576398	0	0	0
3655	5.282937672699247	10.48995303134383	1.480439079837891	0.4728154350678191	0.4728154350678191	0
4111	5.282723006477617	8.10572186225933e-4	1.012707151821378	0.6185012633020438	0.6185012633020438	0.14931262853266034
6557	5.250832146289234	0	0	1.5624944699348462	1.5624944699348462	0.23686479636046087
9131	5.25019659552903	0.23914938167528743	0	0	0	0.06431944470482437
7620	5.230806418789286	0	0	0	0	0
7114	5.210027486336891	0	0	0.1147539756467495	0.1147539756467495	0.01952278974301655
5433	5.196894409156822	0.02809142044483334	0	0	0	0.4182745004242347
2166	5.190438472204333	4.772484865319219	0.0143813696246613	0.9982577643094364	0.9982577643094364	0.06195129049000769
2817	5.180862978293476	0.01062235882516698	0	0.21041134565026465	0.21041134565026465	0
677	5.180184140996742	0.00640993623881439	0	0.07765338242648623	0.07765338242648623	0
4360	5.1794815562404	0	5.357929701035921	0.4284626831612566	0.4284626831612566	0.1870552660659549
3273	5.172553205688354	0	0.2966212975957241	0.7376370957475258	0.7376370957475258	0
2579	5.167673697785565	0	0	0.06700909754644635	0.06700909754644635	0
10886	5.158051184434759	0	0	0.7328361916696526	0.7328361916696526	0
3925	5.15067503052833	0	0	0	0	1.8328484108885976
5547	5.1406708306751625	0	0	0	0	0
6753	5.119364139172882	0	0.0840493882551665	0	0	0.08159949501513838
1207	5.114608340507245	0.7257847958836758	0	0	0	0
4542	5.113457544508975	0	0	0.2283903291168301	0.2283903291168301	0.04798397219078658
279	5.093977089753314	0.04005323304669006	0	0.3204494477365798	0.3204494477365798	0.02711085298129692
7312	5.078219158220223	0	0.12602971280181452	0	0	0.1199871369960673
11192	5.0069466292165705	0.05175304452301471	0	7.120124366873497	7.120124366873497	0
6664	5.005192337974846	0	0.17746504764099347	0	0	0
5491	4.963997789062514	0	0	0	0	0.1051013133814558
9774	4.956659639983448	0.2893106084000763	0	0	0	0.12845399337024033
329	4.956160991917558	0	0.09682688519222626	0	0	0
8995	4.931679376109688	0.03870018080568183	0.69032142945457875	0	0	0
4911	4.892956859063007	10.376168440569222	9.092346898206216	0.0459733500585322	0.0459733500585322	0.10275484804629624
7338	4.8871587777352925	0.00710527508227417	0	0	0	0
10153	4.863415854269973	0.07049067702933327	0.243192954984087	0	0	0
3669	4.855549926483315	0	0	0	0	0
4253	4.841816144494917	14.203357524125128	3.949557074713514	0.7548450628183245	0.7548450628183245	0.4621643316314474
5364	4.825042068941875	0	0.08203881906457677	0	0	0.10432287391073768
2013	4.82450291201972	0	1.6231244043766366	0	0	0
10189	4.817104034146901	0.03700211865911421	0.5061534109454688	1.618822809807018	1.618822809807018	0
341	4.799419764029572	0	0	1.0250333863911822	1.0250333863911822	0.02805918172453075
7430	4.7920283356842965	0	0.06273628488256634	0.30729599774432925	0.30729599774432925	0
7363	4.783058460140119	0.03803448628997036	0.08044405556918688	0	0	0
8740	4.743644597471548	0.3360733955320425	0	0.17292355478806287	0.17292355478806287	0
9298	4.735458940896946	0	0.08411557005176862	0	0	0.03270057601666409
7091	4.723448045046605	0	0	0	0	0
2268	4.696393532430922	0.1115568808628935	0.3448373042037378	0.14721146546878772	0.14721146546878772	1.1594755688867355
5058	4.685322148073309	0.2553616155649219	0.28772586814408563	0	0	0
2113	4.68478426780598	0	4.716165615498101	0	0	0.19399689804462741
1932	4.679366569074667	0.00172192338857878	0	0	0	0.15980023703489632
6242	4.678443795501575	0.7099741470840106	1.4201198742670882	0.7636945104441114	0.7636945104441114	0
6295	4.675926277198941	0	0	0.2283903291168301	0.2283903291168301	0
7141	4.664806493650112	0	0.5681100780139178	0	0	0
5925	4.664646819051931	0	0	0.21729279271216617	0.21729279271216617	0.1210828701705653
6456	4.663880197915345	0.39106146194652114	0.6882347613137461	0.1477705669934144	0.1477705669934144	0.15757390320525894
1160	4.662824613986283	0.14608152400114016	0.4560405535293879	3.7928650592243662	3.7928650592243662	0.10970670116407466
59	4.653276673139596	0.15936970919957516	0.17544614330259933	0.21742691548826043	0.21742691548826043	0.293311460820358
9538	4.650817990838056	0.630569176444989	0.01028762486524112	0.25075976166019087	0.25075976166019087	0
5438	4.646812604384136	0.345881841304053	1.9135417723109305	0.2000426136859217	0.2000426136859217	0
10068	4.632705958323951	0.04876683148369976	0	0	0	0
407	4.628377810611384	0	0	0	0	0.16862331298847266
4232	4.60876780549412	0.04086865490827574	0.04545921916515771	0	0	0.00339593043050534
2353	4.585429059829202	0.06137185384928344	0	0	0	0.06805884053857048
3141	4.573990983056992	0.1031793742908067	0.03725710844073937	0	0	0
2797	4.568085983458518	0	0.5156349247056253	0	0	0.12877443354226958
3934	4.521414774088372	0.00180457862215832	0	0	0	0.03503648381919966
5735	4.51311370072252	0.8278052199733601	1.052629813980977	1.4500927935664696	1.4500927935664696	0
2114	4.506559866614984	0	0.34385407012857894	0.6697532136542654	0.6697532136542654	0.15291252287053925
2862	4.494587319787541	0.0474818523863767	0	0	0	0
6453	4.490368888597493	0.01339415507993146	0	0.5533371694824059	0.5533371694824059	0.3309048074887536
