Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000156970	701	BUB1B	8.21682703935998	-3.837760921608617	1.0460369303385557	-3.668857963137596	2.4363638413352445e-4	0.016740796210260735
ENSG00000134057	891	CCNB1	15.03630275251489	-2.2656457776167254	0.7137088455512308	-3.1744678404074715	0.001501115242401624	0.0479559581926951
ENSG00000117399	991	CDC20	9.26854170447203	-3.0092157153831907	0.905652617662713	-3.3227041546562344	8.914940906171959e-4	0.034710561211240505
ENSG00000115641	2274	FHL2	14.1268893158045	-2.4863376301091225	0.7020482278024774	-3.541548189490848	3.977861900904405e-4	0.021615528080210448
ENSG00000168906	4144	MAT2A	204.75750684002185	-2.295284560080485	0.6772341026561459	-3.3892040449207514	7.009582980642979e-4	0.030490811952956477
ENSG00000067177	5255	PHKA1	5.196311568058506	-4.409968346930153	1.2965674955181599	-3.4012640006587196	6.707501645472904e-4	0.02947076856473145
ENSG00000143224	5498	PPOX	25.24716301496239	-1.7019884293954433	0.4736743288692591	-3.593161642216031	3.2668978510972237e-4	0.01992465007576534
ENSG00000134222	84722	PSRC1	3.0865114762257586	-5.02899612243346	1.5164912324906243	-3.3162052075791024	9.124879932217357e-4	0.03513582354473893
ENSG00000004534	10180	RBM6	158.5995425364051	-1.651624783224073	0.441195143345515	-3.743524397617018	1.814569741196531e-4	0.014005106192783669
ENSG00000121741	7750	ZMYM2	250.1011241352733	-0.9715292019628601	0.2614679873039034	-3.7156717041373586	2.0266458322738235e-4	0.014766979204480104
