Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000141338	10351	ABCA8	58.54764177232299	-6.002117345837257	1.4207474553548602	-4.2246194587328025	2.3934486701038455e-5	0.01177576745691092
ENSG00000120907	148	ADRA1A	18.972306903921623	-22.60141435959266	2.9848756393612623	-7.571978564718083	3.6758212884626416e-14	6.458943121155785e-11
ENSG00000198216	777	CACNA1E	14.229230177941217	-22.14332666813201	2.9852168534199746	-7.417661012721336	1.19206727864643e-13	7.717067119658468e-11
ENSG00000100162	79019	CENPM	43.047063610146004	-7.394015512543164	1.835570884047899	-4.0281830447416365	5.62095743310016e-5	0.02469206300968999
ENSG00000077279	1641	DCX	19.010409689181255	-22.579098426783453	2.958129064260225	-7.632898340907948	2.2953388046364582e-14	6.458943121155785e-11
ENSG00000150760	1793	DOCK1	24.350301333161276	-7.262562004071572	1.8843077661665224	-3.8542334402445784	1.1609278857733753e-4	0.044623165609414116
ENSG00000174279	344191	EVX2	14.229230177941217	-22.14332666813201	2.9852168534199746	-7.417661012721336	1.19206727864643e-13	7.717067119658468e-11
ENSG00000134612	219595	FOLH1B	18.972306903921623	-22.60141435959266	2.9848756393612623	-7.571978564718083	3.6758212884626416e-14	6.458943121155785e-11
ENSG00000084734	2646	GCKR	14.229230177941217	-22.14332666813201	2.9852168534199746	-7.417661012721336	1.19206727864643e-13	7.717067119658468e-11
ENSG00000211899|IMGT/GENE-DB:IGHM	3507	IGHM	198.9132816044529	-7.827558611580384	1.932296038400572	-4.05091065552229	5.101868664154373e-5	0.024135763295807227
ENSG00000211592|IMGT/GENE-DB:IGKC	3514	IGKC	836.2088684892693	-7.5526274062220224	1.428335276857317	-5.28771327614314	1.2385491388565156e-7	7.254359241873877e-5
ENSG00000211594|IMGT/GENE-DB:IGKJ4	28947	IGKJ4	6.821830083704165	-21.38131677336418	2.9861009040091098	-7.1602793946640695	8.051279779200642e-13	4.951537064208394e-10
ENSG00000244437|IMGT/GENE-DB:IGKV3-15	28913	IGKV3-15	18.673836717209383	-22.753788620033607	2.873679701894384	-7.917997473773392	2.413662679631071e-15	9.89601698648739e-12
ENSG00000239951|IMGT/GENE-DB:IGKV3-20	28912	IGKV3-20	42.715419795317736	-23.902637944305326	2.607666819250233	-9.166292935835227	4.895652715491159e-20	3.010826420027063e-16
ENSG00000211625|IMGT/GENE-DB:IGKV3D-20	28874	IGKV3D-20	10.011132688272316	-21.905205936215353	2.94767535339051	-7.431349558566308	1.0749521541758957e-13	7.717067119658468e-11
ENSG00000284837	339166	LOC339166	14.229230177941217	-22.14332666813201	2.9852168534199746	-7.417661012721336	1.19206727864643e-13	7.717067119658468e-11
ENSG00000256222	100462983	MTRNR2L3	45.533529097991675	-5.7642681099614945	1.5044953552780893	-3.8313631808428106	1.274352332976458e-4	0.04610156969297186
ENSG00000286532	100630918	PARTICL	9.98761828847658	-7.308671509344816	1.9142387763759985	-3.8180563467539077	1.3450720857548514e-4	0.047269676156527635
ENSG00000106331	5078	PAX4	14.229230177941217	-22.14332666813201	2.9852168534199746	-7.417661012721336	1.19206727864643e-13	7.717067119658468e-11
ENSG00000184226	5101	PCDH9	60.31795406072688	-6.628592548422184	1.4920925494287478	-4.442480830669626	8.892755826225909e-6	0.0045575373609407785
ENSG00000112562	64094	SMOC2	14.229230177941217	-22.14332666813201	2.9852168534199746	-7.417661012721336	1.19206727864643e-13	7.717067119658468e-11
