Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000058668	493	ATP2B4	446.34977608858526	-1.2663026521066718	0.33428692644149127	-3.7880711207780573	1.518213941285725e-4	0.02569608994327945
ENSG00000086062	2683	B4GALT1	736.8218991670419	-0.9484234107063417	0.3138822976975852	-3.0215893590154455	0.002514514098513493	0.04138625049401385
ENSG00000100422	64781	CERK	1062.3338428182	-1.1288352678711693	0.3992811873142531	-2.8271686814603734	0.004696158339991018	0.049510252247744496
ENSG00000099942	1399	CRKL	1429.2108225208108	-1.0475899683067738	0.28604671303215357	-3.6623038146535793	2.499571650600534e-4	0.02913389623866622
ENSG00000197930	30001	ERO1A	915.3607174220004	-0.5373046454654592	0.16330018330340715	-3.2902880731441817	0.0010008486157858127	0.035358771522770296
ENSG00000065970	55810	FOXJ2	388.4436918571512	-1.3273624648266018	0.454879227264415	-2.9180546951092676	0.0035222256179269864	0.045249682305479474
ENSG00000006007	51573	GDE1	913.5668472474554	-1.158895796774795	0.2942209252954338	-3.938862593172535	8.186879754807132e-5	0.02008786987556679
ENSG00000179454	54813	KLHL28	746.3902326521545	-0.9632330242215664	0.26856004538142	-3.5866579589437566	3.34943202653756e-4	0.030552645181199135
ENSG00000111796	3820	KLRB1	714.4158593082317	-1.361780128912598	0.33790018815308814	-4.0301253939984	5.5747106067156584e-5	0.01854766823199267
ENSG00000234608	51275	MAPKAPK5-AS1	447.7795761825011	-0.9750509836879321	0.30236401679966385	-3.224758666749582	0.0012607890174259676	0.03565383041589618
ENSG00000184863	155435	RBM33	575.3652370822621	-0.8249003548489957	0.2593299554612812	-3.180891129147462	0.0014682279490301634	0.03565383041589618
ENSG00000124813	860	RUNX2	419.6127090780699	-1.1956385611433125	0.3927848073722853	-3.0440040925770186	0.0023345196457964157	0.04138625049401385
ENSG00000113615	10802	SEC24A	563.3728639486485	-0.9687342933770471	0.31625190044562057	-3.0631730339391927	0.002190033858467387	0.04030430732512788
ENSG00000083312	3842	TNPO1	455.24583822168717	-1.0067965727910857	0.2315935571084054	-4.347256397637261	1.378510401369644e-5	0.009640382740245045
