GeneID	GSE148171_MTB_control	GSE157657_PTB_control	GSE112483_MTBam_control	GSE112483_MTBmait_control	GSE112483_MTBnkt_control	GSE129270_MTB72h_control	GSE198557_MTB_control	GSE67427_MTBrv18h_control	GSE110564_MTB_control
5373	0	0	0	0	0	0	0	0	0
54205	0	-0.18801915551116205	0	0	0	0	0	0	0
5423	0	0	0	0	0	0	0	0	0
5427	0	0	0	0	0	0	0	0	0
5438	-1.1087648777581616	0	0	0	0	0	0	-1.2709771437744621	0
54386	0	0	0	0	0	0	0	0	0
5440	0	-0.1699865358858935	0	0	0	0	0	0	0
54438	0	0	0	0	0	-0.7187647560280815	0	0	0
54442	0	0	0	0	0	0	0	0	0
54499	0	0	0	0	0	0	0	0	0
54505	0	0	0	0	0	0	0	0	0
54512	0	0	0	0	0	0	0	0	0
54541	0	0	0	0	0	0	0	0	-0.4247532759688278
54623	0	0	0	0	0	0	0	0	0
5467	0	0	-0.6913451511399421	0	0	-1.1073033335871427	0	0	0
5468	0	0	0	0	0	0	0	0	0
54681	0	0	0	0	0	0	0	0	0
54733	0	-0.4371734324200465	0	0	0	0	0	0	0
5480	0	0	0	0	0	0	0	0	0
54807	0	0	0	0	0	0	0	0	0
54850	0	0	0	0	0	0	0	0	0
54881	0	-0.18675048827632068	0	0	0	0	0	0	0
54915	0	-0.08880443248723255	0	0	0	0	0	0	0
54957	0	0	0	0	0	0	0	0	0
5498	-1.2675252051762018	0	0	0	-1.7019884293954433	0	0	-0.5518416101390562	0
55008	0	0	0	0	0	0	0	0	-5.148620087762218
55011	0	0	0	0	0	0	0	0	0
55012	0	0	0	0	0	0	0	0	0
55033	0	-0.23612966332732035	0	0	0	0	0	0	0
55038	0	0	0	0	0	0	0	0	0
55111	0	0	0	0	0	0	0	-0.8638723570093482	0
55127	0	-0.1402673857469205	0	0	0	0	0	0	0
55129	0	0	0	0	0	0	0	0	0
55148	0	-0.21488923074219526	0	0	0	0	0	0	0
55179	0	-0.3544872353084345	0	0	0	0	0	0	0
5525	0	0	0	0	0	0	0	0	0
55256	0	0	0	0	0	0	0	-0.9187308712615218	0
5529	0	-0.16258518366352429	0	0	0	0	0	0	0
55324	0	0	0	0	0	0	0	0	0
5547	0	0	0	0	0	0	0	0	0
55556	-1.3986812634803247	0	0	0	0	0	0	0	0
55604	0	0	0	0	0	-0.9651734317428078	0	0	0
55608	0	0	0	0	0	0	0	0	0
55620	-2.230606166969385	0	0	0	0	0	0	0	-0.7492412465660416
5566	0	0	0	0	0	-1.170878298742014	0	0	0
55699	0	-0.31117726187397077	0	0	0	0	0	0	0
55746	0	-0.167194506420059	0	0	0	0	0	0	0
55748	0	0	0	0	0	0	0	0	0
55793	0	0	0	0	0	-0.8412184883549196	0	0	0
5580	0	0	0	0	0	0	0	0	0
55818	0	-0.1619451683592901	0	0	0	0	0	0	0
55825	0	-0.14276653533935035	0	0	0	0	0	0	0
5583	0	-0.5076930664099637	0	0	0	0	0	0	0
55837	0	0	0	0	0	0	0	0	0
55847	0	0	0	0	0	0	0	0	0
5588	0	-0.30323705279680363	0	0	0	0	0	0	-1.9931293208914482
55893	0	-0.25249843058435284	0	0	0	0	0	0	0
55958	0	-0.21358492830487255	0	0	0	0	0	0	0
5601	0	-0.16750249931210648	0	0	0	0	0	0	0
5603	0	-0.23100357871490865	0	0	0	0	0	0	0
5607	0	0	0	0	0	-0.5402885342482225	0	0	0
5613	0	0	0	0	0	0	0	0	0
5627	0	0	0	0	0	-1.3705456574085726	0	0	0
5641	0	0	0	0	0	0	0	-2.3206975502669476	-2.1065794355271255
5654	0	0	0	0	0	0	0	0	0
56654	0	0	0	0	0	0	0	-2.020540988375946	0
56889	0	-0.16213475294346333	0	0	0	0	0	0	0
56924	0	-0.3018641554767731	0	0	0	0	0	0	0
56940	0	0	0	0	0	-0.41040261025417396	0	0	0
5696	0	0	0	0	0	0	0	0	-2.270853040939423
5699	0	0	0	0	0	0	0	0	-1.5932572453893645
56997	0	0	0	0	0	0	0	0	0
57019	0	0	0	0	0	0	0	0	0
57048	0	0	0	0	0	0	0	0	0
5708	0	0	0	0	0	0	0	0	0
5710	0	0	0	0	0	0	0	0	0
57147	0	0	0	0	0	0	0	0	0
57149	0	0	0	0	0	0	0	0	0
5715	0	0	0	0	0	0	0	0	0
5716	0	-0.20412478275579146	0	0	0	0	0	0	0
57178	0	0	0	0	0	-1.1787817754423755	0	0	0
57192	0	0	0	0	0	0	0	0	0
572	0	0	0	0	0	0	0	-0.906131423704137	0
5720	0	0	0	0	0	0	0	0	-1.1410201419743495
5721	0	0	0	0	0	0	0	0	-1.7809332236700397
57215	-0.8879647698893656	0	0	0	0	0	0	0	0
57406	0	-0.15488215696872473	0	0	0	-0.8940483963187396	0	0	0
5743	0	0	0	0	0	0	0	0	-1.2622277102051807
5747	0	0	0	0	0	0	0	0	0
5770	0	0	0	0	0	0	0	0	0
57761	0	0	0	0	0	0	0	0	0
5777	0	0	0	0	0	0	0	0	0
57804	0	0	0	0	0	0	0	0	0
5782	0	0	0	0	0	-1.003318492019154	0	0	0
5788	0	-0.2994165695184297	0	0	0	0	0	0	0
5792	0	0	0	0	0	0	0	0	0
5796	0	-0.643279392536396	0	0	0	0	0	0	0
581	0	0	0	0	0	0	0	-1.1181737091443542	0
5827	0	0	0	0	0	0	0	0	0
5829	0	0	0	0	0	-0.6454982712358992	0	0	0
5831	0	0	0	0	0	0	0	0	0
5836	0	0	0	0	0	0	0	-0.7206946617231159	0
58472	0	0	0	0	0	0	0	0	-0.7373230632954604
58478	0	-0.31633587664946755	0	0	0	0	0	0	0
58497	0	0	0	0	0	-0.5074811523574263	0	0	0
58533	0	0	0	0	0	0	0	0	-0.4286255065224148
5867	0	0	0	0	0	0	0	0	0
5873	0	0	0	0	0	0	0	0	0
5880	0	0	0	0	0	0	0	0	0
5883	0	0	0	0	0	0	0	0	0
5889	0	-0.18124561914353213	0	0	0	0	0	-1.2169145382491087	0
5891	0	0	0	0	0	0	-3.293928296122993	0	0
5898	0	-0.22430940075779116	0	0	0	0	0	0	0
5899	0	0	0	0	0	0	0	0	0
5900	0	0	0	0	0	-0.45604670328880387	0	0	0
5909	0	0	0	0	0	0	0	0	0
5921	0	-0.16356868870167068	0	0	0	0	0	0	0
5925	0	0	0	0	0	0	0	0	0
5927	0	0	0	0	0	0	0	0	0
595	0	0	0	0	0	-0.9608044041998882	0	0	0
596	0	-0.2954399624454812	0	0	0	0	0	0	0
5971	0	0	0	0	0	0	0	0	-1.5244720595862324
5982	0	0	0	0	0	0	0	0	0
5985	0	0	0	0	0	0	0	0	0
5986	0	0	0	0	0	-0.6210356308347612	0	0	0
5993	0	0	-0.8602638333597459	0	0	0	0	0	-0.5815941668877285
5997	0	0	0	0	0	0	0	0	-1.3469344241026044
6009	0	0	0	0	0	0	0	0	0
60493	0	-0.1418086411233473	0	0	0	0	0	0	0
6050	0	0	0	0	0	0	0	0	0
60528	0	0	0	0	0	0	0	0	0
6117	0	-0.17340856213373715	0	0	0	0	0	0	0
6118	0	-0.12879049035783166	0	0	0	0	0	0	0
6119	0	0	0	0	0	0	0	-1.2406023152785068	0
6182	0	0	0	0	0	0	0	0	0
6184	0	0	0	0	0	0	0	0	0
6193	0	0	0	0	0	0	0	0	0
6194	0	-0.13411796345838176	0	0	0	0	0	0	0
6195	0	0	0	0	0	0	0	0	0
622	-1.4018471112206767	-0.22271744021163403	0	0	0	0	0	0	0
6251	0	0	0	0	0	-0.35312060195330475	0	0	0
6253	0	0	0	0	0	-0.9969833926395394	0	0	0
6275	0	0	0	0	0	-0.9102221068523949	0	-1.6424110915297927	0
6284	0	0	0	0	0	0	0	0	0
6304	0	-0.44461164728107183	0	0	0	0	0	0	0
6342	0	-0.2636980936947996	0	0	0	0	0	0	0
6347	0	0	0	0	0	0	0	0	-2.5115537681060762
637	0	0	0	0	0	0	0	0	0
63874	0	0	0	0	0	-1.2625702609013107	0	0	0
6390	0	0	0	0	0	0	0	0	0
63933	0	0	0	0	0	0	0	0	0
64080	0	0	0	0	0	0	0	0	0
642	0	-0.10819788610893147	0	0	0	0	0	0	0
644	0	0	0	0	0	0	0	0	0
64422	0	0	0	0	0	0	0	0	0
64428	0	0	0	0	0	0	0	0	0
64429	0	0	0	0	0	0	0	0	0
6443	0	-0.3498318410579279	0	0	0	0	0	0	0
6461	0	0	0	0	0	0	0	0	0
6464	0	0	0	0	0	0	0	0	0
64746	0	-0.3061379058581135	0	0	0	0	0	0	0
64781	0	-0.12093517894278631	0	-1.128835267871187	0	0	0	0	0
64943	0	0	0	0	0	0	0	-1.0010557103564566	0
6499	0	0	0	0	0	0	0	0	0
6500	0	0	0	0	0	0	0	0	0
65057	-0.9186161999432245	0	0	0	0	0	0	0	0
6509	0	0	0	0	0	0	0	0	-0.7165094574479548
65123	0	0	-1.0428138107196303	0	0	0	0	0	0
652	0	0	0	0	0	0	0	0	0
6597	-0.8155492850544082	0	0	0	0	-0.835790985996441	-0.9577585436580514	0	0
6599	0	-0.23276644522600193	0	0	0	0	0	0	0
66008	0	0	0	0	0	0	0	0	0
6603	0	0	0	0	0	0	0	-0.4876297258620836	0
6616	0	0	0	0	0	0	0	0	0
6622	0	0	0	0	0	0	0	-0.9653973016975902	0
664	0	0	0	0	0	0	0	0	0
665	0	0	0	0	0	0	0	0	0
6657	0	0	0	0	0	0	0	0	0
6659	0	0	0	0	0	0	0	0	0
6676	0	0	0	0	0	0	0	0	0
6696	0	-0.5982885983549832	-1.581806547308958	0	0	0	0	0	0
6697	0	0	0	0	0	0	0	0	0
670	-1.5518424024842918	-0.2479284575399963	0	0	0	0	0	-1.3757989548195777	0
6709	0	-0.17270744490625675	0	0	0	0	0	0	0
6714	0	0	-1.2220588336024343	0	0	-1.6033582582052817	0	0	0
672	0	0	0	0	0	0	0	0	0
6772	0	0	-1.456820884730955	0	0	0	0	0	-2.5791254671011306
6774	0	0	0	0	0	0	0	0	-0.6874121543056155
6777	0	0	0	0	0	0	0	0	0
6790	0	0	0	0	0	0	0	0	0
6793	0	0	0	0	0	0	0	0	0
6804	0	0	0	0	0	-2.066665392887268	0	0	0
6810	0	0	0	0	0	0	0	0	0
6812	-1.5690967481130826	0	0	0	0	0	-1.5785888290980619	0	0
6813	0	0	0	0	0	-0.610112334093818	0	0	0
6832	0	0	0	0	0	0	0	0	0
6839	0	0	0	0	0	0	0	0	0
6850	0	0	0	0	0	0	0	0	0
6856	0	-0.2788720514374043	0	0	0	0	0	0	0
6894	0	0	0	0	0	0	0	0	0
6908	0	-0.1689371231689603	0	0	0	0	0	0	0
6909	0	0	0	0	0	0	0	0	0
6915	0	0	0	0	0	-1.0683189350138207	-1.4291754518490565	0	0
6919	0	0	0	0	0	0	0	0	0
6944	0	0	0	0	0	0	0	0	0
695	0	0	0	0	0	0	0	0	0
6988	0	0	0	0	0	0	0	0	0
6990	0	-0.38623510544161743	0	0	0	0	0	0	0
701	0	0	0	0	-3.837760921608617	0	0	0	0
7015	0	0	0	0	0	0	0	0	0
7016	0	0	0	0	0	0	0	0	0
7020	0	0	0	0	0	0	0	0	0
7027	0	0	0	0	0	0	0	0	0
7043	0	-0.32683886983443744	0	0	0	0	0	0	-0.7852503752096096
7048	0	-0.22357644911261268	0	0	0	0	0	0	0
7074	0	-0.18114528209086744	0	0	0	0	0	0	0
7077	0	0	0	0	0	-0.5691367025600439	0	0	0
7082	0	0	0	0	0	0	0	0	0
7088	0	-0.290028980115857	0	0	0	0	0	0	0
7099	0	0	0	0	0	0	0	0	0
7105	0	0	0	0	0	-1.0883100400345804	0	0	0
7106	0	0	-0.7421038706882399	0	0	-1.0699844062802892	0	0	0
7153	0	0	0	0	0	0	0	0	0
7157	-1.404491093085689	-0.18527645761033681	0	0	0	0	0	0	0
7158	0	-0.17762047775375114	0	0	0	0	0	0	0
7159	0	-0.15970429065666558	0	0	0	0	0	0	0
7165	0	0	0	0	0	0	0	0	0
7168	0	0	0	0	0	-0.9433621536281278	0	0	0
7264	0	0	0	0	0	0	0	-0.8258731908759046	0
727	0	0	0	0	0	0	0	0	0
7296	0	-0.20867081030309853	0	0	0	0	0	0	0
7319	0	0	0	0	0	0	0	0	0
7358	0	-0.337928507216854	0	0	0	0	0	0	0
7376	0	0	0	0	0	0	0	0	0
7398	0	-0.19551284768025048	0	0	0	0	0	0	0
7416	0	0	0	0	0	0	0	0	0
7466	-1.7539100915796126	0	0	0	0	0	0	0	0
7485	0	0	0	0	0	0	0	0	0
7494	0	-0.13700533487536215	0	0	0	0	0	0	-0.43662781810153883
7511	0	0	0	0	0	0	0	0	0
7538	0	0	0	0	0	0	0	0	-1.3290721026333667
7690	0	-0.30878282649361194	0	0	0	0	0	0	0
7750	0	-0.12992769647136237	-0.7353433450636241	0	-0.9715292019628601	0	0	0	0
780	0	0	0	0	0	0	0	0	0
7849	0	0	0	0	0	0	0	0	0
7852	0	0	0	0	0	0	0	0	0
7866	0	0	0	0	0	0	0	0	0
7867	0	0	0	0	0	0	0	0	0
7874	0	-0.10022599095615088	0	0	0	0	0	0	0
79006	0	0	0	0	0	0	0	0	0
7905	0	0	0	0	0	0	0	-0.4965011881456243	0
79071	0	0	0	0	0	0	0	0	-0.9795721609375024
79073	-0.6956865735158589	-0.12674287481924576	0	0	0	0	0	0	-0.5837915938706458
79080	0	0	0	0	0	0	0	0	0
79090	-1.1366337673839613	0	0	0	0	0	0	-1.498368590764783	0
79094	0	0	0	0	0	0	0	0	0
79143	0	0	0	0	0	0	0	0	0
79170	0	0	0	0	0	0	0	0	0
79174	0	0	0	0	0	0	0	0	0
79187	-2.03148376227972	0	0	0	0	0	0	0	0
79600	-1.4696137700190979	0	0	0	0	0	0	-0.8924705042635588	0
79643	0	0	0	0	0	0	0	0	0
79716	0	0	0	0	0	0	0	0	0
7982	0	0	0	0	0	0	0	0	0
79850	0	-0.3146103114198983	0	0	0	0	0	0	0
79902	0	0	0	0	0	0	0	0	0
79921	0	0	0	0	0	0	0	-0.6224787513628225	0
7994	0	-0.2312961285207312	0	0	0	0	0	0	0
79947	0	0	0	0	0	0	0	0	0
79961	0	-0.3180462713720019	0	0	0	0	0	0	-1.410552546759365
80204	0	0	0	0	0	0	0	0	0
80212	-1.2182719670677218	0	0	0	0	-0.7176074519047566	0	0	0
80347	0	0	0	0	0	-0.4056614051855419	0	0	0
80349	0	0	0	0	0	0	0	0	0
8050	0	-0.169061180071236	0	0	0	0	0	0	-0.4755794735639107
8061	0	0	0	0	0	0	0	0	-0.9532895454073438
80746	-1.1920192333749622	-0.25055780996758853	0	0	0	0	0	0	0
80758	0	0	0	0	0	0	0	0	0
808	0	0	0	0	0	0	0	0	0
8091	0	0	0	0	0	0	0	0	0
813	0	-0.11343429144946603	0	0	0	0	0	0	0
81533	0	0	0	0	0	0	0	0	0
81544	0	0	0	0	0	0	0	0	0
8202	0	0	0	0	0	0	0	0	0
8204	0	0	0	0	0	0	0	0	0
823	0	0	0	0	0	0	0	0	0
8243	0	-0.17787756418767053	0	0	0	0	0	0	0
8270	-1.278866539076423	0	0	0	0	0	0	0	0
831	0	0	0	0	0	0	0	0	0
8312	0	0	0	0	0	-0.5536526577069611	0	0	0
8318	0	0	0	0	0	0	0	0	0
8321	0	0	0	0	0	0	0	0	0
8324	0	0	0	0	0	0	0	0	0
8349	0	0	0	0	0	0	0	0	-0.8250140502899957
835	0	-0.240990738534064	0	0	0	-0.4387623249456269	0	0	0
836	0	0	0	0	0	0	0	0	0
83743	0	0	0	0	0	0	0	0	0
8396	-0.8509825283803657	-0.11339564851698818	0	0	0	0	0	0	0
840	0	0	0	0	0	0	0	0	-0.8993211755266162
84159	0	-0.23352171274508587	0	0	0	-0.4045341495854271	0	0	0
843	0	0	0	0	0	0	0	0	-0.7440385194470155
8440	0	0	0	0	0	-0.5147218626837453	0	0	0
8444	0	0	0	0	0	0	0	0	0
8446	0	-0.25268948656772294	0	0	0	0	0	0	0
84617	0	0	0	0	0	0	0	0	0
847	0	0	0	0	0	0	0	0	0
84722	0	0	0	0	-5.02899612243346	0	0	-1.4632331862342045	0
8480	0	0	0	0	0	0	0	-0.382645578975983	0
84890	0	-0.1686636353888869	0	0	0	0	0	0	0
8503	0	0	0	0	0	0	0	0	-0.49359372756184056
8508	0	-0.26349609757793563	0	0	0	0	0	-1.1041350241037686	0
8518	0	-0.24556022004455308	0	0	0	0	0	0	0
8520	0	-0.14958088712767456	0	0	0	0	0	0	0
85236	0	0	0	0	0	0	0	0	0
85377	0	0	0	0	0	0	0	0	0
8550	0	-0.1645306651711612	0	0	0	0	0	0	0
8553	0	-0.3544942096195572	0	0	0	0	0	0	-1.0999410279054822
8569	0	0	0	0	0	-0.6656479890279265	0	0	0
8573	0	-0.33932056868007004	0	0	0	0	0	0	0
8574	0	0	0	0	0	0	0	0	0
8607	0	0	0	0	0	0	0	0	-0.2812392937783433
8624	0	0	0	0	0	0	0	0	0
8678	0	-0.09275628775026773	0	0	0	0	0	0	0
868	0	-0.34352979605357253	0	0	0	0	0	0	0
8720	0	0	0	0	0	0	0	0	0
8726	0	-0.1839310143437766	0	0	0	0	0	0	0
8727	0	0	0	0	0	0	0	0	0
873	0	0	0	0	0	0	0	0	-1.0093016905024947
8731	0	-0.21665851037477576	0	0	0	0	0	0	0
874	-1.8290000792368593	0	0	0	0	0	0	0	-1.0741042336631832
8800	-1.4445755654714194	-0.22620724587012409	0	0	0	0	0	0	0
8804	0	0	0	0	0	0	0	0	0
8821	0	-0.40032038366487815	0	0	0	0	0	0	0
8826	0	0	0	0	0	0	0	0	0
8835	0	0	0	0	0	0	0	0	0
8837	0	0	0	0	0	-0.39982980838317034	0	0	-1.080637760921592
8851	0	-0.3892832457324583	0	0	0	0	0	0	0
8869	0	0	0	0	0	0	0	0	-0.6803425598643988
8870	0	0	0	0	0	-1.2196894113896293	0	0	0
8878	0	0	0	0	0	0	0	0	0
8884	0	0	0	0	0	0	0	0	-0.5140839521583532
8895	0	-0.16783837854250738	0	0	0	0	0	0	0
890	0	0	0	0	0	0	0	0	0
8900	0	0	0	0	0	0	0	0	0
891	0	0	0	0	-2.2656457776167254	0	0	-1.7273505917267153	0
8914	-1.2467365132948196	-0.14339215601808428	0	0	0	0	0	0	0
896	0	0	0	0	0	-0.428791652974162	0	0	-1.3759918110767946
8974	0	0	-0.8512071307319488	0	0	0	0	0	0
8985	0	0	0	0	0	-0.40558553967880195	0	0	0
899	0	0	0	0	0	0	0	0	0
89910	0	0	0	0	0	0	0	0	0
8996	0	0	0	0	0	0	0	0	0
9016	0	0	0	0	0	0	0	0	0
9019	0	0	0	0	0	0	0	0	0
902	0	0	0	0	0	0	0	0	0
9053	0	-0.4966218793337818	0	0	0	0	0	0	0
90861	-1.4212104010189377	-0.1729286514342555	0	0	0	0	0	0	0
9093	-1.1766776270778014	-0.19185781828036433	0	0	0	0	0	0	0
9097	0	-0.2910247207445381	0	0	0	0	0	0	0
9112	0	0	0	0	0	0	0	0	0
91137	0	-0.23411560187229152	0	0	0	0	0	0	0
9124	0	0	0	0	0	-0.8656412258826863	0	-1.7440998097343612	0
9126	0	-0.3446282714221309	0	0	0	0	0	0	0
9128	0	-0.09611043215984867	0	0	0	0	0	0	0
9133	0	0	0	0	0	0	0	-1.7731278996901354	0
9134	0	0	0	0	0	0	0	0	0
9143	0	0	0	0	0	0	0	0	0
9170	0	0	0	0	0	0	0	0	0
9181	0	0	0	0	0	0	0	0	0
9183	0	-0.14855604902262978	0	0	0	0	0	0	0
91949	0	0	0	0	0	0	0	0	0
9212	0	0	0	0	0	0	0	-2.561974533499852	0
9217	0	0	0	0	0	0	0	0	0
9221	0	-0.2762915600553782	0	0	0	0	0	0	-0.4391469650583183
9246	0	0	0	0	0	0	0	0	-3.0894335744055543
9261	0	0	0	0	0	0	0	0	-0.2870767117328465
9267	0	0	0	0	0	0	0	0	-0.720278164722168
9270	0	0	0	0	0	0	0	0	0
9275	0	0	0	0	0	0	0	0	0
9276	0	0	0	0	0	0	0	0	0
9289	0	0	0	0	0	0	0	0	0
93487	0	-0.09436356571441486	0	0	0	0	0	0	0
93594	0	0	0	0	0	0	0	0	0
9375	0	0	0	0	0	0	0	0	0
94239	0	0	0	0	0	0	0	0	0
9448	0	0	0	0	0	0	0	0	0
9455	0	0	0	0	0	0	0	0	0
9467	0	-0.3432589724241302	0	0	0	0	0	0	0
9488	0	0	0	0	0	0	0	0	0
949	0	0	0	0	0	-0.43710543146241476	0	0	0
9491	0	0	0	0	0	0	0	0	-0.7298050826639491
9517	0	0	0	0	0	0	0	0	-0.7579607663507599
9519	0	0	0	0	0	0	0	0	0
9531	0	-0.31040950441429244	0	0	0	0	0	0	0
9533	0	-0.1253260524323035	0	0	0	0	0	0	0
9552	0	0	0	0	0	0	0	0	0
958	0	0	0	0	0	0	0	0	-0.9090476795977749
960	0	0	0	0	0	0	0	0	0
9637	0	0	0	0	0	0	0	0	0
9641	0	0	0	0	0	0	0	0	-1.2813280704217196
965	0	0	0	0	0	0	0	0	0
9650	0	-0.2087788286661789	0	0	0	0	0	0	0
9653	0	-0.1640782024197879	0	0	0	0	0	0	0
9670	0	0	0	0	0	-0.4917234210000954	0	0	0
9686	0	0	0	0	0	0	0	0	0
9688	0	0	0	0	0	0	0	0	0
9690	0	-0.16224665256331097	0	0	0	0	0	0	0
9695	0	-0.1505015984735422	0	0	0	0	0	0	0
9697	0	-0.30111532405595093	0	0	0	0	0	0	0
9702	0	-0.2666312912413948	0	0	0	0	0	0	0
9703	0	0	0	0	0	0	0	0	0
9709	0	0	0	0	0	0	0	0	0
9710	0	-0.3187649781606867	0	0	0	0	0	0	-0.3784920347873989
9712	0	0	0	0	0	0	0	0	0
9738	0	-0.17632258323232694	0	0	0	0	0	0	0
976	0	0	0	0	0	-0.4602209779013046	0	0	0
9761	0	0	-0.41570048014920524	0	0	0	0	0	0
9797	0	-0.11690169647388536	0	0	0	0	0	0	0
9801	0	0	0	0	0	0	0	0	0
9805	0	0	0	0	0	0	0	0	0
9813	0	-0.19172612750409954	0	0	0	0	0	0	0
9817	0	0	0	0	0	0	0	0	0
983	0	0	0	0	0	0	0	0	0
9833	0	0	0	0	0	0	0	0	0
9842	0	0	0	0	0	-0.7989825997385122	0	0	0
9847	0	-0.17078318671160927	0	0	0	0	0	0	0
9851	0	0	0	0	0	0	0	0	0
9854	0	0	0	0	0	-0.7507202186636146	0	0	0
9868	0	-0.2282230300906083	0	0	0	0	0	0	0
9897	0	-0.1606707448757487	0	0	0	0	0	0	0
9903	0	0	0	0	0	-0.4228816627190786	0	0	0
991	0	0	0	0	-3.0092157153831907	0	0	-2.2870702576726996	0
9915	0	0	0	0	0	0	0	0	0
9917	0	0	0	0	0	0	0	0	0
9918	0	-0.2792026985739575	0	0	0	0	0	0	0
9924	0	0	0	0	0	0	0	0	0
9926	0	0	0	0	0	0	0	0	0
9928	0	0	0	0	0	0	0	0	0
993	0	0	0	0	0	0	0	0	0
994	0	0	0	0	0	-0.4679271029108478	0	0	0
9943	0	-0.2531560347407011	0	0	0	0	0	0	0
9961	0	0	0	0	0	0	0	0	-0.545120284392809
998	0	0	0	0	0	0	0	0	0
9988	0	0	0	0	0	0	0	0	0
