Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000011243	26993	AKAP8L	3126.8568182960103	-0.5285344057808471	0.09734247342602019	-5.429638134092932	5.6468431871161205e-8	2.0920209521792104e-6
ENSG00000023330	211	ALAS1	4963.586836038905	-0.5112406073379877	0.12448213319405356	-4.106939640414271	4.0093594718772164e-5	8.579556653769477e-4
ENSG00000169136	22809	ATF5	1496.2983172002323	-0.6128076612335077	0.1814662844763544	-3.3769780595984944	7.328689565774994e-4	0.01074348408484808
ENSG00000143153	481	ATP1B1	1757.062946318513	-1.2566769744082125	0.2669463211723887	-4.707601771356404	2.5064815210464333e-6	7.128093140270954e-5
ENSG00000095739	25805	BAMBI	684.6874393592541	-0.8065690312306018	0.2816209722771023	-2.8640233172583973	0.004182972184638078	0.04504293923388823
ENSG00000134107	8553	BHLHE40	2205.975571901187	-1.0999410279054633	0.3837998475634206	-2.865923566381054	0.0041579462269321936	0.04481776378401331
ENSG00000003400	843	CASP10	9310.7526476212	-0.7440385194470157	0.2202225847732609	-3.378575000439082	7.286255443615177e-4	0.010702885271996832
ENSG00000165806	840	CASP7	5053.3433109379685	-0.8993211755266235	0.19743777734039364	-4.554959986082826	5.23955510663326e-6	1.3936320933198893e-4
ENSG00000159228	873	CBR1	1450.1711470348118	-1.009301690502372	0.15436718167130448	-6.538317792518152	6.221461929633868e-11	3.2345662690965195e-9
ENSG00000159231	874	CBR3	119.75813701601813	-1.074104233663098	0.34295549424944777	-3.131905601960851	0.0017367570659992994	0.021963762813613872
ENSG00000108691	6347	CCL2	14055.3053131282	-2.511553768106082	0.4736585641754436	-5.302456153153814	1.1425491445186629e-7	4.066877543169044e-6
ENSG00000112576	896	CCND3	6547.8661610383515	-1.3759918110767635	0.16202070112843694	-8.492691375196483	2.0190595072496566e-17	1.5764585055887642e-15
ENSG00000101017	958	CD40	1953.5464110946598	-0.9090476795977187	0.16679023128823486	-5.450245332574472	5.030038341383813e-8	1.8827208802182987e-6
