Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000136250	313	AOAH	806.795231791044	-1.7591818368152763	0.4508347690278117	-3.9020544946185227	9.537967690175715e-5	0.023030670959660094
ENSG00000113369	57561	ARRDC3	308.3281782917427	-2.248442863618486	0.5533544996960996	-4.063295527285534	4.838470748189975e-5	0.012534641452501792
ENSG00000130707	445	ASS1	614.7606365038228	-2.8503337099511987	0.4793378036040678	-5.946398737007543	2.7410597190852884e-9	1.8470826707036151e-6
ENSG00000133169	55859	BEX1	354.1297599292512	-2.3319095707863413	0.5387978122938242	-4.327986338435009	1.5047880090189108e-5	0.005323563778906651
ENSG00000023445	330	BIRC3	1245.5555209099812	-2.5841678368125183	0.46650611636492645	-5.539408265316379	3.0349537063291756e-8	1.78948457909434e-5
ENSG00000010610	920	CD4	641.2402932669362	-1.9870127997800897	0.46310578769665206	-4.290623983912811	1.7817177781474823e-5	0.005863508901991865
ENSG00000114013	942	CD86	918.4871490452557	-1.7902748816538958	0.4360973835107342	-4.105218121790978	4.039335590047714e-5	0.011432127586953039
ENSG00000121552	1475	CSTA	937.583717417449	-1.7503798106933997	0.44949895045100074	-3.894068737951828	9.857669650013248e-5	0.023249313869556247
ENSG00000103811	1512	CTSH	2437.8648101988697	-2.481655541897716	0.5861420298251093	-4.233880895110324	2.2969262719998046e-5	0.007223067483348718
ENSG00000165168	1536	CYBB	7450.568809047672	-1.491265541542038	0.40014242562096874	-3.726836861219574	1.9389787058520858e-4	0.04221305794848133
ENSG00000251380	140947	DCANP1	335.07936330444414	-2.058902775184972	0.5263171529675698	-3.9119051385198462	9.157088223439133e-5	0.02273367639471705
ENSG00000110042	23220	DTX4	171.98837493479496	-2.3379533949156093	0.6311696663005689	-3.7041599426330065	2.120924131451887e-4	0.04479581699130694
ENSG00000136960	5168	ENPP2	1392.1621078845444	-1.623294167043134	0.42712656828671147	-3.80049916715433	1.4440490348169706e-4	0.03192927795577336
ENSG00000127951	10875	FGL2	1125.8877303475833	-2.5307527966071968	0.4450241308664629	-5.686776561261556	1.2945965850584622e-8	8.327198306891955e-6
ENSG00000196735	3117	HLA-DQA1	608.1690122475043	-2.4359595682106647	0.5020446283795719	-4.852077744707892	1.2217470836149318e-6	5.762980993411634e-4
ENSG00000179344	3119	HLA-DQB1	1106.0058198908655	-2.7571166123723323	0.579732471224029	-4.75584299521992	1.976200169206767e-6	8.73912768576405e-4
ENSG00000204287	3122	HLA-DRA	18431.119508050906	-1.6913582777293545	0.3933535621088621	-4.2998422809789245	1.7091970531748348e-5	0.005758773214161211
ENSG00000196126	3123	HLA-DRB1	3337.1629523309625	-2.037985083921706	0.4213026676671991	-4.837341987902098	1.315869161171628e-6	6.006730483787003e-4
ENSG00000198502	3127	HLA-DRB5	2032.4817173426648	-2.2621363097047515	0.5204701290736524	-4.346332639167912	1.3843258551415603e-5	0.005155156625291636
ENSG00000131203	3620	IDO1	97.36658676341477	-3.6970755179778534	0.9083294902187312	-4.070192102964284	4.6974386816444436e-05	0.012534641452501792
ENSG00000168685	3575	IL7R	1232.1616791181648	-3.0073746577122455	0.5747161001491659	-5.232800432999337	1.669609718297741e-7	9.0871719706274345e-05
ENSG00000140968	3394	IRF8	1907.8802320030647	-2.219846996165437	0.48735118875946787	-4.554922707413446	5.24048437276305e-6	0.0021188026959705693
ENSG00000108679	3959	LGALS3BP	446.57866978287404	-2.731445653904207	0.7002935467381982	-3.90042956503974	9.60221600325027e-5	0.023030670959660094
ENSG00000186818	11006	LILRB4	284.9509737770014	-3.189460116531829	0.647957015617812	-4.922332870322814	8.551859038693254e-7	4.3220484734481513e-4
ENSG00000197629	219972	MPEG1	826.6660138771643	-2.2934914175449497	0.5920490324418826	-3.8738200585947014	1.0714253533206162e-4	0.02485531176203285
ENSG00000110077	64231	MS4A6A	1441.181030383554	-1.8958531959602911	0.4172434131137313	-4.54375823889525	5.5260033247923865e-6	0.002172179806920474
ENSG00000138119	26509	MYOF	535.3166915917467	-2.6368447082703574	0.6477284113851851	-4.07091098973317	4.682964187384034e-5	0.012534641452501792
ENSG00000143344	23179	RGL1	821.7078863764945	-1.925030409527622	0.46219276359015793	-4.164994697395592	3.113598012763654e-5	0.009578375104047493
ENSG00000090104	5996	RGS1	293.65578473421823	-3.2683955685502815	0.5806284752201897	-5.629065242297701	1.8118885891383035e-8	1.1147841489085274e-5
ENSG00000026751	57823	SLAMF7	320.145439099123	-2.2248133986923344	0.5988862195434964	-3.714918336889114	2.0326932921021164e-4	0.043582792085662195
ENSG00000269404	6689	SPIB	385.9658715788805	-2.1298784756624682	0.5208064582836025	-4.089577695871532	4.321592924641887e-5	0.011991149309138697
ENSG00000109436	23158	TBC1D9	310.636392518632	-2.225522568685478	0.5358830918594604	-4.153000164575334	3.2814450272308935e-5	0.0098799422511371
ENSG00000120708	7045	TGFBI	994.066659675305	-3.6441510233652017	0.44584550079938573	-8.173573618734212	2.993865364022516e-16	2.353677153682368e-13
ENSG00000255833	497189	TIFAB	918.4944708255243	-2.1346372798211104	0.4498248966733155	-4.74548495560793	2.0800737418742063e-6	8.919734400382391e-4
ENSG00000038427	1462	VCAN	2616.133864378253	-1.6606711658162767	0.4029732413634277	-4.121045755290174	3.771565041234323e-5	0.010892125897654469
ENSG00000178175	167465	ZNF366	217.6360162483668	-2.4064788699838084	0.6286543486589536	-3.8279841300983803	1.2919708454195978e-4	0.029020126084972585
