GeneID	GSE16250_MTB_control	GSE17477_MTB_control	GSE19435_MTB_control	GSE19439_PTB_control	GSE19444_PTB_control	GSE19491_PTB_control	GSE29536_PTB_control	GSE34151_MTB_control	GSE54992_MTB_control	GSE139871_MTB_control	E-MEXP-3521_MTB4hD_control	E-MEXP-3521_MTB18hD_control	E-MEXP-3521_MTB48hD_control	E-MEXP-3521_MTB4hM_control	E-MEXP-3521_MTB18hM_control	E-MEXP-3521_MTB48hM_control
10146	-0.1651628023136369	0	0	-0.09134884443409086	0	-0.009145110763902675	-0.07813182957264009	0	0	0	0	-0.10607046886527893	0	0	0	0
10150	-0.13877982089514318	-0.02006394245162113	-0.0917127185022659	0	-0.004406632737234878	-0.014323255367126753	0	-0.0064772790845722406	-0.12303387260597942	-0.8218326014984828	-0.04054144477065491	-0.4802531875299863	-0.8531752036223356	0	0	0
10153	0	-0.11073697208337663	0	-0.23494121237133836	-0.06174725956080618	-0.05283551074683546	0	0	0	0	0	0	0	0	0	-0.15172387573788537
10165	0	0	0	-0.1964411813697311	-0.006768051947244391	0	0	-0.002149139894144003	-0.09137063711838134	0	-0.18324159462355072	0	0	-0.03984559083080863	-0.09641937702788939	-0.033224916747071176
1017	0	-0.13284303231712946	0	-0.24090440702256632	-0.06069590143063408	-0.053205611968443645	0	-0.05903903745845129	0	0	-0.6792819497981493	-1.9280255909279802	-1.1624363125411163	-0.5797433705682649	-0.8586531253861358	-1.1326688006997363
10174	0	-0.06960706239627967	-0.06420992095277311	-0.10600188198218485	0	-0.024235463270884106	0	-0.02727452072736758	0	-0.14694327480505484	-0.011938355280177726	-0.25243478018602983	-0.12085494387260098	0	0	0
10180	0	-0.34527429075953636	-0.017962319019724227	0	-0.0133903203912078	-2.5848697197483617e-4	-0.10845552599374053	-0.01213320897848802	-0.1390561863552091	-0.18863825463554473	0	-0.04640492634563853	-0.29667754357875664	-0.13633694879741065	-0.31587873407211164	-0.2325451255751066
1019	0	-0.134549468192382	0	-0.2405069332145242	-0.060694078464119894	-0.05365271127314042	-0.1891061408064676	0	0	0	-0.03235595629654986	0	0	0	0	0
10190	-0.6801537999686138	-0.0830927852178478	-0.3797075985957185	0	-0.09434466874087599	-0.11515166701327867	-0.09414050109033623	0	0	0	0	-0.21338362922294296	0	0	0	0
102	-0.961146893726176	0	0	0	0	0	-0.10320069731378334	0	-0.29960073348735605	-0.19359131669607677	0	0	0	0	0	0
10206	-0.15065908664329908	-0.22118498241187967	0	-0.18808288038131904	-0.03377304273709303	-0.012483395033836331	-0.14834296219315868	-0.009176480253192176	0	0	-0.2279681777826581	-0.1807656218260203	-0.07006236653147213	-0.49663090058766723	-0.9171838016902731	-0.9866147474290619
1021	0	-0.31072844585367976	0	-0.23955101978070648	-0.06020878908653238	-0.0543831802593675	0	-0.011341944500407486	-0.17455590955199418	0	-0.3860422845697635	-0.5085606813457475	-0.37818803862338635	-0.2767838658010988	0	-0.6258905967117642
1022	0	-0.008266876642683663	0	-0.23940383472753046	-0.060439040316552894	-0.05432165790798971	0	-0.008718666315987722	-0.052820728566735475	0	-0.1582306440095116	-0.7217722365962045	-0.6953498577425894	-0.26793556874450464	-0.5897852718730194	-0.5623507459565442
10221	-1.3170629571678913	0	0	-0.03432712031980145	0	-0.028265859887141698	0	-0.02288023880731238	-0.005771275030144185	0	-0.3901852438525508	-0.5924841595309909	-0.6457871965276678	0	0	0
10227	-1.1680987127005469	-0.5403035405952901	-0.033520201078879236	0	-0.024534491901676864	-0.00561790919184163	-0.10525455481309587	-0.03615526841261607	-0.017487434357633003	-0.17340055911163255	-0.348116414766558	-0.9159888555232311	-1.2082997775858226	0	-0.3719420845283812	-0.3817640945473635
10237	0	-0.07480427453594052	-0.021577576043182667	-0.002041575569363685	-0.008324573000144442	0	0	0	0	-0.1306163632730497	-0.05132979221086864	0	0	0	0	0
10245	0	-0.04951697717011383	0	-0.020118498313796085	0	-0.007157610167064732	-0.006383550789276438	-3.718802891496953e-4	0	0	-0.01132684486863289	-0.6497834902210139	-0.8414690853216285	-0.22118481601010975	-0.20435954054658012	-0.5342082129205648
1026	0	0	0	-0.2376081193358619	-0.060896403718236236	-0.05470389386968888	0	0	0	0	-0.14683959918570988	-0.6311716702103816	-0.690410965350627	-0.46003082108979765	-0.9623264398892895	-1.1274295502471565
1027	-0.042987379162560124	0	0	-0.2369615957832929	-0.06125207934558796	-0.054310750911913175	0	-0.009965224717853438	-0.055169949728646195	0	-0.08572403312724663	-0.5419832717070139	-0.7610207817246959	-0.713073433325544	-0.6110068155345472	-0.49999591410117095
10270	0	0	0	0	0	0	0	-0.012190498478221956	-0.19929550096928406	-0.020275404071318892	0	-0.25230698762607096	-0.16709183677848893	0	0	-0.1198214331313262
10273	0	-0.3570804166803101	-0.002556576129903121	-0.0024777762963390515	-0.08797558509945347	-0.0027879326816755423	0	-0.017050782959037836	-0.2347271720145523	-0.13117662465021063	0	-0.2015664738702816	-0.8350308770294096	0	0	0
10276	-0.9056716703447836	-0.38219747835197415	0	0	-0.03586494362525977	-0.06783287660257296	-0.13455465176836462	-0.06493622171498536	-0.02453337844786674	-0.05161342001073732	0	-0.9029372434025982	-1.6072411903328585	-0.7474799758969084	-0.1848100184068795	-0.38852907676432813
10285	-1.060326517386473	0	-0.17067017112814087	-0.47966396204087935	0	-0.025623067970246938	0	-0.01469746481501577	-0.10318592496502044	0	0	-0.6595782910319175	-1.096869582382773	0	-0.24712792718538523	-0.39900970156642224
1029	0	-0.4695039449654961	0	0	0	-0.00561709700516122	0	0	-0.10317294519156328	0	-0.4196788106646514	-0.7608050477046132	-0.26080686168501277	-0.2347182248369366	-0.21377247777683506	-0.668043645787717
10298	0	-0.0424784446716262	-0.012333608015916653	-0.009809533342019061	-0.024117156223191882	-0.018605981447726627	-0.04466831168128449	-0.03291906544922509	0	0	-0.2101998965564501	-0.2477204855159657	-0.09647615135557841	-0.21457893271966932	-0.22418864948471073	-0.3769129303217541
10318	0	0	-0.09856013145559084	-0.08899154634675321	0	-0.02568707050393071	0	-0.02830510755078519	0	0	-0.1933950356195422	-0.9898202107501999	-0.9231285001671661	-0.5669952881794589	-1.0704111243723324	-1.0248991601139186
10320	-0.4428642282907673	-0.16555760937735364	0	-0.07604165537963137	-0.020009123895694536	0	0	-0.07285152634140779	-0.12346886384554301	-0.3111101126346938	-0.07386960061657588	-0.7884425960062594	-0.8949797593261521	0	0	0
10329	0	-0.24289404015351723	0	-0.06239980908015852	0	0	0	0	0	0	0	0	0	0	0	0
10362	0	-0.17343718687031018	0	0	0	-0.10425388721710704	0	-0.041031537796102135	0	-0.3736201907874337	-0.8243595453869479	-1.2706114306362013	-1.5891582754820484	-0.2659202348208578	-0.27183835181678295	-0.41001465104675816
10398	-0.13671209363974235	-0.6580851265871162	-0.004504920239977062	0	-0.020212930963800058	0	0	0	0	-0.043499126777500896	0	0	0	0	0	0
10434	-0.44349156059116757	-0.2598500210531829	-0.35803096917534993	0	-1.2718758390779081	-0.03635013177571223	0	0	-0.2888060789978266	0	0	0	0	0	0	0
10450	0	-0.22280905838638754	-0.00618152980016351	0	-0.0043803068753440755	-0.009330305556330964	0	-0.004697324525705149	-0.022693981940581365	-0.0356521736550639	0	0	-0.3077472706258203	0	0	0
10451	-0.4193325596051317	0	0	0	-0.006929689328838418	0	0	-0.03924525658939404	-0.2927581194943887	-0.2602803813287712	-0.41364180075157325	0	0	0	0	0
10489	-0.7052171568702253	-0.17616351844481612	-0.02258291180056124	0	-0.014075382288365218	-0.032828500264839036	0	0	0	0	0	-0.22183879337863155	-0.7696694464207763	0	-0.030349317076957538	-0.2550993523295868
10491	-0.31186432913176854	-0.36766778072440875	0	-0.1452722566949567	0	0	0	0	-0.12778181373036013	-0.37683853237683684	0	0	-0.005760073377640396	0	0	0
10493	0	0	0	0	0	0	-0.0706427986625131	0	0	-0.6610260670175379	-0.03923856964364214	-0.16882766210616484	-0.343342525253882	-0.01737083595723199	0	0
10494	0	-0.14038045986275094	0	-0.007664260510874765	-0.038943156111195476	-0.017229603964573847	0	-0.006610644163850932	-0.23929519267053467	-0.10900053340088611	0	-0.2499550235055634	-0.8299181965659498	0	0	0
1050	-1.071627614419111	-0.2363903010503572	0	-0.23465744397830024	-0.05988153250704231	-0.050114656545559466	-0.10794420962055828	0	-0.17079038126360224	-0.9136084497027808	0	0	0	0	0	0
10513	-0.8065110797270563	0	0	0	0	0	-0.38653677244617046	-0.012497160383901473	0	0	0	0	0	0	-0.24142421741699271	-0.05314125631503075
1052	0	0	0	-0.23473953721674157	-0.062034526883592456	-0.053841287477586874	0	-7.92712723789446e-4	0	-0.42406675500600866	-0.04508194887761552	-0.5719918608348025	-1.0929146671348267	0	0	0
10523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10525	0	0	0	-0.07374626711652332	-0.0195741129883783	-0.024230249710139318	-0.02049078748082056	-0.01404458838088618	0	-0.037265390654631414	0	-0.450946576716714	-0.8153101673319898	0	0	0
10557	0	0	-0.5455945808755649	0	0	-0.2737324284506616	0	0	0	0	0	0	0	0	0	0
10559	0	-0.3319187380069475	-0.020620022830311724	-0.0029696871942077596	-0.006709018338519446	0	0	0	-0.06184583887522166	-0.4123772810819655	0	0	-0.10426213708595589	0	0	0
10589	0	0	0	-0.12537541558928478	-0.03854057957721668	-0.016560826215539226	0	0	-0.07911132574384894	-0.47816930216290077	-0.15374518396544712	0	0	0	0	0
10606	0	-0.2671183695109397	0	0	-0.0304242155786022	-0.009683141753708324	-0.10034688600020814	0	-0.09446748856192877	-0.02652445830123895	0	-0.08759322253647744	-0.27451210051623326	0	0	0
10610	0	0	-0.011865164506901671	-0.02496831186519266	-0.006363185553317052	-0.05104741807562352	0	0	0	0	0	0	0	0	0	0
10617	-0.09326816955429473	-0.10468244883326605	-0.004018454837682484	-0.003866242427367883	0	-0.00898075247225849	0	0	-0.016605929074228754	-0.0029183731610760155	0	-0.08130999005334738	-0.140884855421896	0	-0.2944197820477674	0
1062	0	-0.44487433877857524	0	0	-0.3454473006483867	-0.20715071320681133	-0.345621729288204	0	-0.03477210121577501	-0.003639018654890025	0	-0.13359951393451608	-0.4808092434814677	0	0	0
10641	0	-0.22162136960669945	0	-0.028885642087223218	-0.0020290313385276093	0	0	0	-0.08402730218127874	-0.4138966540340683	0	-0.11906027452265541	-0.5725445252348449	0	0	-0.18789849842767192
10644	-0.6938194526312464	0	0	-0.07527171291544787	-0.019560566204340213	-0.019024998318319386	0	0	-0.18637496197289893	0	0	0	0	0	0	0
10652	0	0	0	-0.025115914845004195	-0.05702264773706167	0	0	0	0	0	-0.21184369220432941	-0.1715215714525392	0	-0.12142609519288716	0	0
10668	-0.2434239947155592	0	0	-0.21392227588448565	-0.20532403167416202	-0.047798517311479216	0	0	-0.036410692207072604	0	-0.20329229480934652	-0.09934304502952385	0	0	-0.1561088983693183	-0.20991685141183491
10670	0	0	-0.2632341238871123	0	-0.05870558128024972	0	0	0	0	0	-0.035064559633511294	-0.04398852801273856	-0.05894034692506622	-0.25803762568537536	-0.2650357967771031	-0.030087670904600294
10681	0	-0.43768235416382284	0	-0.09421903837431311	-0.003835677162842721	-0.0070074289690091884	0	-0.008998915052894185	0	-0.9881938951895481	0	-0.4822888959378244	-1.7543429776515085	0	0	0
10682	0	0	0	-0.3303100764512312	0	-0.0685876497120752	0	-0.01881967413790364	-0.0560093771778436	-0.2485124274640178	-0.08574261736040745	0	0	0	0	0
10695	0	-0.11443576089211449	0	-0.179244530765708	-0.054952537209101315	-0.11608507594346706	0	-0.02443395595003417	-0.1044029750640667	-0.22709245891618268	0	0	-0.03511876020592508	0	0	0
1070	0	-0.26591368324808906	0	0	-0.06847380127738045	-0.1077151059189907	0	0	0	-0.11776898064697208	0	0	0	-0.03941655423899981	0	0
10730	-0.10472227040158888	0	0	-0.025840409261572717	-0.014183233581117172	0	-0.11465275882155979	-0.002452426142510511	0	0	0	0	0	0	-4.7355576790319986e-4	-0.20431143589197287
10732	0	-0.5702463596583973	0	-0.030457575153388206	-0.012237070886972568	-0.00750948067981394	0	-0.042143523066089816	0	-0.20218966053463683	0	0	-0.4171836746260548	0	0	0
10765	-0.3116550632305556	-0.326920595222542	0	-0.11223203658321856	-0.019182219426149838	-0.04538322856801591	0	0	0	0	-0.2033616789662444	-1.1300406109420695	-1.4803365883811201	-0.31454096508781043	-0.7432084152339657	-0.788514452625515
10775	-0.1431315588472144	-0.047194099659735755	-0.021827321579924064	0	-0.043660504770365094	0	0	0	0	0	0	0	0	0	0	0
10776	0	-0.14147791789777564	0	0	0	0	0	-0.013736444570054185	0	0	-0.03404786691527173	-0.7592901624192865	-1.1424555756991186	0	0	-0.002203471492700615
10782	-0.17459316370277844	-0.01767989072708498	-0.23771092887959666	-1.011546410897597	-0.14848249587746754	-0.026729630366656654	0	0	-0.0038099621385327964	0	0	0	0	-0.1352310738508289	-0.5933196711698305	-0.4277488016717004
10797	0	0	0	0	-0.10636542909043303	-0.0801440004952032	-0.10061957985241499	-0.019450853089957754	0	0	-4.3882989614818513e-4	-0.5766568661399107	-0.9199227084867392	0	0	0
10810	0	0	0	-0.026153763620888615	-0.020685831047527525	-0.010346521485044224	0	0	0	0	-0.06069326406231301	-0.17184504502870057	0	-0.12336067589261557	-1.4012576892786508	-1.2817976626513183
10813	0	-0.16221789246153245	0	-0.044749220678926616	-0.010355698111056633	0	0	0	-0.02101296620775439	0	0	0	0	0	0	0
10818	-0.2489612416139062	-0.13752580549867677	0	-0.09589935927881377	0	-0.010474597606569214	0	-0.02960815658475313	0	0	-0.1678522914141558	-0.8224439319090504	-0.17355729347554982	-0.009806279697930353	-0.7219763615294137	-1.438582818203408
10845	-0.9061616329717674	-0.008805338427558151	0	-0.1987876862510265	-0.1851774902609824	-0.03708531200769771	0	0	0	-0.2535468582670044	0	-0.31189988629933696	-0.7023500373347531	0	-0.009664885272034907	-0.11020437285345075
10857	-0.23618346409831603	-0.14899909047807336	-0.007648531189195618	0	-0.028335165352302183	-0.00579409282405674	0	0	0	-0.19249396385740036	0	-0.2559910253430102	-0.11986666493134157	0	-0.027672183549041218	-0.05515242628526007
10892	-0.03929633113703179	0	-0.028263294293522173	0	-0.017132402950415238	-0.03060980738588734	0	-0.015320814375475056	0	0	-1.1375051238649068	-0.16408862897045062	-0.5200855385816034	-0.8072773842366243	-0.7057799544176226	-0.8144131488816972
10898	-0.4253292079554811	-0.2283133561109334	0	0	-0.1790636936525667	-0.2788233610550468	-0.09368169510660351	0	-0.016587210898878713	0	-0.057613136205180604	-0.10651521594295787	0	0	0	0
10904	-0.8235717701970089	0	0	0	-0.054766429373170666	0	-0.09091016580701106	0	0	0	0	0	0	0	0	0
10915	-0.19608974170798887	-0.32624340965199083	0	-0.053353235579539415	-0.029402878976647617	-0.02096409003984423	-0.00732832089134261	0	-0.0758243227163764	0	0	0	0	0	0	0
10921	0	-0.15624146644573766	-0.024031093161344552	0	-0.022304609383240373	-0.00795312724154313	0	-0.02062894285132999	-0.08216579847057037	0	0	-0.14676600274200924	-0.25104694494775037	0	0	-0.01174673615819577
10953	-0.522690661060643	-0.06321781020655037	-0.01792001215034089	0	0	-0.05916834038936125	0	-0.05538832200302668	0	0	-0.6545706845601045	-1.6708490376725942	-1.8990632759071466	-0.18143415111301114	-0.8303781658959009	-0.8767874948475768
10954	0	0	-0.3527045394058358	0	0	-0.02493554011982957	0	0	-0.1092379359802722	0	0	0	0	0	0	0
10962	-1.1141912110686236	0	-0.02138241465709123	0	-0.2592581260187215	-0.006231752497677545	0	-0.012725829229146335	0	0	-0.22633187941675342	-1.4252813406205433	-2.5454857862590754	-0.1954951677204616	-1.9262399684818197	-2.16349538433593
10969	0	-0.31902707811511966	0	-0.3292612808009596	-0.7575411573272992	-0.06913093347546906	0	0	-0.08994467676578011	0	0	0	0	0	0	0
10972	0	-0.12682534768831344	0	-0.032942314906379	0	0	-0.11936631356427263	0	0	-0.14439182867510825	0	0	0	0	0	0
10973	0	-1.3113457937086181e-5	0	0	0	0	-0.17693379111504937	-0.0029820515822820415	-0.13549453328587435	-0.03283340951200531	0	-0.19283959723233735	0	0	-0.07821982024370361	0
11000	0	-0.447973643961975	-0.0047114718964178515	-0.006543863837609187	-0.0039008113692258206	0	0	0	-0.20051083842947937	-0.9700629536281657	0	0	0	-0.3695631844752689	-0.8099533982254068	0
11004	0	-0.3664382359966758	0	0	-0.2771175671166872	0	0	0	-0.352814936159205	0	-0.09809339111301663	-0.858022270506706	-1.3783900370526438	0	-0.05332001332172576	-0.5487907451919984
11007	0	-0.04455059935165173	0	-0.28414704658747514	-0.046093671138572656	0	-0.11495721556173955	-0.05296669253835473	-0.04705382016617943	-0.1429277693359085	0	0	0	0	0	0
11011	-0.15551747917790348	0	0	-0.11024043033855802	0	-0.2577370095384013	0	-0.02582022038160456	0	0	0	0	0	-0.002718979320860404	-0.2602286435059251	-0.22608732698500433
11014	0	0	0	-0.0706668275472001	-0.019673083608165776	-0.008064425653194096	-0.013130495246109875	0	0	0	0	0	0	0	0	0
11031	0	0	-0.005787567246160474	0	-0.005254152667578227	-0.15961998593356408	-0.10880261491557364	0	-0.023535832281896596	-0.16566144548934147	0	0	0	0	0	0
11041	-0.30101578108982385	-0.21929265461748643	0	0	0	0	0	0	-0.2055529770344836	-0.6319526799029918	0	0	-0.23845186447531797	0	0	0
11044	0	0	-0.007029499433594655	0	-0.03055292444705371	-0.006743192495846095	0	0	-0.12127645023881106	0	-0.09088349143125019	0	-0.43643099888504855	-0.4500093857703016	-0.5454618865513599	-0.577367257450317
11065	0	-0.3701871932156915	0	-0.019976442075876122	0	0	0	-0.10027719262608459	-0.2319789137365012	-0.4996503408426336	0	0	0	-0.2975551503259095	-0.17895894445553984	-0.3142134635433985
11072	-1.0845112819584362	0	0	-0.445673834707518	0	0	-0.09495411448767088	0	0	-0.23931891530640637	-0.50160214434978	-1.5567105016229519	-1.6730018988902788	0	0	0
11073	0	-0.31545065538564776	-0.005588802067598486	0	0	-0.04633475931637232	0	-0.033208677173025336	-0.00997555928146232	-0.07901507109680761	0	-0.2766521365241521	-0.3112085403371374	-0.09063794931390934	-0.07926111970922567	0
11098	0	0	-0.015238318637049275	0	-0.03208006889566439	-0.017756007749639036	0	0	-0.4053852804692397	0	0	0	0	0	-0.3263801661338097	-0.376626880486864
1111	0	-0.3676354688753176	0	0	0	0	0	-0.017093104013711113	0	0	-1.328830123640059	-1.371329052708563	-1.652765531748531	-0.2706002940347876	-0.763904967194557	-0.46493852991674256
11137	-0.21241791042968794	-0.07821620763464665	-0.02390488885762143	0	-0.023592583633941677	-0.011129289980356782	-0.10680993792982996	-0.0117631313856279	-0.0176441920673045	0	0	-0.2860781289698682	-0.3571681461866574	0	0	0
11142	0	-0.27219239587625155	0	-0.2357201196146671	-0.1347658843345284	-0.007142729994566999	0	0	-0.23204254850364503	0	-0.3563492006689901	-0.8281318856570477	-1.891339986038691	-0.7692288744067722	-2.127144069372691	-2.457370459687385
11151	0	-0.6948680822565603	0	-0.15629277520532003	-0.04455762939537555	-0.012324379156058107	0	0	-0.24839585608220016	-0.8222892315682138	0	0	-0.21280380980338331	0	0	0
11157	-0.9606859871091147	-0.060873414087552646	-0.40795253987836355	0	-0.026743283803130236	0	-0.10774378551623398	0	-0.10913065029752911	0	0	0	-0.06472736441962557	0	0	0
11168	0	-0.6927483219206874	-0.01475154865562689	0	-0.0150414004385655	-0.011195356930613354	0	-0.006429880684619194	-0.20079401117589324	-0.5487247913467268	0	-0.6081499115898186	-1.2602929538624663	0	0	-0.37948662022736923
11182	0	0	-0.006405287295537576	-0.0031833206663327562	-0.0017130440352608467	-0.0057162961366266085	0	-0.0025748601103958713	0	0	-0.4735808400807602	-0.49649438694940473	0	-1.0994539316927245	-0.9880801290233967	-0.8464169462805111
11188	0	-0.19129880225299978	0	0	-0.02969734651325484	-0.011478457542389076	0	0	-0.04475093824023002	-0.4334514643710743	0	0	0	0	0	0
11200	0	0	0	0	0	0	0	0	0	-0.3988463364754263	0	0	0	0	0	0
1123	0	-0.16317564170659793	0	0	0	0	-0.17162089529593333	-0.043626715409019745	0	-1.6905544147093998	0	-0.04764167078075188	0	-0.15853872486687048	-0.34669707935843447	-0.41888594386778133
11230	0	-0.08862136561361256	-0.11539772676156956	0	0	-0.002939544515477177	0	0	-0.05890830245029549	-0.025484500702617652	-0.12846078117594883	-0.4414165747388387	-0.12171684862012522	0	0	-0.4431061558284487
11232	0	-0.5393807124567724	0	0	0	-0.026687548723124843	0	0	-0.1135515535600804	-0.12596120457938936	0	0	-0.2736418081899675	0	0	0
11261	0	-0.3095651822630079	0	0	0	0	-0.1220892379222911	-0.029918572411467892	-0.047352794411482435	-0.07629648494597374	-0.12676134700981256	-0.1447260231844283	0	-0.1094143766769875	0	0
11284	0	-0.25446344695500267	-0.033828254452211715	0	-0.030317467418756294	0	-0.11968016805960868	-0.016355167551151517	-0.20175990735623106	-0.1967188541602365	0	0	-0.238540967528178	-0.15697386365571997	-0.26719911884073594	-0.008038610164675747
11319	-0.20085828683113882	0	0	-0.113168686380821	-0.6254283717014539	-0.0406925193672838	-0.09174797314382244	0	0	0	0	0	0	0	0	0
11325	0	-0.24299903657595978	0	0	0	-0.02902956664391132	0	-0.03721858675744971	0	-0.10879064229406032	0	-0.25037114398107296	-0.2677788871292328	0	0	-0.02757708261042713
11344	0	0	0	-0.03023687588187185	0	-0.004579029887205266	0	-0.052752248279175795	0	-0.3603081951953486	0	0	0	0	0	0
1153	0	-0.3216555527883904	0	-0.20057281328754373	-0.058740610244845115	-0.04396798447607564	-0.10579649198312246	0	0	0	0	-0.4770493972977192	-0.6069501193952012	0	-0.09543889420486584	-0.2528599096393398
116832	0	-0.19691085731867625	0	0	0	0	0	0	-0.3171182599639033	0	0	0	0	0	0	0
1212	0	-0.24911508649683678	0	-0.20303003368810746	0	-0.024904065395893404	0	0	0	-0.10726097829143133	0	0	0	0	0	0
1213	0	-0.0641888785724678	0	0	0	0	0	-0.0030841324009973636	0	0	0	0	0	0	0	0
124583	0	-0.06776828038344918	0	0	-0.0768054305272936	0	-0.10576097710795906	-0.043517228236195526	0	0	-0.3001153559748777	-0.9080627389232507	-0.6304731444939105	-0.4040780548687768	-0.3455547696113501	-0.1872619409067906
1277	0	-0.06194417894668858	0	0	-0.27345850458380694	-0.6979177121229179	-0.014270249259164203	0	0	0	-0.33161578220988397	0	0	-0.11460466439089023	-0.20098887556906697	-0.194590089545291
128	0	-0.1346675583622603	0	0	0	0	0	0	-0.04421709764194537	-0.06980244803232352	0	-0.1627446084162527	-0.13173810346741455	0	0	0
1282	0	0	0	0	-0.8628689547850716	0	-0.09891434541747479	0	0	0	-0.554493722043913	-0.326840818887169	-0.732889492877169	0	-0.15301506341493054	0
1385	-0.03132590798872381	-0.058325143996019735	0	-0.15300126328885	-0.04937331570144465	-0.013474373595340872	0	-0.014494856613458396	-0.16968105088295604	0	-0.05398103429969803	-0.29616438627361563	-0.18129057147651007	0	-0.18089081300836507	-0.11751522267255576
1398	0	0	-0.19725227382895127	0	-0.03352348612982947	-0.041472394829551895	-0.11716414489787907	-0.01239207709730561	0	0	-0.03734690567351184	-0.22067345195542276	0	0	-0.026595813595968965	0
1399	-0.5639845868639555	-0.07769748816003585	0	-0.14590635571934296	-0.045528498883827595	-0.013535969622638255	0	0	0	0	0	-0.3893779367547059	-0.43602400784605033	-0.39902537990128784	-0.9508762791221144	-0.7111627060048763
142	-0.5158528771290132	-0.15249621009962766	-0.0038457677055959705	0	-0.029810300742262985	-0.012385447241600844	0	-0.031141210378019313	-0.19593518744138416	-0.36556943004551457	0	0	-0.028871114055983416	0	0	0
1429	-0.791659969798242	0	0	-0.16335636078005145	-0.030650202133132964	-0.12955257134487308	-0.11687055269422775	0	-0.044865110180217105	-0.3657630548390751	0	0	0	0	0	0
1445	-0.7688806118132465	0	0	-0.1386105558552111	-0.04569487260769023	-0.012742804970865329	0	-0.027888957081634302	-0.27887352737148285	-0.48509102120333836	0	0	0	0	0	0
1452	-0.21778073392570585	-0.05528275412745898	0	-0.14105644004102214	-0.3302943222535255	-0.029193644869444313	-0.10217616826075426	0	-0.09917679332368978	0	-0.07082293818395025	0	0	-0.053165018330948	-0.11725036436374014	-0.014421727101758153
1454	-0.5803604329451076	0	0	-0.1418506519602709	-0.3242176519581941	-0.027829120714899513	0	-0.004334355495956288	0	0	0	0	0	0	0	0
1459	-0.30471163785611255	-0.10269834434266856	0	-0.14192575148342534	-0.32134832819670667	-0.07007355964357398	-0.0826668401193218	-0.008875322738895353	0	0	0	-0.6581220941365474	-1.1761407047991563	0	-0.7466394452149421	-0.48108698138942574
